Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline),Ethanol Content (%),Ethanol Content Global Fuel Compensation (%)
111462,-7.03,0.00,14.36,8,0.27,888,0.00,0.00,13.07,16,14.10,11.50,149,5.08,-9.67,4.03,1.28,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,57.6,21.3
111557,-7.81,0.00,14.47,8,0.27,903,0.00,0.00,13.07,16,14.10,10.50,149,5.08,-9.69,4.06,1.28,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.3
111653,-7.81,0.00,14.70,8,0.27,918,0.00,0.00,13.07,16,14.10,9.50,149,5.08,-9.73,4.06,1.28,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.3
111749,-7.03,0.00,14.36,8,0.27,906,0.00,0.00,13.07,16,14.10,10.50,149,4.93,-9.77,4.06,1.28,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,57.6,21.4
111845,-7.81,0.00,14.47,8,0.27,903,0.00,0.00,13.07,16,14.10,11.50,149,4.93,-9.80,4.00,1.28,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.4
111940,-7.03,0.00,14.70,8,0.27,914,0.00,0.00,13.07,16,14.10,10.50,149,4.93,-9.78,4.06,1.28,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.4
112037,-7.03,0.00,14.70,8,0.27,912,0.00,0.00,13.07,16,14.10,10.50,149,4.93,-9.80,4.06,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.4
112133,-7.03,0.00,14.59,8,0.26,910,0.00,0.00,13.07,16,14.10,11.50,149,4.93,-9.84,4.00,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.3
112229,-7.03,0.00,14.70,8,0.26,912,0.00,0.00,13.07,16,14.10,11.50,149,4.79,-9.86,3.96,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,57.6,21.3
112325,-7.03,0.00,14.93,8,0.26,916,0.00,0.00,13.07,16,14.10,11.00,149,4.79,-9.86,4.00,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,57.6,21.3
112422,-7.03,0.00,14.93,8,0.26,917,0.00,0.00,13.07,16,14.10,11.00,149,4.79,-9.86,3.97,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.3
112517,-7.03,0.00,14.70,8,0.26,916,0.00,0.00,13.07,16,14.10,11.50,149,4.79,-9.92,3.93,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,57.6,21.3
112613,-7.03,0.00,14.70,8,0.25,912,0.00,0.00,13.07,16,14.10,12.00,149,4.79,-9.96,3.87,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,57.6,21.3
112708,-7.03,0.00,14.81,8,0.26,910,0.00,0.00,13.07,16,14.10,12.50,149,4.79,-9.94,3.87,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,57.6,21.3
112805,-7.03,0.00,14.81,8,0.25,912,0.00,0.00,13.07,16,14.10,12.50,149,4.79,-9.94,3.87,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,57.6,21.4
112900,-7.03,0.00,14.81,8,0.25,920,0.00,0.00,13.07,16,14.10,11.50,149,4.79,-9.96,3.87,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,57.6,21.4
112997,-7.03,0.00,14.93,8,0.25,910,0.00,0.00,13.07,16,14.10,13.00,149,4.64,-10.02,3.87,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,57.6,21.4
113093,-7.03,0.00,14.93,8,0.25,912,0.00,0.00,13.07,16,14.10,13.00,149,4.64,-10.02,3.74,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,57.6,21.4
113188,-7.03,0.00,14.81,8,0.25,912,0.00,0.00,13.07,16,14.10,13.00,149,4.64,-10.02,3.80,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,57.6,21.4
113285,-7.03,0.00,14.93,8,0.25,916,0.00,0.00,13.07,16,14.10,13.00,149,4.64,-10.06,3.80,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,57.7,21.4
113380,-6.25,0.00,15.04,8,0.24,924,0.00,0.00,13.07,16,14.10,11.50,149,4.64,-10.06,3.80,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,57.7,21.4
113477,-6.25,0.00,14.93,8,0.24,920,0.00,0.00,13.07,16,14.10,12.00,149,4.64,-10.07,3.67,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.80,57.6,21.4
113573,-7.03,0.00,14.93,8,0.24,921,0.00,0.00,13.07,16,14.10,12.50,149,4.64,-10.13,3.67,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.80,57.7,21.4
113669,-6.25,0.00,14.81,8,0.24,918,0.00,0.00,13.07,16,14.10,13.00,149,4.50,-10.15,3.67,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.80,57.7,21.4
113764,-6.25,0.00,14.93,8,0.24,909,0.00,0.00,13.07,16,14.10,14.00,149,4.50,-10.13,3.67,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.80,57.7,21.4
113860,-6.25,0.00,15.04,8,0.24,916,0.00,0.00,13.07,16,14.10,13.00,149,4.50,-10.13,3.67,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.80,57.6,21.4
113956,-6.25,0.00,14.81,8,0.24,926,0.00,0.00,13.07,16,14.10,12.00,149,4.50,-10.15,3.62,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.90,57.7,21.4
114052,-6.25,0.00,14.81,8,0.24,920,0.00,0.00,13.07,16,14.10,13.00,149,4.50,-10.21,3.62,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.80,57.6,21.4
114148,-6.25,0.00,14.93,8,0.23,918,0.00,0.00,13.07,16,14.10,13.00,149,4.50,-10.21,3.56,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.80,57.6,21.4
114244,-6.25,0.00,14.81,8,0.24,910,0.00,0.00,13.07,16,14.10,14.00,149,4.50,-10.21,3.56,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.80,57.6,21.4
114340,-6.25,0.00,14.70,8,0.23,922,0.00,0.00,13.07,16,14.10,12.50,149,4.50,-10.25,3.56,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.80,57.6,21.4
114436,-6.25,0.00,14.81,8,0.23,921,0.00,0.00,13.07,16,14.10,13.00,149,4.50,-10.25,3.56,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.80,57.6,21.4
114532,-6.25,0.00,14.81,8,0.23,905,0.00,0.00,13.07,16,14.10,13.50,149,4.50,-10.25,3.47,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.80,57.7,21.4
114627,-6.25,0.00,14.70,8,0.23,906,0.00,0.00,13.07,16,14.10,14.00,149,4.50,-10.27,3.50,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.80,57.6,21.4
114724,-6.25,0.00,14.70,8,0.23,912,0.00,0.00,13.07,16,14.10,13.50,149,4.35,-10.31,3.50,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,57.7,21.4
114820,-6.25,0.00,14.81,8,0.23,912,0.00,0.00,13.07,16,14.10,13.50,149,4.35,-10.31,3.50,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,57.7,21.4
114915,-6.25,0.00,14.70,8,0.23,913,0.00,0.00,13.07,16,14.10,14.50,149,4.35,-10.31,3.44,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,57.7,21.4
115011,-6.25,0.00,14.47,8,0.23,909,0.00,0.00,13.07,16,14.10,14.00,149,4.35,-10.35,3.44,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,57.7,21.4
115107,-7.03,0.00,14.70,8,0.23,902,0.00,0.00,13.07,16,14.10,14.50,149,4.35,-10.36,3.39,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,57.6,21.4
115203,-6.25,0.00,14.59,8,0.23,902,0.00,0.00,13.07,16,14.10,14.50,149,4.35,-10.35,3.39,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,57.6,21.4
115300,-6.25,0.00,14.47,8,0.23,896,0.00,0.00,13.07,16,14.10,15.00,149,4.35,-10.35,3.39,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.4
115394,-7.03,0.00,14.59,8,0.23,896,0.00,0.00,13.07,16,14.10,15.00,149,4.35,-10.36,3.39,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.4
115491,-6.25,0.00,14.59,8,0.22,901,0.00,0.00,13.07,16,14.10,14.00,149,4.35,-10.38,3.36,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.4
115588,-6.25,0.00,14.59,8,0.23,890,0.00,0.00,13.07,16,14.10,15.50,149,4.35,-10.36,3.34,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.3
115683,-6.25,0.00,14.70,8,0.23,882,0.00,0.00,13.07,16,14.10,16.00,149,4.35,-10.36,3.34,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,57.6,21.3
115778,-7.03,0.00,14.59,8,0.22,889,0.00,0.00,13.07,16,14.10,15.00,149,4.35,-10.36,3.36,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.3
115875,-6.25,0.00,14.47,8,0.23,892,0.00,0.00,13.07,16,14.10,14.50,149,4.35,-10.36,3.34,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,57.6,21.3
115971,-6.25,0.00,14.59,8,0.23,875,0.00,0.00,13.07,16,14.10,16.50,149,4.35,-10.36,3.30,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,57.6,21.3
116067,-7.03,0.00,14.70,8,0.23,870,0.00,0.00,13.07,16,14.10,16.50,149,4.35,-10.35,3.34,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,57.6,21.4
116162,-7.03,0.00,14.59,8,0.23,875,0.00,0.00,13.07,16,14.10,16.00,149,4.35,-10.35,3.30,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,57.6,21.4
116259,-6.25,0.00,14.47,8,0.23,876,0.00,0.00,13.07,16,14.10,15.50,149,4.35,-10.31,3.30,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,57.6,21.4
116355,-6.25,0.00,14.47,8,0.23,879,0.00,0.00,13.07,16,14.10,15.00,149,4.35,-10.33,3.30,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,57.6,21.4
116450,-6.25,0.00,14.70,8,0.23,871,0.00,0.00,13.07,16,14.10,15.50,149,4.35,-10.33,3.30,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,57.6,21.4
116547,-6.25,0.00,14.81,8,0.23,857,0.00,0.00,13.07,16,14.10,17.00,149,4.35,-10.29,3.30,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.4
116643,-6.25,0.00,14.70,8,0.24,864,0.00,0.00,13.07,16,14.10,15.50,149,4.50,-10.23,3.34,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,57.6,21.4
116738,-6.25,0.00,14.81,8,0.23,871,0.00,0.00,13.07,16,14.10,15.00,149,4.50,-10.25,3.34,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,57.7,21.4
116834,-6.25,0.00,14.81,8,0.23,866,0.00,0.00,13.07,16,14.10,15.50,149,4.50,-10.25,3.32,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.4
116930,-6.25,0.00,14.81,8,0.23,855,0.00,0.00,13.07,16,14.10,16.50,149,4.50,-10.25,3.30,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.4
117025,-6.25,0.00,14.93,8,0.23,841,0.00,0.00,13.07,16,14.10,17.50,149,4.50,-10.25,3.30,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.7,21.4
117122,-6.25,0.00,14.81,8,0.23,850,0.00,0.00,13.07,16,14.10,16.50,149,4.50,-10.21,3.30,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.4
117217,-6.25,0.00,14.70,8,0.23,862,0.00,0.00,13.07,16,14.10,16.00,149,4.50,-10.19,3.32,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.7,21.4
117313,-6.25,0.00,14.81,8,0.23,856,0.00,0.00,13.07,16,14.10,14.00,149,4.50,-10.21,3.30,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.80,57.7,21.4
117410,-6.25,0.00,14.81,8,0.23,850,0.00,0.00,13.07,16,14.10,15.50,149,4.50,-10.21,3.30,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.4
117506,-6.25,0.00,14.59,8,0.23,850,0.00,0.00,13.07,16,14.10,15.50,149,4.50,-10.15,3.30,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.4
117601,-6.25,0.00,14.59,8,0.23,854,0.00,0.00,13.07,16,14.10,15.00,149,4.50,-10.19,3.30,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.4
117698,-6.25,0.00,14.70,8,0.23,853,0.00,0.00,13.07,16,14.10,15.00,149,4.50,-10.19,3.32,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,57.6,21.4
117793,-6.25,0.00,14.47,8,0.23,847,0.00,0.00,13.07,16,14.10,16.50,149,4.50,-10.15,3.30,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.4
117889,-7.03,0.00,14.47,8,0.23,845,0.00,0.00,13.07,16,14.10,15.50,149,4.50,-10.19,3.30,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.4
117985,-6.25,0.00,14.59,8,0.23,851,0.00,0.00,13.07,16,14.10,15.00,149,4.50,-10.17,3.30,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.4
118081,-6.25,0.00,14.47,8,0.23,848,0.00,0.00,13.07,16,14.10,15.00,149,4.50,-10.15,3.30,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.3
118176,-7.03,0.00,14.47,8,0.24,838,0.00,0.00,13.07,16,14.10,16.00,149,4.50,-10.17,3.30,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.3
118273,-6.25,0.00,14.59,8,0.23,848,0.00,0.00,13.07,16,14.10,14.50,149,4.50,-10.15,3.30,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,57.6,21.4
118369,-6.25,0.00,14.59,8,0.23,854,0.00,0.00,13.07,16,14.10,14.00,149,4.50,-10.15,3.30,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,57.6,21.4
118464,-6.25,0.00,14.70,8,0.24,840,0.00,0.00,13.07,16,14.10,15.50,149,4.50,-10.15,3.30,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,57.7,21.4
118561,-6.25,0.00,14.81,8,0.23,848,0.00,0.00,13.07,16,14.10,14.00,149,4.50,-10.15,3.30,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,57.6,21.4
118656,-6.25,0.00,14.70,8,0.23,846,0.00,0.00,13.07,16,14.10,14.00,149,4.50,-10.13,3.32,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,57.6,21.4
118752,-6.25,0.00,14.81,8,0.23,840,0.00,0.00,13.07,16,14.10,15.00,149,4.50,-10.15,3.30,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.4
118848,-6.25,0.00,14.81,8,0.24,892,0.00,0.00,13.07,16,14.10,15.00,149,4.50,-10.15,3.30,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,57.6,21.3
118944,-6.25,0.00,14.70,8,0.24,840,0.00,0.00,13.07,16,14.10,14.50,149,4.50,-10.11,3.30,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,57.6,21.4
119039,-6.25,0.00,14.59,8,0.24,844,0.00,0.00,13.07,16,14.10,14.00,149,4.50,-10.13,3.35,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.7,21.4
119135,-6.25,0.00,14.70,8,0.23,850,0.00,0.00,13.07,16,14.10,13.50,149,4.50,-10.15,3.34,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.7,21.4
119232,-6.25,0.00,14.81,8,0.23,839,0.00,0.00,13.07,16,14.10,15.00,149,4.50,-10.11,3.30,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,57.7,21.4
119328,-6.25,0.00,14.59,8,0.24,840,0.00,0.00,13.07,16,14.10,14.50,149,4.50,-10.13,3.32,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,57.6,21.4
119423,-6.25,0.00,14.59,8,0.24,844,0.00,0.00,13.07,16,14.10,14.00,149,4.64,-10.11,3.32,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,57.6,21.4
119519,-6.25,0.00,14.70,8,0.24,844,0.00,0.00,13.07,16,14.10,14.00,149,4.64,-10.11,3.34,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.4
119616,-6.25,0.00,14.70,8,0.24,834,0.00,0.00,13.07,16,14.10,15.00,149,4.64,-10.11,3.32,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,57.6,21.3
119711,-6.25,0.00,14.70,8,0.24,832,0.00,0.00,13.07,16,14.10,15.00,147,4.64,-10.11,3.30,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.3
119806,-6.25,0.00,14.81,8,0.24,844,0.00,0.00,13.07,16,14.10,13.50,149,4.64,-10.07,3.34,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.3
119903,-6.25,0.00,14.81,8,0.24,772,0.00,0.00,13.07,16,14.10,13.50,149,4.64,-10.11,3.30,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.4
119998,-6.25,0.00,14.81,8,0.24,834,0.00,0.00,13.07,16,14.10,14.50,149,4.64,-10.11,3.34,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.4
120094,-6.25,0.00,14.93,8,0.24,847,0.00,0.00,13.07,16,14.10,14.50,149,4.64,-10.06,3.34,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.7,21.4
120190,-6.25,0.00,14.81,8,0.24,846,0.00,0.00,13.07,16,14.10,13.00,149,4.64,-10.07,3.34,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.7,21.4
120286,-6.25,0.00,14.81,8,0.24,842,0.00,0.00,13.07,16,14.10,13.50,149,4.64,-10.11,3.30,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,57.7,21.4
120382,-6.25,0.00,14.70,8,0.24,829,0.00,0.00,13.07,16,14.10,15.00,147,4.64,-10.06,3.32,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,57.7,21.4
120478,-6.25,0.00,14.70,8,0.24,834,0.00,0.00,13.07,16,14.10,14.00,147,4.64,-10.06,3.34,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,57.7,21.4
120574,-6.25,0.00,14.70,8,0.24,830,0.00,0.00,13.07,16,14.10,15.00,147,4.64,-10.11,3.34,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.80,57.7,21.4
120671,-6.25,0.00,14.70,8,0.24,832,0.00,0.00,13.07,16,14.10,14.50,147,4.64,-10.06,3.34,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,57.6,21.4
120766,-6.25,0.00,14.47,8,0.24,834,0.00,0.00,13.07,16,14.10,14.00,147,4.64,-10.06,3.32,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,57.7,21.4
120862,-6.25,0.00,14.47,8,0.24,838,0.00,0.00,13.07,16,14.10,13.50,147,4.64,-10.07,3.32,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,57.7,21.4
120958,-6.25,0.00,14.70,8,0.24,834,0.00,0.00,13.07,16,14.10,14.00,147,4.64,-10.06,3.34,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.4
121054,-6.25,0.00,14.59,8,0.24,825,0.00,0.00,13.07,16,14.10,15.00,147,4.64,-10.06,3.34,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.4
121150,-6.25,0.00,14.70,8,0.24,831,0.00,0.00,13.07,16,14.10,14.00,147,4.64,-10.06,3.32,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,57.6,21.4
121246,-6.25,0.00,14.70,8,0.24,838,0.00,0.00,13.07,16,14.10,13.50,147,4.64,-10.06,3.34,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.4
121342,-6.25,0.00,14.59,8,0.24,830,0.00,0.00,13.07,16,14.10,15.00,147,4.64,-10.04,3.34,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,57.7,21.4
121438,-6.25,0.00,14.70,8,0.24,827,0.00,0.00,13.07,16,14.10,14.50,147,4.64,-10.06,3.34,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.4
121534,-6.25,0.00,14.70,8,0.24,773,0.00,0.00,13.07,16,14.10,14.50,147,4.64,-10.02,3.36,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,57.6,21.4
121630,-6.25,0.00,14.47,8,0.24,834,0.00,0.00,13.07,16,14.10,13.50,147,4.64,-10.02,3.36,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.4
121726,-6.25,0.00,14.59,8,0.24,834,0.00,0.00,13.07,16,14.10,14.00,147,4.64,-10.02,3.36,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,57.6,21.3
121821,-6.25,0.00,14.59,8,0.25,828,0.00,0.00,13.07,16,14.10,14.00,147,4.64,-9.96,3.39,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.3
121917,-6.25,0.00,14.47,8,0.25,824,0.00,0.00,13.07,16,14.10,14.50,147,4.64,-9.98,3.39,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.3
122012,-7.03,0.00,14.47,8,0.24,832,0.00,0.00,13.07,16,14.10,14.00,147,4.79,-9.96,3.39,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.3
122109,-6.25,0.00,14.59,8,0.25,841,0.00,0.00,13.07,16,14.10,13.00,147,4.79,-9.96,3.44,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.3
122204,-6.25,0.00,14.47,8,0.25,835,0.00,0.00,13.07,16,14.10,13.50,147,4.79,-9.96,3.44,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.3
122301,-6.25,0.00,14.70,8,0.25,843,0.00,0.00,13.07,16,14.10,13.00,147,4.79,-9.96,3.47,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.3
122397,-6.25,0.00,14.81,8,0.25,851,0.00,0.00,13.07,16,14.10,12.00,147,4.79,-9.94,3.50,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.4
122492,-6.25,0.00,14.70,8,0.25,838,0.00,0.00,13.07,16,14.10,13.50,147,4.79,-9.94,3.50,1.22,0.00,-1.70,0.00,0.66,0.00,0.00,14.50,57.6,21.4
122588,-6.25,0.00,14.81,8,0.25,840,0.00,0.00,13.07,16,14.10,13.00,147,4.79,-9.94,3.56,1.24,0.00,-1.70,0.00,0.66,0.00,0.00,14.60,57.6,21.4
122684,-6.25,0.00,14.70,8,0.25,854,0.00,0.00,13.07,16,14.10,12.00,147,4.79,-9.94,3.59,1.24,0.00,-1.70,0.00,0.66,0.00,0.00,14.60,57.6,21.4
122780,-6.25,0.00,14.81,8,0.25,860,0.00,0.00,13.07,16,14.10,12.50,147,4.79,-9.94,3.62,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.4
122876,-6.25,0.00,14.70,8,0.25,852,0.00,0.00,13.07,16,14.10,13.00,147,4.79,-9.96,3.56,1.24,0.00,-1.70,0.00,0.66,0.00,0.00,14.60,57.6,21.4
122972,-6.25,0.00,14.81,8,0.25,864,0.00,0.00,13.07,16,14.10,11.50,147,4.79,-9.94,3.62,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.4
123068,-6.25,0.00,14.70,8,0.25,864,0.00,0.00,13.07,16,14.10,11.50,147,4.79,-9.94,3.62,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,57.6,21.4
123163,-6.25,0.00,14.70,8,0.25,884,0.00,0.00,13.07,16,14.10,9.50,147,4.79,-9.96,3.67,1.26,0.00,-1.70,0.00,0.66,0.00,0.00,14.60,57.7,21.4
123259,-6.25,0.00,14.81,8,0.25,880,0.00,0.00,13.07,16,14.10,10.50,147,4.79,-10.00,3.67,1.26,0.00,-1.70,0.00,0.66,0.00,0.00,14.60,57.7,21.4
123356,-6.25,0.00,14.81,8,0.25,874,0.00,0.00,13.07,16,14.10,11.50,147,4.79,-9.96,3.67,1.26,0.00,-1.70,0.00,0.66,0.00,0.00,14.70,57.7,21.4
123451,-6.25,0.00,14.81,8,0.25,890,0.00,0.00,13.07,16,14.10,10.00,147,4.79,-9.98,3.74,1.26,0.00,-1.70,0.00,0.66,0.00,0.00,14.70,57.7,21.4
123548,-6.25,0.00,14.81,8,0.25,900,0.00,0.00,13.07,16,14.10,9.50,147,4.64,-10.02,3.74,1.24,0.00,-1.70,0.00,0.66,0.00,0.00,14.70,57.7,21.4
123643,-5.47,0.00,15.04,8,0.25,894,0.00,0.00,13.07,16,14.10,10.50,147,4.64,-10.04,3.74,1.24,0.00,-1.70,0.00,0.66,0.00,0.00,14.70,57.6,21.4
123739,-6.25,0.00,14.81,8,0.25,900,0.00,0.00,13.07,16,14.10,10.00,147,4.64,-10.02,3.74,1.24,0.00,-1.70,0.00,0.66,0.00,0.00,14.70,57.6,21.4
123835,-6.25,0.00,14.81,8,0.25,916,0.00,0.00,13.07,16,14.10,9.50,147,4.64,-10.06,3.74,1.24,0.00,-1.70,0.00,0.66,0.00,0.00,14.70,57.6,21.4
123930,-5.47,0.00,14.93,8,0.25,909,0.00,0.00,13.07,16,14.10,9.50,147,4.64,-10.06,3.74,1.24,0.00,-1.70,0.00,0.66,0.00,0.00,14.80,57.6,21.4
124027,-5.47,0.00,14.93,8,0.25,907,0.00,0.00,13.07,16,14.10,11.50,147,4.64,-10.06,3.77,1.24,0.00,-1.70,0.00,0.66,0.00,0.00,14.80,57.6,21.4
124123,-6.25,0.00,14.81,8,0.25,900,0.00,0.00,13.07,16,14.10,11.50,147,4.64,-10.06,3.80,1.24,0.00,-1.70,0.00,0.66,0.00,0.00,14.80,57.6,21.4
