Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),CL/OL Fueling* (status),Closed Loop Fueling Target* (estimated AFR),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Injector #1 Latency (Direct)* (ms),Fuel Injector #1 Pulse Width (ms),Fuel Injector #1 Pulse Width (Direct)* (ms),Fuel Injector #1 Pulse Width Pre_Low-PW Compensation (ms),Fuel Pump Duty (%),Fueling Final Base* (estimated AFR),Gear (Calculated)* (position),IAM* (raw ecu value),Injector Duty Cycle (%),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Tip-in Enrichment (Last Calculated)* (raw enrichment value),Tip-in Throttle* (%),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
91832,7.81,0.00,13.90,14.16,8,14.48,0.63,2168,0.00,0.00,0.912,2.56,1.892,1.924,74.90,14.47,3,16,4.67,9.87,-4.80,0.00,-2.01,1.02,120,0.0,0.00,0.00,14.30
91944,7.81,0.00,14.13,14.08,8,14.48,0.62,2189,0.00,0.00,0.912,2.56,1.876,1.900,74.90,14.47,3,16,4.67,9.87,-4.93,0.00,-2.01,1.02,120,0.0,0.00,0.00,14.20
92056,7.03,0.00,14.13,14.08,8,14.48,0.61,2194,0.00,0.00,0.912,2.56,1.740,1.828,74.90,14.80,3,16,4.68,9.72,-5.07,0.00,-2.01,1.02,120,0.0,0.00,0.00,14.30
92168,7.81,0.00,14.01,14.00,8,14.48,0.60,2196,0.00,0.00,0.916,2.56,1.784,1.820,74.90,14.47,3,16,4.70,9.58,-5.20,0.00,-2.01,1.00,120,0.0,0.00,0.00,14.30
92279,7.81,0.00,14.36,13.92,8,14.48,0.60,2205,0.00,0.00,0.920,2.56,1.776,1.820,74.90,14.47,3,16,4.73,9.43,-5.36,0.00,-2.01,1.00,120,0.0,0.00,0.00,14.40
92392,7.81,0.00,14.36,13.92,8,14.48,0.60,2222,0.00,0.00,0.920,2.56,1.696,1.732,74.90,14.65,3,16,4.78,9.29,-5.47,0.00,-2.01,1.00,120,0.0,0.00,0.00,14.50
92504,6.25,0.00,14.01,13.92,8,14.48,0.58,2236,0.00,0.00,0.920,2.30,1.716,1.728,74.90,14.47,3,16,4.32,9.14,-5.55,0.00,-2.01,1.00,120,0.0,0.00,0.00,14.40
92616,6.25,0.00,14.24,14.08,8,14.48,0.57,2249,0.00,0.00,0.912,2.56,1.664,1.708,74.90,14.65,3,16,4.33,9.00,-5.65,0.00,-2.01,0.98,120,0.0,0.00,0.00,14.30
92728,6.25,0.00,14.01,14.08,8,14.48,0.54,2255,0.00,0.00,0.912,2.30,1.588,1.620,74.90,14.65,3,16,4.37,9.00,-5.96,0.00,-2.01,0.96,120,0.0,0.00,0.00,14.40
92840,4.69,0.00,14.13,14.08,8,14.48,0.53,2258,0.00,0.00,0.912,2.30,1.488,1.540,74.90,14.65,3,16,4.40,8.56,-6.17,0.00,-2.01,0.96,120,0.0,0.00,0.00,14.30
92951,3.91,0.00,13.90,13.92,8,14.48,0.52,2269,0.00,0.00,0.924,2.30,1.468,1.524,74.90,14.65,3,16,4.43,8.42,-6.30,0.00,-2.01,0.94,120,-0.6,0.00,0.00,14.40
93064,3.12,0.78,14.13,14.00,8,14.48,0.52,2305,0.00,0.00,0.920,2.30,1.476,1.532,74.90,14.65,3,16,4.40,8.42,-6.44,0.00,-2.01,0.94,120,0.0,0.00,0.00,14.30
93175,3.12,0.78,14.36,13.92,8,14.48,0.52,2292,0.00,0.00,0.920,2.30,1.444,1.492,74.90,14.65,3,16,4.42,8.27,-6.50,0.00,-2.01,0.94,120,0.0,0.00,0.00,14.40
93288,3.12,1.56,14.01,14.00,8,14.48,0.51,2303,0.00,0.00,0.916,2.30,1.436,1.484,74.90,14.65,3,16,4.46,8.13,-6.59,0.00,-2.01,0.94,120,0.0,0.00,0.00,14.40
93400,3.91,1.56,14.36,14.08,8,14.48,0.50,2320,0.00,0.00,0.912,2.30,1.552,1.592,74.90,14.65,3,16,4.46,8.13,-6.69,0.00,-2.01,0.94,120,0.0,0.00,0.00,14.40
93511,2.34,1.56,14.13,14.08,8,14.48,0.49,2314,0.00,0.00,0.912,2.05,1.376,1.420,74.90,14.65,3,16,3.98,7.98,-6.83,0.00,-2.01,0.92,120,0.0,0.00,0.00,14.40
93623,1.56,1.56,14.24,14.08,8,14.48,0.47,2320,0.00,0.00,0.912,2.05,1.304,1.380,74.90,14.65,3,16,3.99,7.69,-7.10,0.00,-2.01,0.90,120,0.0,0.00,0.00,14.40
93736,0.78,2.34,13.90,13.92,8,14.48,0.45,2336,0.00,0.00,0.920,2.05,1.204,1.276,74.90,14.65,3,16,3.99,7.40,-7.37,0.00,-2.01,0.90,120,0.0,0.00,0.00,14.40
93848,0.00,2.34,14.13,14.08,8,14.48,0.43,2337,0.00,0.00,0.916,2.05,1.188,1.260,74.90,14.83,3,16,4.01,7.25,-7.56,0.00,-2.01,0.88,120,0.0,0.00,0.00,14.40
93959,-0.78,2.34,14.01,14.08,8,14.48,0.43,2346,0.00,0.00,0.916,1.79,1.136,1.212,74.90,14.82,3,16,3.50,6.96,-7.75,0.00,-2.01,0.88,120,0.0,0.00,0.00,14.30
94071,-0.78,4.69,13.90,14.08,8,14.48,0.42,2354,0.00,0.00,0.912,1.79,1.104,1.172,74.90,14.94,3,16,3.53,6.82,-7.93,0.00,-2.01,0.88,120,0.0,0.00,0.00,14.20
94183,-0.78,4.69,14.24,14.08,8,14.48,0.42,2360,0.00,0.00,0.912,1.79,1.088,1.164,74.90,14.94,3,16,3.50,6.67,-8.04,0.00,-2.01,0.88,120,0.0,0.00,0.00,14.30
94295,-0.78,4.69,14.24,14.08,8,14.48,0.41,2355,0.00,0.00,0.912,1.79,1.116,1.192,74.90,14.76,3,16,3.53,6.53,-8.14,0.00,-2.01,0.88,120,0.0,0.00,0.00,14.40
94407,-2.34,4.69,14.13,14.08,8,14.48,0.41,2352,0.00,0.00,0.912,1.79,1.080,1.152,74.90,14.76,3,16,3.54,6.53,-8.24,0.00,-2.01,0.86,120,0.0,0.00,0.00,14.50
94519,-3.91,4.69,13.90,14.08,8,14.48,0.40,2372,0.00,0.00,0.912,1.79,1.032,1.120,74.90,14.76,3,16,3.55,6.38,-8.30,0.00,-2.01,0.86,120,0.0,0.00,0.00,14.30
94630,-3.91,4.69,13.78,14.08,8,14.48,0.39,2375,0.00,0.00,0.916,1.79,1.016,1.080,74.90,14.76,3,16,3.56,6.38,-8.31,0.00,-2.01,0.86,120,0.0,0.00,0.00,14.20
94742,-3.12,4.69,14.13,14.08,8,14.48,0.40,2373,0.00,0.00,0.912,1.79,1.016,1.096,74.90,14.76,3,16,3.55,6.24,-8.39,0.00,-2.01,0.86,120,0.0,0.00,0.00,14.40
94855,-4.69,4.69,14.36,14.08,8,14.48,0.40,2366,0.00,0.00,0.912,1.79,1.024,1.112,74.90,14.76,3,16,3.56,6.24,-8.41,0.00,-2.01,0.86,120,0.0,0.00,0.00,14.50
94967,-3.91,4.69,14.47,14.08,8,14.48,0.40,2381,0.00,0.00,0.912,1.79,1.016,1.096,74.90,14.76,3,16,3.56,6.24,-8.43,0.00,-2.01,0.86,120,0.0,0.00,0.00,14.50
95078,-2.34,4.69,14.59,14.08,8,14.48,0.40,2371,0.00,0.00,0.912,1.79,1.040,1.120,74.90,14.76,3,16,3.58,6.24,-8.45,0.00,-2.01,0.86,120,0.0,0.00,0.00,14.60
95190,-3.12,4.69,14.47,14.00,8,14.48,0.39,2358,0.00,0.00,0.912,1.79,1.024,1.088,74.90,14.76,3,16,3.59,6.24,-8.47,0.00,-2.01,0.86,120,0.0,0.00,0.00,14.60
95302,-3.12,4.69,14.36,14.08,8,14.48,0.40,2405,0.00,0.00,0.912,1.79,1.016,1.104,74.90,14.76,3,16,3.57,6.24,-8.53,0.00,-2.01,0.86,120,0.0,0.00,0.00,14.60
95415,-3.91,4.69,14.47,14.08,8,14.48,0.39,2373,0.00,0.00,0.912,1.79,0.988,1.080,74.90,14.76,3,16,3.57,6.24,-8.53,0.00,-2.01,0.86,120,0.6,0.00,0.00,14.50
95526,-3.12,4.69,14.47,14.08,8,14.48,0.39,2369,0.00,0.00,0.912,1.79,0.988,1.064,74.90,14.76,3,16,3.60,6.09,-8.55,0.00,-2.01,0.84,120,0.0,0.00,0.00,14.60
95638,-2.34,4.69,14.70,14.00,8,14.48,0.39,2410,0.00,0.00,0.916,1.79,1.024,1.104,74.90,14.76,3,16,3.55,6.09,-8.59,0.00,-2.01,0.84,120,0.0,0.00,0.00,14.70
95751,-1.56,4.69,14.81,13.92,8,14.48,0.39,2374,0.00,0.00,0.920,1.79,0.988,1.072,74.90,14.76,3,16,3.60,6.09,-8.62,0.00,-2.01,0.84,120,0.0,0.00,0.00,14.90
95863,-0.78,4.69,14.81,14.00,8,14.48,0.38,2379,0.00,0.00,0.916,1.79,1.000,1.088,74.90,14.59,3,16,3.57,6.09,-8.64,0.00,-2.01,0.84,120,0.0,0.00,0.00,15.00
95975,-0.78,4.69,14.81,13.92,8,14.48,0.37,2412,0.00,0.00,0.920,1.79,0.988,1.080,74.90,14.76,3,16,3.56,5.95,-8.72,0.00,-2.01,0.84,120,0.0,0.00,0.00,14.80
96086,-0.78,4.69,14.59,14.08,8,14.48,0.37,2384,0.00,0.00,0.912,1.79,0.956,1.032,74.90,14.76,3,16,3.61,5.95,-8.82,0.00,-2.01,0.84,120,0.0,0.00,0.00,14.60
96199,-0.78,4.69,14.47,14.16,8,14.48,0.36,2387,0.00,0.00,0.908,1.79,0.948,1.032,74.90,14.76,3,16,3.58,5.80,-8.89,0.00,-2.01,0.82,120,0.0,0.00,0.00,14.60
96311,0.00,4.69,14.59,14.08,8,14.48,0.36,2425,0.00,0.00,0.912,1.79,0.948,1.048,74.90,14.76,3,16,3.54,5.80,-8.97,0.00,-2.01,0.82,120,0.0,0.00,0.00,14.70
96423,-0.78,4.69,14.47,14.00,8,14.48,0.36,2370,0.00,0.00,0.916,1.79,0.892,1.020,74.90,14.76,3,16,3.57,5.66,-9.03,0.00,-2.01,0.82,120,0.0,0.00,0.00,14.70
96535,0.00,4.69,14.59,13.92,8,14.48,0.35,2393,0.00,0.00,0.920,1.79,0.940,1.020,74.90,14.76,3,16,3.57,5.66,-9.05,0.00,-2.01,0.82,120,0.0,0.00,0.00,14.70
96647,0.78,4.69,14.70,14.00,8,14.48,0.34,2434,0.00,0.00,0.916,1.79,0.908,0.996,74.90,14.76,3,16,3.57,5.66,-9.11,0.00,-2.01,0.82,120,0.0,0.00,0.00,14.80
96759,0.78,4.69,14.70,13.92,8,14.48,0.35,2420,0.00,0.00,0.912,1.79,0.900,0.996,74.90,14.76,3,16,3.59,5.51,-9.20,0.00,-2.01,0.82,120,-0.6,0.00,0.00,14.80
96870,1.56,4.69,14.70,14.08,8,14.48,0.34,2405,0.00,0.00,0.912,1.79,0.900,0.988,74.90,14.76,3,16,3.56,5.51,-9.22,0.00,-2.01,0.82,120,0.0,0.00,0.00,14.70
96983,2.34,4.69,14.70,14.08,8,14.48,0.32,2414,0.00,0.00,0.912,1.79,0.908,1.004,74.90,14.76,3,16,3.54,5.37,-9.30,0.00,-2.01,0.80,120,0.0,0.00,0.00,14.80
97094,1.56,4.69,14.47,14.08,8,14.48,0.33,2419,0.00,0.00,0.912,1.54,0.812,0.916,74.90,14.76,3,16,3.08,5.37,-9.44,0.00,-2.01,0.80,120,0.0,0.00,0.00,14.80
97207,1.56,4.69,14.47,13.92,8,14.48,0.31,2407,0.00,0.00,0.920,1.54,0.828,0.932,74.90,14.76,3,16,3.09,5.22,-9.51,0.00,-2.01,0.80,120,0.0,0.00,0.00,14.60
97319,0.78,4.69,14.47,14.00,8,14.48,0.31,2412,0.00,0.00,0.916,1.54,0.812,0.916,74.90,14.76,3,16,3.04,5.08,-9.59,0.00,-2.01,0.78,120,0.0,0.00,0.00,14.50
97431,0.00,4.69,14.36,13.92,8,14.48,0.31,2391,0.00,0.00,0.920,1.54,0.764,0.868,74.90,14.76,3,16,3.10,5.08,-9.73,0.00,-2.01,0.78,120,0.0,0.00,0.00,14.50
97543,-0.78,5.47,14.13,14.08,8,14.48,0.29,2383,0.00,0.00,0.912,1.54,0.756,0.852,74.90,14.76,3,16,3.08,4.93,-9.75,0.00,-2.01,0.78,120,0.0,0.00,0.00,14.40
97655,-1.56,5.47,14.01,14.08,8,14.48,0.30,2404,0.00,0.00,0.912,1.54,0.736,0.844,74.90,14.76,3,16,3.09,4.93,-9.86,0.00,-2.01,0.78,120,0.0,0.00,0.00,14.40
97766,-2.34,6.25,14.13,14.08,8,14.49,0.27,2370,0.00,0.00,0.912,1.54,0.696,0.804,74.90,14.76,3,16,3.06,4.79,-10.02,0.00,-2.01,0.76,120,0.0,0.00,0.00,14.40
97879,-1.56,6.25,14.24,14.08,8,14.49,0.27,2391,0.00,0.00,0.912,1.54,0.660,0.772,74.90,14.76,3,16,3.04,4.50,-10.19,0.00,-2.01,0.74,120,0.0,0.00,0.00,14.40
97991,-3.12,6.25,14.01,14.00,8,14.49,0.25,2378,0.00,0.00,0.916,1.54,0.608,0.716,74.90,14.76,3,16,2.55,4.35,-10.38,0.00,-2.01,0.74,120,0.0,0.00,0.00,14.40
98103,-4.69,7.03,13.67,14.08,8,14.49,0.25,2390,0.00,0.00,0.912,1.28,0.600,0.700,74.90,14.76,3,16,2.53,4.35,-10.42,0.00,-2.01,0.74,120,0.0,0.00,0.00,14.30
98215,-6.25,7.03,13.67,14.08,8,14.49,0.25,2394,0.00,0.00,0.912,1.28,0.568,0.676,74.90,14.76,3,16,2.54,4.21,-10.52,0.00,-2.01,0.74,120,0.0,0.00,0.00,14.20
98327,-7.81,7.81,13.55,14.08,8,14.49,0.25,2375,0.00,0.00,0.912,1.28,0.556,0.660,74.90,14.76,3,16,2.53,4.21,-10.54,0.00,-2.01,0.74,120,0.0,0.00,0.00,13.90
98439,-8.59,7.81,13.78,14.08,8,14.49,0.24,2367,0.00,0.00,0.912,1.28,0.544,0.644,74.90,14.76,3,16,2.51,4.06,-10.60,0.00,-2.01,0.74,120,0.0,0.00,0.00,14.00
98551,-9.38,8.59,13.90,14.08,8,14.49,0.23,2384,0.00,0.00,0.912,1.28,0.520,0.628,74.90,14.76,3,16,2.53,4.06,-10.67,0.00,-2.01,0.72,120,0.0,0.00,0.00,14.00
98664,-10.16,8.59,14.01,14.08,8,14.49,0.22,2372,0.00,0.00,0.912,1.28,0.504,0.612,74.90,14.76,3,16,2.50,3.92,-10.77,0.00,-2.01,0.70,120,0.0,0.00,0.00,14.20
98775,-10.94,8.59,13.90,14.08,8,14.49,0.21,2341,0.00,0.00,0.908,1.28,0.464,0.572,74.90,14.76,3,16,2.53,3.92,-10.89,0.00,-2.01,0.70,120,0.0,0.00,0.00,14.10
98887,-10.94,9.38,14.13,14.16,8,14.49,0.21,2369,0.00,0.00,0.908,1.28,0.452,0.564,74.90,14.76,3,16,2.51,3.77,-10.98,0.00,-2.01,0.70,120,0.0,0.00,0.00,14.10
98999,-12.50,9.38,13.90,14.08,8,14.49,0.21,2352,0.00,0.00,0.912,1.28,0.432,0.548,74.90,14.76,3,16,2.48,3.77,-10.96,0.00,-2.01,0.70,120,0.0,0.00,0.00,14.20
99111,-14.06,9.38,13.67,14.08,8,14.49,0.21,2348,0.00,0.00,0.916,1.28,0.420,0.540,74.90,14.76,3,16,2.48,3.63,-11.00,0.00,-2.01,0.70,120,0.0,0.00,0.00,14.10
99223,-14.84,9.38,13.67,14.00,8,14.49,0.21,2325,0.00,0.00,0.916,1.28,0.412,0.524,74.90,14.76,3,16,2.51,3.63,-11.06,0.00,-2.01,0.70,120,0.0,0.00,0.00,14.00
99335,-16.41,10.16,13.67,13.92,8,14.49,0.20,2334,0.00,0.00,0.916,1.28,0.412,0.524,74.90,14.76,3,16,2.45,3.63,-11.06,0.00,-2.01,0.70,120,0.0,0.00,0.00,14.00
99447,-17.19,10.16,13.90,13.92,8,14.49,0.19,2308,0.00,0.00,0.920,1.02,0.376,0.500,74.90,14.76,3,16,1.97,3.63,-11.10,0.00,-2.01,0.70,120,0.0,0.00,0.00,14.00
99559,0.00,0.00,14.01,14.16,8,14.49,0.20,2312,0.00,0.00,0.908,1.28,0.404,0.524,74.90,14.76,3,16,2.48,3.63,-11.16,0.00,-2.01,0.70,120,-0.6,0.00,0.00,14.20
99671,0.00,0.00,14.13,14.08,10,14.49,0.19,2291,0.00,0.00,0.912,1.28,0.420,0.524,74.90,14.76,3,16,2.47,3.48,-11.16,0.00,-2.01,0.70,120,0.0,0.00,0.00,14.00
99783,0.00,0.00,14.01,14.08,10,14.49,0.18,2297,0.00,0.00,0.912,1.28,0.384,0.508,74.90,14.76,3,16,2.45,3.48,-11.20,0.00,-2.01,0.68,120,0.0,0.00,0.00,14.10
99895,0.00,0.00,14.13,13.92,10,14.49,0.17,2294,0.00,0.00,0.920,1.02,0.324,0.452,74.90,14.76,3,16,1.96,3.34,-11.39,0.00,-2.01,0.66,120,0.0,0.00,0.00,14.20
100007,0.00,0.00,13.55,14.00,10,14.49,0.16,2291,0.00,0.00,0.916,1.02,0.308,0.436,74.90,14.76,3,16,1.94,3.19,-11.54,0.00,-2.01,0.66,120,0.0,0.00,0.00,14.10
100119,0.00,0.00,13.32,14.00,10,14.49,0.16,2278,0.00,0.00,0.916,1.02,0.308,0.420,74.90,14.76,3,16,1.93,3.19,-11.60,0.00,-2.01,0.66,120,0.0,0.00,0.00,14.10
100231,0.00,0.00,12.75,13.92,10,14.49,0.16,2265,0.00,0.00,0.920,0.00,0.308,0.416,74.90,14.76,3,16,0.00,3.05,-11.56,0.00,-2.01,0.66,120,0.0,0.00,0.00,13.70
100343,0.00,0.00,12.52,14.08,10,14.49,0.16,2257,0.00,0.00,0.908,0.00,0.308,0.424,74.90,14.59,3,16,0.00,3.05,-11.51,0.00,-2.01,0.66,120,0.0,0.00,0.00,13.50
100455,0.00,0.00,12.98,14.08,10,14.49,0.15,2254,0.00,0.00,0.912,0.00,0.308,0.424,74.90,14.59,3,16,0.00,3.19,-11.37,0.00,-2.01,0.66,120,0.0,0.00,0.00,13.40
100567,0.00,0.00,13.67,14.08,10,14.49,0.16,2232,0.00,0.00,0.912,0.00,0.308,0.424,74.90,14.59,3,16,0.00,3.34,-11.31,0.00,-2.01,0.66,120,0.0,0.00,0.00,13.20
100679,0.00,0.00,15.85,14.08,10,14.49,0.15,2214,0.00,0.00,0.916,0.00,0.308,0.424,74.90,14.59,3,16,0.00,3.48,-11.27,0.00,-2.01,0.64,120,0.0,0.00,0.00,13.50
100791,0.00,0.00,20.67,14.00,10,14.49,0.15,2204,0.00,0.00,0.920,0.00,0.308,0.424,74.90,14.59,3,16,0.00,3.48,-11.23,0.00,-2.01,0.64,120,0.0,0.00,0.00,14.30
100903,0.00,0.00,21.94,14.00,10,14.49,0.15,2194,0.00,0.00,0.916,0.00,0.308,0.416,74.90,14.59,3,16,0.00,3.48,-11.20,0.00,-2.01,0.64,120,0.0,0.00,0.00,16.30
101015,0.00,0.00,22.28,14.08,10,14.49,0.16,2170,0.00,0.00,0.912,0.00,0.308,0.416,74.90,14.59,3,16,0.00,3.48,-11.20,0.00,-2.01,0.64,120,0.0,0.00,0.00,19.00
101127,0.00,0.00,22.74,14.08,10,14.49,0.16,2182,0.00,0.00,0.912,0.00,0.308,0.432,74.90,14.59,3,16,0.00,3.48,-11.18,0.00,-2.01,0.64,120,0.0,0.00,0.00,27.40
101238,0.00,0.00,22.62,14.08,10,14.49,0.16,2159,0.00,0.00,0.912,0.00,0.308,0.424,74.90,14.59,3,16,0.00,3.48,-11.14,0.00,-2.01,0.64,120,0.0,0.00,0.00,33.10
101351,0.00,0.00,22.74,14.08,10,14.49,0.16,2115,0.00,0.00,0.912,0.00,0.308,0.424,74.90,14.59,3,16,0.00,3.63,-11.10,0.00,-2.01,0.64,120,0.0,0.00,0.00,44.00
101463,0.00,0.00,22.62,14.08,10,14.49,0.16,2137,0.00,0.00,0.912,0.00,0.308,0.424,74.90,14.59,3,16,0.00,3.63,-11.08,0.00,-2.01,0.64,120,0.0,0.00,0.00,56.90
101575,0.00,0.00,22.74,14.08,10,14.49,0.16,2105,0.00,0.00,0.912,0.00,0.308,0.440,74.90,14.59,3,16,0.00,3.63,-11.06,0.00,-2.01,0.64,120,0.0,0.00,0.00,66.60
101687,0.00,0.00,22.85,14.08,10,14.49,0.16,2096,0.00,0.00,0.912,0.00,0.308,0.440,74.90,14.59,6,16,0.00,3.63,-11.00,0.00,-2.01,0.64,120,0.0,0.00,0.00,73.90
101800,0.00,0.00,22.97,14.16,10,14.49,0.16,2076,0.00,0.00,0.908,0.00,0.316,0.448,74.90,14.59,3,16,0.00,3.77,-10.98,0.00,-2.01,0.64,120,0.0,0.00,0.00,80.20
101911,0.00,0.00,22.85,14.08,10,14.49,0.16,2086,0.00,0.00,0.912,0.00,0.308,0.432,74.90,14.59,3,16,0.00,3.77,-10.98,0.00,-2.01,0.64,120,0.0,0.00,0.00,85.60
102024,0.00,0.00,22.85,14.00,10,14.49,0.16,2045,0.00,0.00,0.912,0.00,0.316,0.448,74.90,14.59,3,16,0.00,3.77,-10.94,0.00,-2.01,0.64,120,0.0,0.00,0.00,86.90
102136,0.00,0.00,22.74,14.08,10,14.49,0.16,2046,0.00,0.00,0.912,0.00,0.316,0.448,74.90,14.59,3,16,0.00,3.77,-10.93,0.00,-2.01,0.64,120,0.0,0.00,0.00,92.50
102248,0.00,0.00,22.62,14.08,10,14.49,0.17,2046,0.00,0.00,0.912,0.00,0.316,0.448,74.90,14.59,3,16,0.00,3.77,-10.89,0.00,-2.01,0.64,120,0.0,0.00,0.00,96.00
102359,0.00,0.00,22.74,14.08,10,14.49,0.17,2010,0.00,0.00,0.912,0.00,0.324,0.448,74.90,14.59,3,16,0.00,3.77,-10.87,0.00,-2.01,0.64,120,0.0,0.00,0.00,96.00
102471,0.00,0.00,22.74,14.08,10,14.49,0.17,2009,0.00,0.00,0.912,0.00,0.324,0.456,74.90,14.59,3,16,0.00,3.77,-10.87,0.00,-2.01,0.64,120,0.0,0.00,0.00,96.00
102584,0.00,0.00,22.85,14.08,10,14.49,0.17,1990,0.00,0.00,0.916,0.00,0.324,0.464,74.90,14.59,3,16,0.00,3.77,-10.87,0.00,-1.70,0.64,120,0.0,0.00,0.00,96.00
102695,0.00,0.00,22.74,14.00,10,14.49,0.16,1971,0.00,0.00,0.916,0.00,0.344,0.472,74.90,14.59,3,16,0.00,3.92,-10.89,0.00,-1.70,0.64,120,0.0,0.00,0.00,96.00
102808,0.00,0.00,22.85,14.00,10,14.49,0.16,1971,0.00,0.00,0.916,0.00,0.308,0.432,74.90,14.59,3,16,0.00,3.77,-10.94,0.00,-1.70,0.64,120,0.0,0.00,0.00,96.00
102919,0.00,0.00,22.62,14.00,10,14.49,0.15,1962,0.00,0.00,0.908,0.00,0.308,0.424,74.90,14.59,3,16,0.00,3.77,-10.98,0.00,-1.70,0.64,120,0.0,0.00,0.00,96.00
103031,0.00,0.00,22.74,14.08,10,14.49,0.15,1938,0.00,0.00,0.912,0.00,0.308,0.424,74.90,14.59,3,16,0.00,3.77,-10.98,0.00,-1.70,0.64,120,0.0,0.00,0.00,96.00
103143,0.00,0.00,22.85,14.08,10,14.49,0.16,1934,0.00,0.00,0.912,0.00,0.308,0.424,74.90,14.59,3,16,0.00,3.77,-10.98,0.00,-1.70,0.64,120,0.0,0.00,0.00,96.00
103258,0.00,0.00,22.85,14.08,10,14.50,0.16,1932,0.00,0.00,0.912,0.00,0.308,0.424,74.90,14.59,3,16,0.00,3.77,-10.98,0.00,-1.70,0.64,120,0.0,0.00,0.00,96.00
103367,0.00,0.00,22.97,14.00,10,14.50,0.16,1914,0.00,0.00,0.916,0.00,0.312,0.440,74.90,14.59,3,16,0.00,3.77,-10.98,0.00,-1.70,0.64,120,0.0,0.00,0.00,96.00
103479,0.00,0.00,22.85,14.00,10,14.50,0.16,1908,0.00,0.00,0.916,0.00,0.308,0.432,74.90,14.59,3,16,0.00,3.77,-10.98,0.00,-1.70,0.64,120,0.0,0.00,0.00,96.00
103591,0.00,0.00,22.62,13.92,10,14.50,0.16,1888,0.00,0.00,0.920,0.00,0.312,0.440,74.90,14.59,3,16,0.00,3.77,-10.96,0.00,-1.70,0.64,120,0.0,0.00,0.00,96.00
103703,0.00,0.00,22.85,14.00,10,14.50,0.17,1861,0.00,0.00,0.912,0.00,0.312,0.448,74.90,14.59,3,16,0.00,3.77,-10.98,0.00,-1.70,0.64,120,0.0,0.00,0.00,96.00
103816,0.00,0.00,22.97,14.08,10,14.50,0.16,1856,0.00,0.00,0.912,0.00,0.316,0.448,74.90,14.59,3,16,0.00,3.77,-10.96,0.00,-1.70,0.64,120,0.0,0.00,0.00,96.00
103928,0.00,0.00,22.74,14.08,10,14.50,0.17,1834,0.00,0.00,0.912,0.00,0.324,0.456,74.90,14.59,3,16,0.00,3.77,-10.98,0.00,-1.70,0.64,120,0.0,0.00,0.00,96.00
104040,0.00,0.00,22.85,14.08,10,14.50,0.17,1820,0.00,0.00,0.912,0.00,0.336,0.464,74.90,14.59,3,16,0.00,3.77,-10.98,0.00,-1.70,0.64,120,0.0,0.00,0.00,96.00
104151,0.00,0.00,22.97,14.08,10,14.50,0.17,1804,0.00,0.00,0.912,0.00,0.336,0.464,74.90,14.59,3,16,0.00,3.77,-11.00,0.00,-1.70,0.64,120,0.0,0.00,0.00,96.00
104264,0.00,0.00,22.85,14.00,10,14.50,0.17,1792,0.00,0.00,0.916,0.00,0.336,0.464,74.90,14.59,3,16,0.00,3.63,-11.02,0.00,-1.70,0.64,120,0.0,0.00,0.00,96.00
104376,0.00,0.00,22.97,14.00,10,14.50,0.17,1795,0.00,0.00,0.916,0.00,0.336,0.464,74.90,14.59,3,16,0.00,3.63,-11.02,0.00,-1.70,0.64,120,0.0,0.00,0.00,96.00
104487,0.00,0.00,22.85,14.08,10,14.50,0.17,1778,0.00,0.00,0.912,0.00,0.336,0.464,74.90,14.59,3,16,0.00,3.63,-11.06,0.00,-1.70,0.64,120,0.0,0.00,0.00,96.00
104599,0.00,0.00,22.97,14.08,10,14.50,0.18,1771,0.00,0.00,0.912,0.00,0.344,0.480,74.90,14.59,3,16,0.00,3.63,-11.04,0.00,-1.70,0.64,120,0.0,0.00,0.00,96.00
104711,0.00,0.00,22.97,14.08,10,14.50,0.18,1748,0.00,0.00,0.912,0.00,0.360,0.488,74.90,14.59,3,16,0.00,3.63,-11.06,0.00,-1.70,0.64,120,0.0,0.00,0.00,96.00
104823,0.00,0.00,22.97,14.08,10,14.50,0.18,1728,0.00,0.00,0.912,0.00,0.360,0.488,74.90,14.59,3,16,0.00,3.63,-11.08,0.00,-1.70,0.64,120,0.0,0.00,0.00,96.00
104935,0.00,0.00,22.85,14.08,10,14.50,0.18,1714,0.00,0.00,0.912,0.00,0.360,0.488,74.90,14.59,3,16,0.00,3.63,-11.08,0.00,-1.70,0.64,120,0.0,0.00,0.00,96.00
105048,0.00,0.00,22.97,14.08,10,14.50,0.18,1697,0.00,0.00,0.912,0.00,0.360,0.488,74.90,14.59,3,16,0.00,3.63,-11.06,0.00,-1.70,0.64,120,0.0,0.00,0.00,99.90
