Time (msec),A/F Sensor #1 (Direct)* (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Coolant Temperature (F),Primary Wastegate Duty Cycle (%)
51815,11.20,1.19,4169,0.00,0.00,16,7.42,7.00,167.53,15.62,2.70,181,21.18
52005,11.24,1.14,4286,0.00,0.00,16,7.77,7.00,164.92,14.70,1.74,181,20.00
52195,11.20,0.67,4325,0.00,0.00,16,29.92,17.00,72.64,1.70,1.04,181,0.00
52377,11.21,0.30,4340,0.00,0.00,16,43.63,42.50,41.75,-4.18,0.82,181,0.00
52578,11.50,0.22,4288,0.00,0.00,16,40.12,44.00,31.52,-4.18,0.64,181,0.00
52768,12.36,0.16,4259,0.00,0.00,16,14.80,16.50,25.79,-4.18,0.64,181,0.00
52957,21.17,0.15,4266,0.00,0.00,16,6.02,6.00,23.24,-4.18,0.64,181,0.00
53148,23.81,0.14,4293,0.00,0.00,16,6.02,6.00,20.39,-4.18,0.64,181,0.00
53333,24.08,0.13,4264,0.00,0.00,16,6.02,6.00,18.87,-4.18,0.64,181,0.00
53523,24.01,0.12,4232,0.00,0.00,16,6.02,6.00,17.78,-4.18,0.64,181,0.00
53714,23.74,0.12,4190,0.00,0.00,16,6.02,6.00,20.15,-4.18,0.64,181,0.00
53904,24.09,0.10,4164,0.00,0.00,16,6.02,6.00,15.53,-4.18,0.64,181,0.00
54094,23.75,0.11,4166,0.00,0.00,16,6.02,6.00,15.75,-4.18,0.64,181,0.00
54285,23.95,0.11,4114,0.00,0.00,16,6.02,6.00,15.18,-4.18,0.64,181,0.00
54474,23.97,0.11,4100,0.00,0.00,16,6.02,6.00,15.09,-4.18,0.64,181,0.00
54669,24.01,0.10,4098,0.00,0.00,16,6.02,6.00,14.40,-4.18,0.64,180,0.00
54859,23.68,0.11,4038,0.00,0.00,16,6.02,6.00,14.46,-4.18,0.64,180,0.00
55049,23.68,0.10,4012,0.00,0.00,16,6.02,6.00,13.62,-4.18,0.64,180,0.00
55241,24.05,0.10,4017,0.00,0.00,16,6.02,6.00,12.96,-4.18,0.64,180,0.00
55427,24.02,0.10,3994,0.00,0.00,16,6.02,6.00,12.96,-4.18,0.64,180,0.00
55614,24.00,0.10,3964,0.00,0.00,16,6.02,6.00,12.68,-4.18,0.64,180,0.00
55817,24.02,0.10,3886,0.00,0.00,16,6.02,6.00,12.90,-4.18,0.64,180,0.00
56005,23.76,0.10,3900,0.00,0.00,16,6.02,6.00,13.18,-4.18,0.64,180,0.00
56192,23.81,0.10,3854,0.00,0.00,16,6.02,6.00,12.90,-4.18,0.64,180,0.00
56380,23.88,0.09,3858,0.00,0.00,16,6.02,6.00,11.38,-4.18,0.64,180,0.00
56583,23.81,0.10,3815,0.00,0.00,16,6.02,6.00,12.52,-4.18,0.64,180,0.00
56770,23.88,0.10,3820,0.00,0.00,16,6.02,6.00,12.63,-4.18,0.64,180,0.00
56958,24.13,0.09,3796,0.00,0.00,16,6.02,6.00,12.09,-4.18,0.64,180,0.00
57147,23.82,0.10,3737,0.00,0.00,16,6.02,6.00,11.87,-4.18,0.64,180,0.00
57334,23.82,0.10,3702,0.00,0.00,16,6.02,6.00,12.08,-4.18,0.64,180,0.00
57525,23.79,0.10,3714,0.00,0.00,16,6.02,6.00,11.38,-4.18,0.64,180,0.00
57728,24.15,0.10,3678,0.00,0.00,16,6.02,6.00,11.28,-4.18,0.64,180,0.00
57916,23.91,0.09,3655,0.00,0.00,16,6.02,6.00,9.52,-4.18,0.64,180,0.00
58103,24.08,0.09,3628,0.00,0.00,16,6.02,6.00,11.08,-4.18,0.64,180,0.00
58290,24.08,0.10,3585,0.00,0.00,16,9.18,7.00,11.24,-4.18,0.70,180,0.00
58478,23.20,0.12,3563,0.00,0.00,16,21.84,17.50,14.90,-4.18,0.78,180,0.00
58681,13.35,0.13,3585,0.00,0.00,16,38.36,35.00,15.68,-4.18,0.80,180,0.00
58869,13.99,0.14,3585,0.00,0.00,16,40.12,40.00,16.42,-4.18,0.82,180,0.00
59056,13.89,0.15,3549,0.00,0.00,16,41.17,40.50,17.10,-4.18,0.84,180,0.00
59244,14.04,0.16,3568,0.00,0.00,16,41.52,41.50,18.48,-4.18,0.86,180,0.00
59447,13.76,0.16,3561,0.00,0.00,16,41.52,41.50,19.11,-4.18,0.84,180,0.00
59634,13.36,0.15,3518,0.00,0.00,16,40.82,40.50,17.63,-4.18,0.82,180,0.00
59822,13.40,0.14,3546,0.00,0.00,16,40.12,40.00,16.27,-4.18,0.80,180,0.00
60009,13.61,0.12,3521,0.00,0.00,16,38.71,39.00,14.27,-4.18,0.74,180,0.00
60197,13.51,0.11,3516,0.00,0.00,16,38.36,38.00,12.08,-4.18,0.72,180,0.00
60389,13.46,0.10,3498,0.00,0.00,16,38.36,38.00,12.41,-4.18,0.68,180,0.00
60592,13.37,0.10,3494,0.00,0.00,16,27.81,30.50,11.98,-4.18,0.66,180,0.00
60779,22.75,0.09,3456,0.00,0.00,16,7.77,13.00,10.88,-4.18,0.64,180,0.00
60967,23.85,0.10,3431,0.00,0.00,16,6.02,6.00,11.18,-4.18,0.64,180,0.00
61154,24.21,0.09,3437,0.00,0.00,16,6.02,6.00,10.13,-4.18,0.64,180,0.00
61357,23.97,0.10,3386,0.00,0.00,16,6.02,6.00,10.88,-4.18,0.64,180,0.00
61545,23.67,0.11,3360,0.00,0.00,16,6.02,6.00,8.23,-4.18,0.64,180,0.00
61732,23.91,0.09,3342,0.00,0.00,16,6.02,6.00,10.63,-4.18,0.64,180,0.00
61935,23.88,0.09,3323,0.00,0.00,16,6.02,6.00,10.27,-4.18,0.64,180,0.00
62123,24.09,0.09,3289,0.00,0.00,16,6.02,6.00,10.38,-4.18,0.64,180,0.00
62310,24.08,0.09,3291,0.00,0.00,16,6.02,6.00,10.27,-4.18,0.64,180,0.00
62498,24.08,0.09,3268,0.00,0.00,16,6.02,6.00,10.33,-4.18,0.64,180,0.00
62701,23.77,0.10,3228,0.00,0.00,16,6.02,6.00,11.03,-4.18,0.66,180,0.00
62888,24.08,0.11,3220,0.00,0.00,16,7.77,6.00,11.71,-4.18,0.70,180,0.00
63076,23.78,0.10,3187,0.00,0.00,16,15.51,13.00,11.08,-4.18,0.72,180,0.00
63268,17.39,0.11,3197,0.00,0.00,16,23.95,22.00,11.87,-4.18,0.74,180,0.00
63460,15.35,0.12,3171,0.00,0.00,16,35.20,32.50,12.68,-4.18,0.74,180,0.00
63648,14.44,0.13,3170,0.00,0.00,16,39.06,39.00,13.31,-4.18,0.76,180,0.00
63835,14.31,0.13,3160,0.00,0.00,16,39.77,39.50,14.01,-4.18,0.78,180,0.00
64023,14.41,0.14,3156,0.00,0.00,16,40.12,40.00,14.20,-4.18,0.78,180,0.00
64226,14.58,0.14,3143,0.00,0.00,16,40.47,40.00,14.91,-4.18,0.80,180,0.00
64413,14.32,0.15,3168,0.00,0.00,16,41.17,41.00,15.39,-4.18,0.82,180,0.00
64601,13.53,0.16,3163,0.00,0.00,16,41.52,41.50,16.80,-4.18,0.82,180,0.00
64788,13.68,0.17,3152,0.00,0.00,16,42.23,42.00,17.85,-4.18,0.84,180,0.00
64991,13.39,0.18,3170,0.00,0.00,16,42.93,43.00,18.87,-4.18,0.86,180,0.00
65179,13.58,0.19,3172,0.00,0.00,16,43.98,43.50,20.06,-4.18,0.88,180,0.00
65367,13.51,0.20,3160,0.00,0.00,16,44.34,44.00,21.54,-4.18,0.90,180,0.00
65554,13.36,0.21,3184,0.00,0.00,16,44.34,44.00,22.06,-4.18,0.90,178,0.00
65757,13.66,0.22,3174,0.00,0.00,16,44.34,44.00,23.14,-4.18,0.92,178,0.00
65945,13.33,0.22,3183,0.00,0.00,16,44.34,44.00,22.94,-4.18,0.92,178,0.00
66132,13.13,0.21,3204,0.00,0.00,16,44.34,44.00,22.32,-4.18,0.90,178,0.00
66320,13.37,0.19,3191,0.00,0.00,16,43.63,43.50,21.44,-4.18,0.88,178,0.00
66523,13.49,0.19,3216,0.00,0.00,16,43.63,43.50,20.48,-4.18,0.86,178,0.00
66711,13.32,0.19,3202,0.00,0.00,16,43.63,43.50,20.05,-4.18,0.86,178,0.00
66898,13.35,0.19,3228,0.00,0.00,16,43.28,43.00,19.58,-4.18,0.86,178,0.00
67086,13.45,0.18,3219,0.00,0.00,16,43.28,43.50,20.06,-4.18,0.86,178,0.00
67273,13.27,0.19,3241,0.00,0.00,16,43.63,42.50,19.57,-4.18,0.86,178,0.00
67476,13.33,0.19,3223,0.00,0.00,16,43.63,43.00,19.90,-4.18,0.88,178,0.00
67664,13.14,0.19,3249,0.00,0.00,16,43.98,43.50,20.74,-4.18,0.88,178,0.00
67851,13.25,0.19,3251,0.00,0.00,16,43.63,43.50,21.18,-4.18,0.88,178,0.00
68054,13.42,0.20,3237,0.00,0.00,16,44.34,43.50,21.17,-4.18,0.88,178,0.00
68242,13.40,0.20,3242,0.00,0.00,16,44.34,44.00,22.24,-4.18,0.90,178,0.00
68429,13.33,0.21,3268,0.00,0.00,16,44.34,44.00,22.67,-4.18,0.90,178,0.00
68617,13.16,0.21,3279,0.00,0.00,16,44.34,44.00,23.14,-4.18,0.92,178,0.00
68804,13.45,0.22,3275,0.00,0.00,16,44.34,44.00,24.02,-4.18,0.92,178,0.00
68992,13.43,0.22,3285,0.00,0.00,16,44.34,44.00,24.81,-4.18,0.94,178,0.00
69195,13.11,0.25,3320,0.00,0.00,16,44.34,44.00,26.84,-4.18,0.96,178,0.00
69382,13.01,0.26,3335,0.00,0.00,16,44.34,44.00,27.79,-3.87,0.98,178,0.78
69570,13.23,0.28,3346,0.00,0.00,16,43.98,44.00,29.72,-2.63,1.02,178,1.57
69757,13.19,0.29,3368,0.00,0.00,16,43.63,43.50,31.64,-2.63,1.04,178,2.35
69960,13.00,0.31,3388,0.00,0.00,16,43.28,43.00,34.48,-2.01,1.04,178,3.14
70148,12.82,0.33,3415,0.00,0.00,16,42.58,42.50,38.22,-0.77,1.08,178,4.71
70335,12.71,0.36,3424,0.00,0.00,16,41.52,42.00,40.63,-0.15,1.12,178,5.49
70523,12.69,0.40,3469,0.00,0.00,16,39.77,40.00,44.84,1.08,1.14,178,7.06
70710,12.41,0.42,3478,0.00,0.00,16,38.36,38.50,48.75,1.70,1.16,178,7.84
70913,12.61,0.45,3534,0.00,0.00,16,36.60,37.00,51.84,2.63,1.20,178,9.41
71101,12.28,0.49,3554,0.00,0.00,16,34.49,34.00,57.07,3.25,1.24,178,10.20
71288,11.92,0.55,3623,0.00,0.00,16,30.27,29.50,64.69,5.72,1.30,178,13.73
71491,11.50,0.69,3687,0.00,0.00,16,20.43,24.00,77.29,8.20,1.46,178,16.86
71668,11.04,0.91,3724,0.00,0.00,16,10.94,13.50,106.05,13.46,1.76,178,17.65
71860,11.10,1.17,3805,0.00,0.00,16,6.37,5.50,141.36,13.77,2.70,178,21.18
72051,11.19,1.28,3910,0.00,0.00,16,6.72,6.00,162.92,15.62,3.94,178,29.80
72251,11.18,1.26,4026,0.00,0.00,16,7.07,6.00,172.00,20.57,3.94,178,28.63
72441,11.22,1.25,4194,0.00,0.00,16,7.42,6.50,174.46,20.57,3.94,178,30.59
72631,11.21,1.27,4247,0.00,0.00,16,7.77,6.50,182.24,20.57,3.84,178,30.59
72821,11.21,1.23,4378,0.00,0.00,16,8.12,7.00,172.70,16.24,1.68,178,20.78
73011,11.21,0.68,4358,0.00,0.00,16,26.76,19.50,115.21,2.01,1.10,178,0.78
73205,11.24,0.27,4350,0.00,0.00,16,42.23,42.50,38.73,-4.18,0.68,178,0.00
73394,11.46,0.24,4355,0.00,0.00,16,15.51,17.50,35.47,-4.18,0.64,178,0.00
73584,19.74,0.18,4332,0.00,0.00,16,6.02,6.00,27.69,-4.49,0.64,178,0.00
73774,23.47,0.16,4330,0.00,0.00,16,6.02,6.00,23.03,-4.18,0.64,178,0.00
73974,23.91,0.14,4318,0.00,0.00,16,6.02,6.00,18.87,-4.18,0.64,178,0.00
74158,23.70,0.13,4296,0.00,0.00,16,6.02,6.00,18.56,-4.18,0.64,178,0.00
74348,24.15,0.11,4252,0.00,0.00,16,6.02,6.00,18.09,-4.18,0.64,178,0.00
74538,23.70,0.12,4052,0.00,0.00,16,6.02,6.00,16.19,-4.18,0.64,178,0.00
74738,24.02,0.11,3616,0.00,0.00,16,6.02,6.00,13.75,-4.18,0.64,178,0.00
74928,24.02,0.11,3380,0.00,0.00,16,6.02,6.00,12.41,-4.18,0.64,178,0.00
75116,24.08,0.13,2995,0.00,0.00,16,5.31,5.00,11.82,-4.18,0.64,178,0.00
75306,23.74,0.14,2660,0.00,0.00,16,3.55,3.50,11.93,-4.18,0.64,178,0.00
75491,23.97,0.12,2331,0.00,0.00,16,3.20,3.00,10.83,-2.63,0.64,178,0.00
75681,23.94,0.12,2020,0.00,0.00,16,3.20,3.00,8.86,-1.70,0.64,178,0.00
75871,24.29,0.17,1719,0.00,0.00,16,6.02,13.00,9.26,-1.39,0.72,178,0.00
76066,24.15,0.16,1613,0.00,0.00,16,14.80,11.50,9.94,-1.39,0.76,178,0.00
76256,20.85,0.14,1877,0.00,0.00,16,27.81,23.50,9.39,-1.39,0.76,178,0.00
76446,17.42,0.15,2327,0.00,0.00,16,38.36,37.00,10.98,-2.32,0.78,178,0.00
76636,15.60,0.16,2333,0.00,0.00,16,38.71,39.00,12.68,-2.94,0.78,178,0.00
76826,14.44,0.15,2344,0.00,0.00,16,38.01,38.00,11.97,-2.63,0.78,178,0.00
77020,14.87,0.14,2334,0.00,0.00,16,37.66,38.00,11.92,-2.63,0.80,178,0.00
77208,15.93,0.16,2330,0.00,0.00,16,38.71,39.00,12.79,-2.63,0.76,178,0.00
77395,14.70,0.13,2326,0.00,0.00,16,34.49,35.50,9.48,-2.63,0.68,178,0.00
77583,13.44,0.09,2311,0.00,0.00,16,21.13,23.50,7.74,-2.63,0.66,178,0.00
77786,17.60,0.09,2318,0.00,0.00,16,3.20,9.50,6.51,-2.63,0.64,178,0.00
77973,23.76,0.07,2298,0.00,0.00,16,3.20,3.00,6.01,-2.63,0.64,178,0.00
78161,25.34,0.07,2305,0.00,0.00,16,3.20,3.00,4.82,-2.63,0.64,178,0.00
78348,23.68,0.08,2272,0.00,0.00,16,3.20,3.00,6.33,-2.63,0.64,178,0.00
78536,23.71,0.09,2267,0.00,0.00,16,3.20,3.00,7.06,-2.32,0.64,178,0.00
78739,23.85,0.09,2266,0.00,0.00,16,3.20,3.00,6.92,-2.32,0.64,178,0.00
78927,23.81,0.08,2246,0.00,0.00,16,3.20,3.00,5.91,-2.32,0.64,178,0.00
79114,24.19,0.10,2235,0.00,0.00,16,3.20,3.00,6.81,-2.32,0.64,178,0.00
79301,24.15,0.08,2238,0.00,0.00,16,3.20,3.00,6.07,-2.32,0.64,178,0.00
79489,23.84,0.08,2232,0.00,0.00,16,3.20,3.00,5.91,-2.32,0.64,178,0.00
79692,23.99,0.10,2208,0.00,0.00,16,3.20,3.00,6.73,-2.32,0.64,178,0.00
79880,23.77,0.08,2198,0.00,0.00,16,3.20,3.00,5.87,-2.32,0.64,178,0.00
80072,24.07,0.08,2198,0.00,0.00,16,3.20,3.00,5.91,-2.32,0.64,178,0.00
80259,24.02,0.09,2191,0.00,0.00,16,2.85,3.00,6.70,-2.01,0.64,178,0.00
80447,23.68,0.08,2179,0.00,0.00,16,2.85,3.00,5.74,-2.01,0.64,178,0.00
80634,23.93,0.08,2174,0.00,0.00,16,2.85,2.50,5.94,-2.01,0.64,178,0.00
80837,23.99,0.08,2158,0.00,0.00,16,2.85,2.50,6.59,-2.01,0.64,178,0.00
81025,23.61,0.08,2130,0.00,0.00,16,2.85,2.50,5.74,-2.01,0.64,178,0.00
81212,24.22,0.09,2124,0.00,0.00,16,2.85,2.50,5.65,-2.01,0.64,178,0.00
81400,23.94,0.08,2127,0.00,0.00,16,2.85,2.50,5.72,-2.01,0.64,178,0.00
81603,24.13,0.09,2119,0.00,0.00,16,2.85,2.50,6.04,-2.01,0.64,178,0.00
81790,23.82,0.08,2095,0.00,0.00,16,2.85,2.50,5.08,-2.01,0.64,178,0.00
81982,24.05,0.08,2078,0.00,0.00,16,2.85,2.50,6.37,-2.01,0.64,178,0.00
82174,23.81,0.08,2072,0.00,0.00,16,2.85,2.50,5.10,-1.70,0.64,178,0.00
82362,23.71,0.09,2079,0.00,0.00,16,2.85,2.50,6.70,-1.70,0.64,178,0.00
82549,23.95,0.08,2067,0.00,0.00,16,2.85,2.50,5.46,-1.70,0.64,178,0.00
82753,23.88,0.07,2038,0.00,0.00,16,2.85,2.50,6.15,-1.70,0.64,178,0.00
82940,23.61,0.09,2036,0.00,0.00,16,2.85,2.50,5.85,-1.70,0.64,178,0.00
83127,23.89,0.06,2041,0.00,0.00,16,2.85,2.50,4.43,-1.70,0.64,178,0.00
83330,23.85,0.07,2018,0.00,0.00,16,2.85,2.50,4.97,-1.70,0.64,178,0.00
83518,24.08,0.09,2006,0.00,0.00,16,2.85,2.50,6.26,-1.70,0.66,178,0.00
83706,23.83,0.11,2012,0.00,0.00,16,6.37,4.50,6.92,-1.70,0.72,180,0.00
83893,23.60,0.14,2015,0.00,0.00,16,16.56,15.00,9.57,-1.39,0.76,180,0.00
84096,21.40,0.16,2010,0.00,0.00,16,30.98,30.00,10.88,-1.39,0.78,180,0.00
84284,15.50,0.15,1970,0.00,0.00,16,34.49,35.00,10.58,-1.39,0.76,180,0.00
84476,15.16,0.13,2003,0.00,0.00,16,33.09,33.00,8.11,-1.39,0.72,180,0.00
84663,15.39,0.11,1977,0.00,0.00,16,32.38,32.00,6.95,-1.39,0.72,180,0.00
84851,15.75,0.11,1979,0.00,0.00,16,32.73,32.50,7.94,-1.39,0.70,180,0.00
85038,16.27,0.10,1964,0.00,0.00,16,32.73,32.00,6.95,-1.39,0.70,180,0.00
85241,15.35,0.12,1964,0.00,0.00,16,32.73,32.50,7.70,-1.39,0.72,180,0.00
85429,14.82,0.12,1946,0.00,0.00,16,33.09,32.00,7.74,-1.39,0.70,180,0.00
85616,14.06,0.12,1941,0.00,0.00,16,32.38,31.50,6.51,-1.39,0.70,180,0.00
85804,14.60,0.11,1960,0.00,0.00,16,31.68,32.00,7.21,-1.39,0.70,180,0.00
85991,15.02,0.12,1965,0.00,0.00,16,33.09,33.00,8.11,-1.39,0.70,180,0.00
86194,14.90,0.11,1950,0.00,0.00,16,32.38,32.00,7.29,-1.39,0.70,180,0.00
86382,13.96,0.10,1943,0.00,0.00,16,32.03,32.00,6.73,-1.39,0.70,180,0.00
86569,14.30,0.12,1927,0.00,0.00,16,32.73,32.00,7.06,-1.39,0.70,180,0.00
86757,15.47,0.12,1925,0.00,0.00,16,32.03,32.00,8.06,-1.39,0.70,180,0.00
86960,15.27,0.11,1930,0.00,0.00,16,31.33,31.50,7.34,-1.39,0.70,180,0.00
87147,14.59,0.11,1925,0.00,0.00,16,31.33,32.00,7.74,-1.39,0.72,180,0.00
87335,14.69,0.12,1921,0.00,0.00,16,32.03,32.00,7.66,-1.39,0.72,180,0.00
87522,14.55,0.15,1920,0.00,0.00,16,33.79,32.50,8.74,-1.39,0.76,180,0.00
87710,13.86,0.19,1900,0.00,0.00,16,34.84,35.50,12.57,-1.39,0.82,180,0.00
87913,13.17,0.23,1911,0.00,0.00,16,36.60,36.00,14.26,-1.39,0.84,180,0.00
88101,14.07,0.24,1917,0.00,0.00,16,36.95,36.50,14.97,-1.39,0.84,180,0.00
88288,14.16,0.23,1918,0.00,0.00,16,36.60,36.50,14.72,-1.39,0.84,180,0.00
88476,14.23,0.24,1904,0.00,0.00,16,36.60,36.50,15.04,-1.39,0.84,180,0.00
88663,14.54,0.24,1909,0.00,0.00,16,36.60,36.50,14.91,-1.39,0.84,180,0.00
88866,14.11,0.24,1918,0.00,0.00,16,36.95,36.50,15.31,-1.39,0.86,180,0.00
89054,14.30,0.25,1927,0.00,0.00,16,37.30,37.50,14.46,-1.39,0.86,180,0.00
89241,14.17,0.23,1914,0.00,0.00,16,36.95,36.50,15.75,-1.39,0.86,180,0.00
89429,14.51,0.25,1935,0.00,0.00,16,37.30,37.50,15.90,-1.39,0.86,180,0.00
89632,14.08,0.23,1935,0.00,0.00,16,36.60,37.00,14.91,-1.39,0.82,180,0.00
89819,14.44,0.21,1931,0.00,0.00,16,36.25,36.50,13.43,-1.39,0.80,180,0.00
90007,14.12,0.18,1925,0.00,0.00,16,34.84,35.50,10.09,-1.39,0.78,180,0.00
90194,13.78,0.16,1933,0.00,0.00,16,34.14,34.50,10.27,-1.39,0.76,180,0.00
90382,14.01,0.14,1923,0.00,0.00,16,33.44,33.00,9.35,-1.39,0.74,180,0.00
90585,14.77,0.15,1918,0.00,0.00,16,33.44,33.00,9.22,-1.39,0.74,180,0.00
90772,15.03,0.15,1930,0.00,0.00,16,33.44,33.00,9.39,-1.39,0.74,180,0.00
90964,14.77,0.15,1927,0.00,0.00,16,33.44,33.00,8.69,-1.39,0.74,180,0.00
91152,14.56,0.14,1906,0.00,0.00,16,33.44,33.00,8.23,-1.39,0.74,181,0.00
91339,15.10,0.14,1903,0.00,0.00,16,33.09,33.00,9.85,-1.39,0.74,181,0.00
91527,14.85,0.14,1920,0.00,0.00,16,33.09,33.00,9.53,-1.39,0.74,181,0.00
91730,14.79,0.15,1915,0.00,0.00,16,33.44,33.50,9.79,-1.39,0.74,181,0.00
91917,14.45,0.16,1898,0.00,0.00,16,33.44,33.00,9.79,-1.39,0.74,181,0.00
92105,14.46,0.16,1896,0.00,0.00,16,33.79,33.00,9.88,-1.39,0.78,181,0.00
92292,14.40,0.23,1912,0.00,0.00,16,36.60,36.00,13.95,-1.39,0.86,181,0.00
92495,12.90,0.34,1921,0.00,0.00,16,38.71,38.50,21.27,-1.39,1.00,181,0.00
92683,12.77,0.39,1916,0.00,0.00,16,34.84,36.00,24.62,0.15,1.06,181,0.00
92871,13.36,0.41,1912,0.00,0.00,16,34.84,35.00,25.60,1.08,1.08,181,0.00
93058,13.86,0.38,1934,0.00,0.00,16,37.66,36.00,22.15,-0.77,0.88,181,0.00
93250,12.75,0.25,1927,0.00,0.00,16,37.66,37.50,14.53,-1.39,0.82,181,0.00
93442,13.02,0.22,1936,0.00,0.00,16,36.95,36.50,13.75,-1.39,0.80,181,0.00
93645,13.31,0.20,1949,0.00,0.00,16,36.60,36.50,13.37,-1.39,0.80,181,0.00
93833,13.76,0.20,1942,0.00,0.00,16,36.25,36.50,13.07,-1.39,0.80,181,0.00
94020,13.95,0.19,1941,0.00,0.00,16,36.25,36.00,12.57,-1.39,0.80,181,0.00
94208,14.03,0.19,1952,0.00,0.00,16,36.60,36.50,12.90,-1.39,0.80,181,0.00
94395,14.07,0.19,1939,0.00,0.00,16,36.25,36.00,12.57,-1.39,0.80,181,0.00
94598,14.11,0.19,1951,0.00,0.00,16,36.25,36.50,12.52,-1.39,0.80,181,0.00
94786,13.95,0.19,1949,0.00,0.00,16,36.60,36.00,12.74,-1.39,0.80,181,0.00
94973,13.82,0.20,1935,0.00,0.00,16,36.25,35.50,12.09,-1.39,0.80,181,0.00
95161,14.13,0.20,1951,0.00,0.00,16,36.25,36.00,12.57,-1.39,0.80,181,0.00
95348,13.95,0.19,1948,0.00,0.00,16,35.90,35.50,12.46,-1.39,0.80,181,0.00
95551,14.20,0.16,1934,0.00,0.00,16,34.14,35.00,12.63,-1.39,0.80,181,0.00
95739,14.65,0.19,1948,0.00,0.00,16,35.55,35.50,12.04,-1.39,0.80,181,0.00
95927,14.92,0.19,1918,0.00,0.00,16,36.25,35.50,11.70,-1.39,0.80,181,0.00
96119,14.69,0.18,1941,0.00,0.00,16,35.55,35.00,12.14,-1.39,0.80,181,0.00
96306,14.40,0.17,1943,0.00,0.00,16,35.20,35.50,11.76,-1.39,0.80,181,0.00
96509,14.72,0.19,1929,0.00,0.00,16,35.90,35.50,12.19,-1.39,0.80,181,0.00
96697,14.09,0.18,1925,0.00,0.00,16,35.55,35.50,11.92,-1.39,0.80,181,0.00
96900,14.54,0.20,1943,0.00,0.00,16,36.25,35.50,12.19,-1.39,0.82,181,0.00
97087,14.72,0.27,1932,0.00,0.00,16,38.36,37.50,16.28,-1.39,0.90,181,0.00
97275,13.40,0.32,1948,0.00,0.00,16,38.71,38.50,20.92,-1.39,0.96,181,0.00
97462,13.60,0.34,1961,0.00,0.00,16,39.06,39.00,22.15,-1.08,0.98,181,0.00
97650,13.74,0.35,1952,0.00,0.00,16,38.71,38.50,23.24,-0.77,1.00,181,0.00
97853,13.86,0.34,1965,0.00,0.00,16,39.41,39.00,22.77,-0.77,0.98,181,0.00
98040,13.84,0.30,1966,0.00,0.00,16,39.06,39.00,17.40,-1.39,0.84,181,0.00
98233,12.83,0.23,1970,0.00,0.00,16,37.66,38.00,13.50,-1.39,0.78,181,0.00
98420,12.56,0.16,1974,0.00,0.00,16,34.84,35.00,10.03,-1.39,0.72,181,0.00
98607,12.14,0.13,1960,0.00,0.00,16,33.09,33.00,7.98,-1.39,0.68,181,0.00
98795,12.30,0.11,1956,0.00,0.00,16,24.65,27.50,8.02,-1.39,0.68,181,0.00
98998,14.94,0.11,1924,0.00,0.00,16,16.91,19.00,7.46,-1.39,0.68,181,0.00
99186,19.88,0.11,1952,0.00,0.00,16,7.42,10.50,6.55,-1.39,0.68,181,0.00
99373,25.07,0.12,1938,0.00,0.00,16,3.20,3.00,7.49,-1.39,0.68,181,0.00
99561,23.67,0.12,1930,0.00,0.00,16,3.20,3.00,7.90,-1.39,0.68,181,0.00
99764,23.68,0.12,1933,0.00,0.00,16,3.20,3.00,7.62,-1.39,0.68,181,0.00
99951,23.68,0.12,1929,0.00,0.00,16,3.55,3.00,7.66,-1.39,0.68,183,0.00
100139,24.09,0.11,1906,0.00,0.00,16,3.55,3.50,6.73,-1.39,0.68,183,0.00
100326,24.06,0.12,1902,0.00,0.00,16,3.55,3.50,7.62,-1.39,0.68,183,0.00
100529,24.08,0.13,1900,0.00,0.00,16,3.55,3.50,7.66,-1.39,0.68,183,0.00
100717,23.84,0.13,1893,0.00,0.00,16,3.55,3.50,8.11,-1.39,0.68,183,0.00
100908,24.08,0.12,1882,0.00,0.00,16,3.55,3.50,7.62,-1.39,0.68,183,0.00
101097,24.15,0.13,1861,0.00,0.00,16,3.91,3.50,7.78,-1.39,0.68,183,0.00
101288,23.84,0.13,1848,0.00,0.00,16,3.91,3.50,7.86,-1.39,0.68,183,0.00
101475,23.81,0.13,1838,0.00,0.00,16,3.91,3.50,7.62,-1.39,0.68,183,0.00
101678,23.96,0.12,1833,0.00,0.00,16,3.91,3.50,7.41,-1.39,0.68,183,0.00
101866,24.06,0.15,1828,0.00,0.00,16,8.83,6.00,8.69,-1.39,0.76,183,0.00
102053,23.81,0.20,1805,0.00,0.00,16,23.59,19.00,11.38,-1.39,0.80,183,0.00
102241,17.14,0.19,1836,0.00,0.00,16,34.14,34.00,12.15,-1.39,0.80,183,0.00
102444,14.70,0.19,1841,0.00,0.00,16,33.44,33.00,11.76,-1.39,0.80,183,0.00
102631,14.55,0.20,1811,0.00,0.00,16,34.14,33.50,11.98,-1.39,0.80,183,0.00
102819,14.92,0.19,1820,0.00,0.00,16,33.44,33.50,12.20,-1.39,0.80,183,0.00
103022,14.67,0.19,1822,0.00,0.00,16,33.79,33.50,11.54,-1.39,0.80,183,0.00
103209,15.24,0.19,1820,0.00,0.00,16,34.14,33.50,11.49,-1.39,0.78,183,0.00
103397,15.19,0.19,1833,0.00,0.00,16,33.79,33.50,11.71,-1.39,0.78,183,0.00
