Time (msec),A/F Sensor #1 (Direct)* (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Coolant Temperature (F)
387042,23.66,0.13,1944,0.00,0.00,16,3.91,3.50,9.04,-1.49,0.64,194
387214,23.74,0.14,1745,0.00,0.00,16,5.66,5.00,7.41,-1.49,0.64,194
387401,24.17,0.15,1452,0.00,0.00,16,7.07,15.00,6.37,-1.49,0.64,194
387588,24.05,0.15,1213,0.00,0.00,16,7.42,15.50,6.07,-1.18,0.68,194
387760,23.93,0.16,1336,0.00,0.00,16,9.18,7.50,7.17,-1.49,0.72,194
387948,23.16,0.17,1543,0.00,0.00,16,14.80,12.50,7.94,-1.49,0.78,194
388135,14.96,0.20,1867,0.00,0.00,16,36.25,30.00,12.20,-1.49,0.86,194
388307,14.34,0.22,1958,0.00,0.00,16,37.66,37.00,14.73,-1.49,0.88,194
388495,14.08,0.33,1898,0.00,0.00,16,37.66,35.00,21.45,-1.18,1.04,194
388682,12.67,0.41,1931,0.00,0.00,16,34.14,34.00,26.31,1.28,1.18,194
388854,13.42,0.45,1970,0.00,0.00,16,31.33,31.50,29.27,4.95,1.26,194
389042,13.69,0.46,2070,0.00,0.00,16,31.33,32.00,31.16,6.48,1.34,194
389217,14.01,0.48,2173,0.00,0.00,16,30.98,30.00,34.45,8.02,1.38,194
389404,13.87,0.49,2266,0.00,0.00,16,30.62,30.00,37.54,8.64,1.44,194
389591,13.32,0.52,2384,0.00,0.00,16,28.52,28.50,39.61,9.24,1.48,194
389763,13.39,0.54,2435,0.00,0.00,16,26.41,26.50,43.51,9.55,1.50,194
389951,13.28,0.57,2560,0.00,0.00,16,24.65,23.50,48.53,10.17,1.52,194
390138,12.69,0.60,2669,0.00,0.00,16,23.24,23.00,52.67,10.17,1.52,194
390310,12.37,0.63,2810,0.00,0.00,16,21.84,20.50,58.62,10.48,1.54,194
390498,12.19,0.66,2866,0.00,0.00,16,20.08,19.00,63.29,10.48,1.52,194
390685,11.72,0.65,3012,0.00,0.00,16,21.13,20.00,64.90,10.17,1.30,194
390873,11.37,0.52,3122,0.00,0.00,16,29.57,28.00,48.97,-0.27,0.98,194
391045,11.26,0.27,3156,0.00,0.00,16,43.98,40.00,21.62,-4.25,0.82,194
391232,11.75,0.16,3166,0.00,0.00,16,21.13,30.50,16.23,-4.25,0.72,194
391419,11.23,0.14,3112,0.00,0.00,16,2.50,4.50,14.21,-4.25,0.64,194
391591,12.66,0.18,3171,0.00,0.00,16,-5.23,-7.50,15.19,-4.25,0.76,194
391779,11.92,0.12,3117,0.00,0.00,16,-9.10,-9.50,12.74,-4.25,0.64,194
391966,13.46,0.12,3051,0.00,0.00,16,-9.10,-9.50,12.85,-4.25,0.64,194
392138,14.79,0.10,3020,0.00,0.00,16,-9.10,-9.50,11.35,-4.25,0.64,194
392326,24.82,0.19,3014,0.00,0.00,16,6.37,-5.50,17.86,-4.25,0.64,194
392513,12.43,0.10,2911,0.00,0.00,16,-10.16,-10.50,8.56,-4.25,0.64,194
392685,13.35,0.11,2906,0.00,0.00,16,-9.10,-9.50,10.49,-4.25,0.64,194
392876,20.19,0.10,2898,0.00,0.00,16,-9.10,-9.50,9.66,-4.25,0.64,194
393063,23.78,0.11,2869,0.00,0.00,16,-9.10,-9.50,10.38,-4.25,0.64,194
393235,23.96,0.12,2824,0.00,0.00,16,-9.10,-9.50,10.43,-4.25,0.64,194
393422,23.48,0.11,2787,0.00,0.00,16,-9.10,-9.50,10.47,-4.25,0.64,194
393610,24.25,0.11,2745,0.00,0.00,16,-9.10,-9.50,10.07,-4.25,0.64,194
393782,23.46,0.11,2706,0.00,0.00,16,-9.10,-9.50,10.33,-4.25,0.64,194
393969,24.17,0.11,2674,0.00,0.00,16,-9.10,-9.50,9.61,-3.94,0.64,194
394157,23.88,0.20,2642,0.00,0.00,16,8.83,-2.50,17.48,-3.94,0.64,194
394338,21.85,0.10,2566,0.00,0.00,16,-9.10,-9.50,8.77,-3.94,0.64,194
394521,17.02,0.11,2568,0.00,0.00,16,-9.10,-9.50,9.43,-3.64,0.64,194
394692,21.75,0.11,2566,0.00,0.00,16,-9.10,-9.50,9.26,-3.64,0.64,194
394880,25.76,0.10,2525,0.00,0.00,16,-9.10,-9.50,8.65,-3.64,0.64,194
395067,24.98,0.11,2488,0.00,0.00,16,-9.10,-9.50,9.48,-3.35,0.66,194
395255,23.64,0.12,2465,0.00,0.00,16,-9.10,-9.50,9.97,-3.35,0.68,194
395427,23.99,0.10,2432,0.00,0.00,16,-9.10,-9.50,7.06,-3.04,0.64,194
395614,24.06,0.11,2384,0.00,0.00,16,-8.05,-9.50,7.41,-3.04,0.68,194
395802,24.06,0.10,2384,0.00,0.00,16,-6.29,-7.50,8.14,-3.04,0.64,194
395974,23.79,0.10,2336,0.00,0.00,16,-2.42,-1.50,7.78,-2.73,0.68,194
396161,23.96,0.12,2330,0.00,0.00,16,-0.31,2.50,8.44,-2.73,0.64,192
396348,23.82,0.09,2278,0.00,0.00,16,3.55,3.50,6.81,-2.42,0.64,192
396520,21.78,0.10,2227,0.00,0.00,16,3.55,3.50,7.66,-2.42,0.64,192
396708,22.28,0.09,2218,0.00,0.00,16,3.20,3.00,6.95,-2.42,0.64,192
396880,23.51,0.11,2200,0.00,0.00,16,3.55,3.00,8.19,-2.42,0.70,192
397067,24.32,0.12,2166,0.00,0.00,16,6.02,4.50,8.52,-2.11,0.72,192
397255,20.54,0.12,2150,0.00,0.00,16,10.94,9.50,8.47,-2.11,0.74,192
397442,14.51,0.12,2118,0.00,0.00,16,17.27,17.00,8.44,-2.11,0.74,192
397614,12.76,0.12,2134,0.00,0.00,16,22.54,20.00,8.36,-2.11,0.74,192
397802,12.85,0.11,2097,0.00,0.00,16,22.89,22.50,7.94,-2.11,0.74,192
397989,13.53,0.12,2118,0.00,0.00,16,22.89,23.50,8.31,-2.11,0.74,192
398161,14.15,0.12,2086,0.00,0.00,16,24.30,23.50,8.35,-2.11,0.74,192
398348,14.02,0.12,2073,0.00,0.00,16,25.00,25.00,8.31,-1.80,0.74,192
398536,14.03,0.12,2082,0.00,0.00,16,26.76,25.00,8.14,-1.80,0.74,192
398708,14.04,0.12,2077,0.00,0.00,16,27.11,27.00,8.36,-1.80,0.76,192
398895,13.92,0.13,2060,0.00,0.00,16,27.81,28.00,8.74,-1.80,0.76,192
399083,13.85,0.12,2065,0.00,0.00,16,29.22,27.00,8.47,-1.80,0.76,192
399255,13.34,0.12,2070,0.00,0.00,16,28.16,26.50,8.35,-1.80,0.76,192
399458,13.83,0.12,2047,0.00,0.00,16,27.46,28.00,7.74,-1.80,0.76,192
399630,14.77,0.12,2040,0.00,0.00,16,29.57,29.50,8.36,-1.80,0.76,192
399817,14.53,0.12,2054,0.00,0.00,16,29.57,28.50,8.31,-1.80,0.76,192
400005,14.12,0.12,2054,0.00,0.00,16,29.22,30.00,8.47,-1.80,0.76,192
400176,14.53,0.12,2047,0.00,0.00,16,29.22,29.00,8.39,-1.80,0.76,192
400379,14.53,0.12,2043,0.00,0.00,16,30.27,29.50,8.31,-1.80,0.74,192
400551,14.37,0.12,2030,0.00,0.00,16,30.98,30.50,8.36,-1.80,0.76,192
403535,23.93,0.09,1764,0.00,0.00,16,4.61,4.50,5.40,-1.49,0.64,192
403707,24.03,0.10,1726,0.00,0.00,16,4.61,4.50,5.59,-1.49,0.64,192
403894,24.20,0.10,1696,0.00,0.00,16,4.96,4.50,5.58,-1.49,0.64,192
404082,23.93,0.10,1651,0.00,0.00,16,5.31,5.00,5.55,-1.49,0.64,192
404257,23.99,0.10,1626,0.00,0.00,16,5.31,5.00,5.62,-1.49,0.64,192
404444,23.96,0.11,1598,0.00,0.00,16,5.66,13.50,5.62,-1.49,0.64,192
404632,23.96,0.11,1564,0.00,0.00,16,6.02,14.00,5.62,-1.49,0.64,192
404804,23.96,0.11,1526,0.00,0.00,16,6.37,14.00,5.65,-1.49,0.64,192
404991,23.95,0.11,1488,0.00,0.00,16,6.37,14.00,5.52,-1.49,0.64,192
405179,24.03,0.10,1461,0.00,0.00,16,6.37,14.00,4.88,-1.49,0.64,192
405351,23.91,0.10,1428,0.00,0.00,16,6.72,14.50,4.85,-1.49,0.64,192
405538,23.92,0.10,1398,0.00,0.00,16,6.72,-10.50,4.57,-1.49,0.64,192
405725,23.99,0.11,1366,0.00,0.00,16,6.72,-6.00,4.85,-1.49,0.64,192
405897,23.92,0.10,1333,0.00,0.00,16,6.72,0.00,4.73,-1.49,0.64,192
406085,23.76,0.11,1319,0.00,0.00,16,6.72,6.50,4.75,-1.49,0.64,192
406272,21.85,0.11,1303,0.00,0.00,16,6.72,12.00,4.75,-1.49,0.64,192
406460,17.97,0.11,1243,0.00,0.00,16,7.07,15.00,4.69,-1.49,0.64,192
406632,15.69,0.12,1188,0.00,0.00,16,7.07,15.00,4.75,-1.49,0.64,192
406819,14.90,0.12,1170,0.00,0.00,16,7.07,15.00,4.66,-1.18,0.64,192
406991,14.10,0.12,1149,0.00,0.00,16,7.07,15.00,4.46,-1.18,0.64,192
407179,13.42,0.12,1133,0.00,0.00,16,7.07,15.00,4.35,-1.18,0.64,192
407366,13.37,0.12,1117,0.00,0.00,16,7.07,15.00,4.40,-1.18,0.64,192
407553,13.65,0.12,1070,0.00,0.00,16,7.42,15.50,4.35,-1.18,0.64,192
407727,14.15,0.12,1079,0.00,0.00,16,7.42,15.50,4.35,-1.18,0.64,192
407915,14.62,0.12,1059,0.00,0.00,16,7.42,15.50,4.35,-1.18,0.64,192
408087,14.81,0.12,1055,0.00,0.00,16,7.77,15.50,4.37,-1.18,0.64,192
408274,15.02,0.12,1056,0.00,0.00,16,7.77,14.00,4.37,-1.18,0.64,192
408462,15.03,0.13,1076,0.00,0.00,16,7.77,12.00,4.46,-1.18,0.64,192
408649,15.17,0.16,1071,0.00,0.00,16,7.77,10.50,4.91,-1.18,0.70,192
408837,15.20,0.18,1098,0.00,0.00,16,10.59,10.00,6.66,-1.18,0.72,192
409009,14.46,0.23,1223,0.00,0.00,16,16.91,16.50,9.22,-1.18,0.82,192
409196,12.92,0.25,1498,0.00,0.00,16,28.87,28.50,12.48,-1.49,0.84,192
409368,13.28,0.25,1772,0.00,0.00,16,33.44,31.50,13.84,-1.49,0.86,192
409555,14.79,0.23,1868,0.00,0.00,16,36.25,35.50,14.73,-1.49,0.88,192
409743,14.67,0.24,1914,0.00,0.00,16,36.95,36.50,15.19,-1.49,0.88,192
409919,14.65,0.25,1834,0.00,0.00,16,35.20,35.50,15.47,-1.49,0.88,192
410123,14.48,0.27,1737,0.00,0.00,16,33.09,33.50,15.78,-1.49,0.88,192
410294,13.94,0.28,1652,0.00,0.00,16,32.03,32.00,15.70,-1.49,0.88,192
410498,13.96,0.29,1588,0.00,0.00,16,31.33,31.50,15.70,-1.49,0.88,192
410669,13.92,0.31,1543,0.00,0.00,16,31.33,31.00,15.48,-1.49,0.88,192
410857,13.75,0.28,1510,0.00,0.00,16,29.92,30.50,12.62,-1.49,0.64,192
411044,12.74,0.13,1872,0.00,0.00,16,16.56,18.00,4.91,-1.49,0.64,192
411216,12.97,0.10,1728,0.00,0.00,16,5.31,6.00,5.46,-1.49,0.64,192
411408,15.27,0.14,1395,0.00,0.00,16,7.07,14.50,6.00,-1.49,0.68,192
411596,19.08,0.20,1192,0.00,0.00,16,10.23,8.50,7.82,-1.49,0.78,192
411768,24.86,0.23,1391,0.00,0.00,16,21.48,19.00,10.64,-1.49,0.82,192
411955,13.95,0.22,1644,0.00,0.00,16,30.62,30.50,12.04,-1.49,0.82,192
412143,14.34,0.21,1830,0.00,0.00,16,34.49,33.00,13.08,-1.49,0.84,192
412315,14.49,0.21,1864,0.00,0.00,16,35.20,35.00,12.75,-1.49,0.84,192
412502,14.28,0.21,1862,0.00,0.00,16,35.20,35.00,13.32,-1.49,0.84,192
412689,14.18,0.22,1871,0.00,0.00,16,35.20,35.00,13.26,-1.49,0.84,192
412877,14.22,0.22,1869,0.00,0.00,16,35.55,35.50,13.71,-1.49,0.84,192
413049,14.14,0.21,1880,0.00,0.00,16,35.20,35.50,12.92,-1.49,0.70,192
413236,14.14,0.12,1946,0.00,0.00,16,21.13,27.00,5.78,-1.49,0.64,192
413408,13.82,0.09,1740,0.00,0.00,16,5.31,7.50,4.69,-1.49,0.64,192
413596,15.39,0.14,1365,0.00,0.00,16,7.42,15.00,6.51,-1.49,0.64,192
413783,16.83,0.17,1107,0.00,0.00,16,7.77,15.50,6.40,-1.18,0.68,192
413955,23.27,0.15,1195,0.00,0.00,16,8.48,7.00,6.22,-1.18,0.70,192
414143,18.35,0.16,1233,0.00,0.00,16,11.64,10.50,6.51,-1.18,0.70,192
414330,14.48,0.15,1309,0.00,0.00,16,15.16,14.50,6.59,-1.49,0.70,192
414502,14.58,0.15,1382,0.00,0.00,16,19.38,19.00,6.92,-1.49,0.70,192
414689,14.67,0.15,1408,0.00,0.00,16,23.95,22.00,6.95,-1.49,0.70,192
414877,14.34,0.13,1465,0.00,0.00,16,22.54,15.50,5.62,-1.49,0.64,192
415049,14.12,0.11,1424,0.00,0.00,16,10.23,4.50,4.73,-1.49,0.64,192
415236,13.65,0.12,1302,0.00,0.00,16,7.42,12.50,4.91,-1.49,0.64,192
415424,13.63,0.12,1254,0.00,0.00,16,7.42,15.50,4.82,-1.49,0.64,192
415596,14.19,0.14,1220,0.00,0.00,16,7.42,15.50,5.49,-1.49,0.68,192
415783,14.10,0.16,1226,0.00,0.00,16,9.88,9.50,6.44,-1.49,0.72,192
415971,13.73,0.17,1310,0.00,0.00,16,14.80,14.00,7.37,-1.49,0.74,192
416142,13.59,0.19,1416,0.00,0.00,16,22.19,22.00,8.87,-1.49,0.78,192
416330,14.44,0.21,1502,0.00,0.00,16,27.81,27.00,10.74,-1.49,0.80,192
416517,14.08,0.24,1545,0.00,0.00,16,28.87,28.50,11.77,-1.49,0.82,192
416705,14.17,0.25,1562,0.00,0.00,16,29.22,29.00,12.79,-1.49,0.84,192
416877,14.01,0.26,1590,0.00,0.00,16,29.57,29.50,13.78,-1.49,0.86,192
417064,14.06,0.29,1478,0.00,0.00,16,30.27,30.00,14.34,-1.49,0.86,192
417252,13.32,0.34,1336,0.00,0.00,16,29.57,29.50,15.12,-1.49,0.88,192
417424,12.88,0.37,1252,0.00,0.00,16,26.41,26.00,15.55,-1.49,0.90,192
417611,13.03,0.39,1212,0.00,0.00,16,23.95,23.50,15.48,-1.49,0.92,192
417798,13.05,0.39,1196,0.00,0.00,16,22.89,22.50,15.63,-1.18,0.94,192
417970,13.21,0.39,1264,0.00,0.00,16,25.35,24.50,16.44,-1.49,0.96,192
418158,14.00,0.39,1304,0.00,0.00,16,26.05,25.50,16.96,-1.18,0.98,192
418345,14.15,0.39,1357,0.00,0.00,16,27.11,26.50,17.64,-1.18,0.98,192
418517,14.13,0.39,1432,0.00,0.00,16,28.52,28.50,18.57,-0.89,1.00,192
418705,13.98,0.38,1516,0.00,0.00,16,30.62,30.50,19.58,-0.89,1.00,192
418892,14.10,0.38,1592,0.00,0.00,16,32.73,31.50,20.15,-0.58,1.00,192
419064,14.64,0.41,1660,0.00,0.00,16,31.33,32.00,21.45,-0.27,1.08,192
419252,13.63,0.43,1712,0.00,0.00,16,30.27,29.50,24.71,0.35,1.12,192
419439,13.77,0.44,1806,0.00,0.00,16,30.27,30.50,26.31,1.88,1.12,192
419611,13.83,0.43,1894,0.00,0.00,16,32.03,32.00,27.36,1.88,1.14,192
419798,13.98,0.42,1971,0.00,0.00,16,33.79,33.50,27.99,2.19,1.12,192
419986,14.06,0.40,2028,0.00,0.00,16,36.25,35.50,27.79,1.88,1.10,192
420158,14.32,0.38,2107,0.00,0.00,16,38.36,38.00,26.31,1.28,1.02,192
420345,13.63,0.33,2176,0.00,0.00,16,41.88,41.50,22.50,-1.18,0.98,192
420533,14.04,0.28,2241,0.00,0.00,16,42.93,42.50,18.10,-2.42,0.86,192
420705,12.98,0.21,2271,0.00,0.00,16,41.52,42.00,15.85,-2.42,0.80,192
420892,12.16,0.15,2284,0.00,0.00,16,21.48,24.50,9.99,-2.73,0.74,192
421079,12.03,0.12,2262,0.00,0.00,16,9.18,9.50,9.22,-2.73,0.72,192
421267,12.11,0.11,2275,0.00,0.00,16,3.20,3.00,7.90,-2.42,0.72,192
421439,12.46,0.11,2236,0.00,0.00,16,8.83,6.00,8.48,-2.42,0.70,192
421626,12.61,0.12,2225,0.00,0.00,16,10.59,8.00,8.48,-2.42,0.70,192
421798,12.22,0.10,2207,0.00,0.00,16,9.88,9.50,7.66,-2.42,0.68,192
421986,12.24,0.10,2197,0.00,0.00,16,7.77,8.50,7.62,-2.42,0.66,192
422158,14.37,0.10,2170,0.00,0.00,16,4.26,6.00,7.54,-2.11,0.66,192
422345,17.65,0.11,2134,0.00,0.00,16,3.20,3.00,7.50,-2.11,0.66,192
422533,24.04,0.10,2086,0.00,0.00,16,2.85,2.50,7.21,-1.80,0.66,192
422720,24.27,0.10,2056,0.00,0.00,16,2.85,2.50,7.14,-1.80,0.66,192
422892,23.99,0.10,2029,0.00,0.00,16,2.85,2.50,6.55,-1.80,0.66,192
423079,23.65,0.09,1982,0.00,0.00,16,2.85,2.50,6.40,-1.49,0.66,192
423267,23.72,0.10,1963,0.00,0.00,16,2.85,2.50,6.40,-1.49,0.66,192
423439,24.14,0.10,1946,0.00,0.00,16,3.20,3.00,6.59,-1.49,0.66,192
423626,23.72,0.10,1906,0.00,0.00,16,3.20,3.50,6.22,-1.49,0.66,192
423814,23.98,0.10,1870,0.00,0.00,16,3.55,3.50,6.51,-1.49,0.66,192
423986,24.19,0.10,1839,0.00,0.00,16,3.91,3.50,6.15,-1.49,0.66,192
424173,23.98,0.10,1824,0.00,0.00,16,3.91,3.50,6.22,-1.49,0.66,192
424361,23.98,0.10,1779,0.00,0.00,16,4.26,4.00,6.04,-1.49,0.66,192
424548,23.96,0.11,1744,0.00,0.00,16,4.61,4.50,6.40,-1.49,0.66,192
424736,24.10,0.11,1723,0.00,0.00,16,4.61,4.50,6.59,-1.49,0.68,192
424908,24.12,0.12,1677,0.00,0.00,16,4.96,4.50,6.44,-1.49,0.68,192
425095,23.75,0.11,1656,0.00,0.00,16,5.31,5.00,6.40,-1.49,0.68,192
425282,24.06,0.12,1624,0.00,0.00,16,5.66,5.50,6.59,-1.49,0.68,192
425454,23.82,0.12,1598,0.00,0.00,16,5.66,13.50,6.40,-1.49,0.68,192
425642,23.79,0.12,1568,0.00,0.00,16,6.02,14.00,6.33,-1.49,0.68,192
425829,24.04,0.13,1536,0.00,0.00,16,6.02,14.00,6.44,-1.49,0.68,192
426001,24.11,0.13,1507,0.00,0.00,16,6.37,14.00,6.55,-1.49,0.68,192
426189,23.88,0.12,1475,0.00,0.00,16,6.37,14.00,5.87,-1.49,0.68,192
426376,23.82,0.12,1459,0.00,0.00,16,6.37,14.00,5.78,-1.49,0.68,192
426564,23.72,0.12,1422,0.00,0.00,16,6.72,14.50,5.91,-1.49,0.68,192
426736,23.75,0.13,1387,0.00,0.00,16,6.72,14.50,5.91,-1.49,0.68,192
426923,24.30,0.12,1364,0.00,0.00,16,6.72,-5.50,5.72,-1.49,0.68,192
427110,23.79,0.13,1340,0.00,0.00,16,6.72,1.00,5.87,-1.49,0.68,192
427282,23.69,0.13,1319,0.00,0.00,16,6.72,7.00,5.85,-1.49,0.68,192
427470,18.88,0.13,1352,0.00,0.00,16,6.72,8.00,5.91,-1.49,0.68,192
427657,16.41,0.14,1320,0.00,0.00,16,6.72,13.50,5.98,-1.49,0.68,192
427829,15.19,0.13,1328,0.00,0.00,16,6.72,11.00,5.91,-1.49,0.68,192
428019,14.77,0.13,1314,0.00,0.00,16,6.72,11.00,5.91,-1.49,0.68,192
428206,14.65,0.14,1307,0.00,0.00,16,6.72,10.50,5.94,-1.49,0.68,192
428394,14.56,0.14,1307,0.00,0.00,16,6.72,11.50,5.91,-1.49,0.68,192
428566,14.53,0.14,1297,0.00,0.00,16,6.72,10.00,5.98,-1.49,0.68,192
428753,14.42,0.14,1294,0.00,0.00,16,6.72,9.50,5.91,-1.49,0.68,192
428940,14.41,0.14,1292,0.00,0.00,16,6.72,8.50,5.87,-1.49,0.68,192
429128,14.46,0.14,1271,0.00,0.00,16,6.72,10.00,5.85,-1.49,0.68,192
429300,14.51,0.14,1269,0.00,0.00,16,6.72,9.00,5.98,-1.49,0.68,192
429487,14.48,0.14,1268,0.00,0.00,16,6.72,8.50,5.91,-1.49,0.68,192
429659,14.44,0.14,1253,0.00,0.00,16,7.07,10.50,6.00,-1.49,0.68,192
429847,14.44,0.13,1252,0.00,0.00,16,7.07,9.50,5.17,-1.49,0.68,192
430034,14.60,0.14,1240,0.00,0.00,16,7.07,11.50,5.91,-1.49,0.68,192
430206,14.74,0.14,1229,0.00,0.00,16,7.07,10.50,5.68,-1.49,0.64,192
430394,14.76,0.12,1222,0.00,0.00,16,7.07,10.50,4.51,-1.49,0.64,192
430581,14.49,0.12,1196,0.00,0.00,16,7.07,12.50,4.64,-1.49,0.64,192
430753,14.12,0.12,1172,0.00,0.00,16,7.07,13.00,4.64,-1.18,0.64,192
430940,14.06,0.12,1150,0.00,0.00,16,7.07,12.50,4.51,-1.18,0.64,192
431128,14.46,0.11,1135,0.00,0.00,16,7.07,14.50,4.51,-1.18,0.64,192
431300,14.51,0.12,1094,0.00,0.00,16,7.42,15.00,4.37,-1.18,0.64,192
431487,14.63,0.13,1065,0.00,0.00,16,7.42,15.50,4.60,-1.18,0.64,192
431675,14.79,0.12,1091,0.00,0.00,16,7.42,13.00,4.46,-1.18,0.64,192
431847,14.62,0.12,1072,0.00,0.00,16,7.42,13.00,4.37,-1.18,0.64,192
432034,14.31,0.13,1052,0.00,0.00,16,7.42,14.00,4.35,-1.18,0.64,192
432222,14.53,0.13,1045,0.00,0.00,16,7.42,14.00,4.43,-1.18,0.64,192
432410,14.67,0.13,1046,0.00,0.00,16,7.42,12.50,4.37,-1.18,0.64,192
432582,14.77,0.13,1046,0.00,0.00,16,7.42,11.50,4.40,-1.18,0.64,192
432769,14.85,0.13,1044,0.00,0.00,16,7.42,11.50,4.37,-1.18,0.64,192
432956,14.93,0.13,1040,0.00,0.00,16,7.42,10.50,4.43,-1.18,0.64,192
433129,14.75,0.13,1040,0.00,0.00,16,7.42,9.50,4.43,-1.18,0.64,192
433316,15.19,0.13,1036,0.00,0.00,16,7.42,9.50,4.37,-1.18,0.64,194
433503,15.19,0.13,1020,0.00,0.00,16,7.42,9.50,4.46,-1.18,0.64,194
433675,14.99,0.13,1038,0.00,0.00,16,7.42,8.50,4.40,-1.18,0.64,194
433863,14.85,0.13,1044,0.00,0.00,16,7.42,7.50,4.40,-1.18,0.64,194
434050,14.74,0.13,995,0.00,0.00,16,7.42,11.00,4.32,-1.18,0.64,194
434238,14.65,0.13,1007,0.00,0.00,16,7.42,10.00,4.32,-1.18,0.64,194
434409,14.69,0.13,1014,0.00,0.00,16,7.42,9.00,4.35,-1.18,0.64,192
434596,14.79,0.13,1013,0.00,0.00,16,7.42,8.00,4.37,-1.18,0.64,192
434784,15.00,0.13,999,0.00,0.00,16,7.42,9.50,4.43,-1.18,0.64,192
434956,15.52,0.13,1005,0.00,0.00,16,7.42,8.50,4.48,-1.18,0.64,192
435143,15.11,0.13,1022,0.00,0.00,16,7.42,6.50,4.35,-1.18,0.64,192
435318,14.84,0.13,998,0.00,0.00,16,7.42,7.50,4.43,-1.18,0.64,192
435506,14.76,0.13,989,0.00,0.00,16,7.42,11.00,4.40,-1.18,0.64,192
435693,14.51,0.13,1004,0.00,0.00,16,7.42,7.50,4.43,-1.18,0.64,192
435870,14.67,0.13,1013,0.00,0.00,16,7.42,6.50,4.37,-1.18,0.64,192
436057,14.46,0.13,984,0.00,0.00,16,7.42,7.00,4.40,-1.18,0.64,192
436244,14.79,0.14,994,0.00,0.00,16,7.42,9.50,4.48,-1.18,0.64,194
436416,14.77,0.13,1012,0.00,0.00,16,7.42,6.50,4.43,-1.18,0.64,194
436604,14.79,0.13,1018,0.00,0.00,16,7.42,6.00,4.48,-1.18,0.64,194
436791,14.62,0.13,997,0.00,0.00,16,7.42,8.00,4.48,-1.18,0.64,194
436963,14.59,0.13,996,0.00,0.00,16,7.42,9.00,4.48,-1.18,0.64,194
437151,14.64,0.13,1008,0.00,0.00,16,7.42,7.00,4.48,-1.18,0.64,194
437338,14.47,0.13,1011,0.00,0.00,16,7.42,6.50,4.48,-1.18,0.64,194
437526,14.44,0.13,997,0.00,0.00,16,7.42,8.00,4.48,-1.18,0.64,194
437698,14.60,0.14,992,0.00,0.00,16,11.29,12.00,4.55,-1.18,0.64,194
437885,14.28,0.13,1034,0.00,0.00,16,10.94,8.00,4.46,-1.18,0.64,194
438072,14.56,0.13,1017,0.00,0.00,16,10.94,8.50,4.43,-1.18,0.64,194
438244,14.72,0.13,1009,0.00,0.00,16,10.94,11.00,4.43,-1.18,0.64,194
438432,14.67,0.13,1024,0.00,0.00,16,10.94,9.50,4.40,-1.18,0.64,194
438619,14.95,0.13,1026,0.00,0.00,16,10.94,9.50,4.40,-1.18,0.64,194
438791,15.02,0.13,1015,0.00,0.00,16,11.29,10.00,4.40,-1.18,0.64,194
438979,15.01,0.13,1032,0.00,0.00,16,10.94,8.50,4.37,-1.18,0.64,194
439166,15.01,0.13,1016,0.00,0.00,16,10.94,11.00,4.37,-1.18,0.64,194
439354,14.90,0.13,1032,0.00,0.00,16,10.94,9.50,4.35,-1.18,0.64,194
439526,14.95,0.13,1031,0.00,0.00,16,10.94,10.00,4.32,-1.18,0.64,194
439713,14.93,0.13,1027,0.00,0.00,16,10.94,10.50,4.32,-1.18,0.64,194
439900,15.11,0.13,1022,0.00,0.00,16,10.94,11.00,4.35,-1.18,0.64,194
440072,15.13,0.13,1018,0.00,0.00,16,11.29,11.50,4.35,-1.18,0.64,194
440264,15.04,0.12,1024,0.00,0.00,16,10.94,10.50,4.29,-1.18,0.64,194
440436,14.90,0.12,1031,0.00,0.00,16,10.94,10.50,4.24,-1.18,0.64,194
440626,14.76,0.12,1037,0.00,0.00,16,10.94,9.50,4.26,-1.18,0.64,194
440802,14.26,0.12,1026,0.00,0.00,16,10.94,10.50,4.24,-1.18,0.64,194
440990,14.51,0.12,1016,0.00,0.00,16,10.94,11.50,4.29,-1.18,0.64,194
441177,14.69,0.12,1026,0.00,0.00,16,10.94,10.50,4.24,-1.18,0.64,194
441349,14.56,0.12,1020,0.00,0.00,16,10.94,11.00,4.24,-1.18,0.64,194
441537,14.69,0.12,1025,0.00,0.00,16,10.94,11.00,4.18,-1.18,0.64,194
441724,14.64,0.12,1020,0.00,0.00,16,11.29,11.00,4.18,-1.18,0.64,194
441896,14.60,0.12,1006,0.00,0.00,16,11.29,12.50,4.21,-1.18,0.64,194
442084,14.56,0.12,1014,0.00,0.00,16,11.29,11.50,4.18,-1.18,0.64,194
442271,14.69,0.12,1025,0.00,0.00,16,10.94,10.00,4.13,-1.18,0.64,194
442458,14.65,0.12,1023,0.00,0.00,16,10.94,10.50,4.18,-1.18,0.64,194
442630,14.35,0.12,1016,0.00,0.00,16,10.94,10.50,4.21,-1.18,0.64,194
442818,14.70,0.13,1017,0.00,0.00,16,11.29,11.00,4.24,-1.18,0.64,194
443005,14.56,0.12,1023,0.00,0.00,16,11.29,10.50,4.21,-1.18,0.64,194
443177,14.75,0.12,1015,0.00,0.00,16,11.29,11.00,4.13,-1.18,0.64,194
