Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline),Ethanol Content (%),Ethanol Content Global Fuel Compensation (%)
37622,-0.78,0.00,15.04,8,0.22,952,0.00,0.00,13.07,16,14.10,22.00,108,4.06,-10.58,3.42,1.24,0.00,-1.70,0.00,0.66,0.00,0.00,14.80,57.7,21.4
37718,-0.78,0.00,14.93,8,0.22,952,0.00,0.00,13.07,16,14.10,22.00,108,4.21,-10.50,3.42,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.80,57.7,21.4
37813,0.00,0.00,15.04,8,0.21,947,0.00,0.00,13.07,16,14.10,22.00,108,4.21,-10.48,3.36,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.80,57.7,21.4
37910,0.00,0.00,15.27,8,0.21,942,0.00,0.00,13.07,16,14.10,22.00,108,4.21,-10.48,3.31,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.80,57.7,21.4
38005,-0.78,0.00,15.16,8,0.20,931,0.00,0.00,13.07,16,14.10,22.00,108,4.21,-10.50,3.21,1.22,0.00,-1.70,0.00,0.66,0.00,0.00,14.80,57.6,21.4
38102,0.00,0.00,14.93,8,0.21,928,0.00,0.00,13.07,16,14.10,22.00,108,4.21,-10.50,3.19,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.90,57.6,21.4
38197,-0.78,0.00,14.70,8,0.21,905,0.00,0.00,13.07,16,14.10,22.00,109,4.21,-10.48,3.17,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.80,57.6,21.4
38293,-0.78,0.00,14.59,8,0.21,894,0.00,0.00,13.07,16,14.10,22.00,109,4.21,-10.48,3.14,1.22,0.00,-1.70,0.00,0.66,0.00,0.00,14.80,57.6,21.4
38389,-1.56,0.00,14.24,8,0.22,890,0.00,0.00,13.07,16,14.10,22.00,109,4.21,-10.46,3.19,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,57.7,21.4
38485,-1.56,0.00,14.01,8,0.22,874,0.00,0.00,13.07,16,14.10,22.00,109,4.21,-10.40,3.19,1.22,0.00,-1.70,0.00,0.66,0.00,0.00,14.60,57.7,21.4
38580,-2.34,0.00,13.90,8,0.22,872,0.00,0.00,13.07,16,14.10,22.00,109,4.35,-10.38,3.19,1.22,0.00,-1.70,0.00,0.66,0.00,0.00,14.50,57.7,21.4
38676,-2.34,0.00,13.78,8,0.22,872,0.00,0.00,13.07,16,14.10,22.00,109,4.35,-10.36,3.21,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,57.7,21.4
38773,-2.34,0.00,13.78,8,0.22,872,0.00,0.00,13.07,16,14.10,22.00,109,4.35,-10.36,3.19,1.22,0.00,-1.70,0.00,0.66,0.00,0.00,14.40,57.7,21.4
38868,-2.34,0.00,13.90,8,0.22,869,0.00,0.00,13.07,16,14.10,22.00,109,4.35,-10.35,3.13,1.20,0.00,-1.70,0.00,0.66,0.00,0.00,14.30,57.7,21.4
38964,-2.34,0.00,13.90,8,0.22,865,0.00,0.00,13.07,16,14.10,22.00,109,4.35,-10.35,3.14,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.30,57.7,21.4
39060,-3.12,0.00,14.01,8,0.22,857,0.00,0.00,13.07,16,14.10,22.00,109,4.35,-10.31,3.14,1.22,0.00,-1.70,0.00,0.66,0.00,0.00,14.20,57.6,21.4
39157,-2.34,0.00,13.78,8,0.22,858,0.00,0.00,13.07,16,14.10,21.00,109,4.35,-10.25,3.14,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.20,57.7,21.4
39252,-3.12,0.00,13.90,8,0.22,854,0.00,0.00,13.07,16,14.10,21.50,109,4.50,-10.25,3.14,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.20,57.6,21.4
39348,-3.12,0.00,14.13,8,0.22,854,0.00,0.00,13.07,16,14.10,20.50,109,4.50,-10.25,3.14,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.20,57.6,21.4
39445,-3.12,0.00,14.13,8,0.22,844,0.00,0.00,13.07,16,14.10,21.00,109,4.50,-10.21,3.14,1.20,0.00,-1.70,0.00,0.66,0.00,0.00,14.10,57.7,21.4
39540,-3.12,0.00,14.24,8,0.22,837,0.00,0.00,13.07,16,14.10,21.00,109,4.50,-10.23,3.14,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.10,57.7,21.4
39635,-3.12,0.00,14.36,8,0.23,836,0.00,0.00,13.07,16,14.10,20.50,109,4.50,-10.21,3.14,1.22,0.00,-1.70,0.00,0.66,0.00,0.00,14.10,57.7,21.4
39732,-2.34,0.00,14.47,8,0.23,830,0.00,0.00,13.07,16,14.10,20.50,109,4.50,-10.15,3.14,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.10,57.7,21.4
39828,-2.34,0.00,14.47,8,0.23,833,0.00,0.00,13.06,16,14.10,20.00,109,4.50,-10.13,3.16,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.10,57.7,21.4
39923,-2.34,0.00,14.70,8,0.23,830,0.00,0.00,13.06,16,14.10,19.50,109,4.50,-10.11,3.19,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.10,57.7,21.4
40019,-2.34,0.00,14.81,8,0.23,830,0.00,0.00,13.07,16,14.10,19.00,111,4.64,-10.06,3.19,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.10,57.6,21.4
40115,-2.34,0.00,14.81,8,0.23,825,0.00,0.00,13.07,16,14.10,19.00,111,4.64,-10.09,3.19,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.10,57.6,21.4
40211,-2.34,0.00,14.70,8,0.23,835,0.00,0.00,13.07,16,14.10,17.50,111,4.64,-10.06,3.16,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.20,57.6,21.4
40307,-2.34,0.00,14.70,8,0.23,839,0.00,0.00,13.07,16,14.10,16.50,111,4.64,-10.06,3.14,1.22,0.00,-1.70,0.00,0.66,0.00,0.00,14.30,57.6,21.4
40403,-2.34,0.00,14.70,8,0.22,839,0.00,0.00,13.07,16,14.10,16.50,111,4.64,-10.11,3.14,1.22,0.00,-1.70,0.00,0.66,0.00,0.00,14.30,57.6,21.4
40499,-3.12,0.00,14.59,8,0.22,848,0.00,0.00,13.07,16,14.10,15.50,111,4.64,-10.13,3.14,1.20,0.00,-1.70,0.00,0.66,0.00,0.00,14.30,57.7,21.4
40595,-3.12,0.00,14.24,8,0.23,838,0.00,0.00,13.07,16,14.10,16.50,111,4.64,-10.11,3.13,1.20,0.00,-1.70,0.00,0.66,0.00,0.00,14.40,57.7,21.4
40691,-3.12,0.00,14.24,8,0.23,844,0.00,0.00,13.07,16,14.10,15.50,111,4.50,-10.13,3.16,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.40,57.7,21.4
40787,-3.12,0.00,14.47,8,0.23,843,0.00,0.00,13.07,16,14.10,15.50,111,4.50,-10.13,3.16,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.40,57.7,21.4
40883,-3.12,0.00,14.47,8,0.23,843,0.00,0.00,13.07,16,14.10,15.50,111,4.50,-10.11,3.16,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,57.7,21.4
40978,-3.12,0.00,14.47,8,0.23,835,0.00,0.00,13.07,16,14.10,16.00,111,4.50,-10.13,3.16,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.40,57.9,21.5
41074,-3.12,0.00,14.47,8,0.23,836,0.00,0.00,13.07,16,14.10,15.50,111,4.64,-10.11,3.16,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.40,58.0,21.5
41170,-3.12,0.00,14.47,8,0.23,840,0.00,0.00,13.07,16,14.10,15.00,111,4.50,-10.11,3.16,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.40,58.0,21.5
41266,-3.12,0.00,14.47,8,0.23,837,0.00,0.00,13.07,16,14.10,15.50,111,4.64,-10.11,3.16,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.40,58.0,21.5
41362,-3.12,0.00,14.70,8,0.22,849,0.00,0.00,13.07,16,14.10,14.00,111,4.64,-10.13,3.19,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.40,58.0,21.5
41458,-3.12,0.00,14.70,8,0.22,856,0.00,0.00,13.07,16,14.10,13.00,111,4.50,-10.13,3.14,1.22,0.00,-1.70,0.00,0.66,0.00,0.00,14.40,58.1,21.5
41554,-3.12,0.00,14.36,8,0.22,848,0.00,0.00,13.07,16,14.10,14.00,111,4.50,-10.15,3.14,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,58.1,21.5
41650,-3.12,0.00,14.59,8,0.22,848,0.00,0.00,13.07,16,14.10,14.00,111,4.50,-10.19,3.16,1.22,0.00,-1.70,0.00,0.66,0.00,0.00,14.40,58.1,21.5
41746,-3.12,0.00,14.47,8,0.22,840,0.00,0.00,13.07,16,14.10,14.50,111,4.50,-10.15,3.14,1.20,0.00,-1.70,0.00,0.66,0.00,0.00,14.50,58.1,21.5
41841,-3.12,0.00,14.36,8,0.22,840,0.00,0.00,13.07,16,14.10,14.50,111,4.50,-10.15,3.14,1.20,0.00,-1.70,0.00,0.66,0.00,0.00,14.50,58.1,21.5
41937,-3.12,0.00,14.47,8,0.22,847,0.00,0.00,13.07,16,14.10,13.00,111,4.50,-10.21,3.13,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,58.1,21.6
42033,-3.12,0.00,14.59,8,0.22,852,0.00,0.00,13.07,16,14.10,13.00,111,4.50,-10.21,3.13,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,58.2,21.6
42129,-3.12,0.00,14.36,8,0.22,844,0.00,0.00,13.07,16,14.10,14.00,111,4.50,-10.21,3.14,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,58.1,21.6
42226,-3.12,0.00,14.47,8,0.22,843,0.00,0.00,13.07,16,14.10,14.00,111,4.50,-10.21,3.13,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,58.1,21.5
42321,-3.12,0.00,14.70,8,0.23,841,0.00,0.00,13.07,16,14.10,14.00,111,4.50,-10.19,3.14,1.22,0.00,-1.70,0.00,0.66,0.00,0.00,14.40,58.1,21.5
42417,-3.12,0.00,14.59,8,0.23,838,0.00,0.00,13.07,16,14.10,14.50,113,4.50,-10.17,3.14,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,58.1,21.5
42513,-3.12,0.00,14.81,8,0.22,841,0.00,0.00,13.07,16,14.10,14.00,113,4.50,-10.15,3.13,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,58.1,21.5
42609,-2.34,0.00,14.81,8,0.22,843,0.00,0.00,13.07,16,14.10,14.00,113,4.50,-10.17,3.13,1.20,0.00,-1.70,0.00,0.66,0.00,0.00,14.40,58.1,21.5
42705,-2.34,0.00,14.81,8,0.23,825,0.00,0.00,13.07,16,14.10,15.50,113,4.50,-10.15,3.13,1.20,0.00,-1.70,0.00,0.66,0.00,0.00,14.50,58.1,21.5
42800,-2.34,0.00,14.93,8,0.23,822,0.00,0.00,13.07,16,14.10,16.00,113,4.50,-10.15,3.13,1.22,0.00,-1.70,0.00,0.66,0.00,0.00,14.50,58.1,21.5
42896,-2.34,0.00,14.93,8,0.23,828,0.00,0.00,13.07,16,14.10,15.00,113,4.64,-10.11,3.13,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,58.1,21.5
42992,-2.34,0.00,14.81,8,0.23,839,0.00,0.00,13.07,16,14.10,14.00,113,4.64,-10.13,3.10,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,58.1,21.5
43088,-3.12,0.00,14.93,8,0.22,844,0.00,0.00,13.07,16,14.10,13.00,113,4.50,-10.15,3.13,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,58.1,21.5
43184,-3.12,0.00,14.81,8,0.22,846,0.00,0.00,13.07,16,14.10,13.00,113,4.50,-10.15,3.13,1.22,0.00,-1.70,0.00,0.66,0.00,0.00,14.60,58.1,21.5
43280,-3.12,0.00,14.47,8,0.22,847,0.00,0.00,13.07,16,14.10,13.00,113,4.50,-10.15,3.10,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,58.1,21.5
43376,-3.12,0.00,14.70,8,0.22,892,0.00,0.00,13.07,16,14.10,13.50,113,4.50,-10.15,3.13,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,58.1,21.5
43472,-2.34,0.00,14.70,8,0.22,836,0.00,0.00,13.07,16,14.10,14.00,113,4.50,-10.15,3.10,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,58.1,21.5
43568,-3.12,0.00,14.70,8,0.22,835,0.00,0.00,13.07,16,14.10,14.00,113,4.50,-10.15,3.13,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,58.1,21.5
43664,-2.34,0.00,14.81,8,0.22,841,0.00,0.00,13.07,16,14.10,13.50,113,4.50,-10.17,3.10,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,58.1,21.5
43759,-2.34,0.00,14.93,8,0.22,848,0.00,0.00,13.07,16,14.10,13.00,113,4.50,-10.19,3.14,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,58.1,21.6
43856,-2.34,0.00,14.70,8,0.22,840,0.00,0.00,13.07,16,14.10,14.00,113,4.50,-10.19,3.14,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,58.1,21.5
43951,-3.12,0.00,14.70,8,0.22,845,0.00,0.00,13.07,16,14.10,13.00,113,4.50,-10.19,3.14,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,58.1,21.5
44047,-2.34,0.00,14.81,8,0.22,860,0.00,0.00,13.07,16,14.10,11.50,113,4.50,-10.19,3.16,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,58.1,21.6
44143,-2.34,0.00,14.93,8,0.22,865,0.00,0.00,13.07,16,14.10,11.50,113,4.50,-10.21,3.14,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,58.2,21.6
44239,-2.34,0.00,14.81,8,0.22,856,0.00,0.00,13.07,16,14.10,12.50,113,4.50,-10.23,3.13,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,58.1,21.5
44335,-2.34,0.00,14.70,8,0.22,859,0.00,0.00,13.07,16,14.10,12.50,113,4.50,-10.23,3.13,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,58.1,21.5
44431,-2.34,0.00,14.81,8,0.22,856,0.00,0.00,13.07,16,9.88,8.50,113,4.50,-10.23,3.13,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,58.1,21.6
44527,-3.12,0.00,14.70,8,0.23,832,0.00,0.00,13.07,16,9.88,11.50,113,4.50,-10.25,3.13,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,58.1,21.5
44622,-2.34,0.00,14.70,8,0.23,828,0.00,0.00,13.07,16,9.88,11.50,113,4.50,-10.21,3.10,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,58.1,21.5
44719,-2.34,0.00,14.70,8,0.23,826,0.00,0.00,13.07,16,9.88,11.50,113,4.50,-10.15,3.13,1.20,0.00,-1.70,0.00,0.66,0.00,0.00,14.70,58.1,21.5
44814,-2.34,0.00,14.81,8,0.23,824,0.00,0.00,13.07,16,9.88,11.50,115,4.50,-10.15,3.10,1.22,0.00,-1.70,0.00,0.66,0.00,0.00,14.60,58.1,21.5
44910,-1.56,0.00,14.93,8,0.23,821,0.00,0.00,13.07,16,9.88,11.50,115,4.50,-10.11,3.13,1.20,0.00,-1.70,0.00,0.66,0.00,0.00,14.60,58.1,21.5
45006,-1.56,0.00,14.93,8,0.23,812,0.00,0.00,13.07,16,9.88,12.50,115,4.64,-10.07,3.10,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,58.1,21.5
45102,-2.34,0.00,14.81,8,0.23,812,0.00,0.00,13.07,16,9.88,12.00,115,4.64,-10.07,3.13,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,58.1,21.5
45198,-2.34,0.00,14.81,8,0.23,824,0.00,0.00,13.07,16,9.88,10.50,115,4.64,-10.06,3.13,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,58.1,21.5
45294,-2.34,0.00,14.70,8,0.23,826,0.00,0.00,13.07,16,9.88,10.50,115,4.64,-10.06,3.13,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,58.1,21.5
45390,-3.12,0.00,14.47,8,0.23,824,0.00,0.00,13.07,16,9.88,10.50,115,4.64,-10.06,3.13,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,58.1,21.5
45486,-3.12,0.00,14.59,8,0.23,820,0.00,0.00,13.07,16,9.88,10.50,115,4.64,-10.06,3.14,1.22,0.00,-1.70,0.00,0.66,0.00,0.00,14.60,58.1,21.5
45582,-3.12,0.00,14.47,8,0.23,814,0.00,0.00,13.07,16,9.88,11.50,115,4.64,-10.04,3.14,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,58.1,21.6
45677,-3.91,0.00,14.24,8,0.23,807,0.00,0.00,13.07,16,9.88,11.50,115,4.64,-10.02,3.14,1.20,0.00,-1.70,0.00,0.66,0.00,0.00,14.50,58.1,21.5
45773,-3.12,0.00,14.36,8,0.23,815,0.00,0.00,13.07,16,9.88,10.50,115,4.64,-10.02,3.16,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,58.1,21.5
45869,-3.12,0.00,14.24,8,0.23,821,0.00,0.00,13.07,16,9.88,11.00,115,4.64,-10.02,3.14,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.40,58.1,21.5
45965,-3.91,0.00,14.47,8,0.23,825,0.00,0.00,13.07,16,9.88,9.50,115,4.64,-10.02,3.14,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,58.1,21.5
46061,-3.12,0.00,14.59,8,0.23,827,0.00,0.00,13.07,16,9.88,9.50,115,4.64,-10.02,3.13,1.22,0.00,-1.70,0.00,0.66,0.00,0.00,14.40,58.1,21.5
46157,-2.34,0.00,14.47,8,0.23,822,0.00,0.00,13.07,16,9.88,9.50,115,4.64,-10.04,3.14,1.20,0.00,-1.70,0.00,0.66,0.00,0.00,14.40,58.1,21.5
46253,-3.12,0.00,14.70,8,0.23,822,0.00,0.00,13.07,16,9.88,9.50,115,4.64,-10.04,3.14,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.40,58.1,21.5
46349,-2.34,0.00,14.70,8,0.23,820,0.00,0.00,13.07,16,9.88,9.50,115,4.64,-10.02,3.13,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,58.1,21.5
46444,-2.34,0.00,14.81,8,0.23,810,0.00,0.00,13.07,16,9.88,11.00,115,4.64,-10.02,3.14,1.20,0.00,-1.70,0.00,0.66,0.00,0.00,14.50,58.1,21.5
46541,-2.34,0.00,14.93,8,0.23,820,0.00,0.00,13.07,16,9.88,9.50,115,4.64,-10.02,3.14,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,58.1,21.5
46636,-2.34,0.00,14.81,8,0.23,822,0.00,0.00,13.07,16,9.88,9.50,115,4.64,-10.02,3.14,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,58.1,21.5
46732,-2.34,0.00,14.70,8,0.23,828,0.00,0.00,13.07,16,9.88,9.00,115,4.64,-10.02,3.14,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,58.1,21.5
46828,-2.34,0.00,14.81,8,0.23,827,0.00,0.00,13.07,16,9.88,9.00,115,4.64,-10.04,3.14,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,58.1,21.5
46923,-2.34,0.00,14.70,8,0.23,813,0.00,0.00,13.07,16,9.88,10.50,115,4.64,-10.02,3.14,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,58.1,21.5
47019,-2.34,0.00,14.70,8,0.23,812,0.00,0.00,13.07,16,9.88,10.50,115,4.64,-10.02,3.16,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,58.1,21.6
47116,-2.34,0.00,14.81,8,0.23,820,0.00,0.00,13.07,16,9.88,9.50,115,4.64,-10.02,3.16,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,58.2,21.6
47211,-1.56,0.00,14.70,8,0.23,813,0.00,0.00,13.07,16,9.88,10.50,115,4.64,-10.02,3.14,1.20,0.00,-1.70,0.00,0.66,0.00,0.00,14.60,58.2,21.6
47308,-2.34,0.00,14.81,8,0.23,817,0.00,0.00,13.07,16,9.88,10.00,115,4.64,-10.02,3.16,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,58.2,21.6
47403,-2.34,0.00,14.93,8,0.23,813,0.00,0.00,13.07,16,9.88,10.00,115,4.64,-10.02,3.16,1.22,0.00,-1.70,0.00,0.66,0.00,0.00,14.60,58.1,21.5
47499,-2.34,0.00,14.81,8,0.23,804,0.00,0.00,13.07,16,9.88,11.00,115,4.64,-9.96,3.16,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,58.1,21.5
47595,-2.34,0.00,14.81,8,0.23,812,0.00,0.00,13.07,16,9.88,10.00,115,4.79,-10.00,3.14,1.22,0.00,-1.70,0.00,0.66,0.00,0.00,14.60,58.1,21.5
47691,-2.34,0.00,14.70,8,0.23,820,0.00,0.00,13.07,16,9.88,9.50,115,4.79,-10.00,3.14,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,58.1,21.5
47787,-2.34,0.00,14.47,8,0.23,818,0.00,0.00,13.07,16,9.88,9.50,115,4.64,-10.02,3.14,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,58.1,21.6
47883,-3.12,0.00,14.47,8,0.23,817,0.00,0.00,13.07,16,9.88,9.50,115,4.64,-10.02,3.14,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,58.1,21.6
47979,-3.12,0.00,14.70,8,0.23,824,0.00,0.00,13.07,16,9.88,9.00,115,4.64,-10.02,3.13,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,58.1,21.5
48074,-2.34,0.00,14.59,8,0.23,815,0.00,0.00,13.07,16,9.88,9.50,117,4.64,-10.02,3.13,1.20,0.00,-1.70,0.00,0.66,0.00,0.00,14.60,58.1,21.6
48170,-2.34,0.00,14.70,8,0.23,810,0.00,0.00,13.07,16,9.88,10.50,117,4.64,-10.02,3.14,1.22,0.00,-1.70,0.00,0.66,0.00,0.00,14.60,58.2,21.6
48266,-2.34,0.00,14.70,8,0.23,814,0.00,0.00,13.07,16,9.88,10.00,117,4.64,-10.02,3.14,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,58.2,21.6
48362,-2.34,0.00,14.70,8,0.23,810,0.00,0.00,13.07,16,9.88,10.50,117,4.64,-10.00,3.14,1.20,0.00,-1.70,0.00,0.66,0.00,0.00,14.60,58.2,21.6
48458,-2.34,0.00,14.81,8,0.23,815,0.00,0.00,13.07,16,9.88,9.50,117,4.64,-9.98,3.16,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,58.1,21.5
48554,-2.34,0.00,14.81,8,0.23,822,0.00,0.00,13.07,16,9.88,9.50,117,4.79,-9.98,3.16,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,58.1,21.5
48650,-2.34,0.00,14.81,8,0.23,813,0.00,0.00,13.07,16,9.88,10.00,117,4.64,-10.02,3.13,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,58.1,21.5
48746,-2.34,0.00,14.81,8,0.23,812,0.00,0.00,13.07,16,9.88,9.50,117,4.64,-10.02,3.13,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,58.1,21.5
48842,-2.34,0.00,14.70,8,0.23,820,0.00,0.00,13.07,16,9.88,9.50,117,4.64,-9.98,3.14,1.22,0.00,-1.70,0.00,0.66,0.00,0.00,14.60,58.1,21.5
48937,-2.34,0.00,14.47,8,0.23,810,0.00,0.00,13.07,16,9.88,10.50,117,4.64,-10.02,3.13,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,58.1,21.5
49033,-3.12,0.00,14.59,8,0.23,811,0.00,0.00,13.07,16,9.88,10.00,117,4.64,-10.02,3.13,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,58.1,21.5
49130,-2.34,0.00,14.70,8,0.23,806,0.00,0.00,13.07,16,9.88,10.50,117,4.79,-9.96,3.14,1.22,0.00,-1.70,0.00,0.66,0.00,0.00,14.60,58.1,21.5
49224,-2.34,0.00,14.81,8,0.23,802,0.00,0.00,13.07,16,9.88,10.50,117,4.79,-9.96,3.16,1.20,0.00,-1.70,0.00,0.66,0.00,0.00,14.50,58.1,21.5
49320,-1.56,0.00,14.81,8,0.23,810,0.00,0.00,13.07,16,9.88,10.00,117,4.79,-9.96,3.14,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,58.1,21.5
49417,-1.56,0.00,14.81,8,0.23,824,0.00,0.00,13.07,16,9.88,8.50,117,4.79,-9.96,3.16,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,58.1,21.5
49513,-1.56,0.00,14.81,8,0.23,807,0.00,0.00,13.07,16,9.88,10.50,117,4.64,-10.00,3.14,1.22,0.00,-1.70,0.00,0.66,0.00,0.00,14.60,58.1,21.5
49609,-1.56,0.00,14.81,8,0.23,820,0.00,0.00,13.07,16,9.88,9.00,117,4.79,-9.96,3.16,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,58.1,21.5
49705,-1.56,0.00,14.70,8,0.23,822,0.00,0.00,13.07,16,9.88,8.50,117,4.79,-9.96,3.14,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,58.1,21.5
49800,-1.56,0.00,14.70,8,0.23,816,0.00,0.00,13.07,16,9.88,9.00,117,4.64,-10.02,3.16,1.20,0.00,-1.70,0.00,0.66,0.00,0.00,14.70,58.1,21.5
49896,-1.56,0.00,14.81,8,0.23,816,0.00,0.00,13.07,16,9.88,9.50,117,4.79,-9.96,3.16,1.20,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,58.1,21.5
49993,-1.56,0.00,14.81,8,0.23,817,0.00,0.00,13.07,16,9.88,10.00,117,4.79,-9.96,3.19,1.22,0.00,-1.70,0.00,0.66,0.00,0.00,14.70,58.1,21.5
50088,-1.56,0.00,14.81,8,0.23,810,0.00,0.00,13.07,16,9.88,10.00,117,4.79,-9.96,3.19,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,58.1,21.5
50184,-1.56,0.00,14.93,8,0.23,819,0.00,0.00,13.07,16,9.88,9.50,117,4.79,-9.96,3.16,1.20,0.00,-1.70,0.00,0.66,0.00,0.00,14.60,58.1,21.5
50280,-1.56,0.00,14.70,8,0.24,804,0.00,0.00,13.07,16,9.88,10.50,117,4.79,-9.96,3.14,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.70,58.1,21.5
