Time (msec),A/F Sensor #1 (Direct)* (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Coolant Temperature (F),Primary Wastegate Duty Cycle (%)
102484,23.87,0.12,1435,0.00,0.00,16,6.72,14.50,5.91,-1.39,0.64,190,0.00
102671,23.87,0.13,1397,0.00,0.00,16,6.72,14.50,5.78,-1.39,0.64,190,0.00
102859,23.93,0.12,1390,0.00,0.00,16,6.72,13.00,5.87,-1.39,0.64,190,0.00
103046,23.94,0.13,1372,0.00,0.00,16,6.72,14.50,5.81,-1.39,0.64,190,0.00
103249,23.14,0.13,1384,0.00,0.00,16,6.72,11.00,5.91,-1.39,0.64,190,0.00
103437,17.58,0.13,1373,0.00,0.00,16,6.72,11.50,5.62,-1.39,0.64,190,0.00
103624,15.99,0.12,1352,0.00,0.00,16,6.72,10.50,5.85,-1.39,0.64,190,0.00
103816,15.53,0.12,1350,0.00,0.00,16,6.72,10.50,5.74,-1.39,0.66,190,0.00
104004,15.48,0.12,1343,0.00,0.00,16,6.72,10.50,5.59,-1.39,0.66,190,0.00
104207,15.51,0.13,1350,0.00,0.00,16,6.72,8.50,5.78,-1.39,0.64,190,0.00
104394,15.65,0.12,1325,0.00,0.00,16,6.72,10.50,5.43,-1.39,0.64,190,0.00
104582,15.39,0.12,1326,0.00,0.00,16,6.72,10.50,5.36,-1.39,0.64,190,0.00
104769,15.03,0.13,1307,0.00,0.00,16,6.72,10.50,5.46,-1.39,0.64,190,0.00
104972,15.05,0.12,1292,0.00,0.00,16,6.72,11.00,5.40,-1.39,0.64,190,0.00
105160,15.03,0.13,1287,0.00,0.00,16,6.72,10.50,5.46,-1.39,0.64,190,0.00
105348,14.92,0.13,1301,0.00,0.00,16,6.72,8.50,5.46,-1.39,0.64,190,0.00
105535,14.84,0.13,1278,0.00,0.00,16,6.72,8.50,5.49,-1.39,0.64,190,0.00
105727,14.79,0.13,1280,0.00,0.00,16,6.72,8.00,5.46,-1.39,0.64,190,0.00
105930,14.72,0.13,1276,0.00,0.00,16,6.72,8.50,5.49,-1.39,0.64,190,0.00
106118,14.72,0.13,1268,0.00,0.00,16,7.07,9.50,5.43,-1.39,0.64,190,0.00
106305,14.58,0.13,1264,0.00,0.00,16,7.07,9.00,5.33,-1.39,0.64,190,0.00
106493,14.56,0.13,1252,0.00,0.00,16,7.07,9.50,5.49,-1.39,0.64,190,0.00
106696,14.67,0.13,1242,0.00,0.00,16,7.07,10.00,5.23,-1.39,0.64,190,0.00
106883,14.77,0.13,1235,0.00,0.00,16,7.07,10.00,5.46,-1.39,0.64,190,0.00
107071,14.92,0.13,1238,0.00,0.00,16,7.07,10.00,5.40,-1.39,0.64,190,0.00
107258,14.95,0.14,1238,0.00,0.00,16,7.07,8.00,5.55,-1.39,0.64,190,0.00
107446,14.79,0.14,1223,0.00,0.00,16,7.07,9.00,5.55,-1.39,0.64,190,0.00
107649,14.43,0.14,1211,0.00,0.00,16,7.07,9.50,5.59,-1.39,0.64,190,0.00
107836,14.12,0.14,1204,0.00,0.00,16,7.07,9.00,5.74,-1.39,0.64,190,0.00
108024,14.12,0.14,1195,0.00,0.00,16,7.07,8.50,5.85,-1.08,0.64,190,0.00
108211,14.14,0.15,1196,0.00,0.00,16,7.07,8.00,5.91,-1.39,0.64,190,0.00
108404,14.14,0.15,1200,0.00,0.00,16,7.07,8.00,6.11,-1.08,0.64,190,0.00
108606,14.18,0.15,1211,0.00,0.00,16,7.07,7.00,6.00,-1.39,0.64,190,0.00
108794,14.25,0.15,1208,0.00,0.00,16,7.07,7.00,6.15,-1.08,0.64,190,0.00
108982,14.45,0.14,1220,0.00,0.00,16,7.07,6.00,5.62,-1.39,0.64,190,0.00
109169,14.79,0.16,1240,0.00,0.00,16,7.07,3.50,6.51,-1.39,0.64,190,0.00
109372,14.90,0.17,1216,0.00,0.00,16,7.07,6.50,6.77,-1.39,0.66,190,0.00
109560,14.45,0.17,1213,0.00,0.00,16,7.07,7.00,6.84,-1.39,0.66,190,0.00
109747,14.15,0.18,1220,0.00,0.00,16,7.07,7.00,7.14,-1.39,0.68,190,0.00
109935,14.39,0.19,1244,0.00,0.00,16,9.18,8.00,7.90,-1.39,0.70,190,0.00
110122,14.19,0.20,1244,0.00,0.00,16,12.70,12.00,8.11,-1.39,0.72,190,0.00
110310,14.13,0.20,1259,0.00,0.00,16,17.27,16.00,8.39,-1.39,0.72,190,0.00
110513,14.28,0.21,1275,0.00,0.00,16,21.84,20.50,8.65,-1.39,0.72,190,0.00
110700,14.49,0.20,1296,0.00,0.00,16,23.95,23.50,8.87,-1.39,0.74,190,0.00
110888,14.68,0.20,1308,0.00,0.00,16,24.30,23.50,8.95,-1.39,0.74,190,0.00
111091,14.84,0.21,1338,0.00,0.00,16,25.00,25.00,9.26,-1.39,0.74,190,0.00
111278,14.79,0.21,1357,0.00,0.00,16,25.35,25.00,9.48,-1.39,0.74,190,0.00
111466,14.72,0.21,1373,0.00,0.00,16,25.70,25.50,9.48,-1.39,0.74,190,0.00
111653,14.77,0.21,1390,0.00,0.00,16,25.70,25.50,9.56,-1.39,0.74,190,0.00
111841,14.79,0.21,1417,0.00,0.00,16,26.41,26.00,9.79,-1.39,0.74,190,0.00
112044,14.65,0.19,1424,0.00,0.00,16,26.41,26.00,8.61,-1.39,0.74,190,0.00
112231,14.65,0.20,1447,0.00,0.00,16,26.76,26.00,9.79,-1.39,0.74,190,0.00
112419,14.72,0.20,1465,0.00,0.00,16,27.46,27.00,9.79,-1.39,0.74,190,0.00
112606,14.55,0.19,1486,0.00,0.00,16,27.11,27.00,9.61,-1.39,0.74,190,0.00
112809,14.55,0.19,1510,0.00,0.00,16,27.81,27.50,9.79,-1.39,0.74,190,0.00
112997,14.56,0.19,1517,0.00,0.00,16,28.16,28.00,9.70,-1.39,0.74,190,0.00
113184,14.37,0.17,1544,0.00,0.00,16,28.16,27.50,9.09,-1.39,0.74,190,0.00
113372,14.94,0.18,1564,0.00,0.00,16,28.52,28.00,9.35,-1.39,0.74,190,0.00
113575,14.74,0.19,1575,0.00,0.00,16,28.87,28.50,9.48,-1.39,0.74,190,0.00
113763,14.67,0.18,1601,0.00,0.00,16,28.87,28.50,9.56,-1.39,0.74,190,0.00
113950,14.55,0.16,1621,0.00,0.00,16,28.52,28.50,8.78,-1.39,0.74,190,0.00
114138,14.77,0.17,1634,0.00,0.00,16,28.87,28.50,9.17,-1.39,0.74,190,0.00
114325,15.10,0.17,1642,0.00,0.00,16,29.57,29.50,9.48,-1.39,0.74,190,0.00
114528,15.11,0.17,1619,0.00,0.00,16,29.92,29.50,9.53,-1.39,0.74,190,0.00
114716,14.77,0.17,1635,0.00,0.00,16,29.92,29.50,9.48,-1.39,0.74,190,0.00
114908,14.81,0.17,1659,0.00,0.00,16,29.92,30.00,9.53,-1.39,0.74,190,0.00
115095,14.57,0.17,1657,0.00,0.00,16,30.27,29.50,9.48,-1.39,0.74,190,0.00
115283,14.61,0.17,1680,0.00,0.00,16,30.27,30.00,9.39,-1.39,0.74,190,0.00
115486,14.63,0.17,1681,0.00,0.00,16,30.27,29.50,9.52,-1.39,0.74,190,0.00
115673,14.72,0.16,1707,0.00,0.00,16,30.62,30.00,9.35,-1.39,0.74,190,0.00
115861,14.67,0.14,1719,0.00,0.00,16,29.57,30.50,9.26,-1.39,0.74,190,0.00
116048,14.79,0.16,1718,0.00,0.00,16,30.62,30.50,9.35,-1.39,0.74,190,0.00
116251,15.21,0.16,1732,0.00,0.00,16,30.62,30.50,9.30,-1.39,0.74,190,0.00
116439,14.97,0.16,1718,0.00,0.00,16,30.62,30.50,9.26,-1.39,0.74,190,0.00
116626,14.67,0.16,1738,0.00,0.00,16,31.33,30.50,9.53,-1.39,0.74,190,0.00
116818,14.85,0.16,1744,0.00,0.00,16,31.33,30.50,9.39,-1.39,0.74,190,0.00
117007,14.63,0.15,1747,0.00,0.00,16,30.27,30.50,8.87,-1.39,0.74,190,0.00
117199,14.72,0.15,1750,0.00,0.00,16,30.98,30.50,8.95,-1.39,0.74,190,0.00
117387,14.95,0.16,1763,0.00,0.00,16,31.33,30.50,9.09,-1.39,0.74,190,0.00
117590,14.85,0.17,1787,0.00,0.00,16,31.33,31.00,9.61,-1.39,0.74,190,0.00
117777,14.68,0.16,1785,0.00,0.00,16,31.33,31.00,8.91,-1.39,0.74,190,0.00
117965,14.48,0.16,1799,0.00,0.00,16,31.33,31.00,8.96,-1.39,0.74,190,0.00
118168,14.53,0.16,1825,0.00,0.00,16,31.68,32.00,9.39,-1.39,0.74,190,0.00
118340,14.70,0.16,1824,0.00,0.00,16,31.68,32.00,9.61,-1.39,0.74,190,0.00
118543,14.49,0.16,1826,0.00,0.00,16,32.38,32.00,9.70,-1.39,0.74,190,0.00
118730,14.46,0.15,1825,0.00,0.00,16,32.38,32.00,9.35,-1.39,0.74,190,0.00
118922,14.68,0.15,1830,0.00,0.00,16,32.38,32.00,9.44,-1.39,0.74,190,0.00
119110,15.10,0.15,1824,0.00,0.00,16,32.38,32.00,9.44,-1.39,0.74,190,0.00
119297,15.02,0.14,1826,0.00,0.00,16,31.68,31.50,8.44,-1.39,0.74,190,0.00
119485,14.87,0.15,1836,0.00,0.00,16,32.38,32.00,9.39,-1.39,0.74,190,0.00
119688,15.32,0.15,1833,0.00,0.00,16,32.38,32.00,9.48,-1.39,0.74,190,0.00
119875,14.79,0.15,1854,0.00,0.00,16,32.38,32.00,9.13,-1.39,0.74,190,0.00
120063,14.67,0.15,1862,0.00,0.00,16,32.73,32.00,9.18,-1.39,0.74,190,0.00
120250,14.78,0.15,1867,0.00,0.00,16,32.38,32.00,9.22,-1.39,0.74,190,0.00
120453,14.81,0.15,1858,0.00,0.00,16,32.73,32.00,9.17,-1.39,0.74,190,0.00
120641,15.08,0.14,1864,0.00,0.00,16,32.03,32.00,9.08,-1.39,0.74,190,0.00
120828,15.16,0.15,1866,0.00,0.00,16,32.73,32.50,9.39,-1.39,0.74,190,0.00
121016,14.81,0.15,1872,0.00,0.00,16,32.73,32.50,9.18,-1.39,0.74,190,0.00
121219,14.53,0.15,1882,0.00,0.00,16,32.73,32.00,8.74,-1.39,0.74,190,0.00
121406,14.30,0.15,1912,0.00,0.00,16,33.09,33.00,9.48,-1.39,0.74,190,0.00
121594,14.53,0.15,1912,0.00,0.00,16,33.09,33.00,9.31,-1.39,0.74,190,0.00
121781,14.79,0.15,1929,0.00,0.00,16,33.09,33.00,9.22,-1.39,0.74,190,0.00
121984,14.84,0.15,1923,0.00,0.00,16,33.44,33.00,9.48,-1.39,0.74,190,0.00
122172,14.79,0.15,1939,0.00,0.00,16,33.44,33.50,9.56,-1.39,0.74,190,0.00
122360,14.60,0.15,1925,0.00,0.00,16,33.44,33.50,9.56,-1.39,0.74,190,0.00
122547,14.47,0.14,1920,0.00,0.00,16,32.38,33.00,9.09,-1.39,0.72,190,0.00
122750,14.69,0.12,1930,0.00,0.00,16,32.03,32.00,7.70,-1.39,0.70,190,0.00
122937,15.18,0.10,1946,0.00,0.00,16,31.68,32.00,6.81,-1.39,0.70,190,0.00
123125,15.60,0.12,1915,0.00,0.00,16,29.57,30.00,7.07,-1.39,0.68,190,0.00
123313,15.96,0.12,1914,0.00,0.00,16,22.19,24.00,7.82,-1.39,0.68,190,0.00
123516,18.81,0.12,1910,0.00,0.00,16,12.34,14.50,7.66,-1.39,0.68,190,0.00
123703,23.85,0.12,1862,0.00,0.00,16,3.55,5.00,7.62,-1.39,0.68,190,0.00
123891,25.60,0.12,1826,0.00,0.00,16,3.91,9.50,7.41,-1.39,0.68,190,0.00
124078,23.97,0.12,1817,0.00,0.00,16,4.26,10.50,7.41,-1.39,0.68,190,0.00
124281,23.90,0.13,1786,0.00,0.00,16,4.61,12.00,7.45,-1.39,0.66,190,0.00
124469,23.69,0.13,1733,0.00,0.00,16,4.96,13.00,7.62,-1.39,0.66,190,0.00
124656,24.10,0.11,1698,0.00,0.00,16,5.31,13.00,6.62,-1.39,0.64,190,0.00
124844,23.67,0.11,1657,0.00,0.00,16,5.31,12.50,5.27,-1.39,0.64,190,0.00
125036,23.82,0.12,1634,0.00,0.00,16,5.31,13.00,6.48,-1.39,0.64,190,0.00
125239,23.76,0.12,1606,0.00,0.00,16,5.66,13.50,6.48,-1.39,0.64,190,0.00
125426,23.73,0.13,1557,0.00,0.00,16,6.02,14.00,6.55,-1.39,0.64,190,0.00
125614,24.06,0.13,1534,0.00,0.00,16,6.37,14.00,5.65,-1.39,0.64,190,0.00
125801,23.98,0.13,1498,0.00,0.00,16,6.37,14.00,6.51,-1.39,0.64,190,0.00
125989,24.16,0.12,1463,0.00,0.00,16,6.37,14.00,5.55,-1.39,0.64,190,0.00
126192,24.16,0.11,1438,0.00,0.00,16,6.72,14.50,5.46,-1.39,0.64,190,0.00
126380,23.73,0.12,1408,0.00,0.00,16,6.72,14.50,5.52,-1.39,0.64,190,0.00
126567,23.87,0.12,1384,0.00,0.00,16,6.72,14.50,5.49,-1.39,0.64,190,0.00
126754,23.73,0.13,1373,0.00,0.00,16,6.72,14.50,5.46,-1.39,0.64,190,0.00
126957,23.32,0.12,1368,0.00,0.00,16,6.72,10.50,5.85,-1.39,0.64,190,0.00
127145,18.23,0.13,1325,0.00,0.00,16,6.72,14.50,5.14,-1.39,0.64,190,0.00
127333,16.02,0.12,1359,0.00,0.00,16,6.72,10.00,5.62,-1.39,0.64,190,0.00
127520,15.75,0.13,1291,0.00,0.00,16,6.72,14.50,5.43,-1.39,0.64,190,0.00
127723,15.60,0.12,1327,0.00,0.00,16,6.72,10.00,5.46,-1.39,0.64,190,0.00
127911,15.51,0.13,1284,0.00,0.00,16,6.72,13.00,5.59,-1.39,0.64,190,0.00
128098,15.44,0.13,1293,0.00,0.00,16,6.72,10.50,5.46,-1.39,0.64,190,0.00
128286,15.45,0.13,1273,0.00,0.00,16,6.72,11.00,5.55,-1.39,0.64,190,0.00
128489,15.33,0.13,1272,0.00,0.00,16,7.07,10.50,5.40,-1.39,0.64,190,0.00
128676,15.27,0.13,1247,0.00,0.00,16,7.07,11.50,5.46,-1.39,0.64,190,0.00
128864,15.06,0.13,1242,0.00,0.00,16,7.07,11.50,5.23,-1.39,0.64,190,0.00
129067,15.02,0.13,1230,0.00,0.00,16,7.07,12.50,5.33,-1.39,0.64,190,0.00
129255,14.97,0.13,1233,0.00,0.00,16,7.07,9.50,5.43,-1.39,0.64,190,0.00
129442,15.11,0.13,1241,0.00,0.00,16,7.07,9.50,5.46,-1.39,0.64,190,0.00
129629,15.03,0.13,1226,0.00,0.00,16,7.07,9.00,5.46,-1.39,0.64,190,0.00
129817,14.95,0.13,1226,0.00,0.00,16,7.07,8.50,5.46,-1.39,0.64,190,0.00
130020,14.79,0.13,1240,0.00,0.00,16,7.07,6.50,5.46,-1.39,0.64,190,0.00
130208,14.69,0.14,1217,0.00,0.00,16,7.07,8.50,5.52,-1.39,0.64,190,0.00
130395,14.67,0.13,1234,0.00,0.00,16,7.07,6.50,5.46,-1.39,0.64,190,0.00
130583,14.55,0.14,1218,0.00,0.00,16,7.07,8.00,5.52,-1.39,0.64,190,0.00
130786,14.53,0.14,1228,0.00,0.00,16,7.07,6.50,5.52,-1.39,0.64,190,0.00
130973,14.53,0.14,1207,0.00,0.00,16,7.07,8.50,5.59,-1.39,0.64,190,0.00
131161,14.51,0.14,1204,0.00,0.00,16,7.07,7.00,5.68,-1.08,0.64,190,0.00
131353,14.39,0.14,1208,0.00,0.00,16,7.07,6.50,5.65,-1.39,0.64,190,0.00
131540,14.45,0.14,1214,0.00,0.00,16,7.07,5.00,5.65,-1.39,0.64,190,0.00
131728,14.58,0.14,1210,0.00,0.00,16,7.07,6.00,5.78,-1.39,0.64,190,0.00
131931,14.67,0.14,1229,0.00,0.00,16,7.07,6.00,5.72,-1.39,0.64,190,0.00
132118,14.74,0.14,1210,0.00,0.00,16,7.07,8.00,5.72,-1.39,0.64,190,0.00
132306,14.67,0.14,1219,0.00,0.00,16,7.07,7.00,5.78,-1.39,0.64,190,0.00
132493,14.72,0.14,1232,0.00,0.00,16,7.07,6.50,5.78,-1.39,0.64,190,0.00
132681,14.79,0.14,1233,0.00,0.00,16,7.07,7.00,5.91,-1.39,0.64,190,0.00
132884,14.74,0.14,1240,0.00,0.00,16,7.07,5.00,5.81,-1.39,0.64,190,0.00
133071,14.78,0.14,1236,0.00,0.00,16,7.07,6.00,5.85,-1.39,0.64,190,0.00
133259,14.76,0.14,1226,0.00,0.00,16,7.07,6.00,5.85,-1.39,0.64,190,0.00
133446,14.79,0.14,1227,0.00,0.00,16,7.07,5.50,5.78,-1.39,0.64,190,0.00
133649,14.68,0.14,1226,0.00,0.00,16,7.07,6.00,5.78,-1.39,0.64,190,0.00
133837,14.67,0.14,1225,0.00,0.00,16,7.07,7.00,5.78,-1.39,0.64,190,0.00
134029,14.77,0.14,1230,0.00,0.00,16,7.07,5.50,5.78,-1.39,0.64,190,0.00
134217,14.86,0.14,1234,0.00,0.00,16,7.07,6.50,5.85,-1.39,0.64,190,0.00
134404,14.74,0.14,1242,0.00,0.00,16,7.07,6.00,5.81,-1.39,0.64,190,0.00
134592,14.88,0.14,1230,0.00,0.00,16,7.07,7.00,5.85,-1.39,0.64,190,0.00
134795,14.81,0.14,1243,0.00,0.00,16,7.07,6.00,5.87,-1.39,0.64,190,0.00
134982,14.79,0.14,1240,0.00,0.00,16,7.07,6.00,5.85,-1.39,0.64,190,0.00
135170,14.63,0.14,1237,0.00,0.00,16,7.07,6.50,5.85,-1.39,0.64,190,0.00
135357,14.58,0.14,1243,0.00,0.00,16,7.07,6.00,5.87,-1.39,0.64,190,0.00
135560,14.60,0.14,1239,0.00,0.00,16,7.07,6.50,5.78,-1.39,0.64,190,0.00
135748,14.55,0.14,1241,0.00,0.00,16,10.59,9.50,5.78,-1.39,0.64,190,0.00
135935,14.57,0.14,1269,0.00,0.00,16,10.23,7.00,5.85,-1.39,0.64,190,0.00
136123,14.58,0.14,1270,0.00,0.00,16,10.23,8.00,5.81,-1.39,0.64,190,0.00
136326,14.74,0.14,1271,0.00,0.00,16,10.23,8.50,5.74,-1.39,0.64,190,0.00
136503,14.84,0.14,1256,0.00,0.00,16,10.23,9.50,5.74,-1.39,0.64,190,0.00
136706,14.92,0.13,1270,0.00,0.00,16,10.23,8.50,5.72,-1.39,0.64,190,0.00
136893,14.92,0.13,1263,0.00,0.00,16,10.23,9.50,5.65,-1.39,0.64,190,0.00
137081,14.87,0.13,1277,0.00,0.00,16,10.23,8.00,5.72,-1.39,0.64,190,0.00
137284,14.84,0.14,1272,0.00,0.00,16,10.23,9.50,5.65,-1.39,0.64,190,0.00
137471,14.77,0.13,1278,0.00,0.00,16,10.23,8.50,5.72,-1.39,0.64,190,0.00
137659,14.65,0.13,1277,0.00,0.00,16,10.23,9.00,5.59,-1.39,0.64,190,0.00
137846,14.62,0.13,1266,0.00,0.00,16,10.23,10.50,5.52,-1.39,0.64,190,0.00
138049,14.53,0.13,1265,0.00,0.00,16,10.23,10.50,5.59,-1.39,0.64,190,0.00
138237,14.65,0.13,1265,0.00,0.00,16,10.23,10.00,5.55,-1.39,0.64,190,0.00
138424,14.72,0.13,1267,0.00,0.00,16,10.23,9.50,5.46,-1.39,0.64,190,0.00
138612,14.76,0.13,1251,0.00,0.00,16,10.59,10.00,5.46,-1.39,0.64,190,0.00
138815,14.74,0.13,1266,0.00,0.00,16,10.23,9.00,5.43,-1.39,0.64,190,0.00
139007,14.69,0.13,1264,0.00,0.00,16,10.59,9.50,5.40,-1.39,0.64,190,0.00
139195,14.72,0.13,1254,0.00,0.00,16,10.59,11.00,5.46,-1.39,0.64,190,0.00
139382,14.74,0.13,1246,0.00,0.00,16,10.59,11.50,5.40,-1.39,0.64,190,0.00
139569,14.69,0.13,1244,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,190,0.00
139757,14.72,0.13,1245,0.00,0.00,16,10.59,11.00,5.30,-1.39,0.64,190,0.00
139960,14.72,0.13,1237,0.00,0.00,16,10.59,11.50,5.33,-1.39,0.64,190,0.00
140147,14.79,0.13,1241,0.00,0.00,16,10.59,11.00,5.27,-1.39,0.64,190,0.00
140335,14.78,0.13,1249,0.00,0.00,16,10.59,12.00,5.27,-1.39,0.64,190,0.00
140522,14.79,0.13,1228,0.00,0.00,16,10.59,11.00,5.33,-1.39,0.64,190,0.00
140725,14.75,0.13,1242,0.00,0.00,16,10.59,11.00,5.27,-1.39,0.64,190,0.00
140913,14.79,0.13,1242,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,190,0.00
141100,14.59,0.13,1236,0.00,0.00,16,10.59,10.00,5.21,-1.39,0.64,190,0.00
141288,14.63,0.13,1230,0.00,0.00,16,10.59,11.50,5.27,-1.39,0.64,190,0.00
141491,14.72,0.13,1226,0.00,0.00,16,10.59,11.50,5.27,-1.39,0.64,192,0.00
141678,14.64,0.13,1238,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,192,0.00
141866,14.54,0.13,1233,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,192,0.00
142053,14.56,0.13,1236,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,192,0.00
142241,14.58,0.13,1234,0.00,0.00,16,10.59,11.50,5.21,-1.39,0.64,192,0.00
142444,14.58,0.13,1231,0.00,0.00,16,10.59,10.50,5.21,-1.39,0.64,192,0.00
142631,14.60,0.13,1221,0.00,0.00,16,10.59,10.50,5.14,-1.39,0.64,192,0.00
142819,14.80,0.13,1220,0.00,0.00,16,10.59,10.50,5.21,-1.39,0.64,192,0.00
143022,14.79,0.13,1218,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,192,0.00
143209,14.84,0.13,1216,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,192,0.00
143397,14.77,0.13,1228,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,192,0.00
143585,14.72,0.13,1226,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,192,0.00
143787,14.52,0.13,1226,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,192,0.00
143980,14.61,0.13,1228,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,192,0.00
144176,14.65,0.13,1227,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,192,0.00
144348,14.72,0.13,1226,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,192,0.00
144551,14.79,0.13,1228,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,192,0.00
144739,14.79,0.13,1232,0.00,0.00,16,10.59,11.50,5.30,-1.39,0.64,192,0.00
144927,14.70,0.13,1244,0.00,0.00,16,10.59,9.00,5.30,-1.39,0.64,192,0.00
145114,14.72,0.13,1236,0.00,0.00,16,10.59,8.00,5.33,-1.39,0.64,192,0.00
145317,14.72,0.13,1237,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,192,0.00
145505,14.75,0.13,1232,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,192,0.00
145692,14.74,0.13,1229,0.00,0.00,16,10.59,10.50,5.36,-1.39,0.64,192,0.00
145895,14.69,0.13,1239,0.00,0.00,16,10.59,10.00,5.30,-1.39,0.64,192,0.00
146083,14.59,0.13,1246,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,192,0.00
146275,14.65,0.13,1244,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,192,0.00
146462,14.60,0.13,1238,0.00,0.00,16,10.59,10.00,5.30,-1.39,0.64,192,0.00
146650,14.72,0.13,1241,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,192,0.00
146837,14.69,0.13,1248,0.00,0.00,16,10.59,9.50,5.36,-1.39,0.64,192,0.00
147040,14.65,0.13,1249,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,192,0.00
147228,14.65,0.13,1245,0.00,0.00,16,10.59,9.50,5.36,-1.39,0.64,192,0.00
147416,14.72,0.13,1231,0.00,0.00,16,10.59,10.50,5.40,-1.39,0.64,192,0.00
147603,14.60,0.13,1242,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,192,0.00
147806,14.51,0.13,1247,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,192,0.00
147994,14.53,0.13,1249,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,192,0.00
148181,14.51,0.13,1243,0.00,0.00,16,10.59,11.00,5.33,-1.39,0.64,192,0.00
148373,14.58,0.13,1248,0.00,0.00,16,10.59,10.50,5.40,-1.39,0.64,192,0.00
148575,14.64,0.13,1234,0.00,0.00,16,10.59,11.00,5.36,-1.39,0.64,192,0.00
148763,14.58,0.13,1242,0.00,0.00,16,10.59,10.00,5.30,-1.39,0.64,192,0.00
148951,14.42,0.13,1235,0.00,0.00,16,10.59,10.50,5.36,-1.39,0.64,192,0.00
149141,14.55,0.13,1226,0.00,0.00,16,10.59,11.50,5.40,-1.39,0.64,192,0.00
149329,14.53,0.13,1235,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,192,0.00
149516,14.71,0.13,1230,0.00,0.00,16,10.59,10.50,5.36,-1.39,0.64,192,0.00
149719,14.65,0.13,1236,0.00,0.00,16,10.59,10.00,5.33,-1.39,0.64,194,0.00
149907,14.70,0.13,1227,0.00,0.00,16,10.59,11.50,5.33,-1.39,0.64,194,0.00
150095,14.72,0.13,1226,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,194,0.00
150282,14.79,0.13,1235,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,194,0.00
150485,14.79,0.13,1234,0.00,0.00,16,10.59,9.50,5.30,-1.39,0.64,194,0.00
150673,14.79,0.13,1232,0.00,0.00,16,10.59,11.00,5.27,-1.39,0.64,194,0.00
150876,14.72,0.13,1232,0.00,0.00,16,10.59,9.50,5.40,-1.39,0.64,194,0.00
151063,14.72,0.13,1237,0.00,0.00,16,10.59,10.00,5.36,-1.39,0.64,194,0.00
151251,14.67,0.13,1234,0.00,0.00,16,10.59,10.50,5.36,-1.39,0.64,194,0.00
151439,14.72,0.13,1231,0.00,0.00,16,10.59,10.50,5.36,-1.39,0.64,194,0.00
151642,14.76,0.13,1228,0.00,0.00,16,10.59,11.00,5.33,-1.39,0.64,194,0.00
151829,14.72,0.13,1234,0.00,0.00,16,10.59,11.50,5.36,-1.39,0.64,194,0.00
152017,14.70,0.13,1239,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,194,0.00
152204,14.76,0.13,1234,0.00,0.00,16,10.59,10.00,5.33,-1.39,0.64,194,0.00
152392,14.69,0.13,1240,0.00,0.00,16,10.59,9.50,5.36,-1.39,0.64,194,0.00
152595,14.76,0.13,1239,0.00,0.00,16,10.59,9.50,5.36,-1.39,0.64,194,0.00
152782,14.84,0.13,1234,0.00,0.00,16,10.59,8.50,5.43,-1.39,0.64,194,0.00
152970,14.92,0.13,1250,0.00,0.00,16,10.59,8.50,5.36,-1.39,0.64,194,0.00
153162,14.92,0.13,1244,0.00,0.00,16,10.59,9.00,5.43,-1.39,0.64,194,0.00
153349,14.87,0.13,1258,0.00,0.00,16,10.59,8.00,5.36,-1.39,0.64,194,0.00
153541,14.79,0.17,1256,0.00,0.00,16,11.64,11.00,6.73,-1.39,0.72,194,0.00
153728,14.42,0.23,1381,0.00,0.00,16,19.73,15.50,10.38,-1.39,0.80,194,0.00
153932,12.80,0.22,1696,0.00,0.00,16,34.49,30.50,12.75,-1.39,0.84,194,0.00
