Time (msec),A/F Correction #1 (%),A/F Sensor #1 (AFR),Engine Load* (g/rev),Feedback Knock Correction* (degrees),Injector Duty Cycle (%),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Coolant Temperature (F)
51845,-3.12,14.36,0.33,0.00,9.17,0.00,9.29,25.89,31.37,-3.64,12.16,86
52017,-0.78,14.36,0.31,0.00,8.61,0.00,9.14,24.42,31.37,-3.64,11.76,86
52204,-2.34,14.01,0.30,0.00,8.70,0.00,9.14,25.59,31.37,-3.64,11.37,86
52391,0.78,14.13,0.29,0.00,8.21,0.00,8.85,24.61,31.37,-3.64,11.37,86
52563,-0.78,14.36,0.30,0.00,8.77,0.00,8.71,24.51,31.37,-3.64,11.37,86
52751,-2.34,14.24,0.31,0.00,9.77,0.00,8.71,24.90,31.37,-3.64,11.37,86
52938,-0.78,14.36,0.29,0.00,9.19,0.00,8.71,24.42,31.37,-3.64,10.98,86
53110,0.00,14.47,0.29,0.00,8.88,0.00,8.71,24.42,31.37,-3.64,11.37,86
53298,0.78,14.36,0.28,0.00,8.29,0.00,8.56,23.93,31.37,-3.64,10.98,88
53485,0.00,14.24,0.30,0.00,8.89,0.00,8.56,24.13,31.37,-3.64,10.98,88
53657,0.78,14.24,0.29,0.00,8.29,0.00,8.56,23.27,31.37,-3.64,10.98,88
53845,0.00,14.24,0.29,0.00,8.37,0.00,8.56,23.85,31.37,-3.64,10.98,88
54017,0.00,14.47,0.29,0.00,8.39,0.00,8.56,23.94,31.37,-3.64,10.98,88
54204,-1.56,13.90,0.25,0.00,7.89,0.00,7.84,20.19,31.37,-3.64,9.41,88
54391,-0.78,14.01,0.23,0.00,7.36,0.00,7.25,19.35,31.37,-3.64,8.63,88
54563,-2.34,13.90,0.22,0.00,6.33,0.00,6.82,18.35,31.37,-3.64,8.24,88
54751,-2.34,14.36,0.22,0.00,6.26,0.00,6.53,17.14,31.37,-3.64,7.84,88
54938,-1.56,14.01,0.21,0.00,6.79,0.00,6.38,17.08,31.37,-3.64,7.84,88
55110,-2.34,14.01,0.20,0.00,6.25,0.00,6.24,17.22,31.37,-3.64,7.45,88
55298,-3.12,14.01,0.19,0.00,5.71,0.00,5.95,15.83,31.37,-3.64,7.06,88
55485,-2.34,14.24,0.18,0.00,5.69,0.00,5.95,15.56,31.37,-3.64,7.06,88
55657,0.00,14.47,0.19,0.00,5.74,0.00,5.80,15.70,31.37,-3.64,7.06,88
55845,-4.69,13.55,0.19,0.00,5.70,0.00,5.80,15.15,31.37,-3.64,7.06,88
56016,-0.78,14.59,0.18,0.00,5.69,0.00,5.80,14.84,31.37,-3.64,7.06,88
56204,-3.12,13.90,0.19,0.00,5.63,0.00,5.80,15.42,31.37,-3.64,7.06,88
56391,-1.56,14.24,0.18,0.00,5.09,0.00,5.80,15.63,31.37,-3.64,7.06,88
56563,0.00,14.13,0.19,0.00,5.61,0.00,5.80,15.36,31.37,-3.64,7.06,88
56751,-2.34,14.01,0.19,0.00,5.59,0.00,5.80,15.03,31.37,-3.64,7.06,88
56938,0.78,14.47,0.19,0.00,5.60,0.00,5.80,14.49,31.37,-3.64,7.06,88
57126,-0.78,14.13,0.19,0.00,5.60,0.00,5.80,14.97,31.37,-3.64,7.45,88
57298,-1.56,14.24,0.17,0.00,5.58,0.00,5.80,15.83,31.37,-3.64,7.45,88
57485,0.78,14.36,0.20,0.00,5.58,0.00,5.95,14.61,31.37,-3.64,7.45,88
57673,-0.78,14.13,0.20,0.00,6.01,0.00,5.95,16.04,31.37,-3.64,7.45,88
57844,0.00,14.24,0.21,0.00,5.97,0.00,6.24,16.11,31.37,-3.64,7.84,88
58032,1.56,14.47,0.20,0.00,6.47,0.00,6.24,16.80,31.37,-3.64,8.24,90
58219,0.00,14.24,0.22,0.00,6.54,0.00,6.38,17.36,31.37,-3.64,8.24,90
58391,0.78,13.78,0.22,0.00,5.97,0.00,6.67,16.25,31.37,-3.64,8.63,90
58579,3.12,14.70,0.22,0.00,7.03,0.00,6.82,17.74,31.37,-3.64,8.63,90
58766,1.56,14.24,0.23,0.00,6.99,0.00,6.96,18.35,31.37,-3.64,8.63,90
58938,2.34,14.24,0.24,0.00,8.01,0.00,6.96,17.74,31.37,-3.64,9.02,90
59126,1.56,14.01,0.24,0.00,6.97,0.00,7.11,18.28,31.37,-3.64,9.02,90
59313,0.00,13.44,0.24,0.00,7.46,0.00,7.11,18.74,31.37,-3.64,9.02,90
59485,0.00,14.13,0.25,0.00,6.49,0.00,7.11,18.19,31.37,-3.64,8.63,90
59672,0.78,14.13,0.20,0.00,6.01,0.00,6.82,16.25,31.37,-3.35,7.45,90
59860,0.78,14.01,0.19,0.00,5.46,0.00,6.09,14.78,31.37,-3.64,6.67,90
60032,-3.12,13.44,0.16,0.00,4.96,0.00,5.22,11.34,31.37,-3.35,4.71,90
60219,-11.72,12.06,0.14,0.00,3.90,0.00,4.79,10.88,31.37,-3.35,4.71,90
60391,-13.28,12.86,0.14,0.00,3.94,0.00,4.64,10.88,31.37,-3.35,4.71,90
60579,-14.84,13.32,0.14,0.00,3.88,0.00,4.50,11.08,31.37,-3.35,4.71,90
60766,-15.62,13.90,0.14,0.00,3.84,0.00,4.50,10.83,31.37,-3.35,4.31,90
60938,-14.84,14.01,0.14,0.00,3.84,0.00,4.50,10.88,31.37,-3.35,4.31,90
61125,-14.06,14.47,0.14,0.00,3.86,0.00,4.64,10.74,31.37,-3.35,4.71,90
61313,-13.28,14.47,0.14,0.00,4.28,0.00,4.64,10.08,31.37,-3.35,4.71,90
61485,-11.72,14.70,0.14,0.00,3.76,0.00,4.64,10.33,31.37,-3.35,4.71,90
61672,-10.94,14.70,0.14,0.00,4.20,0.00,4.64,10.48,31.37,-3.35,4.71,90
61860,-10.16,14.47,0.14,0.00,4.21,0.00,4.79,10.58,31.37,-3.35,4.31,90
62032,-10.16,14.13,0.14,0.00,3.74,0.00,4.79,9.83,31.37,-3.35,4.71,90
62219,-9.38,14.24,0.16,0.00,4.13,0.00,4.79,10.13,31.37,-3.04,4.31,90
62406,-8.59,14.81,0.14,0.00,4.14,0.00,4.79,10.17,31.37,-3.04,4.71,90
62578,-7.81,14.47,0.14,0.00,4.07,0.00,4.93,10.28,31.37,-3.35,4.31,90
Time (msec),A/F Correction #1 (%),A/F Sensor #1 (AFR),Engine Load* (g/rev),Feedback Knock Correction* (degrees),Injector Duty Cycle (%),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Coolant Temperature (F),Engine Idle Speed User Adjustment (A/C off) (rpm)
62953,-8.59,14.36,0.15,0.00,4.07,0.00,4.93,10.23,31.37,-3.04,4.31,91,0
63156,-7.81,14.36,0.14,0.00,4.04,0.00,4.93,9.84,31.37,-3.04,4.31,91,0
63344,-9.38,14.01,0.12,0.00,4.04,0.00,4.79,9.61,31.37,-3.04,3.14,91,0
63532,-8.59,14.36,0.10,0.00,3.09,0.00,4.21,6.73,31.37,-3.04,0.39,91,0
63719,-11.72,12.52,0.08,0.00,2.64,0.00,3.48,5.58,31.37,-3.04,0.00,91,0
63922,0.00,11.94,0.09,0.00,0.00,0.00,3.34,5.67,31.37,-3.04,0.00,91,0
64109,0.00,13.21,0.08,0.00,0.00,0.00,3.48,5.64,31.37,-3.04,0.00,91,0
Time (msec),A/F Correction #1 (%),A/F Sensor #1 (AFR),Engine Load* (g/rev),Feedback Knock Correction* (degrees),Injector Duty Cycle (%),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Coolant Temperature (F),Engine Idle Speed User Adjustment (A/C off) (rpm),Engine Idle Speed User Adjustment (A/C on) (rpm)
64500,0.00,23.89,0.08,0.00,0.00,0.00,3.63,5.51,31.37,-2.73,0.00,91,0,0
64703,0.00,24.00,0.08,0.00,0.00,0.00,3.63,4.94,31.37,-2.73,0.00,91,0,0
64891,0.00,23.89,0.07,0.00,0.00,0.00,3.63,5.10,31.37,-2.73,0.00,91,0,0
65094,0.00,23.89,0.08,0.00,0.00,0.00,3.63,4.91,31.37,-2.73,0.00,91,0,0
65297,0.00,23.89,0.08,0.00,0.00,0.00,3.63,4.79,31.37,-2.73,0.00,91,0,0
65500,0.00,23.54,0.08,0.00,0.00,0.00,3.63,4.62,31.37,-2.42,0.00,91,0,0
65688,0.00,24.00,0.09,0.00,0.00,0.00,3.48,5.10,31.37,-2.42,0.00,91,0,0
65891,0.00,24.00,0.09,0.00,0.00,0.00,3.48,5.32,31.37,-2.42,0.00,91,0,0
66094,0.00,24.00,0.09,0.00,0.00,0.00,3.48,5.39,31.37,-2.42,0.00,91,0,0
66297,0.00,23.77,0.09,0.00,0.00,0.00,3.48,5.22,31.37,-2.42,0.00,91,0,0
66500,0.00,24.00,0.09,0.00,0.00,0.00,3.48,5.22,31.37,-2.42,0.00,91,0,0
66688,0.00,23.66,0.09,0.00,0.00,0.00,3.48,5.26,31.37,-2.11,0.00,91,0,0
66898,0.00,23.77,0.10,0.00,0.00,0.00,3.48,5.35,31.37,-2.11,0.00,91,0,0
67086,0.00,23.89,0.10,0.00,0.00,0.00,3.63,5.26,31.37,-2.11,0.00,91,0,0
67293,0.00,24.12,0.10,0.00,0.00,0.00,3.63,5.35,31.37,-2.11,0.00,91,0,0
67497,0.00,24.00,0.10,0.00,2.32,0.00,3.77,5.04,31.37,-2.11,0.00,91,0,0
67685,0.00,23.54,0.10,0.00,2.30,0.00,3.77,5.22,31.37,-2.11,0.00,91,0,0
67888,0.00,23.54,0.10,0.00,2.57,0.00,3.63,5.32,31.37,-1.80,0.00,91,0,0
68094,0.00,17.80,0.11,0.00,2.61,0.00,3.63,5.29,31.37,-1.80,0.00,93,0,0
68283,-0.78,15.04,0.10,0.00,2.55,0.00,3.77,5.13,31.37,-1.80,0.00,93,0,0
68490,-0.78,14.47,0.10,0.00,2.46,0.00,3.77,5.16,31.37,-1.80,0.00,93,0,0
68698,-1.56,13.90,0.10,0.00,2.44,0.00,3.92,5.10,31.37,-1.80,0.00,93,0,0
68885,-1.56,13.90,0.11,0.00,2.44,0.00,3.92,5.16,31.37,-1.80,0.00,93,0,0
69089,-1.56,14.13,0.12,0.00,2.41,0.00,4.06,5.41,31.37,-1.80,0.39,93,0,0
69296,-1.56,14.24,0.12,0.00,2.40,0.00,4.35,5.26,31.37,-1.80,1.18,93,0,0
69484,-1.56,13.90,0.16,0.00,3.27,0.00,4.64,7.41,31.37,-1.80,2.75,93,0,0
69687,-5.47,13.44,0.22,0.00,3.84,0.00,5.51,9.70,31.37,-1.80,5.10,93,0,0
69890,-7.81,13.09,0.25,0.00,4.80,0.00,6.67,11.49,31.37,-1.80,5.49,93,0,0
70082,-10.16,12.29,0.26,0.00,4.10,0.00,7.55,11.44,31.37,-1.80,5.49,93,0,0
70304,-1.56,14.70,0.27,0.00,5.20,0.00,7.98,12.19,31.37,-1.80,5.49,93,0,0
70492,-2.34,15.16,0.26,0.00,4.69,0.00,8.27,12.15,31.37,-1.49,5.49,93,0,0
70684,0.00,15.16,0.26,0.00,4.44,0.00,8.27,11.98,31.37,-1.80,5.49,93,0,0
70887,0.78,15.16,0.27,0.00,5.09,0.00,8.27,12.35,31.37,-1.80,5.49,93,0,0
71090,3.12,15.16,0.27,0.00,5.55,0.00,8.27,12.46,31.37,-1.80,5.49,93,0,0
71293,0.78,14.24,0.27,0.00,4.79,0.00,8.42,12.74,31.37,-1.80,5.49,93,0,0
71481,1.56,14.24,0.26,0.00,4.60,0.00,8.27,12.20,31.37,-1.80,5.49,93,0,0
71688,4.69,14.93,0.27,0.00,4.21,0.00,8.27,11.18,31.37,-1.80,5.49,93,0,0
71891,2.34,14.59,0.27,0.00,5.36,0.00,8.27,12.57,31.37,-1.80,5.49,93,0,0
72081,0.00,13.78,0.26,0.00,4.49,0.00,8.27,12.63,31.37,-1.80,5.88,93,0,0
72284,3.12,14.59,0.27,0.00,4.95,0.00,8.42,13.07,31.37,-1.80,5.88,93,0,0
72487,0.78,14.36,0.28,0.00,5.02,0.00,8.42,13.65,31.37,-1.80,6.27,93,0,0
72690,-0.78,13.90,0.28,0.00,5.83,0.00,8.56,14.07,31.37,-1.80,6.67,93,0,0
72893,2.34,14.24,0.25,0.00,4.11,0.00,8.71,12.79,31.37,-1.80,7.45,93,0,0
73090,1.56,14.36,0.33,0.00,5.35,0.00,9.00,14.73,31.37,-1.80,8.24,93,0,0
73291,-0.78,13.55,0.35,0.00,7.27,0.00,9.58,16.87,31.37,-2.11,9.41,93,0,0
73478,-3.12,13.78,0.36,0.00,7.52,0.00,10.30,18.81,31.37,-2.11,10.20,95,0,0
73681,0.78,14.24,0.37,0.00,6.12,0.00,10.59,18.65,31.37,-2.11,10.20,95,0,0
73885,1.56,15.27,0.35,0.00,6.51,0.00,10.59,18.21,31.37,-2.11,10.20,95,0,0
74077,0.00,14.36,0.34,0.00,6.78,0.00,10.45,19.04,31.37,-2.11,10.20,95,0,0
74285,0.00,13.09,0.35,0.00,7.08,0.00,10.59,18.96,31.37,-2.42,10.20,95,0,0
74489,-2.34,14.24,0.37,0.00,8.38,0.00,10.45,19.66,31.37,-2.11,10.59,95,0,0
74681,-4.69,13.55,0.34,0.00,6.53,0.00,10.45,19.58,31.37,-2.11,10.59,95,0,0
74888,0.78,14.59,0.34,0.00,6.95,0.00,10.30,19.04,31.37,-2.11,10.59,95,0,0
75091,2.34,15.16,0.35,0.00,8.45,0.00,10.30,19.35,31.37,-2.42,10.59,95,0,0
75285,1.56,14.59,0.34,0.00,7.03,0.00,10.30,20.01,31.37,-2.42,10.59,95,0,0
75476,-0.78,13.78,0.36,0.00,7.32,0.00,10.16,20.33,31.37,-2.42,10.59,95,0,0
75679,0.00,14.24,0.34,0.00,8.07,0.00,10.16,20.50,31.37,-2.42,10.98,95,0,0
75882,0.00,14.24,0.37,0.00,8.21,0.00,10.59,22.97,31.37,-2.42,12.55,95,0,0
76085,-1.56,13.67,0.41,0.00,8.95,0.00,11.03,23.65,31.37,-2.42,13.33,95,0,0
76279,-1.56,13.90,0.41,0.00,8.32,0.00,11.61,24.23,31.37,-2.11,14.51,95,0,0
76482,1.56,14.81,0.44,0.00,9.59,0.00,12.04,26.41,31.37,-2.42,15.29,95,0,0
76674,-0.78,13.90,0.45,0.00,10.80,0.00,12.48,28.08,31.37,-1.49,16.47,95,0,0
76877,0.00,14.36,0.43,0.00,10.11,0.00,12.77,28.83,31.37,-1.18,16.86,95,0,0
77080,0.78,14.70,0.46,0.00,9.58,0.00,12.91,28.50,31.37,-0.89,17.25,95,0,0
77283,-1.56,14.01,0.44,0.00,9.91,0.00,13.06,29.14,31.37,-0.89,17.25,95,0,0
77471,2.34,14.81,0.44,0.00,10.65,0.00,13.06,29.69,31.37,-0.89,17.25,95,0,0
77674,0.00,14.01,0.45,0.00,10.39,0.00,13.06,30.35,31.37,-0.89,17.25,95,0,0
77877,1.56,14.47,0.45,0.00,10.81,0.00,13.06,30.02,31.37,-0.89,16.47,95,0,0
78080,0.78,14.24,0.42,0.00,10.25,0.00,12.77,28.92,31.37,-1.49,16.08,95,0,0
78268,0.78,14.70,0.42,0.00,10.85,0.00,12.48,29.36,31.37,-2.11,15.29,95,0,0
78471,0.00,14.24,0.40,0.00,10.02,0.00,12.19,29.03,31.37,-2.42,14.12,97,0,0
78674,0.00,14.01,0.38,0.00,9.63,0.00,11.75,26.20,31.37,-3.04,12.94,97,0,0
78877,-1.56,14.13,0.35,0.00,8.80,0.00,10.88,25.78,31.37,-3.35,12.55,97,0,0
79081,-0.78,14.47,0.35,0.00,8.94,0.00,10.30,24.62,31.37,-3.35,11.76,97,0,0
79268,-1.56,14.13,0.32,0.00,8.02,0.00,9.72,22.60,31.37,-3.35,10.20,97,0,0
79474,-4.69,13.55,0.27,0.00,6.62,0.00,8.42,19.04,31.37,-3.35,9.02,97,0,0
79677,-4.69,13.78,0.22,0.00,5.70,0.00,7.11,14.97,31.37,-3.35,6.27,97,0,0
79865,-12.50,12.75,0.17,0.00,4.76,0.00,6.09,13.42,31.37,-3.35,5.88,97,0,0
80068,-11.72,13.67,0.18,0.00,4.29,0.00,5.66,13.23,31.37,-3.35,5.88,97,0,0
80275,-11.72,14.01,0.17,0.00,4.26,0.00,5.51,12.57,31.37,-3.35,5.49,97,0,0
80463,-10.16,14.47,0.16,0.00,4.22,0.00,5.37,11.76,31.37,-3.35,5.49,97,0,0
80666,-9.38,14.59,0.15,0.00,4.22,0.00,5.22,10.94,31.37,-3.35,5.49,97,0,0
80874,-6.25,15.04,0.16,0.00,4.26,0.00,5.22,11.76,31.37,-3.35,5.49,97,0,0
81061,-4.69,14.93,0.17,0.00,4.66,0.00,5.22,12.09,31.37,-3.35,5.49,97,0,0
81264,-5.47,14.24,0.17,0.00,4.18,0.00,5.22,12.09,31.37,-3.35,5.49,97,0,0
81467,-6.25,14.36,0.16,0.00,4.60,0.00,5.22,11.76,31.37,-3.35,5.49,97,0,0
81675,-4.69,14.36,0.14,0.00,4.16,0.00,5.37,11.39,31.37,-3.35,5.49,97,0,0
81870,-2.34,14.81,0.15,0.00,4.14,0.00,5.37,11.65,31.37,-3.35,5.49,97,0,0
82070,-0.78,14.81,0.16,0.00,4.56,0.00,5.37,10.94,31.37,-3.04,5.49,97,0,0
82262,0.00,14.81,0.15,0.00,4.59,0.00,5.37,10.88,31.37,-3.04,5.49,97,0,0
82465,1.56,14.70,0.17,0.00,4.60,0.00,5.37,11.87,31.37,-3.04,5.49,97,0,0
82669,-0.78,14.01,0.17,0.00,4.57,0.00,5.37,11.65,31.37,-3.04,5.49,97,0,0
82871,-2.34,14.13,0.16,0.00,4.11,0.00,5.37,11.08,31.37,-3.04,5.49,97,0,0
85761,1.56,14.01,0.25,0.00,6.41,0.00,6.96,16.60,31.37,-3.04,8.63,99,0,0
85949,-0.78,14.01,0.30,0.00,7.37,0.00,8.27,20.33,31.37,-3.04,10.98,99,0,0
86152,0.00,14.36,0.34,0.00,7.88,0.00,9.43,22.33,31.37,-3.04,12.16,99,0,0
86359,1.56,14.81,0.34,0.00,8.61,0.00,10.16,23.84,31.37,-3.04,12.94,99,0,0
86562,2.34,14.70,0.35,0.00,8.86,0.00,10.59,24.13,31.37,-3.04,13.33,99,0,0
86755,2.34,14.59,0.36,0.00,9.00,0.00,10.59,24.51,31.37,-3.04,13.33,99,0,0
86960,2.34,14.36,0.34,0.00,10.66,0.00,10.74,25.99,31.37,-3.04,13.73,99,0,0
87148,1.56,14.24,0.37,0.00,9.54,0.00,10.88,25.88,31.37,-3.04,13.73,99,0,0
87351,2.34,14.47,0.38,0.00,10.51,0.00,11.03,26.72,31.37,-3.04,14.12,99,0,0
87558,0.00,13.67,0.37,0.00,9.62,0.00,11.17,26.41,31.37,-3.04,14.12,99,0,0
87761,-0.78,14.13,0.39,0.00,10.69,0.00,11.17,27.56,31.37,-2.73,14.12,99,0,0
87948,0.78,14.13,0.39,0.00,10.78,0.00,11.17,28.19,31.37,-2.73,14.12,99,0,0
88151,-1.56,14.13,0.39,0.00,9.88,0.00,11.17,27.56,31.37,-2.73,14.12,99,0,0
88354,-1.56,14.13,0.38,0.00,10.42,0.00,11.17,28.82,31.37,-3.04,13.33,99,0,0
88557,-1.56,14.01,0.34,0.00,9.10,0.00,10.45,23.16,31.37,-3.35,10.98,99,0,0
88745,-6.25,13.44,0.29,0.00,7.71,0.00,9.29,20.85,31.37,-3.35,9.41,99,0,0
88948,-7.03,13.90,0.24,0.00,6.24,0.00,8.13,17.43,31.37,-3.35,8.24,99,0,0
89151,-6.25,13.78,0.21,0.00,5.30,0.00,7.40,16.18,31.37,-3.35,7.84,99,0,0
89354,-5.47,14.47,0.20,0.00,5.37,0.00,6.82,14.37,31.37,-3.35,6.27,99,0,0
89557,-7.81,14.36,0.14,0.00,3.84,0.00,5.37,9.52,31.37,-3.35,3.53,99,0,0
89745,-17.19,12.06,0.13,0.00,3.32,0.00,4.50,9.75,31.37,-3.35,3.53,99,0,0
89948,-20.31,12.75,0.13,0.00,3.34,0.00,4.21,9.88,31.37,-3.35,3.53,99,0,0
90151,-21.88,13.55,0.13,0.00,3.29,0.00,4.06,9.13,31.37,-3.35,3.53,99,0,0
90354,-19.53,14.59,0.12,0.00,3.29,0.00,4.06,9.26,31.37,-3.35,3.14,99,0,0
90542,-17.97,14.70,0.12,0.00,3.30,0.00,4.06,8.78,31.37,-3.35,3.14,99,0,0
90750,-17.19,14.70,0.11,0.00,2.81,0.00,3.77,7.66,31.37,-3.35,1.96,100,0,0
90942,-16.41,14.70,0.11,0.00,2.76,0.00,3.63,7.58,31.37,-3.35,1.96,100,0,0
91145,-15.62,14.59,0.10,0.00,2.74,0.00,3.63,7.37,31.37,-3.35,1.57,100,0,0
91348,-18.75,13.90,0.10,0.00,2.76,0.00,3.63,7.17,31.37,-3.04,1.57,100,0,0
91551,-16.41,14.36,0.09,0.00,2.72,0.00,3.63,6.48,31.37,-3.04,1.57,100,0,0
91739,-14.84,14.81,0.09,0.00,3.17,0.00,3.48,6.59,31.37,-3.04,1.18,100,0,0
91942,-11.72,15.27,0.10,0.00,3.12,0.00,3.63,6.92,31.37,-3.04,1.57,100,0,0
92145,-10.94,14.93,0.09,0.00,3.08,0.00,3.63,6.70,31.37,-3.04,1.18,100,0,0
92348,-14.06,13.90,0.09,0.00,2.62,0.00,3.63,6.40,31.37,-3.04,1.18,100,0,0
92551,-13.28,14.01,0.10,0.00,3.03,0.00,3.63,6.62,31.37,-3.04,1.18,100,0,0
92742,-9.38,15.16,0.09,0.00,2.96,0.00,3.63,6.29,31.37,-2.73,1.57,100,0,0
92945,-10.16,14.70,0.09,0.00,2.93,0.00,3.77,5.83,31.37,-2.73,1.57,100,0,0
93148,-8.59,14.70,0.08,0.00,2.49,0.00,3.77,5.74,31.37,-2.73,1.57,100,0,0
93351,-4.69,15.16,0.10,0.00,2.90,0.00,3.92,6.59,31.37,-2.73,1.57,100,0,0
93554,-3.91,15.50,0.09,0.00,2.45,0.00,3.92,5.38,31.37,-2.73,1.96,100,0,0
93742,-5.47,14.13,0.11,0.00,2.83,0.00,3.92,6.62,31.37,-2.73,1.96,100,0,0
93945,-5.47,14.36,0.11,0.00,3.21,0.00,4.06,6.81,31.37,-2.73,2.35,100,0,0
94148,-4.69,14.59,0.14,0.00,4.01,0.00,4.35,8.36,31.37,-2.73,3.92,100,0,0
94351,-7.03,13.90,0.15,0.00,3.58,0.00,4.93,9.13,31.37,-2.73,4.31,100,0,0
94538,-6.25,14.24,0.17,0.00,3.98,0.00,5.37,10.17,31.37,-2.73,5.10,100,0,0
94742,-3.12,15.04,0.17,0.00,4.34,0.00,5.80,10.94,31.37,-2.73,5.49,100,0,0
94945,-2.34,14.81,0.21,0.00,4.76,0.00,6.24,12.57,31.37,-2.42,6.27,100,0,0
95148,-6.25,13.78,0.22,0.00,5.10,0.00,6.67,13.47,31.37,-2.42,6.67,100,0,0
95335,-0.78,14.93,0.23,0.00,5.47,0.00,6.96,13.83,31.37,-2.42,6.67,100,0,0
95538,-1.56,14.70,0.23,0.00,5.44,0.00,7.11,14.13,31.37,-2.42,6.67,100,0,0
95741,-0.78,14.47,0.23,0.00,5.11,0.00,7.11,13.78,31.37,-2.42,6.67,100,0,0
95945,1.56,14.81,0.21,0.00,5.48,0.00,6.96,13.01,31.37,-2.42,5.10,100,0,0
96148,-1.56,14.01,0.17,0.00,4.30,0.00,6.09,9.84,31.37,-2.42,3.14,100,0,0
96335,-3.91,13.55,0.13,0.00,3.12,0.00,4.93,7.06,31.37,-2.42,1.57,100,0,0
96538,-5.47,13.21,0.10,0.00,2.69,0.00,4.06,5.41,31.37,-2.42,0.00,102,0,0
96741,-8.59,12.17,0.10,0.00,2.30,0.00,3.63,5.58,31.37,-2.42,0.00,102,0,0
96946,0.00,11.83,0.09,0.00,0.00,0.00,3.34,5.26,31.37,-2.42,0.00,102,0,0
97134,0.00,14.36,0.10,0.00,0.00,0.00,3.48,5.67,31.37,-2.42,0.00,102,0,0
97337,0.00,19.52,0.09,0.00,0.00,0.00,3.48,5.26,31.37,-2.42,0.00,102,0,0
97540,0.00,23.89,0.10,0.00,0.00,0.00,3.48,5.26,31.37,-2.42,0.00,102,0,0
97743,0.00,23.77,0.10,0.00,0.00,0.00,3.48,5.67,31.37,-2.42,0.00,102,0,0
97931,0.00,23.89,0.10,0.00,0.00,0.00,3.48,5.58,31.37,-2.11,0.00,102,0,0
98134,0.00,23.77,0.09,0.00,0.00,0.00,3.48,5.22,31.37,-2.11,0.00,102,0,0
98337,0.00,23.77,0.10,0.00,0.00,0.00,3.48,5.13,31.37,-2.11,0.00,102,0,0
98540,0.00,23.89,0.10,0.00,0.00,0.00,3.63,5.45,31.37,-2.11,0.00,102,0,0
98728,0.00,23.77,0.10,0.00,0.00,0.00,3.63,5.26,31.37,-2.11,0.00,102,0,0
98931,0.00,23.77,0.11,0.00,0.00,0.00,3.77,5.41,31.37,-2.11,0.00,102,0,0
99134,0.00,23.89,0.10,0.00,0.00,0.00,3.92,4.97,31.37,-1.80,0.00,102,0,0
99337,0.00,23.89,0.11,0.00,2.53,0.00,3.92,5.29,31.37,-1.80,0.00,102,0,0
99524,0.00,23.89,0.11,0.00,2.48,0.00,3.92,5.26,31.37,-1.80,0.00,102,0,0
99729,0.00,21.48,0.11,0.00,2.47,0.00,3.77,5.26,31.37,-1.80,0.00,102,0,0
99932,0.00,15.62,0.10,0.00,2.43,0.00,3.77,5.13,31.37,-1.80,0.00,102,0,0
100135,-1.56,14.36,0.12,0.00,2.31,0.00,3.92,4.88,31.37,-1.80,0.00,102,0,0
100322,-3.12,13.21,0.12,0.00,2.13,0.00,4.06,5.10,31.37,-1.49,0.00,102,0,0
100525,-3.91,12.98,0.14,0.00,2.78,0.00,4.35,5.16,31.37,-1.49,0.00,102,0,0
100729,-3.91,13.32,0.16,0.00,2.43,0.00,4.93,6.04,31.37,-1.18,0.00,102,0,0
100932,-6.25,12.52,0.15,0.00,2.57,0.00,5.37,6.22,31.37,-1.49,0.00,102,0,0
101119,-5.47,13.32,0.16,0.00,2.32,0.00,5.37,6.18,31.37,-1.49,0.00,102,0,0
101322,-3.91,14.81,0.15,0.00,2.63,0.00,5.66,6.59,31.37,-1.49,0.00,102,0,0
101525,-3.12,14.93,0.17,0.00,2.86,0.00,5.80,7.29,31.37,-1.49,0.00,102,0,0
101730,-3.12,15.16,0.19,0.00,2.44,0.00,5.95,7.54,31.37,-1.49,0.00,102,0,0
101933,-2.34,15.39,0.18,0.00,3.07,0.00,6.09,7.74,31.37,-1.49,0.00,102,0,0
102121,-3.12,14.24,0.18,0.00,3.04,0.00,5.95,7.70,31.37,-1.49,0.00,102,0,0
102324,-2.34,14.70,0.18,0.00,3.61,0.00,5.95,7.86,31.37,-1.49,0.00,102,0,0
102527,-1.56,15.39,0.18,0.00,3.14,0.00,6.09,8.03,31.37,-1.49,0.00,104,0,0
102730,-2.34,14.47,0.15,0.00,2.79,0.00,5.66,6.66,31.37,-1.49,0.00,104,0,0
102918,-1.56,14.47,0.20,0.00,4.25,0.00,5.66,7.98,31.37,-1.49,3.92,104,0,0
103121,-0.78,14.70,0.22,0.00,4.06,0.00,6.67,10.68,31.37,-1.49,4.71,104,0,0
103324,-11.72,12.40,0.20,0.00,3.46,0.00,6.67,10.17,31.37,-1.80,4.71,104,0,0
103512,4.69,16.54,0.19,0.00,4.40,0.00,6.24,10.83,31.37,-2.42,4.71,104,0,0
