Time (msec),A/F Sensor #1 (Direct)* (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V)
61006,14.70,0.23,0,0.00,0.00,16,-20.00,9.50,3.80,-1.08,0.66
61178,14.80,0.23,114,0.00,0.00,16,14.45,9.50,1.49,-1.08,0.66
61350,14.80,0.23,157,0.00,0.00,16,14.45,9.50,1.93,-1.08,0.66
61522,14.80,0.23,180,0.00,0.00,16,14.45,9.50,2.20,-1.08,0.66
61693,14.80,0.21,1592,0.00,0.00,16,14.45,20.00,9.00,-1.08,0.62
61865,14.79,0.18,1954,0.00,0.00,16,11.64,17.00,11.29,-1.70,0.64
62037,14.79,0.18,2014,0.00,0.00,16,7.42,14.00,12.35,-1.70,0.64
62224,14.79,0.19,1957,0.00,0.00,16,7.77,12.50,12.41,-1.39,0.64
62396,14.79,0.19,1926,0.00,0.00,16,8.12,12.50,12.26,-1.39,0.62
62568,14.79,0.20,1884,0.00,0.00,16,8.12,13.00,12.41,-1.39,0.62
62740,14.79,0.20,1861,0.00,0.00,16,8.12,13.00,12.14,-1.39,0.62
62912,14.79,0.20,1855,0.00,0.00,16,8.48,13.00,12.15,-1.39,0.64
63084,14.79,0.20,1823,0.00,0.00,16,8.48,13.00,12.30,-1.39,0.62
63260,14.79,0.20,1800,0.00,0.00,16,8.83,13.50,12.08,-1.39,0.62
63432,14.79,0.20,1779,0.00,0.00,16,8.48,13.50,12.04,-1.39,0.62
63604,14.79,0.20,1778,0.00,0.00,16,8.83,13.50,11.76,-1.39,0.62
63776,14.79,0.20,1764,0.00,0.00,16,8.48,15.00,11.59,-1.39,0.62
63947,14.79,0.20,1741,0.00,0.00,16,8.83,16.50,11.49,-1.39,0.64
64119,14.79,0.20,1722,0.00,0.00,16,8.83,17.50,11.29,-1.39,0.62
64307,14.79,0.20,1741,0.00,0.00,16,8.83,14.50,11.44,-1.39,0.64
64479,14.79,0.20,1725,0.00,0.00,16,8.83,16.00,11.60,-1.39,0.62
64651,14.79,0.20,1712,0.00,0.00,16,8.83,16.00,11.49,-1.39,0.64
64824,14.79,0.20,1724,0.00,0.00,16,8.83,14.50,11.49,-1.39,0.64
64996,14.79,0.21,1728,0.00,0.00,16,8.83,14.00,11.98,-1.39,0.62
65168,14.79,0.21,1705,0.00,0.00,16,8.83,15.00,11.93,-1.39,0.64
65340,14.79,0.21,1717,0.00,0.00,16,8.83,13.50,11.92,-1.39,0.62
65512,14.79,0.21,1716,0.00,0.00,16,8.83,14.00,12.25,-1.39,0.64
65683,14.79,0.21,1728,0.00,0.00,16,8.83,12.50,12.08,-1.39,0.64
65871,14.77,0.21,1722,0.00,0.00,16,8.83,13.00,12.15,-1.39,0.64
66043,14.79,0.21,1715,0.00,0.00,16,8.83,11.50,12.26,-1.39,0.64
68890,14.79,0.21,1738,0.00,0.00,16,8.83,13.50,12.20,-1.39,0.64
69063,14.79,0.21,1738,0.00,0.00,16,8.83,14.00,12.19,-1.39,0.64
69235,14.79,0.21,1727,0.00,0.00,16,8.83,14.00,12.08,-1.39,0.64
69422,14.79,0.21,1736,0.00,0.00,16,8.83,14.00,11.98,-1.39,0.64
69583,14.79,0.21,1748,0.00,0.00,16,8.83,11.50,12.14,-1.39,0.64
69755,14.79,0.21,1732,0.00,0.00,16,8.48,13.50,12.26,-1.39,0.64
69942,14.79,0.21,1728,0.00,0.00,16,8.83,14.00,12.26,-1.39,0.64
70102,14.79,0.21,1742,0.00,0.00,16,8.83,13.00,12.26,-1.39,0.62
70278,14.77,0.21,1735,0.00,0.00,16,8.83,13.00,12.26,-1.39,0.64
70449,14.79,0.21,1722,0.00,0.00,16,8.83,14.50,12.15,-1.39,0.64
70621,14.79,0.21,1722,0.00,0.00,16,8.83,14.00,11.98,-1.39,0.62
70809,14.79,0.21,1738,0.00,0.00,16,8.83,13.50,12.15,-1.39,0.64
70981,14.79,0.21,1736,0.00,0.00,16,8.83,14.00,12.15,-1.39,0.62
71152,14.79,0.21,1730,0.00,0.00,16,8.83,14.00,12.09,-1.39,0.64
71324,14.77,0.21,1724,0.00,0.00,16,8.83,11.50,12.04,-1.39,0.64
71496,14.79,0.21,1736,0.00,0.00,16,8.83,13.00,12.26,-1.39,0.64
74349,14.65,0.22,1712,0.00,0.00,16,8.83,15.00,12.46,-1.39,0.64
74521,14.65,0.22,1696,0.00,0.00,16,8.83,15.00,12.57,-1.39,0.62
74708,14.63,0.22,1713,0.00,0.00,16,8.83,13.00,12.35,-1.39,0.62
74880,14.60,0.22,1720,0.00,0.00,16,8.83,11.50,12.63,-1.39,0.64
75052,14.58,0.22,1722,0.00,0.00,16,8.83,13.00,12.63,-1.39,0.62
75224,14.58,0.22,1735,0.00,0.00,16,8.83,11.50,12.46,-1.39,0.64
75396,14.53,0.22,1743,0.00,0.00,16,8.83,12.00,12.68,-1.39,0.62
75568,14.51,0.22,1716,0.00,0.00,16,8.83,14.00,12.68,-1.39,0.64
75740,14.49,0.22,1727,0.00,0.00,16,8.83,13.00,12.63,-1.39,0.64
75927,14.44,0.22,1732,0.00,0.00,16,8.83,13.00,12.63,-1.39,0.62
76099,14.42,0.22,1736,0.00,0.00,16,8.83,13.00,12.85,-1.39,0.62
76276,14.39,0.22,1735,0.00,0.00,16,8.83,13.00,12.46,-1.39,0.64
76447,14.35,0.22,1741,0.00,0.00,16,8.83,10.50,12.52,-1.39,0.64
76619,14.30,0.22,1742,0.00,0.00,16,8.83,13.00,12.63,-1.39,0.64
76791,14.25,0.22,1730,0.00,0.00,16,8.83,14.00,12.57,-1.39,0.62
76963,14.23,0.21,1736,0.00,0.00,16,8.83,11.50,12.63,-1.39,0.64
77135,14.20,0.21,1745,0.00,0.00,16,8.83,13.00,12.41,-1.39,0.62
77307,14.16,0.22,1752,0.00,0.00,16,8.83,11.50,12.57,-1.39,0.62
77494,14.12,0.21,1744,0.00,0.00,16,8.83,12.50,12.46,-1.39,0.64
77666,14.10,0.21,1743,0.00,0.00,16,8.48,13.50,12.35,-1.39,0.64
77838,14.03,0.21,1750,0.00,0.00,16,8.83,12.50,12.35,-1.39,0.64
78010,14.02,0.22,1739,0.00,0.00,16,8.83,12.50,12.46,-1.39,0.64
78182,13.99,0.21,1726,0.00,0.00,16,8.48,15.00,12.52,-1.39,0.64
78353,13.99,0.21,1728,0.00,0.00,16,8.83,15.50,12.26,-1.39,0.64
78525,13.95,0.21,1743,0.00,0.00,16,8.83,13.00,12.35,-1.39,0.64
78697,13.93,0.22,1737,0.00,0.00,16,8.83,14.50,12.52,-1.39,0.64
78869,13.89,0.21,1728,0.00,0.00,16,8.83,13.00,12.35,-1.39,0.62
79041,13.89,0.21,1732,0.00,0.00,16,8.83,12.00,12.26,-1.39,0.64
79231,13.81,0.21,1745,0.00,0.00,16,8.83,12.00,12.26,-1.39,0.62
79403,13.77,0.21,1739,0.00,0.00,16,8.83,12.50,12.35,-1.39,0.62
79575,13.75,0.21,1732,0.00,0.00,16,8.48,14.00,12.09,-1.39,0.64
79752,13.70,0.21,1743,0.00,0.00,16,8.48,13.00,12.15,-1.39,0.64
79924,13.68,0.21,1736,0.00,0.00,16,8.83,12.50,12.09,-1.39,0.62
80095,13.66,0.21,1732,0.00,0.00,16,8.83,14.00,12.26,-1.39,0.62
80267,13.66,0.21,1737,0.00,0.00,16,8.83,13.50,11.98,-1.39,0.62
80439,13.60,0.20,1742,0.00,0.00,16,8.83,12.50,11.98,-1.39,0.62
80611,13.58,0.21,1742,0.00,0.00,16,8.83,13.00,12.20,-1.39,0.62
80783,13.56,0.21,1728,0.00,0.00,16,8.83,14.50,12.14,-1.39,0.64
80955,13.56,0.21,1740,0.00,0.00,16,8.83,14.50,12.09,-1.39,0.64
81127,13.44,0.21,1737,0.00,0.00,16,8.83,13.50,12.04,-1.39,0.64
81299,13.42,0.21,1746,0.00,0.00,16,8.83,11.50,11.93,-1.39,0.64
81486,13.36,0.20,1736,0.00,0.00,16,8.83,13.00,11.82,-1.39,0.62
81658,13.36,0.21,1734,0.00,0.00,16,8.83,13.00,12.04,-1.39,0.64
81830,13.35,0.21,1741,0.00,0.00,16,8.83,14.00,11.93,-1.39,0.62
82002,13.33,0.20,1730,0.00,0.00,16,8.83,15.50,11.92,-1.39,0.64
82174,13.30,0.20,1729,0.00,0.00,16,8.83,14.00,11.87,-1.39,0.62
82345,13.26,0.21,1731,0.00,0.00,16,8.83,13.00,11.82,-1.39,0.62
82517,13.21,0.21,1730,0.00,0.00,16,8.83,14.00,11.98,-1.39,0.62
82689,13.13,0.21,1733,0.00,0.00,16,8.83,13.50,11.93,-1.39,0.64
82861,13.05,0.21,1731,0.00,0.00,16,8.83,13.00,11.93,-1.39,0.64
83048,13.00,0.21,1751,0.00,0.00,16,8.83,11.50,11.92,-1.39,0.64
83209,12.96,0.20,1758,0.00,0.00,16,8.83,12.50,11.82,-1.39,0.64
83397,13.00,0.20,1733,0.00,0.00,16,8.83,14.00,11.87,-1.39,0.62
83569,13.00,0.21,1728,0.00,0.00,16,8.83,13.50,12.04,-1.39,0.64
83740,13.02,0.20,1736,0.00,0.00,16,8.48,13.50,11.93,-1.39,0.62
83912,13.02,0.20,1727,0.00,0.00,16,8.83,14.00,11.87,-1.39,0.64
84084,13.09,0.20,1731,0.00,0.00,16,8.83,14.00,11.82,-1.39,0.64
84256,13.07,0.21,1735,0.00,0.00,16,8.83,13.00,11.92,-1.39,0.62
84428,13.09,0.21,1712,0.00,0.00,16,8.83,14.00,11.93,-1.39,0.64
84599,13.04,0.20,1718,0.00,0.00,16,8.83,14.00,11.81,-1.39,0.64
84771,12.95,0.21,1729,0.00,0.00,16,8.83,13.50,11.82,-1.39,0.64
84943,12.92,0.21,1736,0.00,0.00,16,8.83,12.50,11.82,-1.39,0.64
85131,13.07,0.20,1727,0.00,0.00,16,8.83,13.50,11.60,-1.39,0.62
85302,12.99,0.20,1717,0.00,0.00,16,8.83,13.50,11.82,-1.39,0.64
85474,13.04,0.21,1738,0.00,0.00,16,8.83,12.50,11.71,-1.39,0.64
85646,12.96,0.20,1714,0.00,0.00,16,8.83,15.00,11.76,-1.39,0.64
85818,12.98,0.20,1715,0.00,0.00,16,8.83,14.00,11.76,-1.39,0.62
85990,12.92,0.20,1726,0.00,0.00,16,8.83,13.50,11.76,-1.39,0.62
86162,13.03,0.21,1738,0.00,0.00,16,8.83,13.00,11.65,-1.39,0.62
86334,13.07,0.20,1720,0.00,0.00,16,8.83,14.00,11.65,-1.39,0.64
86510,12.96,0.20,1741,0.00,0.00,16,8.83,12.00,11.71,-1.39,0.64
86682,12.89,0.20,1735,0.00,0.00,16,8.83,12.50,11.81,-1.39,0.64
86870,12.90,0.20,1720,0.00,0.00,16,8.83,14.00,11.65,-1.39,0.64
87057,12.98,0.21,1703,0.00,0.00,16,8.83,14.00,11.76,-1.39,0.62
87229,13.01,0.20,1722,0.00,0.00,16,8.83,13.50,11.65,-1.39,0.64
87401,13.07,0.20,1730,0.00,0.00,16,8.83,13.00,11.76,-1.39,0.64
87573,12.95,0.20,1726,0.00,0.00,16,8.83,13.00,11.65,-1.39,0.64
90400,12.90,0.20,1730,0.00,0.00,16,8.83,14.50,11.65,-1.39,0.64
90571,12.95,0.20,1728,0.00,0.00,16,8.83,14.00,11.54,-1.39,0.62
90743,12.92,0.20,1747,0.00,0.00,16,8.48,11.50,11.60,-1.39,0.64
90931,12.90,0.20,1739,0.00,0.00,16,8.83,13.00,11.44,-1.39,0.64
91103,12.83,0.20,1733,0.00,0.00,16,8.83,14.00,11.71,-1.39,0.62
91275,12.84,0.20,1738,0.00,0.00,16,8.83,13.50,11.60,-1.39,0.64
91446,12.79,0.20,1739,0.00,0.00,16,8.83,13.00,11.76,-1.39,0.64
91618,12.92,0.20,1750,0.00,0.00,16,8.83,11.50,11.49,-1.39,0.64
91790,12.84,0.20,1731,0.00,0.00,16,8.83,14.00,11.60,-1.39,0.64
91962,12.96,0.20,1736,0.00,0.00,16,8.83,14.00,11.60,-1.39,0.64
92134,12.83,0.20,1735,0.00,0.00,16,8.83,13.50,11.65,-1.39,0.64
92306,12.90,0.20,1742,0.00,0.00,16,8.83,14.00,11.48,-1.39,0.64
92493,12.75,0.20,1736,0.00,0.00,16,8.83,14.00,11.48,-1.39,0.64
92665,12.82,0.20,1748,0.00,0.00,16,8.83,12.00,11.54,-1.39,0.62
92837,12.81,0.20,1748,0.00,0.00,16,8.83,12.00,11.54,-1.39,0.64
93009,12.95,0.20,1734,0.00,0.00,16,8.83,14.00,11.54,-1.39,0.64
95810,12.59,0.19,1729,0.00,0.00,16,8.83,13.00,11.04,-1.39,0.62
95982,12.69,0.19,1718,0.00,0.00,16,8.83,13.00,11.14,-1.39,0.62
96154,12.73,0.19,1708,0.00,0.00,16,8.83,15.00,11.08,-1.39,0.64
96326,12.78,0.19,1732,0.00,0.00,16,8.83,12.00,10.88,-1.39,0.64
96498,12.70,0.19,1735,0.00,0.00,16,8.83,12.50,11.14,-1.39,0.64
96670,12.86,0.19,1713,0.00,0.00,16,8.83,14.00,11.04,-1.39,0.64
96842,12.67,0.19,1720,0.00,0.00,16,8.83,13.00,10.94,-1.39,0.64
97014,12.65,0.20,1719,0.00,0.00,16,8.83,13.00,11.08,-1.39,0.64
97185,12.64,0.19,1710,0.00,0.00,16,8.83,14.00,10.98,-1.39,0.64
97357,12.84,0.19,1716,0.00,0.00,16,8.83,13.00,10.78,-1.39,0.64
97545,12.92,0.19,1698,0.00,0.00,16,8.83,13.00,10.94,-1.39,0.64
97717,12.87,0.19,1698,0.00,0.00,16,8.83,14.50,10.88,-1.39,0.62
97889,12.81,0.19,1710,0.00,0.00,16,8.83,13.00,11.04,-1.39,0.64
98060,12.76,0.20,1703,0.00,0.00,16,8.83,13.00,11.24,-1.39,0.64
98232,12.77,0.19,1703,0.00,0.00,16,8.83,14.00,10.83,-1.39,0.64
98404,12.76,0.19,1715,0.00,0.00,16,8.83,12.50,10.98,-1.39,0.64
98576,12.87,0.19,1706,0.00,0.00,16,8.83,13.50,10.98,-1.39,0.64
98748,12.81,0.19,1706,0.00,0.00,16,8.83,13.50,10.83,-1.39,0.64
98935,12.65,0.19,1716,0.00,0.00,16,8.83,13.00,10.98,-1.39,0.64
99107,12.57,0.19,1704,0.00,0.00,16,8.83,13.50,10.78,-1.39,0.64
99280,12.65,0.19,1699,0.00,0.00,16,8.83,13.00,10.94,-1.39,0.62
99452,12.68,0.19,1708,0.00,0.00,16,8.83,13.00,10.88,-1.39,0.64
99624,12.76,0.19,1703,0.00,0.00,16,8.83,13.50,11.08,-1.39,0.64
99796,12.68,0.19,1704,0.00,0.00,16,8.83,13.00,10.98,-1.39,0.62
99968,12.73,0.19,1711,0.00,0.00,16,8.83,12.00,11.04,-1.39,0.64
100140,12.64,0.19,1704,0.00,0.00,16,8.83,13.50,10.98,-1.39,0.62
100312,12.84,0.19,1713,0.00,0.00,16,8.83,12.00,10.94,-1.39,0.64
100484,12.77,0.19,1706,0.00,0.00,16,8.83,11.50,10.98,-1.39,0.64
100655,12.79,0.19,1704,0.00,0.00,16,8.83,13.00,10.88,-1.39,0.62
100843,12.89,0.20,1705,0.00,0.00,16,8.83,13.00,10.94,-1.39,0.64
101015,12.77,0.19,1705,0.00,0.00,16,8.83,13.00,10.98,-1.39,0.64
101187,12.78,0.19,1708,0.00,0.00,16,8.83,13.00,10.88,-1.39,0.64
101358,12.67,0.19,1712,0.00,0.00,16,8.83,12.50,10.83,-1.39,0.64
101530,12.75,0.19,1692,0.00,0.00,16,8.83,14.00,10.88,-1.39,0.64
101702,12.81,0.19,1714,0.00,0.00,16,8.83,11.50,10.94,-1.39,0.62
101890,13.04,0.19,1702,0.00,0.00,16,9.18,13.00,10.94,-1.39,0.62
102061,13.00,0.19,1706,0.00,0.00,16,8.83,13.00,10.88,-1.39,0.64
102233,12.93,0.19,1718,0.00,0.00,16,8.83,11.50,10.78,-1.39,0.64
102405,12.84,0.19,1719,0.00,0.00,16,8.83,13.00,10.98,-1.39,0.64
102577,12.88,0.19,1699,0.00,0.00,16,8.83,14.00,10.88,-1.39,0.62
102749,12.83,0.19,1710,0.00,0.00,16,8.83,13.00,10.98,-1.39,0.62
102921,13.02,0.19,1700,0.00,0.00,16,8.83,12.50,10.88,-1.39,0.64
103108,12.89,0.19,1705,0.00,0.00,16,8.83,12.50,10.88,-1.39,0.62
103280,12.95,0.19,1712,0.00,0.00,16,8.83,12.50,10.98,-1.39,0.64
103452,12.72,0.19,1703,0.00,0.00,16,8.83,13.00,10.68,-1.39,0.64
103624,12.86,0.19,1718,0.00,0.00,16,8.83,13.50,10.78,-1.39,0.64
103796,12.78,0.19,1717,0.00,0.00,16,8.83,12.50,10.83,-1.39,0.64
103968,12.82,0.19,1705,0.00,0.00,16,8.83,13.00,10.94,-1.39,0.62
104146,12.90,0.19,1702,0.00,0.00,16,8.83,14.00,10.88,-1.39,0.62
104315,13.03,0.19,1712,0.00,0.00,16,8.83,12.50,10.88,-1.39,0.62
104487,13.07,0.19,1704,0.00,0.00,16,8.83,13.00,10.78,-1.39,0.62
104663,12.92,0.19,1707,0.00,0.00,16,8.83,12.50,10.94,-1.39,0.64
104837,12.87,0.19,1718,0.00,0.00,16,8.83,12.50,10.94,-1.39,0.64
105009,12.73,0.19,1707,0.00,0.00,16,8.83,13.00,10.74,-1.39,0.64
105185,12.67,0.19,1714,0.00,0.00,16,8.83,12.50,10.78,-1.39,0.64
105358,12.75,0.19,1719,0.00,0.00,16,8.83,12.00,10.74,-1.39,0.64
105529,12.84,0.19,1700,0.00,0.00,16,8.83,14.00,10.78,-1.39,0.64
105706,13.16,0.19,1697,0.00,0.00,16,9.18,14.00,10.78,-1.39,0.62
105877,13.28,0.19,1689,0.00,0.00,16,9.18,13.50,10.68,-1.39,0.64
106049,13.19,0.19,1692,0.00,0.00,16,8.83,15.50,10.94,-1.39,0.64
106217,13.45,0.19,1696,0.00,0.00,16,9.18,12.50,10.88,-1.39,0.64
106389,13.60,0.20,1677,0.00,0.00,16,8.83,14.50,10.98,-1.39,0.64
106561,13.48,0.19,1693,0.00,0.00,16,9.18,12.50,10.88,-1.39,0.62
106732,13.58,0.19,1672,0.00,0.00,16,9.18,14.50,10.88,-1.39,0.64
106904,13.73,0.19,1698,0.00,0.00,16,9.18,13.00,10.93,-1.39,0.62
107076,13.44,0.20,1698,0.00,0.00,16,9.18,11.50,11.04,-1.39,0.62
107248,13.18,0.19,1688,0.00,0.00,16,8.83,13.00,10.78,-1.39,0.64
107420,13.04,0.19,1700,0.00,0.00,16,8.83,11.50,10.94,-1.39,0.64
107592,13.23,0.19,1689,0.00,0.00,16,8.83,13.00,10.78,-1.39,0.62
107764,13.02,0.20,1702,0.00,0.00,16,9.18,12.00,11.08,-1.39,0.62
107951,13.16,0.19,1709,0.00,0.00,16,8.83,11.00,10.93,-1.39,0.64
108107,13.01,0.19,1688,0.00,0.00,16,8.83,14.00,10.78,-1.39,0.64
108279,13.01,0.19,1704,0.00,0.00,16,8.83,11.50,10.94,-1.39,0.64
108451,12.87,0.19,1694,0.00,0.00,16,8.83,13.00,10.94,-1.39,0.64
108635,13.10,0.19,1696,0.00,0.00,16,8.83,13.00,10.88,-1.39,0.64
111425,13.01,0.19,1703,0.00,0.00,16,8.83,11.00,10.68,-1.39,0.64
111597,13.05,0.19,1684,0.00,0.00,16,8.83,14.00,10.73,-1.39,0.62
111769,13.04,0.19,1681,0.00,0.00,16,9.18,14.00,10.68,-1.39,0.62
111940,13.27,0.19,1692,0.00,0.00,16,8.83,12.50,10.74,-1.39,0.64
112112,13.24,0.19,1695,0.00,0.00,16,8.83,12.50,10.73,-1.39,0.62
112286,12.80,0.19,1700,0.00,0.00,16,9.18,11.50,10.88,-1.39,0.64
112458,12.97,0.19,1692,0.00,0.00,16,9.18,14.00,10.78,-1.39,0.64
112645,12.96,0.19,1696,0.00,0.00,16,9.18,12.50,10.88,-1.39,0.64
112817,13.21,0.19,1696,0.00,0.00,16,8.83,12.00,10.88,-1.39,0.62
112989,13.02,0.19,1696,0.00,0.00,16,8.83,12.50,10.74,-1.39,0.62
113161,12.96,0.19,1705,0.00,0.00,16,8.83,11.50,10.94,-1.39,0.64
113333,12.91,0.19,1685,0.00,0.00,16,8.83,14.00,10.98,-1.39,0.64
113505,13.01,0.19,1698,0.00,0.00,16,8.83,11.50,10.68,-1.39,0.64
113677,13.13,0.19,1710,0.00,0.00,16,8.83,11.50,10.74,-1.39,0.62
113848,13.07,0.19,1688,0.00,0.00,16,9.18,13.00,10.78,-1.39,0.62
114020,12.92,0.19,1708,0.00,0.00,16,8.83,11.50,10.78,-1.39,0.64
114774,13.04,0.19,1699,0.00,0.00,16,8.83,12.50,10.63,-1.39,0.62
114946,13.03,0.19,1713,0.00,0.00,16,8.83,11.50,10.74,-1.39,0.62
115118,13.07,0.19,1698,0.00,0.00,16,8.83,13.00,10.78,-1.39,0.64
115290,13.18,0.19,1700,0.00,0.00,16,8.83,13.00,10.74,-1.39,0.62
115461,12.95,0.19,1715,0.00,0.00,16,8.83,11.50,10.68,-1.39,0.64
115633,12.92,0.19,1698,0.00,0.00,16,8.83,13.00,10.73,-1.39,0.62
115805,12.90,0.19,1714,0.00,0.00,16,8.83,13.00,10.73,-1.39,0.62
115992,13.05,0.19,1707,0.00,0.00,16,8.83,12.00,10.78,-1.39,0.64
116164,12.80,0.19,1691,0.00,0.00,16,8.83,14.00,10.63,-1.39,0.62
116336,13.05,0.19,1701,0.00,0.00,16,8.83,14.50,10.78,-1.39,0.64
116508,13.01,0.19,1700,0.00,0.00,16,8.83,13.00,10.78,-1.39,0.62
116680,13.19,0.19,1688,0.00,0.00,16,8.83,13.50,10.78,-1.39,0.64
116852,13.38,0.19,1696,0.00,0.00,16,9.18,12.00,10.63,-1.39,0.62
117024,13.33,0.19,1674,0.00,0.00,16,9.18,14.50,10.78,-1.39,0.64
117196,13.45,0.19,1686,0.00,0.00,16,9.18,13.50,10.88,-1.39,0.64
117367,13.37,0.19,1674,0.00,0.00,16,9.18,14.00,10.68,-1.39,0.64
117539,13.81,0.19,1682,0.00,0.00,16,9.18,12.50,10.78,-1.39,0.62
117711,13.63,0.19,1669,0.00,0.00,16,9.18,12.50,10.63,-1.39,0.62
117883,13.65,0.19,1666,0.00,0.00,16,9.18,14.00,10.68,-1.39,0.64
118055,13.68,0.19,1654,0.00,0.00,16,9.18,13.50,10.68,-1.39,0.62
118227,13.71,0.19,1662,0.00,0.00,16,9.18,14.00,10.68,-1.39,0.64
118399,14.08,0.19,1674,0.00,0.00,16,9.18,11.50,10.74,-1.39,0.64
118570,13.90,0.19,1666,0.00,0.00,16,9.18,14.00,10.68,-1.39,0.62
118742,13.44,0.19,1682,0.00,0.00,16,9.18,11.50,10.68,-1.39,0.62
118914,13.35,0.19,1675,0.00,0.00,16,9.18,12.50,10.78,-1.39,0.64
119102,13.13,0.19,1681,0.00,0.00,16,9.18,10.50,10.74,-1.39,0.64
119258,13.21,0.19,1669,0.00,0.00,16,9.18,13.50,10.78,-1.39,0.64
119445,13.14,0.19,1691,0.00,0.00,16,8.83,11.50,10.83,-1.39,0.64
119617,13.14,0.19,1680,0.00,0.00,16,9.18,11.50,10.88,-1.39,0.64
119789,13.10,0.19,1696,0.00,0.00,16,8.83,11.00,10.68,-1.39,0.64
119961,12.92,0.19,1694,0.00,0.00,16,9.18,10.50,10.88,-1.39,0.64
120133,12.90,0.19,1691,0.00,0.00,16,9.18,11.50,10.78,-1.39,0.62
120305,12.63,0.19,1709,0.00,0.00,16,8.83,10.50,10.63,-1.39,0.64
120477,12.99,0.19,1711,0.00,0.00,16,8.83,11.00,10.88,-1.39,0.62
120648,12.86,0.19,1708,0.00,0.00,16,8.83,11.50,10.63,-1.39,0.64
120836,13.01,0.19,1714,0.00,0.00,16,8.83,11.00,10.78,-1.39,0.64
120992,12.76,0.18,1718,0.00,0.00,16,8.83,10.50,10.68,-1.39,0.62
121164,12.98,0.19,1697,0.00,0.00,16,8.83,13.00,10.74,-1.39,0.62
121336,13.23,0.19,1698,0.00,0.00,16,8.83,13.00,10.63,-1.39,0.64
121508,13.22,0.19,1696,0.00,0.00,16,8.83,13.00,10.83,-1.39,0.64
121680,13.45,0.19,1700,0.00,0.00,16,9.18,12.50,10.58,-1.39,0.64
121852,13.16,0.19,1707,0.00,0.00,16,9.18,12.00,10.53,-1.39,0.64
122023,13.47,0.19,1689,0.00,0.00,16,9.18,13.50,10.68,-1.39,0.64
122195,13.36,0.19,1679,0.00,0.00,16,9.18,14.00,10.68,-1.39,0.64
122383,13.79,0.19,1688,0.00,0.00,16,9.18,13.00,10.68,-1.39,0.64
122555,13.38,0.19,1688,0.00,0.00,16,9.18,13.00,10.48,-1.39,0.64
122731,13.24,0.19,1680,0.00,0.00,16,9.18,13.00,10.58,-1.39,0.64
122903,13.53,0.19,1671,0.00,0.00,16,9.18,14.00,10.58,-1.39,0.64
123075,13.90,0.19,1686,0.00,0.00,16,9.18,12.00,10.63,-1.39,0.64
123247,13.87,0.19,1670,0.00,0.00,16,9.18,13.50,10.58,-1.39,0.64
123419,13.83,0.19,1680,0.00,0.00,16,9.18,12.50,10.58,-1.39,0.64
123591,14.12,0.19,1658,0.00,0.00,16,9.18,14.50,10.58,-1.39,0.64
123762,13.89,0.19,1676,0.00,0.00,16,9.18,13.00,10.53,-1.39,0.64
123934,14.12,0.19,1665,0.00,0.00,16,9.18,14.00,10.68,-1.39,0.62
124122,13.90,0.19,1688,0.00,0.00,16,9.18,10.50,10.53,-1.39,0.64
124278,13.33,0.19,1678,0.00,0.00,16,9.18,12.00,10.68,-1.39,0.62
124466,13.28,0.19,1689,0.00,0.00,16,9.18,11.50,10.58,-1.39,0.64
124638,13.02,0.19,1692,0.00,0.00,16,9.18,11.50,10.58,-1.39,0.64
124810,13.27,0.19,1690,0.00,0.00,16,8.83,12.00,10.58,-1.39,0.64
124982,13.21,0.19,1700,0.00,0.00,16,8.83,12.00,10.53,-1.39,0.64
125153,13.44,0.19,1682,0.00,0.00,16,9.18,13.00,10.68,-1.39,0.64
125330,13.44,0.19,1683,0.00,0.00,16,8.83,13.00,10.48,-1.39,0.64
125502,13.47,0.19,1682,0.00,0.00,16,9.18,13.00,10.78,-1.39,0.64
125672,13.70,0.19,1684,0.00,0.00,16,9.18,12.50,10.58,-1.39,0.64
125847,13.59,0.19,1694,0.00,0.00,16,9.18,11.50,10.58,-1.39,0.64
126034,13.73,0.19,1670,0.00,0.00,16,9.18,14.00,10.58,-1.39,0.64
126206,13.67,0.18,1690,0.00,0.00,16,9.18,11.50,10.53,-1.39,0.64
126378,13.88,0.19,1676,0.00,0.00,16,9.18,13.00,10.68,-1.39,0.64
126550,13.52,0.18,1685,0.00,0.00,16,9.18,12.00,10.58,-1.39,0.64
126722,13.69,0.19,1677,0.00,0.00,16,9.18,12.50,10.63,-1.39,0.64
126894,13.55,0.19,1669,0.00,0.00,16,9.18,14.00,10.48,-1.39,0.64
127081,13.67,0.19,1680,0.00,0.00,16,9.18,11.50,10.43,-1.39,0.64
127253,13.82,0.19,1676,0.00,0.00,16,9.18,12.00,10.38,-1.39,0.64
127425,13.85,0.19,1680,0.00,0.00,16,9.18,12.50,10.48,-1.39,0.64
127597,14.06,0.19,1644,0.00,0.00,16,9.18,15.50,10.58,-1.39,0.64
127769,13.81,0.19,1663,0.00,0.00,16,9.18,13.00,10.48,-1.39,0.62
127941,13.98,0.19,1666,0.00,0.00,16,9.18,12.50,10.63,-1.39,0.64
