Time (msec),A/F Sensor #1 (Direct)* (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Coolant Temperature (F)
339973,23.38,0.15,3363,0.00,0.00,16,-7.34,-8.50,16.36,-4.18,0.64,194
340161,23.66,0.10,3317,0.00,0.00,16,-10.16,-10.50,11.04,-4.18,0.64,194
340348,23.69,0.11,3248,0.00,0.00,16,-10.16,-10.50,11.51,-4.18,0.64,194
340520,23.82,0.10,3213,0.00,0.00,16,-10.16,-10.50,10.64,-4.18,0.64,194
340708,23.76,0.11,3202,0.00,0.00,16,-10.16,-10.00,11.15,-4.18,0.64,194
340895,23.67,0.11,3128,0.00,0.00,16,-10.16,-10.50,11.19,-4.18,0.64,194
341067,22.90,0.10,3081,0.00,0.00,16,-10.16,-10.50,10.43,-4.18,0.64,194
341255,23.55,0.10,3032,0.00,0.00,16,-10.16,-10.50,9.70,-4.18,0.64,194
341442,24.17,0.11,2977,0.00,0.00,16,-10.16,-10.50,10.45,-4.18,0.64,194
341614,23.68,0.11,2896,0.00,0.00,16,-10.16,-10.50,10.48,-4.18,0.64,194
341801,24.17,0.11,2798,0.00,0.00,16,-10.16,-10.50,10.69,-4.18,0.64,194
341989,23.65,0.11,2700,0.00,0.00,16,-10.16,-10.50,10.27,-4.18,0.64,194
342176,23.89,0.11,2621,0.00,0.00,16,-10.16,-10.50,9.04,-3.56,0.64,194
342348,24.01,0.11,2528,0.00,0.00,16,-10.16,-10.50,9.79,-3.56,0.64,194
342536,24.01,0.11,2412,0.00,0.00,16,-8.75,-10.50,8.78,-2.94,0.64,194
342723,24.00,0.11,2249,0.00,0.00,16,15.16,15.50,8.39,-2.63,0.64,194
342895,24.10,0.13,1928,0.00,0.00,16,14.10,14.00,8.03,-1.70,0.64,194
343082,24.10,0.13,1713,0.00,0.00,16,14.10,14.00,7.70,-1.39,0.64,194
343270,24.01,0.15,1405,0.00,0.00,16,14.10,22.00,7.03,-1.39,0.64,194
343442,24.25,0.15,1197,0.00,0.00,16,14.10,22.00,5.87,-1.08,0.64,194
343629,23.94,0.13,1296,0.00,0.00,16,14.10,15.00,5.08,-1.39,0.64,194
343817,23.15,0.12,1293,0.00,0.00,16,14.10,13.00,5.14,-1.39,0.64,194
344004,17.51,0.12,1278,0.00,0.00,16,14.10,15.00,5.08,-1.39,0.64,194
344176,16.25,0.11,1260,0.00,0.00,16,14.10,16.50,4.75,-1.39,0.64,194
344364,16.00,0.12,1226,0.00,0.00,16,14.10,18.50,5.01,-1.39,0.64,194
344536,16.63,0.11,1259,0.00,0.00,16,14.10,15.50,4.43,-1.39,0.64,194
344723,15.87,0.11,1237,0.00,0.00,16,14.10,16.00,4.37,-1.39,0.64,194
344910,14.85,0.11,1194,0.00,0.00,16,14.10,19.50,4.46,-1.08,0.64,194
345082,14.72,0.11,1200,0.00,0.00,16,14.10,17.50,4.37,-1.39,0.64,194
345270,14.79,0.11,1196,0.00,0.00,16,14.10,17.00,4.60,-1.08,0.64,194
345457,14.85,0.19,1223,0.00,0.00,16,15.51,14.00,6.37,-1.39,0.76,194
345629,14.88,0.25,1315,0.00,0.00,16,23.95,19.50,10.49,-1.39,0.82,194
345817,12.38,0.26,1524,0.00,0.00,16,29.57,28.50,13.08,-1.39,0.86,194
345989,13.23,0.27,1649,0.00,0.00,16,31.33,30.50,14.85,-1.39,0.86,194
346176,14.12,0.28,1655,0.00,0.00,16,32.03,30.50,15.55,-1.39,0.88,194
346364,14.14,0.31,1624,0.00,0.00,16,32.38,32.00,16.29,-1.39,0.90,192
346535,13.46,0.35,1460,0.00,0.00,16,30.98,31.50,16.51,-1.39,0.90,192
346723,12.73,0.38,1294,0.00,0.00,16,25.70,26.50,16.00,-1.39,0.92,192
346910,12.66,0.39,1287,0.00,0.00,16,25.70,25.00,16.51,-1.39,0.94,192
347082,13.15,0.38,1362,0.00,0.00,16,26.76,27.00,17.19,-1.39,0.96,192
347270,13.80,0.39,1402,0.00,0.00,16,28.52,27.50,18.10,-1.39,0.96,192
347457,13.85,0.38,1482,0.00,0.00,16,29.57,30.00,18.57,-1.08,0.98,192
347629,14.12,0.37,1552,0.00,0.00,16,32.73,32.00,18.87,-1.08,0.98,192
347816,14.19,0.37,1609,0.00,0.00,16,33.44,32.00,20.15,-1.08,0.98,192
348004,14.03,0.36,1664,0.00,0.00,16,35.20,35.00,20.06,-1.08,0.98,192
348176,14.47,0.37,1734,0.00,0.00,16,35.90,36.00,21.09,-1.08,0.98,192
348363,14.11,0.35,1802,0.00,0.00,16,37.66,36.50,21.54,-1.08,0.98,192
348551,14.01,0.33,1870,0.00,0.00,16,38.01,38.00,19.81,-1.39,0.92,192
348723,13.27,0.30,1921,0.00,0.00,16,38.36,38.00,18.49,-1.39,0.92,192
348910,13.42,0.28,1946,0.00,0.00,16,39.41,38.50,18.41,-1.39,0.90,192
349098,13.80,0.25,2002,0.00,0.00,16,39.41,39.00,16.23,-1.39,0.88,192
349270,13.97,0.23,2044,0.00,0.00,16,39.41,39.00,15.48,-1.70,0.86,192
349457,13.82,0.22,2076,0.00,0.00,16,39.06,39.00,14.02,-1.70,0.86,192
349644,14.05,0.19,2102,0.00,0.00,16,37.66,39.00,13.71,-2.01,0.82,192
349816,13.78,0.15,2114,0.00,0.00,16,28.52,32.00,9.56,-2.01,0.74,192
350004,12.64,0.12,2120,0.00,0.00,16,23.95,22.50,8.39,-2.01,0.74,192
350191,12.53,0.11,2118,0.00,0.00,16,20.08,20.00,7.46,-2.01,0.70,192
350363,12.69,0.10,2086,0.00,0.00,16,22.89,23.50,7.03,-2.01,0.68,192
350551,12.79,0.11,2078,0.00,0.00,16,20.78,22.00,7.57,-1.70,0.66,192
350738,14.17,0.10,2046,0.00,0.00,16,15.51,17.50,6.92,-1.70,0.66,192
350910,16.08,0.10,2004,0.00,0.00,16,14.10,14.00,6.81,-1.70,0.64,192
351097,22.91,0.10,1968,0.00,0.00,16,14.10,14.00,6.59,-1.39,0.64,192
351285,25.27,0.10,1942,0.00,0.00,16,14.10,14.00,6.55,-1.39,0.64,192
351457,23.62,0.09,1936,0.00,0.00,16,14.10,14.00,6.00,-1.39,0.64,192
351644,23.84,0.09,1895,0.00,0.00,16,14.10,14.00,5.98,-1.39,0.64,192
351832,23.49,0.10,1841,0.00,0.00,16,14.10,14.00,6.00,-1.39,0.64,192
352004,23.93,0.10,1810,0.00,0.00,16,14.10,14.00,6.00,-1.39,0.64,192
352195,23.96,0.10,1787,0.00,0.00,16,14.10,14.00,6.00,-1.39,0.64,192
352382,24.01,0.10,1757,0.00,0.00,16,14.10,14.00,5.55,-1.39,0.64,192
352554,23.84,0.11,1721,0.00,0.00,16,14.10,14.00,6.00,-1.39,0.64,192
352742,23.76,0.11,1680,0.00,0.00,16,14.10,14.00,5.87,-1.39,0.64,192
352929,24.10,0.11,1644,0.00,0.00,16,14.10,14.00,6.00,-1.39,0.64,192
353101,23.89,0.11,1631,0.00,0.00,16,14.10,14.00,6.11,-1.39,0.64,192
353288,24.10,0.11,1592,0.00,0.00,16,14.10,22.00,6.07,-1.39,0.64,192
353476,23.96,0.11,1560,0.00,0.00,16,14.10,22.00,5.85,-1.39,0.64,192
353648,24.03,0.12,1525,0.00,0.00,16,14.10,22.00,5.98,-1.39,0.64,192
353835,24.01,0.12,1486,0.00,0.00,16,14.10,22.00,5.85,-1.39,0.64,192
354023,23.83,0.11,1470,0.00,0.00,16,14.10,22.00,5.33,-1.39,0.64,192
354210,24.07,0.11,1428,0.00,0.00,16,14.10,22.00,5.14,-1.39,0.64,192
354382,24.10,0.11,1402,0.00,0.00,16,14.10,22.00,5.36,-1.39,0.64,192
354570,24.07,0.11,1427,0.00,0.00,16,14.10,19.50,5.33,-1.39,0.64,192
354757,23.99,0.12,1342,0.00,0.00,16,14.10,22.00,5.17,-1.39,0.64,192
354929,23.69,0.11,1388,0.00,0.00,16,14.10,19.00,5.14,-1.39,0.64,192
355116,19.57,0.12,1347,0.00,0.00,16,14.10,22.00,5.27,-1.39,0.64,192
355288,14.90,0.11,1352,0.00,0.00,16,14.10,19.00,5.14,-1.39,0.64,192
355476,13.08,0.11,1332,0.00,0.00,16,14.10,19.00,5.08,-1.39,0.64,192
355663,12.59,0.11,1319,0.00,0.00,16,14.10,20.00,4.91,-1.39,0.64,192
355835,12.41,0.11,1320,0.00,0.00,16,14.10,18.00,4.88,-1.39,0.64,192
356023,12.72,0.12,1306,0.00,0.00,16,14.10,18.50,5.08,-1.39,0.64,192
356210,13.03,0.11,1291,0.00,0.00,16,14.10,17.00,4.91,-1.39,0.64,192
356382,13.38,0.11,1282,0.00,0.00,16,14.10,18.00,4.88,-1.39,0.64,192
356569,13.65,0.12,1274,0.00,0.00,16,14.10,18.50,4.97,-1.39,0.64,192
356757,13.74,0.12,1260,0.00,0.00,16,14.10,19.00,4.91,-1.39,0.64,192
356929,13.93,0.12,1260,0.00,0.00,16,14.10,17.50,4.91,-1.39,0.64,192
357116,14.01,0.11,1244,0.00,0.00,16,14.10,18.50,4.79,-1.39,0.64,192
357304,13.99,0.10,1234,0.00,0.00,16,14.10,18.50,4.37,-1.39,0.64,192
357480,14.01,0.12,1227,0.00,0.00,16,14.10,17.50,4.85,-1.39,0.64,192
357668,14.37,0.12,1186,0.00,0.00,16,14.10,21.00,4.88,-1.39,0.64,192
357855,14.79,0.12,1186,0.00,0.00,16,14.10,20.00,4.82,-1.08,0.64,192
358043,15.22,0.12,1180,0.00,0.00,16,14.10,17.50,4.82,-1.08,0.64,192
358215,14.93,0.12,1166,0.00,0.00,16,14.10,20.00,4.82,-1.08,0.64,192
358402,14.51,0.12,1142,0.00,0.00,16,14.10,21.00,4.51,-1.08,0.64,192
358574,14.23,0.12,1120,0.00,0.00,16,14.10,21.00,4.46,-1.08,0.64,192
358761,14.42,0.12,1100,0.00,0.00,16,14.10,20.00,4.29,-1.08,0.64,192
358949,14.63,0.12,1074,0.00,0.00,16,14.10,22.00,4.24,-1.08,0.64,192
359121,14.87,0.12,1066,0.00,0.00,16,14.10,22.00,4.24,-1.08,0.64,192
359308,15.24,0.12,1048,0.00,0.00,16,14.10,22.00,4.21,-1.08,0.64,192
359496,15.72,0.12,1044,0.00,0.00,16,14.10,21.00,4.04,-1.08,0.64,192
359668,15.96,0.12,1028,0.00,0.00,16,14.10,20.50,4.07,-1.08,0.64,192
359855,16.02,0.12,1008,0.00,0.00,16,14.10,22.00,4.07,-1.08,0.64,192
