Time (msec),A/F Correction #1 (%),A/F Sensor #1 (AFR),Engine Load* (g/rev),Feedback Knock Correction* (degrees),Injector Duty Cycle (%),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Coolant Temperature (F)
372385,0.00,13.78,0.10,0.00,1.77,0.00,4.21,3.47,33.73,-1.18,0.00,194
372572,-0.78,13.78,0.10,0.00,1.51,0.00,4.35,3.27,33.73,-1.18,0.00,194
372760,0.00,14.13,0.10,0.00,1.69,0.00,4.21,3.42,33.73,-1.18,0.00,194
372932,0.00,14.36,0.11,0.00,1.71,0.00,4.35,3.51,33.73,-1.18,0.00,194
373124,0.00,14.47,0.10,0.00,1.71,0.00,4.35,3.38,34.12,-1.18,0.00,194
373296,0.00,14.47,0.10,0.00,1.70,0.00,4.35,3.25,34.12,-1.18,0.00,194
373483,-0.78,14.24,0.10,0.00,1.69,0.00,4.35,3.47,34.12,-1.18,0.00,194
373675,-0.78,14.36,0.11,0.00,1.71,0.00,4.50,3.56,34.12,-1.18,0.00,194
373847,-0.78,14.47,0.11,0.00,1.69,0.00,4.50,3.49,34.12,-1.18,0.00,194
374035,-1.56,14.13,0.11,0.00,1.70,0.00,4.50,3.42,34.12,-1.18,0.00,194
374222,-2.34,14.13,0.10,0.00,1.70,0.00,4.35,3.47,0.00,-1.18,0.00,194
374394,-2.34,14.24,0.11,0.00,1.69,0.00,4.50,3.64,0.00,-1.18,0.00,194
374582,-1.56,14.47,0.11,0.00,1.70,0.00,4.50,3.51,0.00,-1.18,0.00,194
374769,-1.56,14.47,0.11,0.00,1.70,0.00,4.50,3.69,0.00,-1.18,0.00,194
374941,-3.12,14.36,0.11,0.00,1.71,0.00,4.50,3.54,0.00,-1.18,0.00,194
375129,-3.12,14.36,0.11,0.00,1.71,0.00,4.50,3.51,0.00,-1.18,0.00,194
375316,-2.34,14.36,0.11,0.00,1.70,0.00,4.50,3.56,0.00,-1.18,0.00,194
375488,-2.34,14.70,0.11,0.00,1.68,0.00,4.50,3.66,0.00,-1.18,0.00,194
375675,-1.56,14.81,0.10,0.00,1.68,0.00,4.64,3.69,0.00,-1.18,0.00,194
375863,-2.34,14.70,0.11,0.00,1.73,0.00,4.50,3.61,0.00,-1.18,0.00,194
376035,-2.34,14.36,0.11,0.00,1.71,0.00,4.50,3.71,0.00,-1.18,0.00,194
376222,-2.34,14.59,0.11,0.00,1.70,0.00,4.50,3.69,0.00,-1.18,0.00,194
376410,-2.34,14.70,0.11,0.00,1.74,0.00,4.50,3.58,0.00,-1.18,0.00,194
376597,-3.12,14.36,0.11,0.00,1.74,0.00,4.50,3.61,0.00,-1.18,0.00,194
376769,-3.12,14.36,0.11,0.00,1.72,0.00,4.50,3.56,0.00,-1.18,0.00,194
376957,-2.34,14.59,0.11,0.00,1.70,0.00,4.50,3.69,0.00,-1.18,0.00,194
377144,-2.34,14.70,0.11,0.00,1.72,0.00,4.50,3.56,0.00,-1.18,0.00,194
377331,-2.34,14.70,0.11,0.00,1.71,0.00,4.50,3.58,0.00,-1.18,0.00,194
377503,-3.12,14.47,0.11,0.00,1.68,0.00,4.50,3.66,0.00,-1.18,0.00,194
377691,-2.34,14.59,0.11,0.00,1.71,0.00,4.50,3.71,0.00,-1.18,0.00,194
377863,-2.34,14.70,0.10,0.00,1.72,0.00,4.50,3.47,0.00,-1.18,0.00,194
378050,-3.12,14.47,0.11,0.00,1.67,0.00,4.50,3.45,0.00,-1.18,0.00,194
378238,-2.34,14.81,0.11,0.00,1.65,0.00,4.64,3.67,0.00,-1.18,0.00,194
378425,-0.78,15.27,0.11,0.00,1.70,0.00,4.64,3.74,0.00,-1.18,0.00,194
378597,-0.78,15.16,0.11,0.00,1.75,0.00,4.64,3.61,0.00,-1.18,0.00,194
378789,-2.34,14.59,0.11,0.00,1.52,0.00,4.50,3.33,0.00,-1.18,0.00,194
378961,-1.56,14.70,0.12,0.00,1.68,0.00,4.64,3.74,0.00,-1.18,0.00,194
379149,0.00,15.04,0.11,0.00,1.71,0.00,4.64,3.81,0.00,-1.18,0.00,194
379336,-0.78,15.04,0.10,0.00,1.77,0.00,4.64,3.54,0.00,-1.18,0.00,194
379508,-2.34,14.47,0.11,0.00,1.49,0.00,4.50,3.28,0.00,-1.18,0.00,194
379695,-1.56,14.47,0.12,0.00,1.85,0.00,4.79,3.91,0.00,-1.18,0.00,194
379883,0.78,15.27,0.11,0.00,1.73,0.00,4.79,3.69,0.00,-1.18,0.00,194
380070,-1.56,14.47,0.11,0.00,1.76,0.00,4.64,3.71,0.00,-1.18,0.00,194
380242,-2.34,14.36,0.11,0.00,1.73,0.00,4.64,3.69,0.00,-1.18,0.00,194
380430,-0.78,14.70,0.12,0.00,1.71,0.00,4.64,3.89,0.00,-1.18,0.00,194
380617,-0.78,14.81,0.11,0.00,1.79,0.00,4.64,3.76,0.00,-1.18,0.00,194
380789,-1.56,14.47,0.10,0.00,1.76,0.00,4.50,3.61,0.00,-1.18,0.00,194
380977,-1.56,14.47,0.11,0.00,1.74,0.00,4.50,3.74,0.00,-1.18,0.00,194
381164,-0.78,14.70,0.11,0.00,1.75,0.00,4.50,3.84,0.00,-1.18,0.00,194
381336,-0.78,14.81,0.11,0.00,1.79,0.00,4.50,3.78,0.00,-1.18,0.00,194
381523,-1.56,14.59,0.10,0.00,1.77,0.00,4.50,3.66,0.00,-1.18,0.00,194
381711,-3.12,14.13,0.11,0.00,1.77,0.00,4.50,3.71,0.00,-1.18,0.00,194
381883,-1.56,14.59,0.11,0.00,1.73,0.00,4.50,3.61,0.00,-1.18,0.00,194
382070,-0.78,14.81,0.11,0.00,1.70,0.00,4.50,3.56,0.00,-1.18,0.00,194
382262,-0.78,14.93,0.10,0.00,1.49,0.00,4.64,3.28,0.00,-1.18,0.00,194
382434,-0.78,14.93,0.11,0.00,1.68,0.00,4.64,3.66,0.00,-1.18,0.00,194
382622,-0.78,14.81,0.11,0.00,1.69,0.00,4.79,3.74,0.00,-1.18,0.00,194
382809,0.00,14.93,0.11,0.00,1.68,0.00,4.79,3.49,0.00,-1.18,0.00,194
382981,0.00,14.93,0.11,0.00,1.68,0.00,4.79,3.69,0.00,-1.18,0.00,194
383169,-0.78,14.81,0.12,0.00,1.82,0.00,4.93,3.71,0.00,-1.18,0.00,194
383356,0.78,15.04,0.13,0.00,1.82,0.00,5.08,4.16,0.00,-1.18,0.00,194
383528,0.00,14.81,0.12,0.00,1.86,0.00,5.22,4.11,0.00,-1.18,0.00,194
383715,-3.91,13.67,0.12,0.00,1.69,0.00,5.22,4.05,0.00,-1.18,0.00,194
383903,-3.12,13.78,0.13,0.00,1.87,0.00,5.22,4.16,0.00,-1.18,0.00,194
384090,-0.78,14.59,0.13,0.00,1.90,0.00,5.37,4.30,0.00,-1.18,0.00,194
384262,0.00,14.93,0.12,0.00,1.75,0.00,5.08,4.08,0.00,-1.18,0.00,194
384450,0.78,15.27,0.13,0.00,1.94,0.00,5.08,4.30,0.00,-1.18,0.00,194
384626,2.34,15.62,0.12,0.00,1.77,0.00,5.08,4.11,0.00,-1.18,0.00,194
384814,3.12,15.85,0.12,0.00,1.77,0.00,4.93,3.87,0.00,-1.18,0.00,194
385001,3.91,15.62,0.12,0.00,2.00,0.00,4.93,4.22,0.00,-1.18,0.00,194
385173,3.12,15.27,0.12,0.00,2.08,0.00,4.93,4.24,0.00,-1.18,0.00,194
385361,3.12,15.04,0.11,0.00,1.84,0.00,4.79,4.02,0.00,-1.18,0.00,194
385548,3.12,14.81,0.12,0.00,1.82,0.00,4.79,4.11,0.00,-1.18,0.00,194
385720,3.91,15.16,0.11,0.00,1.83,0.00,4.79,3.81,0.00,-1.18,0.00,194
385907,4.69,15.16,0.10,0.00,1.85,0.00,4.64,3.84,0.00,-1.18,0.00,194
386095,3.12,14.70,0.11,0.00,1.84,0.00,4.64,3.84,0.00,-1.18,0.00,194
386267,3.12,14.59,0.11,0.00,1.83,0.00,4.64,3.97,0.00,-1.18,0.00,194
386454,3.91,14.70,0.11,0.00,1.84,0.00,4.64,3.89,0.00,-1.18,0.00,194
386642,2.34,14.36,0.11,0.00,1.86,0.00,4.50,4.00,0.00,-1.18,0.00,194
386814,1.56,14.01,0.10,0.00,1.62,0.00,4.50,3.58,0.00,-1.18,0.00,194
387001,0.78,13.90,0.10,0.00,1.59,0.00,4.35,3.49,0.00,-1.18,0.00,196
387189,1.56,14.13,0.11,0.00,1.79,0.00,4.50,3.76,0.00,-1.18,0.00,196
387365,3.12,14.70,0.11,0.00,1.82,0.00,4.50,3.84,0.00,-1.18,0.00,196
387568,1.56,14.47,0.10,0.00,1.84,0.00,4.35,3.49,0.00,-1.18,0.00,196
387740,-0.78,13.78,0.10,0.00,1.59,0.00,4.35,3.38,0.00,-1.18,0.00,196
387928,-0.78,13.90,0.11,0.00,1.97,0.00,4.35,3.71,0.00,-1.18,0.00,196
388115,0.78,14.36,0.11,0.00,1.77,0.00,4.35,3.76,0.00,-1.18,0.00,196
388287,0.78,14.70,0.10,0.00,1.82,0.00,4.35,3.66,0.00,-1.18,0.00,196
388474,-1.56,14.01,0.10,0.00,1.78,0.00,4.21,3.49,0.00,-1.18,0.00,196
388662,-2.34,13.90,0.10,0.00,1.54,0.00,4.21,3.47,0.00,-1.18,0.00,196
388834,-1.56,14.24,0.11,0.00,1.74,0.00,4.35,3.47,0.00,-1.18,0.00,196
389021,-0.78,14.47,0.10,0.00,1.74,0.00,4.35,3.56,0.00,-1.18,0.00,196
389209,0.00,14.81,0.10,0.00,1.74,0.00,4.35,3.54,0.00,-1.18,0.00,196
389381,-0.78,14.59,0.10,0.00,1.74,0.00,4.35,3.61,0.00,-1.18,0.00,196
389568,-1.56,14.47,0.11,0.00,1.73,0.00,4.35,3.54,0.00,-1.18,0.00,196
389756,-2.34,14.24,0.11,0.00,1.73,0.00,4.35,3.54,0.00,-1.18,0.00,196
389943,-2.34,14.24,0.10,0.00,1.75,0.00,4.35,3.51,0.00,-1.18,0.00,196
390115,-3.12,14.13,0.09,0.00,1.50,0.00,4.35,3.23,0.00,-1.18,0.00,196
390304,-2.34,14.47,0.11,0.00,1.66,0.00,4.35,3.47,0.00,-1.18,0.00,196
390491,-0.78,14.81,0.10,0.00,1.68,0.00,4.50,3.56,0.00,-1.18,0.00,196
390663,-0.78,15.16,0.11,0.00,1.71,0.00,4.50,3.49,0.00,-1.18,0.00,196
390850,-0.78,14.93,0.10,0.00,1.73,0.00,4.50,3.45,0.00,-1.18,0.00,196
391038,-0.78,14.81,0.10,0.00,1.72,0.00,4.35,3.49,0.00,-1.18,0.00,196
391210,-0.78,14.70,0.10,0.00,1.70,0.00,4.50,3.38,0.00,-1.18,0.00,196
391397,-0.78,14.93,0.10,0.00,1.72,0.00,4.50,3.54,0.00,-1.18,0.00,196
391585,0.00,15.04,0.10,0.00,1.73,0.00,4.35,3.56,0.00,-1.18,0.00,196
391772,-0.78,14.81,0.11,0.00,1.72,0.00,4.35,3.56,0.00,-1.18,0.00,196
391944,0.00,14.81,0.10,0.00,1.76,0.00,4.35,3.58,0.00,-1.18,0.00,196
392131,-0.78,14.59,0.10,0.00,1.77,0.00,4.35,3.47,0.00,-1.18,0.00,196
392319,-0.78,14.47,0.10,0.00,1.75,0.00,4.35,3.56,0.00,-1.18,0.00,196
392491,-1.56,14.36,0.11,0.00,1.53,0.00,4.21,3.33,0.00,-1.18,0.00,196
392683,-1.56,14.47,0.15,0.00,2.40,0.00,4.64,4.88,34.90,-1.18,1.96,196
392855,-1.56,14.59,0.18,0.00,3.04,0.00,5.66,6.95,34.90,-1.18,3.92,196
393031,-12.50,12.17,0.21,0.00,3.61,0.00,6.67,9.00,34.90,-1.80,5.49,196
393219,-7.81,12.86,0.19,0.00,3.87,0.00,6.96,10.63,34.90,-2.11,5.88,196
393406,-3.12,15.50,0.19,0.00,4.66,0.00,6.53,11.44,34.90,-2.42,6.27,196
393582,-2.34,15.50,0.20,0.00,4.64,0.00,6.53,12.04,34.90,-2.42,6.67,196
393769,-3.12,14.93,0.22,0.00,5.20,0.00,6.82,12.74,34.90,-2.42,6.67,196
393941,-3.12,14.70,0.25,0.00,4.90,0.00,7.25,12.90,34.90,-2.11,7.06,196
394129,-5.47,14.36,0.28,0.00,5.00,0.00,8.13,13.13,34.90,-1.80,7.45,196
394319,-8.59,13.44,0.32,0.00,4.65,0.00,9.14,13.47,34.90,-1.80,7.45,196
394491,-4.69,14.59,0.34,0.00,4.44,0.00,10.16,13.19,34.90,-1.18,7.84,196
394678,-5.47,14.59,0.37,0.00,4.70,0.00,11.03,13.24,34.90,-1.18,7.84,196
394866,-5.47,14.70,0.36,0.00,4.35,0.00,11.46,12.90,34.90,-1.18,8.24,196
395038,-4.69,14.81,0.33,0.00,4.38,0.00,11.46,13.13,34.90,-1.18,8.24,196
395225,3.12,16.42,0.32,0.00,5.17,0.00,11.03,13.89,34.90,-1.49,8.24,196
395413,0.00,15.50,0.25,0.00,4.23,0.00,8.56,8.03,34.90,-1.80,2.35,196
395585,-3.12,14.24,0.16,0.00,3.27,0.00,6.53,6.51,34.90,-1.80,1.96,196
395772,-0.78,14.70,0.14,0.00,2.98,0.00,5.51,6.55,34.90,-2.11,1.96,196
395959,0.00,14.93,0.13,0.00,2.78,0.00,4.79,6.70,34.90,-2.11,1.96,196
396131,-0.78,14.81,0.13,0.00,2.77,0.00,4.50,6.99,34.90,-2.11,1.96,196
396319,-1.56,14.59,0.12,0.00,2.80,0.00,4.35,6.77,34.90,-2.11,1.96,196
396506,0.00,14.01,0.11,0.00,0.00,0.00,4.21,6.11,34.90,-2.11,0.00,196
396678,0.00,14.59,0.11,0.00,0.00,0.00,3.77,5.74,34.90,-2.11,0.00,196
396866,0.00,16.31,0.11,0.00,0.00,0.00,3.92,5.87,34.90,-1.80,0.00,196
397053,0.00,23.43,0.11,0.00,0.00,0.00,3.92,5.65,34.90,-2.11,0.00,196
397227,0.00,25.27,0.10,0.00,0.00,0.00,3.92,5.45,34.90,-1.80,0.00,196
397415,0.00,23.54,0.11,0.00,0.00,0.00,3.92,5.32,34.90,-1.80,0.00,196
397595,0.00,24.00,0.10,0.00,2.16,0.00,3.92,4.79,34.90,-1.49,0.00,196
397782,0.00,23.31,0.12,0.00,2.35,0.00,3.63,5.26,34.90,-1.80,0.00,196
397970,0.00,19.52,0.12,0.00,2.21,0.00,3.77,5.19,34.90,-1.49,0.00,196
398142,-2.34,12.98,0.11,0.00,2.23,0.00,3.77,4.85,34.90,-1.49,0.00,196
398329,-4.69,11.94,0.10,0.00,1.94,0.00,3.77,4.53,34.90,-1.49,0.00,196
398516,-6.25,11.94,0.10,0.00,1.92,0.00,3.63,4.25,34.90,-1.49,0.00,196
398688,-6.25,12.98,0.11,0.00,2.13,0.00,3.63,4.59,34.90,-1.49,0.00,196
398876,-6.25,13.44,0.11,0.00,2.17,0.00,3.77,4.53,34.90,-1.49,0.00,196
399063,-8.59,12.86,0.11,0.00,2.01,0.00,3.77,4.59,34.90,-1.18,0.00,196
399235,-10.16,12.40,0.10,0.00,1.72,0.00,3.92,3.98,34.90,-1.18,0.00,196
399423,-11.72,12.06,0.10,0.00,1.70,0.00,4.06,4.00,34.90,-1.18,0.00,196
399610,-11.72,12.40,0.11,0.00,1.64,0.00,4.06,3.89,34.90,-1.18,0.00,196
399782,-10.94,14.01,0.11,0.00,1.63,0.00,4.21,3.98,34.90,-1.18,0.00,196
399970,-10.16,14.36,0.11,0.00,1.61,0.00,4.21,3.55,34.90,-1.18,0.00,196
400157,-10.16,14.70,0.11,0.00,1.60,0.00,4.21,3.75,34.90,-1.18,0.00,196
400344,-10.16,14.81,0.11,0.00,1.83,0.00,4.21,3.95,34.90,-1.18,0.00,196
400516,-10.16,15.04,0.10,0.00,1.61,0.00,4.21,3.82,34.90,-1.18,0.00,196
400704,-9.38,15.16,0.12,0.00,1.59,0.00,4.21,3.45,34.90,-1.18,0.00,196
400891,-8.59,15.39,0.13,0.00,1.74,0.00,4.50,4.31,34.90,-1.18,0.39,196
401063,-8.59,16.08,0.12,0.00,1.86,0.00,4.79,4.57,34.90,-1.18,1.18,196
401251,-9.38,14.59,0.14,0.00,2.16,0.00,5.22,5.13,34.90,-1.18,1.57,196
401438,-9.38,14.70,0.14,0.00,2.33,0.00,5.37,5.77,34.90,-1.18,1.96,196
401610,-6.25,15.39,0.14,0.00,2.38,0.00,5.51,5.80,34.90,-1.49,2.35,196
401798,-3.12,15.85,0.16,0.00,2.68,0.00,5.66,6.55,34.90,-1.49,3.14,196
401985,-2.34,16.08,0.19,0.00,2.90,0.00,5.95,7.03,34.90,-1.49,3.53,196
402157,-5.47,15.16,0.22,0.00,3.09,0.00,6.53,7.86,34.90,-1.18,3.53,198
402344,-9.38,13.67,0.24,0.00,2.88,0.00,7.40,7.99,34.90,-1.18,3.92,198
402532,-11.72,13.21,0.19,0.00,2.01,0.00,7.69,6.23,34.90,-1.18,0.00,198
402704,-10.94,13.44,0.16,0.00,1.74,0.00,6.53,3.91,34.90,-1.18,0.00,198
402891,-9.38,14.70,0.13,0.00,1.83,0.00,5.66,3.93,34.90,-1.18,0.00,198
403079,-7.81,16.31,0.12,0.00,1.79,0.00,5.08,4.00,34.90,-1.18,0.00,198
403251,-6.25,16.54,0.13,0.00,1.76,0.00,4.93,4.17,34.90,-1.18,0.00,198
403438,-4.69,16.88,0.13,0.00,1.72,0.00,5.08,4.39,34.90,-1.18,0.00,198
403625,-4.69,16.54,0.12,0.00,1.79,0.00,4.93,4.11,34.90,-1.18,0.00,198
403797,-4.69,16.08,0.13,0.00,1.73,0.00,4.93,4.28,34.90,-1.18,0.00,198
403985,-3.91,15.96,0.11,0.00,1.78,0.00,4.93,4.09,34.90,-1.18,0.00,198
404172,-3.12,15.85,0.12,0.00,1.74,0.00,4.93,4.14,34.90,-1.18,0.00,198
404344,-2.34,15.96,0.11,0.00,1.76,0.00,4.93,4.22,34.90,-1.18,0.00,198
404532,-1.56,16.54,0.12,0.00,1.76,0.00,4.93,4.17,34.90,-1.18,0.00,198
404719,-1.56,15.96,0.12,0.00,1.82,0.00,4.93,4.11,34.90,-1.18,0.00,198
404907,0.00,15.96,0.11,0.00,1.82,0.00,4.79,4.09,34.90,-1.18,0.00,198
405079,0.00,15.62,0.13,0.00,2.07,0.00,4.79,4.51,34.90,-1.18,0.39,198
405266,0.00,15.39,0.14,0.00,2.38,0.00,5.08,5.16,34.90,-1.18,1.18,198
405454,-1.56,14.47,0.14,0.00,2.29,0.00,5.22,5.45,34.90,-1.18,1.96,198
405625,-2.34,13.67,0.15,0.00,2.60,0.00,5.37,6.26,34.90,-1.49,2.35,198
405813,0.78,14.70,0.16,0.00,3.06,0.00,5.51,6.73,34.90,-1.49,3.14,198
406000,0.00,14.93,0.26,0.00,4.78,0.00,6.82,11.35,34.90,-1.49,6.67,198
406172,-12.50,12.52,0.23,0.00,4.28,0.00,7.84,12.37,34.90,-1.80,6.67,198
406360,-0.78,14.24,0.22,0.00,4.75,0.00,7.69,12.90,34.90,-2.11,6.67,198
406547,1.56,16.19,0.22,0.00,4.95,0.00,7.40,12.64,34.90,-2.42,6.67,198
406719,0.78,15.16,0.24,0.00,5.00,0.00,7.40,13.12,34.90,-2.42,6.67,198
406907,-0.78,14.81,0.26,0.00,4.96,0.00,7.84,12.85,34.90,-2.11,6.67,198
407094,-3.12,14.01,0.29,0.00,4.62,0.00,8.56,12.64,34.90,-1.80,6.67,198
407266,-3.12,13.90,0.32,0.00,4.62,0.00,9.43,12.75,34.90,-1.49,7.06,198
407453,-4.69,13.90,0.31,0.00,4.30,0.00,10.30,12.59,34.90,-1.18,7.06,198
407641,-3.12,14.59,0.31,0.00,4.21,0.00,10.16,12.75,34.90,-1.49,7.06,198
407828,1.56,15.50,0.28,0.00,5.05,0.00,10.01,12.85,34.90,-1.49,2.75,198
408000,-0.78,14.70,0.15,0.00,3.04,0.00,5.95,4.42,34.90,-1.80,0.00,198
408188,-3.12,12.86,0.11,0.00,2.32,0.00,4.64,4.88,34.90,-2.11,0.00,198
408360,-2.34,14.01,0.11,0.00,2.27,0.00,4.06,5.35,34.90,-1.80,0.00,198
408547,-2.34,14.36,0.11,0.00,2.10,0.00,3.92,5.07,34.90,-1.80,0.00,198
408735,-3.12,14.01,0.11,0.00,2.35,0.00,3.92,5.41,34.90,-1.80,0.00,198
408922,-5.47,12.86,0.11,0.00,2.31,0.00,3.77,5.32,34.90,-1.49,0.00,198
409094,-7.81,12.17,0.11,0.00,2.00,0.00,3.63,4.85,34.90,-1.49,0.00,198
409281,-9.38,11.83,0.12,0.00,2.27,0.00,3.63,5.07,34.90,-1.49,0.00,198
409469,-10.94,11.94,0.13,0.00,2.23,0.00,3.77,5.41,34.90,-1.49,0.78,198
409656,-12.50,11.94,0.14,0.00,2.54,0.00,4.21,6.22,34.90,-1.49,1.96,198
409828,-14.84,12.06,0.14,0.00,2.44,0.00,4.64,6.59,34.90,-1.80,2.35,198
410016,-14.06,13.21,0.14,0.00,2.49,0.00,4.93,6.92,34.90,-1.80,2.75,198
410188,-10.94,14.81,0.15,0.00,2.73,0.00,5.08,7.29,34.90,-1.80,2.75,198
410375,-10.94,15.04,0.15,0.00,2.70,0.00,5.37,6.84,34.90,-1.80,3.14,198
410563,-10.16,14.81,0.17,0.00,2.79,0.00,5.66,7.61,34.90,-1.80,3.92,198
410734,-7.03,15.50,0.18,0.00,3.32,0.00,6.09,8.78,34.90,-1.80,4.31,198
410922,-7.81,15.16,0.19,0.00,3.50,0.00,6.38,9.48,34.90,-1.80,4.71,198
411109,-7.03,14.93,0.19,0.00,3.60,0.00,6.53,9.84,34.90,-2.11,5.10,198
411297,-4.69,15.39,0.19,0.00,3.69,0.00,6.67,9.88,34.90,-2.11,5.10,198
411469,-3.91,15.39,0.19,0.00,3.78,0.00,6.53,10.03,34.90,-2.11,5.10,198
411656,-0.78,15.62,0.18,0.00,3.86,0.00,6.38,10.13,34.90,-2.11,5.10,198
411844,-0.78,15.39,0.18,0.00,3.96,0.00,6.09,9.99,34.90,-2.42,4.71,198
412016,0.78,15.39,0.16,0.00,3.68,0.00,5.95,9.65,34.90,-2.42,4.71,198
412203,0.78,14.93,0.16,0.00,3.72,0.00,5.66,9.70,34.90,-2.42,4.71,198
412390,2.34,15.27,0.16,0.00,3.82,0.00,5.51,9.61,34.90,-2.42,4.71,198
412562,3.12,15.16,0.16,0.00,3.84,0.00,5.51,9.61,34.90,-2.42,4.71,198
412750,2.34,14.70,0.15,0.00,3.91,0.00,5.37,9.75,34.90,-2.42,4.71,198
412937,3.12,14.59,0.16,0.00,3.98,0.00,5.37,9.84,34.90,-2.42,4.71,198
413109,3.12,14.81,0.16,0.00,3.99,0.00,5.37,9.79,34.90,-2.73,4.71,198
413297,2.34,14.70,0.15,0.00,3.68,0.00,5.37,9.56,34.90,-2.73,4.71,198
413484,3.12,14.81,0.14,0.00,3.71,0.00,5.22,9.26,34.90,-2.73,3.92,198
413656,3.91,14.81,0.12,0.00,3.28,0.00,4.79,7.10,34.90,-2.73,2.35,198
413844,0.78,14.36,0.10,0.00,2.94,0.00,4.35,6.66,34.90,-2.73,2.35,198
414031,2.34,14.59,0.11,0.00,2.85,0.00,4.21,6.88,34.90,-2.73,2.35,198
414203,7.03,15.50,0.10,0.00,2.81,0.00,4.06,6.59,34.90,-2.73,2.35,198
414390,4.69,14.81,0.11,0.00,2.93,0.00,4.06,6.88,34.90,-2.73,2.35,198
414578,3.12,14.47,0.11,0.00,3.29,0.00,4.21,6.95,34.90,-2.73,2.75,198
414750,2.34,14.24,0.12,0.00,3.28,0.00,4.35,7.54,34.90,-2.73,3.14,198
414937,0.78,14.13,0.12,0.00,3.32,0.00,4.50,7.74,34.90,-2.73,3.14,198
415125,-0.78,14.01,0.13,0.00,3.34,0.00,4.64,7.78,34.90,-2.73,3.53,198
415297,0.78,14.47,0.13,0.00,3.36,0.00,4.79,8.36,34.90,-2.73,3.92,198
415484,0.00,14.47,0.14,0.00,3.86,0.00,5.08,9.13,34.90,-3.04,4.71,198
415672,0.00,14.59,0.15,0.00,3.86,0.00,5.37,9.97,34.90,-3.04,5.10,198
415859,0.00,14.47,0.15,0.00,4.35,0.00,5.66,10.54,34.90,-3.04,5.49,198
416031,0.78,14.70,0.17,0.00,4.38,0.00,5.80,10.99,34.90,-3.04,5.88,198
416218,1.56,14.93,0.18,0.00,4.37,0.00,6.09,11.77,34.90,-3.04,6.67,198
416390,2.34,14.81,0.19,0.00,4.93,0.00,6.53,13.01,34.90,-3.04,7.06,198
416578,2.34,14.81,0.20,0.00,5.07,0.00,6.82,14.01,34.90,-3.04,7.84,198
416765,5.47,15.16,0.21,0.00,5.55,0.00,7.11,14.54,34.90,-3.35,8.24,198
416937,6.25,15.16,0.22,0.00,5.77,0.00,7.40,15.84,34.90,-3.35,9.02,198
417125,7.03,15.04,0.24,0.00,6.82,0.00,7.84,18.20,34.90,-3.35,9.80,198
417312,7.81,14.81,0.27,0.00,7.64,0.00,8.56,20.93,34.90,-3.64,10.59,198
417484,8.59,14.81,0.27,0.00,8.22,0.00,8.85,22.60,34.90,-3.64,10.59,198
417671,8.59,14.81,0.25,0.00,8.20,0.00,8.27,22.42,34.90,-3.94,8.63,198
417859,7.81,14.47,0.21,0.00,7.28,0.00,7.40,18.74,34.90,-3.94,7.45,198
418046,9.38,14.70,0.17,0.00,6.28,0.00,6.24,15.64,34.90,-4.25,5.88,198
418218,10.16,14.81,0.15,0.00,5.26,0.00,5.66,13.60,34.90,-4.25,4.71,198
418406,7.81,14.47,0.12,0.00,4.62,0.00,4.35,10.04,34.90,-4.25,1.96,198
418593,0.00,13.78,0.12,0.00,4.64,0.00,3.77,11.44,34.90,-4.25,0.00,198
418765,0.00,13.44,0.13,0.00,0.00,0.00,3.34,11.09,34.90,-4.25,0.00,198
418953,0.00,14.01,0.12,0.00,0.00,0.00,3.48,10.94,34.90,-3.94,0.00,198
419141,0.00,22.51,0.12,0.00,0.00,0.00,3.48,10.27,34.90,-3.94,0.00,198
419313,0.00,23.66,0.11,0.00,0.00,0.00,3.48,9.44,34.90,-3.94,0.00,198
419500,0.00,24.00,0.11,0.00,0.00,0.00,3.48,9.22,34.90,-3.64,0.00,198
419692,0.00,23.54,0.11,0.00,0.00,0.00,3.48,8.82,34.90,-3.64,0.00,198
419864,0.00,23.89,0.12,0.00,0.00,0.00,3.63,8.77,34.90,-3.64,1.57,198
420056,0.00,23.89,0.12,0.00,3.95,0.00,3.77,9.09,34.90,-3.64,2.35,198
420228,0.00,15.27,0.12,0.00,3.90,0.00,3.92,9.17,34.90,-3.35,2.75,198
420420,-13.28,11.94,0.11,0.00,3.38,0.00,3.92,8.69,34.90,-3.35,2.75,198
420592,-15.62,12.29,0.12,0.00,3.31,0.00,3.92,8.39,34.90,-3.35,2.75,198
420780,-14.06,14.01,0.11,0.00,3.32,0.00,3.92,8.18,34.90,-3.35,2.75,198
420956,-17.19,14.13,0.11,0.00,3.34,0.00,3.77,8.44,34.90,-3.35,2.75,198
421144,-16.41,14.47,0.11,0.00,3.30,0.00,3.77,8.02,34.90,-3.35,2.75,198
421331,-15.62,14.59,0.11,0.00,3.28,0.00,3.92,8.06,34.90,-3.35,2.75,198
421508,-16.41,14.59,0.11,0.00,3.25,0.00,3.92,7.90,34.90,-3.35,2.75,198
421695,-15.62,14.70,0.12,0.00,3.21,0.00,4.06,8.31,34.90,-3.04,3.53,198
421872,-14.84,14.93,0.13,0.00,3.65,0.00,4.50,9.13,34.90,-3.35,4.31,198
422064,-13.28,15.16,0.13,0.00,3.66,0.00,4.64,9.04,34.90,-3.04,4.71,198
