Time (msec),A/F Sensor #1 (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Battery Voltage (V),Alternator Duty (%),Throttle Opening Angle (%)
799722,14.59,0.17,2028,0.00,0.00,16,34.84,34.50,6.24,11.29,-1.70,0.82,13.68,0.00,5.49
799924,14.81,0.17,2006,0.00,0.00,16,35.90,35.50,6.24,11.40,-1.70,0.82,13.68,0.00,5.49
800113,14.01,0.16,2034,0.00,0.00,16,35.20,34.00,6.24,11.15,-1.70,0.82,13.60,0.00,5.49
800312,14.36,0.17,2015,0.00,0.00,16,35.20,34.50,6.24,11.04,-1.70,0.82,13.68,0.00,5.49
800515,14.36,0.17,2010,0.00,0.00,16,35.55,35.00,6.24,11.15,-1.70,0.82,13.68,0.00,5.49
800718,14.01,0.17,2010,0.00,0.00,16,35.55,35.00,6.24,11.25,-1.70,0.84,13.68,0.00,5.49
800921,14.70,0.18,2016,0.00,0.00,16,36.60,35.50,6.38,11.99,-1.70,0.86,13.60,0.00,6.67
801109,14.81,0.24,2015,0.00,0.00,16,39.41,38.50,7.40,15.85,-1.08,0.96,13.60,0.00,9.41
801322,13.32,0.34,2025,0.00,0.00,16,39.77,39.50,9.58,22.31,0.15,1.04,13.52,0.00,12.16
801529,14.13,0.38,2032,0.00,0.00,16,37.66,38.00,11.17,25.20,2.01,1.12,13.60,0.00,14.12
801727,14.47,0.40,2044,0.00,0.00,16,35.90,35.50,12.04,27.25,2.32,1.14,13.52,0.00,14.90
801927,14.81,0.40,2077,0.00,0.00,16,36.60,36.50,12.48,26.93,2.32,1.14,13.60,0.00,14.90
802113,15.04,0.39,2057,0.00,0.00,16,37.66,34.50,12.62,28.41,2.32,1.10,13.52,0.00,14.51
802315,14.93,0.37,2103,0.00,0.00,16,38.71,38.00,11.90,25.68,0.46,1.06,13.60,0.00,12.55
802519,14.93,0.35,2091,0.00,0.00,16,40.82,39.50,11.32,22.97,-0.15,1.02,13.60,0.00,11.37
802722,14.81,0.31,2117,0.00,0.00,16,41.17,40.50,10.45,20.06,-1.39,0.96,13.68,0.00,9.80
802915,14.13,0.27,2127,0.00,0.00,16,41.52,41.00,9.43,17.11,-2.01,0.90,13.60,0.00,7.84
803121,13.90,0.23,2115,0.00,0.00,16,40.12,40.00,8.42,16.29,-2.01,0.88,13.68,0.00,7.06
803325,14.70,0.21,2141,0.00,0.00,16,39.77,39.00,7.84,14.15,-2.01,0.86,13.60,0.00,6.27
803526,14.70,0.19,2132,0.00,0.00,16,36.60,37.50,7.11,12.85,-2.01,0.84,13.68,0.00,5.88
803721,14.47,0.18,2144,0.00,0.00,16,34.49,34.00,6.82,12.90,-2.01,0.84,13.68,0.00,5.88
803920,14.36,0.17,2129,0.00,0.00,16,32.38,32.00,6.53,12.25,-2.01,0.84,13.68,0.00,5.49
804124,14.47,0.17,2141,0.00,0.00,16,31.33,30.50,6.38,11.82,-2.01,0.82,13.60,0.00,5.49
804310,14.24,0.17,2130,0.00,0.00,16,30.98,32.00,6.38,12.10,-2.01,0.82,13.68,0.00,5.49
804514,14.36,0.16,2138,0.00,0.00,16,28.52,29.50,6.24,11.25,-2.01,0.82,13.60,0.00,5.49
804717,14.24,0.16,2129,0.00,0.00,16,30.27,29.50,6.24,11.61,-2.01,0.82,13.68,0.00,5.10
804920,14.47,0.15,2134,0.00,0.00,16,27.11,27.00,6.09,10.64,-2.01,0.82,13.52,0.00,5.10
805107,14.36,0.16,2140,0.00,0.00,16,31.68,29.00,6.09,11.61,-2.01,0.82,13.60,0.00,5.10
805318,14.36,0.16,2114,0.00,0.00,16,30.98,31.50,6.09,11.71,-2.01,0.82,13.60,0.00,5.10
805518,14.01,0.15,2125,0.00,0.00,16,28.87,28.50,6.09,10.49,-2.01,0.82,13.68,0.00,5.10
805722,14.24,0.17,2114,0.00,0.00,16,32.73,30.50,5.95,11.45,-2.01,0.82,13.60,0.00,5.10
805922,14.13,0.16,2117,0.00,0.00,16,29.22,30.50,6.09,11.29,-2.01,0.82,13.68,0.00,5.10
806111,13.90,0.16,2117,0.00,0.00,16,29.22,30.00,6.09,11.25,-2.01,0.82,13.60,0.00,5.10
806311,14.24,0.16,2116,0.00,0.00,16,30.62,30.00,6.09,11.29,-2.01,0.82,13.68,0.00,5.10
806514,14.36,0.16,2109,0.00,0.00,16,29.57,30.50,6.09,11.09,-2.01,0.82,13.60,0.00,5.10
806717,14.24,0.16,2106,0.00,0.00,16,31.33,30.00,5.95,11.44,-2.01,0.82,13.68,0.00,5.10
806909,14.24,0.16,2114,0.00,0.00,16,30.27,30.50,5.95,11.19,-2.01,0.82,13.68,0.00,5.10
807112,14.13,0.16,2094,0.00,0.00,16,30.98,30.00,5.95,10.94,-2.01,0.82,13.68,0.00,5.10
807321,14.24,0.16,2113,0.00,0.00,16,30.62,30.50,5.95,11.19,-2.01,0.82,13.68,0.00,5.10
807520,14.47,0.14,2080,0.00,0.00,16,29.22,25.00,5.95,9.92,-2.01,0.82,13.68,0.00,5.10
807721,14.81,0.16,2078,0.00,0.00,16,32.73,26.50,5.95,11.25,-2.01,0.82,13.60,0.00,5.10
807908,14.81,0.16,2100,0.00,0.00,16,31.33,30.50,5.95,11.15,-2.01,0.82,13.68,0.00,5.10
808111,14.59,0.16,2114,0.00,0.00,16,30.27,32.00,5.95,11.09,-2.01,0.82,13.60,0.00,5.10
808316,14.13,0.17,2077,0.00,0.00,16,33.44,33.00,6.09,11.61,-2.01,0.84,13.60,0.00,5.88
808519,14.47,0.17,2079,0.00,0.00,16,33.44,33.00,6.38,11.56,-1.70,0.84,13.60,0.00,5.88
808722,14.13,0.18,2076,0.00,0.00,16,34.49,34.00,6.53,12.14,-1.70,0.84,13.68,0.00,5.88
808909,14.36,0.18,2087,0.00,0.00,16,35.55,35.00,6.53,12.53,-2.01,0.86,13.60,0.00,5.88
809112,14.24,0.18,2088,0.00,0.00,16,35.55,35.50,6.67,12.90,-2.01,0.84,13.68,0.00,5.88
809316,14.36,0.18,2080,0.00,0.00,16,35.55,35.50,6.67,12.31,-1.70,0.86,13.68,0.00,6.27
809515,14.13,0.18,2078,0.00,0.00,16,35.20,35.50,6.67,12.75,-1.70,0.86,13.68,0.00,6.27
809717,14.36,0.18,2070,0.00,0.00,16,35.55,35.50,6.67,12.64,-1.70,0.86,13.68,0.00,6.27
809919,14.36,0.18,2072,0.00,0.00,16,36.25,35.00,6.67,12.52,-1.70,0.86,13.68,0.00,6.27
810114,14.36,0.17,2080,0.00,0.00,16,34.84,33.00,6.82,11.77,-1.70,0.86,13.68,0.00,6.27
810317,14.59,0.18,2076,0.00,0.00,16,36.25,35.50,6.82,12.69,-1.70,0.86,13.68,0.00,6.27
810520,14.59,0.19,2056,0.00,0.00,16,36.60,36.50,6.82,12.96,-1.70,0.86,13.68,0.00,6.27
810723,14.59,0.18,2063,0.00,0.00,16,35.90,35.00,6.82,12.47,-1.70,0.86,13.60,0.00,6.27
810926,14.70,0.19,2055,0.00,0.00,16,36.60,36.50,6.82,12.74,-1.70,0.86,13.60,0.00,6.27
811114,14.36,0.18,2064,0.00,0.00,16,36.25,35.50,6.82,12.70,-1.70,0.86,13.60,0.00,6.27
811324,14.36,0.19,2065,0.00,0.00,16,36.60,35.50,6.82,12.90,-1.70,0.86,13.60,0.00,6.27
811521,14.36,0.19,2046,0.00,0.00,16,36.60,35.50,6.82,12.96,-1.70,0.86,13.68,0.00,6.27
811723,14.36,0.18,2056,0.00,0.00,16,36.25,35.50,6.82,12.58,-1.70,0.86,13.60,0.00,6.67
811912,14.70,0.19,2062,0.00,0.00,16,37.30,37.00,6.82,13.08,-1.70,0.86,13.60,0.00,6.27
812115,14.36,0.19,2062,0.00,0.00,16,37.30,36.50,6.96,13.13,-1.70,0.86,13.60,0.00,6.27
812307,14.59,0.18,2054,0.00,0.00,16,36.25,35.50,6.82,12.64,-1.70,0.86,13.68,0.00,6.27
812510,14.70,0.19,2062,0.00,0.00,16,36.25,35.50,6.82,12.90,-1.70,0.86,13.60,0.00,6.27
812713,14.70,0.18,2056,0.00,0.00,16,36.25,36.50,6.82,12.97,-1.70,0.86,13.68,0.00,6.27
812916,14.59,0.19,2069,0.00,0.00,16,36.95,36.00,6.82,12.97,-1.70,0.86,13.68,0.00,6.27
813119,14.36,0.19,2040,0.00,0.00,16,36.95,36.50,6.82,12.85,-1.70,0.86,13.68,0.00,6.27
813307,14.47,0.18,2050,0.00,0.00,16,36.25,35.50,6.82,12.09,-1.70,0.84,13.68,0.00,5.88
813510,14.36,0.17,2057,0.00,0.00,16,35.20,34.00,6.53,11.82,-1.70,0.84,13.68,0.00,5.49
813713,14.24,0.14,2048,0.00,0.00,16,30.62,33.00,6.38,10.28,-1.70,0.84,13.68,0.00,5.49
813916,14.59,0.18,2068,0.00,0.00,16,36.25,33.00,6.38,11.55,-1.70,0.86,13.68,0.00,5.88
814119,14.81,0.22,2028,0.00,0.00,16,39.41,38.00,6.82,15.63,-1.70,0.92,13.68,0.00,8.24
814320,13.78,0.30,2070,0.00,0.00,16,40.12,40.00,8.42,20.84,-1.08,1.00,13.60,0.00,10.98
814515,13.67,0.34,2044,0.00,0.00,16,40.47,39.50,10.01,23.25,0.77,1.06,13.52,0.00,12.55
814718,14.01,0.37,2058,0.00,0.00,16,38.01,38.00,11.32,25.99,1.39,1.10,13.60,0.00,13.73
814921,14.36,0.39,2068,0.00,0.00,16,37.66,37.50,11.75,26.73,2.01,1.10,13.52,0.00,14.12
815109,14.70,0.39,2100,0.00,0.00,16,37.66,37.00,12.04,27.15,2.01,1.10,13.60,0.00,14.12
815324,14.81,0.38,2091,0.00,0.00,16,38.01,37.00,12.04,26.94,1.39,1.08,13.60,0.00,13.33
815523,14.70,0.36,2132,0.00,0.00,16,40.12,39.50,11.61,25.10,0.46,1.04,13.68,0.00,12.16
815722,14.70,0.34,2115,0.00,0.00,16,40.82,40.00,11.17,24.22,-0.15,1.02,13.60,0.00,11.37
815924,14.81,0.32,2142,0.00,0.00,16,41.17,41.00,10.59,22.41,-1.39,0.98,13.68,0.00,10.59
816125,14.70,0.30,2134,0.00,0.00,16,41.52,41.00,9.87,20.32,-2.01,0.96,13.68,0.00,9.02
816320,14.36,0.27,2146,0.00,0.00,16,41.88,41.50,9.14,18.72,-2.01,0.92,13.68,0.00,8.24
816518,14.24,0.24,2149,0.00,0.00,16,40.82,40.50,8.71,16.88,-2.01,0.90,13.68,0.00,7.84
816721,14.59,0.24,2150,0.00,0.00,16,40.82,40.00,8.42,17.03,-2.01,0.90,13.68,0.00,7.84
816909,14.70,0.23,2146,0.00,0.00,16,40.82,40.00,8.27,17.11,-2.01,0.90,13.68,0.00,7.84
817112,14.70,0.23,2152,0.00,0.00,16,40.82,40.00,8.13,16.66,-2.01,0.90,13.68,0.00,7.84
817320,14.13,0.23,2149,0.00,0.00,16,40.47,40.00,8.13,16.66,-2.01,0.90,13.68,0.00,7.84
817507,14.36,0.23,2154,0.00,0.00,16,40.47,40.00,7.98,16.44,-2.01,0.90,13.68,0.00,7.84
817710,14.59,0.23,2152,0.00,0.00,16,40.12,40.00,7.98,16.58,-2.01,0.90,13.68,0.00,7.84
817913,14.36,0.24,2156,0.00,0.00,16,40.82,40.00,7.98,16.66,-2.01,0.90,13.60,0.00,7.84
818105,14.13,0.22,2142,0.00,0.00,16,40.12,40.00,7.98,15.34,-2.01,0.90,13.60,0.00,7.84
818316,14.47,0.22,2142,0.00,0.00,16,40.12,39.50,7.98,15.62,-2.01,0.90,13.68,0.00,7.84
818519,14.36,0.23,2140,0.00,0.00,16,40.47,40.00,7.98,15.92,-2.01,0.90,13.60,0.00,7.45
818707,14.47,0.23,2143,0.00,0.00,16,40.47,40.00,7.98,16.58,-2.01,0.90,13.68,0.00,7.45
818910,14.13,0.23,2120,0.00,0.00,16,40.47,40.00,7.98,16.22,-2.01,0.90,13.60,0.00,7.84
819113,14.13,0.24,2146,0.00,0.00,16,40.82,39.50,7.98,16.82,-2.01,0.92,13.68,0.00,7.84
819317,14.13,0.30,2132,0.00,0.00,16,41.52,41.50,9.00,21.18,-0.46,1.00,13.60,0.00,10.59
819516,13.67,0.34,2156,0.00,0.00,16,41.52,41.00,10.30,24.33,-0.15,1.04,13.68,0.00,11.76
819717,13.67,0.36,2146,0.00,0.00,16,40.82,40.00,10.74,25.40,0.46,1.06,13.68,0.00,12.16
819918,13.90,0.37,2150,0.00,0.00,16,39.41,39.00,11.32,26.62,0.77,1.08,13.60,0.00,12.94
820117,14.13,0.38,2165,0.00,0.00,16,38.71,38.00,11.61,27.57,0.77,1.08,13.60,0.00,13.33
820305,14.47,0.39,2178,0.00,0.00,16,38.71,38.00,11.90,27.89,1.39,1.08,13.60,0.00,13.33
820508,14.59,0.38,2177,0.00,0.00,16,39.41,38.50,11.75,26.52,-0.15,1.04,13.68,0.00,12.16
820711,14.24,0.34,2206,0.00,0.00,16,41.88,41.00,11.17,25.20,-0.77,1.02,13.60,0.00,11.37
820914,14.36,0.33,2190,0.00,0.00,16,42.23,41.50,10.74,23.63,-0.77,1.00,13.60,0.00,10.98
821102,14.70,0.32,2197,0.00,0.00,16,41.88,41.50,10.59,23.44,-1.39,1.00,13.60,0.00,10.98
821305,14.70,0.31,2198,0.00,0.00,16,42.23,41.50,10.45,23.44,-1.39,1.00,13.60,0.00,10.59
821508,14.81,0.33,2211,0.00,0.00,16,41.88,41.50,10.45,23.93,-1.39,1.00,13.52,0.00,10.59
821711,14.24,0.32,2214,0.00,0.00,16,42.58,41.50,10.30,23.73,-1.39,1.00,13.60,0.00,10.59
821914,14.36,0.31,2213,0.00,0.00,16,42.23,41.50,10.30,23.44,-1.39,0.98,13.60,0.00,10.20
822117,14.24,0.30,2202,0.00,0.00,16,42.93,41.50,10.16,20.50,-1.70,0.96,13.60,0.00,9.80
822307,14.47,0.28,2221,0.00,0.00,16,42.93,42.50,9.58,19.74,-2.32,0.92,13.68,0.00,8.24
822510,13.78,0.26,2196,0.00,0.00,16,42.23,42.00,8.71,18.34,-2.32,0.90,13.60,0.00,7.84
822713,14.13,0.24,2208,0.00,0.00,16,41.52,41.50,8.42,17.26,-2.32,0.90,13.68,0.00,7.84
822904,13.90,0.24,2204,0.00,0.00,16,41.88,41.50,8.27,17.35,-2.32,0.90,13.68,0.00,7.84
823107,14.01,0.24,2196,0.00,0.00,16,41.88,41.00,8.27,17.86,-2.32,0.90,13.60,0.00,7.84
823310,14.01,0.23,2172,0.00,0.00,16,40.82,40.50,8.13,16.82,-2.32,0.90,13.68,0.00,7.45
823503,14.24,0.23,2175,0.00,0.00,16,41.17,40.00,7.98,16.89,-2.32,0.90,13.68,0.00,7.45
823706,14.13,0.22,2151,0.00,0.00,16,40.47,40.00,7.98,16.00,-2.01,0.90,13.68,0.00,7.45
823909,14.13,0.23,2150,0.00,0.00,16,40.82,40.00,7.84,16.67,-2.01,0.90,13.68,0.00,7.45
824112,14.01,0.21,2143,0.00,0.00,16,40.12,39.00,7.84,15.19,-2.01,0.88,13.68,0.00,7.45
824310,14.59,0.21,2126,0.00,0.00,16,39.77,39.00,7.55,14.98,-2.01,0.86,13.60,0.00,6.67
824511,13.90,0.18,2121,0.00,0.00,16,34.84,36.00,7.11,12.64,-2.01,0.84,13.68,0.00,5.49
824714,14.13,0.16,2090,0.00,0.00,16,31.33,31.00,6.53,10.33,-2.01,0.82,13.60,0.00,5.10
824901,14.24,0.15,2096,0.00,0.00,16,30.27,29.50,5.95,10.13,-1.70,0.80,13.68,0.00,4.71
825104,14.70,0.14,2056,0.00,0.00,16,30.98,30.50,5.80,10.23,-1.70,0.80,13.60,0.00,4.71
825299,13.90,0.14,2064,0.00,0.00,16,30.62,29.50,5.66,9.70,-1.70,0.80,13.68,0.00,4.71
825502,14.36,0.14,2044,0.00,0.00,16,31.33,31.50,5.66,9.17,-1.70,0.80,13.60,0.00,4.71
825705,14.24,0.15,2005,0.00,0.00,16,34.14,33.50,5.51,9.84,-1.70,0.80,13.68,0.00,4.71
825908,14.36,0.14,2003,0.00,0.00,16,34.49,34.00,5.51,9.53,-1.39,0.80,13.60,0.00,4.71
826096,14.36,0.14,1976,0.00,0.00,16,34.14,33.50,5.66,9.04,-1.39,0.80,13.68,0.00,4.71
826309,14.13,0.14,1974,0.00,0.00,16,33.09,33.00,5.51,8.82,-1.39,0.80,13.68,0.00,4.71
826496,14.36,0.14,1924,0.00,0.00,16,33.09,33.00,5.66,9.04,-1.39,0.80,13.68,0.00,4.71
826702,15.16,0.14,1904,0.00,0.00,16,33.09,32.50,5.66,9.13,-1.39,0.80,13.68,0.00,4.71
826905,14.93,0.15,1908,0.00,0.00,16,33.09,33.00,5.66,9.31,-1.39,0.80,13.68,0.00,4.31
827108,14.70,0.15,1898,0.00,0.00,16,33.09,32.50,5.66,9.61,-1.39,0.80,13.68,0.00,4.71
827306,14.36,0.15,1848,0.00,0.00,16,32.38,32.50,5.66,9.26,-1.39,0.80,13.68,0.00,4.71
827510,14.36,0.15,1832,0.00,0.00,16,32.03,32.00,5.66,9.39,-1.39,0.80,13.68,0.00,4.71
827710,14.81,0.16,1818,0.00,0.00,16,32.38,31.00,5.66,9.99,-1.39,0.82,13.68,0.00,4.71
827909,15.04,0.17,1814,0.00,0.00,16,32.73,32.00,5.95,10.45,-1.39,0.82,13.52,0.00,5.10
828110,14.24,0.18,1780,0.00,0.00,16,32.03,32.00,6.09,10.58,-1.39,0.82,13.68,0.00,5.10
828309,14.36,0.18,1788,0.00,0.00,16,32.03,32.00,6.38,10.79,-1.39,0.84,13.60,0.00,5.88
828498,14.59,0.21,1784,0.00,0.00,16,33.09,33.00,6.82,12.59,-1.39,0.86,13.68,0.00,6.67
828701,14.59,0.21,1752,0.00,0.00,16,33.09,32.00,7.25,12.85,-1.39,0.86,13.60,0.00,6.67
828904,14.81,0.21,1771,0.00,0.00,16,33.44,32.50,7.40,12.42,-1.39,0.86,13.68,0.00,6.67
829096,15.39,0.22,1769,0.00,0.00,16,33.09,33.00,7.40,13.26,-1.39,0.86,13.60,0.00,6.67
829296,14.93,0.21,1776,0.00,0.00,16,33.79,33.00,7.40,12.85,-1.39,0.86,13.68,0.00,6.67
829499,14.81,0.22,1793,0.00,0.00,16,33.79,33.00,7.40,13.20,-1.39,0.86,13.68,0.00,6.67
829702,14.93,0.22,1769,0.00,0.00,16,33.44,32.50,7.40,13.01,-1.39,0.86,13.68,0.00,6.67
829906,14.70,0.21,1800,0.00,0.00,16,34.14,33.00,7.40,12.90,-1.39,0.86,13.68,0.00,6.27
830093,14.70,0.20,1808,0.00,0.00,16,33.79,33.00,7.25,12.20,-1.39,0.84,13.68,0.00,5.88
830296,14.81,0.19,1815,0.00,0.00,16,33.44,33.00,6.96,10.45,-1.39,0.82,13.68,0.00,5.10
830500,14.81,0.17,1830,0.00,0.00,16,33.09,32.50,6.24,9.74,-1.39,0.82,13.68,0.00,4.71
830703,13.78,0.16,1850,0.00,0.00,16,33.09,32.00,5.95,9.61,-1.39,0.80,13.68,0.00,4.71
830890,14.59,0.14,1871,0.00,0.00,16,32.03,32.00,5.51,7.22,-1.39,0.76,13.68,0.00,3.14
831093,14.70,0.10,1874,0.00,0.00,16,30.98,30.50,4.79,5.49,-1.39,0.72,13.60,0.00,1.96
831301,14.13,0.09,1900,0.00,0.00,16,31.33,30.50,4.06,6.01,-1.39,0.70,13.68,0.00,1.57
831499,14.47,0.10,1912,0.00,0.00,16,29.92,30.50,3.77,6.55,-1.39,0.68,13.60,0.00,0.78
831702,14.93,0.10,1893,0.00,0.00,16,22.19,25.00,3.63,6.51,-1.39,0.66,13.68,0.00,0.39
831895,15.50,0.09,1886,0.00,0.00,16,14.10,14.00,3.63,5.72,-1.39,0.66,13.60,0.00,0.00
832098,18.15,0.08,1911,0.00,0.00,16,14.10,14.00,3.63,5.36,-1.39,0.66,13.68,0.00,0.00
832297,23.20,0.09,1902,0.00,0.00,16,14.10,14.00,3.63,5.29,-1.39,0.66,13.60,0.00,0.00
832500,25.61,0.09,1883,0.00,0.00,16,14.10,14.00,3.48,5.62,-1.39,0.66,13.68,0.00,0.00
832688,23.66,0.09,1877,0.00,0.00,16,14.10,14.00,3.48,5.68,-1.39,0.66,13.68,0.00,0.00
832891,23.54,0.08,1865,0.00,0.00,16,14.10,14.00,3.48,5.17,-1.39,0.66,13.68,0.00,0.00
833096,23.54,0.09,1848,0.00,0.00,16,14.10,14.00,3.48,5.62,-1.39,0.66,13.68,0.00,0.00
833297,23.77,0.09,1858,0.00,0.00,16,14.10,14.00,3.48,5.59,-1.39,0.66,13.68,0.00,0.00
833498,23.77,0.09,1826,0.00,0.00,16,14.10,14.00,3.48,5.52,-1.39,0.66,13.68,0.00,0.00
833694,24.00,0.09,1831,0.00,0.00,16,14.10,14.00,3.48,5.68,-1.39,0.66,13.68,0.00,0.00
833893,23.77,0.10,1808,0.00,0.00,16,14.10,14.00,3.48,5.65,-1.39,0.66,13.68,0.00,0.00
834096,24.12,0.09,1769,0.00,0.00,16,14.10,14.00,3.34,4.91,-1.39,0.66,13.68,0.00,0.00
834287,23.66,0.10,1768,0.00,0.00,16,14.10,14.00,3.34,5.21,-1.39,0.66,13.68,0.00,0.00
834490,24.12,0.09,1763,0.00,0.00,16,14.10,14.00,3.34,5.68,-1.39,0.66,13.68,0.00,0.00
834693,24.00,0.09,1716,0.00,0.00,16,14.10,14.00,3.34,5.14,-1.39,0.66,13.60,0.00,0.00
834896,23.77,0.10,1721,0.00,0.00,16,14.10,14.00,3.34,5.07,-1.39,0.66,13.68,0.00,0.00
835084,23.89,0.10,1680,0.00,0.00,16,14.10,14.00,3.34,5.30,-1.39,0.66,13.68,0.00,0.00
835294,23.66,0.10,1676,0.00,0.00,16,14.10,14.00,3.34,5.49,-1.39,0.66,13.68,0.00,0.00
835490,23.66,0.09,1657,0.00,0.00,16,14.10,14.00,3.48,5.14,-1.39,0.66,13.60,0.00,0.00
835692,23.66,0.11,1624,0.00,0.00,16,14.10,14.00,3.48,5.68,-1.39,0.64,13.68,0.00,0.00
835891,23.66,0.09,1551,0.00,0.00,16,14.10,14.00,3.34,4.82,-1.39,0.64,13.68,0.00,0.00
836087,23.89,0.11,1249,0.00,0.00,16,14.10,22.00,3.63,4.79,-1.39,0.64,13.68,35.00,0.00
836277,23.54,0.11,1246,0.00,0.00,16,14.10,22.00,3.63,4.29,-1.39,0.64,13.52,33.00,0.00
836480,23.89,0.12,1165,0.00,0.00,16,14.10,22.00,3.63,4.66,-1.08,0.64,13.68,31.00,0.00
836683,23.77,0.13,1023,0.00,0.00,16,14.10,22.00,3.92,4.57,-1.08,0.64,13.68,29.00,0.00
836902,23.31,0.13,943,0.00,0.00,16,14.10,22.00,4.21,4.07,-1.08,0.64,13.68,28.00,0.00
837089,17.00,0.10,900,0.00,0.00,16,14.10,22.00,4.50,3.17,-1.08,0.64,13.68,26.00,0.00
837282,12.17,0.11,894,0.00,0.00,16,14.10,22.00,4.64,3.34,-1.08,0.64,13.68,24.00,0.00
837485,11.37,0.10,902,0.00,0.00,16,14.10,22.00,4.64,3.22,-1.08,0.64,13.68,22.00,0.00
837688,11.37,0.09,866,0.00,0.00,16,14.10,22.00,4.64,2.64,-1.08,0.64,13.52,21.00,0.00
837876,11.94,0.12,722,0.00,0.00,16,14.10,22.00,4.79,2.83,-1.08,0.64,13.20,19.00,0.00
838079,12.40,0.19,664,0.00,0.00,16,14.10,22.00,5.66,4.62,-1.08,0.64,12.64,17.00,0.00
838286,13.67,0.13,724,0.00,0.00,16,14.10,17.50,5.95,3.31,-1.08,0.64,13.36,15.00,0.00
838482,14.59,0.13,792,0.00,0.00,16,14.10,10.00,5.95,3.60,-1.08,0.64,13.52,13.00,0.00
838685,14.01,0.14,761,0.00,0.00,16,14.10,14.00,5.95,3.67,-1.08,0.64,13.68,12.00,0.00
838873,13.32,0.13,821,0.00,0.00,16,14.10,7.50,5.95,3.55,-1.08,0.64,13.60,10.00,0.00
839076,14.13,0.16,727,0.00,0.00,16,14.10,18.00,5.95,3.86,-1.08,0.64,13.20,8.00,0.00
839283,15.04,0.14,814,0.00,0.00,16,14.10,8.50,6.09,3.78,-1.08,0.64,13.60,6.00,0.00
839475,16.19,0.14,808,0.00,0.00,16,14.10,11.50,5.95,3.80,-1.08,0.64,13.60,5.00,0.00
839678,15.96,0.14,852,0.00,0.00,16,14.10,8.00,5.95,3.55,-1.08,0.64,13.60,3.00,0.00
839881,15.85,0.14,793,0.00,0.00,16,14.10,8.00,5.66,3.75,-1.08,0.64,13.52,1.00,0.00
840069,15.85,0.14,806,0.00,0.00,16,14.10,13.00,5.95,3.88,-1.08,0.64,13.68,0.00,0.00
840274,15.96,0.14,859,0.00,0.00,16,14.10,8.00,5.80,3.91,-1.08,0.64,13.68,0.00,0.00
840477,15.85,0.14,846,0.00,0.00,16,14.10,9.50,5.66,3.88,-1.08,0.64,13.52,0.00,0.00
840680,15.39,0.14,848,0.00,0.00,16,14.10,10.00,5.66,3.91,-1.08,0.64,13.68,0.00,0.00
840867,15.39,0.13,860,0.00,0.00,16,14.10,9.50,5.66,3.86,-1.08,0.64,13.60,0.00,0.00
841070,15.50,0.14,860,0.00,0.00,16,14.10,10.00,5.66,3.88,-1.08,0.64,13.68,0.00,0.00
841279,15.39,0.13,862,0.00,0.00,16,14.10,10.50,5.51,3.80,-1.08,0.64,13.52,0.00,0.00
841480,15.39,0.13,857,0.00,0.00,16,14.10,11.50,5.51,3.85,-1.08,0.64,13.60,0.00,0.00
841668,15.27,0.12,896,0.00,0.00,16,14.10,8.00,5.37,3.70,-1.08,0.64,13.60,0.00,0.00
841871,15.27,0.13,879,0.00,0.00,16,14.10,11.00,5.37,3.58,-1.08,0.64,13.52,0.00,0.00
842074,15.04,0.13,883,0.00,0.00,16,14.10,11.00,5.22,3.75,-1.08,0.64,13.44,0.00,0.00
842266,15.16,0.12,891,0.00,0.00,16,14.10,10.50,5.22,3.67,-1.08,0.64,13.68,0.00,0.00
842469,15.16,0.14,901,0.00,0.00,16,14.10,10.50,5.22,3.75,-1.08,0.68,13.52,0.00,0.39
842673,15.16,0.19,928,0.00,0.00,16,15.16,14.00,5.80,5.78,-1.08,0.74,13.60,0.00,2.75
842876,14.81,0.20,1096,0.00,0.00,16,18.32,17.00,6.53,8.06,-1.08,0.78,13.68,0.00,3.92
843079,12.63,0.21,1444,0.00,0.00,16,28.16,26.00,6.96,10.69,-1.39,0.84,13.68,0.00,5.49
843281,14.01,0.20,1729,0.00,0.00,16,33.44,31.50,6.96,11.66,-1.39,0.84,13.60,0.00,5.88
843480,16.19,0.19,1912,0.00,0.00,16,35.90,34.00,6.67,12.31,-1.39,0.86,13.68,0.00,6.27
843680,15.04,0.21,1806,0.00,0.00,16,33.79,34.50,6.82,12.85,-1.39,0.86,13.68,0.00,6.67
843877,14.36,0.25,1596,0.00,0.00,16,29.57,30.50,7.25,13.26,-1.39,0.88,13.68,0.00,6.67
844068,13.90,0.26,1661,0.00,0.00,16,30.98,31.00,7.84,14.34,-1.39,0.90,13.60,0.00,7.45
844272,14.59,0.28,1702,0.00,0.00,16,32.73,32.00,8.42,16.00,-1.39,0.92,13.68,0.00,8.63
844475,14.81,0.31,1769,0.00,0.00,16,35.55,34.50,9.14,18.26,-1.08,0.98,13.52,0.00,9.80
844662,14.24,0.34,1817,0.00,0.00,16,37.30,36.50,9.87,20.32,-0.77,1.00,13.60,0.00,10.98
