Time (msec),A/F Correction #1 (%),A/F Sensor #1 (AFR),Engine Load* (g/rev),Feedback Knock Correction* (degrees),Injector Duty Cycle (%),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%)
563614,-0.78,14.81,0.13,0.00,2.04,0.00,5.08,4.62,0.00,-1.08,0.00,8,199
563799,0.00,14.70,0.13,0.00,2.03,0.00,5.08,4.53,0.00,-1.08,0.00,8,199
563988,-0.78,14.70,0.15,0.00,2.30,0.00,5.51,5.45,0.00,-1.08,1.57,8,199
564181,-0.78,14.59,0.17,0.00,2.41,0.00,5.95,6.44,40.39,-1.08,2.35,8,199
564362,-3.12,14.13,0.18,0.00,3.10,0.00,6.38,7.46,40.39,-1.08,3.14,8,199
564567,-3.91,14.24,0.19,0.00,3.23,0.00,6.67,7.98,40.39,-1.39,3.92,8,199
564749,-3.12,14.36,0.23,0.00,3.54,0.00,7.25,9.26,40.39,-1.39,5.49,8,199
564945,-4.69,14.13,0.29,0.00,4.56,0.00,8.56,12.64,40.39,-1.39,7.45,8,199
565126,-6.25,13.44,0.29,0.00,4.67,0.00,9.58,14.07,40.39,-1.70,8.24,8,199
565329,-1.56,15.16,0.30,0.00,5.43,0.00,10.01,14.97,40.39,-1.70,8.63,8,201
565516,-0.78,15.62,0.32,0.00,5.64,0.00,10.30,15.64,40.39,-1.70,9.02,8,201
565704,-1.56,14.81,0.34,0.00,5.59,0.00,10.74,15.50,40.39,-1.70,9.41,8,201
565891,0.78,15.27,0.37,0.00,5.15,0.00,11.46,15.50,40.39,-1.39,9.41,8,201
566088,-1.56,14.81,0.41,0.00,4.90,0.00,12.33,14.37,40.39,-1.39,9.41,8,201
566275,-2.34,14.70,0.37,0.00,3.72,0.00,12.62,13.67,40.39,-1.08,9.41,8,201
566463,3.12,14.59,0.35,0.00,4.76,0.00,12.48,14.25,40.39,-1.08,9.41,8,201
566666,8.59,16.31,0.35,0.00,5.44,0.00,11.61,16.05,40.39,-1.70,9.41,8,201
566853,6.25,16.31,0.32,0.00,5.83,0.00,11.17,15.92,40.39,-1.70,9.02,8,201
567041,7.81,15.16,0.32,0.00,5.64,0.00,10.88,16.32,40.39,-2.01,9.02,8,201
567228,8.59,15.27,0.30,0.00,5.89,0.00,10.16,16.94,40.39,-2.32,6.27,8,201
567431,7.03,14.70,0.23,0.00,5.00,0.00,8.27,12.53,40.39,-2.32,5.49,8,201
567619,6.25,14.13,0.21,0.00,4.68,0.00,7.25,11.93,40.39,-2.32,5.49,8,201
567806,7.03,14.59,0.19,0.00,4.47,0.00,6.82,12.15,40.39,-2.63,5.49,8,201
568009,7.03,14.59,0.18,0.00,4.54,0.00,6.53,11.71,40.39,-2.63,5.49,8,201
568186,6.25,14.01,0.18,0.00,4.17,0.00,6.38,11.66,40.39,-2.63,5.88,8,201
568378,7.03,14.59,0.18,0.00,4.21,0.00,6.38,11.82,40.39,-2.63,5.88,8,201
568581,7.81,14.81,0.19,0.00,4.31,0.00,6.53,12.48,40.39,-2.94,6.27,8,201
568766,7.81,14.70,0.18,0.00,4.78,0.00,6.67,12.69,40.39,-2.94,6.27,8,201
568954,8.59,14.70,0.19,0.00,4.44,0.00,6.67,13.12,40.39,-2.94,6.67,8,201
569142,9.38,14.81,0.20,0.00,5.01,0.00,6.96,14.01,40.39,-2.94,7.45,8,201
569330,10.16,14.70,0.20,0.00,5.09,0.00,7.11,14.54,40.39,-3.25,7.45,8,201
569522,10.16,14.59,0.21,0.00,5.69,0.00,7.25,15.50,40.39,-3.25,8.24,8,201
569725,10.16,14.59,0.22,0.00,5.88,0.00,7.55,16.93,40.39,-3.25,9.02,8,201
569902,10.16,14.70,0.25,0.00,7.12,0.00,8.27,19.74,40.39,-3.56,10.98,8,201
570095,10.16,14.47,0.30,0.00,8.37,0.00,9.43,23.85,40.39,-3.56,12.94,8,201
570295,11.72,14.81,0.33,0.00,9.93,0.00,10.59,28.25,40.39,-3.87,16.08,8,201
570482,9.38,14.24,0.40,0.00,13.50,0.00,12.33,36.63,57.65,2.01,21.18,8,201
570675,7.81,13.67,0.46,0.00,16.99,0.00,13.64,44.66,56.47,5.41,27.45,8,201
570871,0.00,13.32,0.51,0.00,19.52,0.00,14.95,52.98,47.06,9.13,32.94,8,201
571060,0.00,13.21,0.55,0.00,22.10,0.00,16.69,62.60,31.37,9.44,39.61,10,201
571241,0.00,12.75,0.59,0.00,26.04,0.00,18.14,72.74,29.02,10.36,44.31,10,201
571430,0.00,12.29,0.64,0.00,33.42,0.00,19.73,87.31,23.92,11.29,54.12,10,201
571634,0.00,11.25,0.65,0.00,41.65,0.00,20.75,93.95,21.96,11.60,62.35,10,201
571825,0.00,11.25,0.67,0.00,45.71,0.00,21.18,102.56,19.22,12.22,67.45,10,201
572014,0.00,11.14,0.67,0.00,53.47,0.00,21.33,116.29,19.22,11.91,68.63,10,201
572206,0.00,11.25,0.66,0.00,56.85,0.00,20.46,123.99,19.22,9.44,41.18,10,201
572395,0.00,11.14,0.30,0.00,0.00,0.00,8.56,32.84,40.39,-8.20,0.00,10,201
572583,0.00,19.41,0.28,0.00,0.00,0.00,4.79,46.30,40.39,-7.89,0.00,10,201
572774,0.00,23.66,0.22,0.00,12.96,0.00,4.50,33.27,40.39,-7.58,3.14,10,201
572968,0.00,22.97,0.21,0.00,11.19,0.00,5.80,28.80,40.39,-7.27,10.20,10,201
573153,0.00,11.25,0.27,0.00,12.81,0.00,8.27,31.30,40.39,-6.34,13.73,8,201
573341,-6.25,12.52,0.34,0.00,11.57,0.00,10.74,37.87,39.61,-4.18,17.65,8,201
573530,-7.81,14.81,0.36,0.00,14.35,0.00,12.04,40.83,33.33,-0.15,18.04,8,201
573720,-4.69,14.81,0.33,0.00,14.11,0.00,10.59,32.43,34.90,-1.39,10.59,8,201
573923,-20.31,12.52,0.13,0.00,6.35,0.00,6.24,11.40,40.39,-5.41,1.18,8,201
574111,0.00,11.83,0.17,0.00,0.00,0.00,4.06,18.65,40.39,-5.41,0.00,8,201
574298,0.00,14.13,0.16,0.00,0.00,0.00,3.77,17.83,40.39,-5.41,0.00,10,201
574486,0.00,20.90,0.16,0.00,0.00,0.00,3.77,15.29,40.39,-4.49,0.00,10,201
574673,0.00,24.00,0.16,0.00,0.00,0.00,3.77,13.95,40.39,-4.18,0.00,10,203
574876,0.00,23.66,0.16,0.00,0.00,0.00,3.92,11.71,40.39,-3.25,1.18,10,203
575065,0.00,23.77,0.15,0.00,4.47,0.00,4.79,10.13,40.39,-2.94,4.71,10,203
575252,-4.69,13.44,0.16,0.00,5.02,0.00,5.51,12.36,40.39,-3.25,6.27,8,203
575453,-7.81,13.09,0.18,0.00,5.45,0.00,6.24,14.01,40.39,-3.25,6.67,8,203
575640,-8.59,13.21,0.18,0.00,5.42,0.00,6.53,14.25,40.39,-3.25,6.67,8,203
575828,-8.59,14.36,0.17,0.00,5.40,0.00,5.95,10.28,40.39,-3.25,1.18,8,203
576015,0.00,13.67,0.10,0.00,0.00,0.00,3.77,6.29,40.39,-3.25,0.00,10,203
576218,0.00,13.21,0.11,0.00,0.00,0.00,3.48,8.02,40.39,-3.25,0.00,10,203
576406,0.00,17.34,0.10,0.00,0.00,0.00,3.63,7.70,40.39,-3.25,0.00,10,203
576599,0.00,24.92,0.10,0.00,0.00,0.00,3.63,7.29,40.39,-3.25,0.00,10,203
576786,0.00,23.43,0.10,0.00,0.00,0.00,3.63,7.03,40.39,-3.25,0.00,10,203
576974,0.00,23.54,0.09,0.00,0.00,0.00,3.63,7.10,40.39,-3.25,0.00,10,203
577160,0.00,24.12,0.09,0.00,0.00,0.00,3.77,6.88,40.39,-3.25,0.00,10,203
577359,0.00,23.89,0.09,0.00,0.00,0.00,3.63,6.48,40.39,-3.25,0.00,10,203
577551,0.00,23.66,0.09,0.00,0.00,0.00,3.77,6.70,40.39,-2.94,0.00,10,203
577736,0.00,24.00,0.09,0.00,0.00,0.00,3.77,6.22,40.39,-2.94,0.00,10,203
577923,0.00,23.77,0.09,0.00,0.00,0.00,3.77,6.48,40.39,-2.94,0.00,10,203
578112,0.00,24.00,0.09,0.00,0.00,0.00,3.77,6.51,40.39,-2.94,0.00,10,203
578315,0.00,24.12,0.09,0.00,0.00,0.00,3.77,6.07,40.39,-2.94,0.00,10,203
578507,0.00,23.89,0.09,0.00,0.00,0.00,3.77,6.04,40.39,-2.94,0.00,10,203
578695,0.00,24.12,0.08,0.00,0.00,0.00,3.77,5.19,40.39,-2.94,0.00,10,203
578885,0.00,23.77,0.09,0.00,0.00,0.00,3.77,5.93,40.39,-2.94,0.00,10,203
579066,0.00,24.00,0.08,0.00,0.00,0.00,3.77,5.35,40.39,-2.94,0.00,10,203
579263,0.00,24.00,0.09,0.00,0.00,0.00,3.77,6.00,40.39,-2.63,0.00,10,203
579450,0.00,24.12,0.10,0.00,0.00,0.00,3.77,6.07,40.39,-2.63,0.00,10,203
579643,0.00,23.66,0.10,0.00,0.00,0.00,3.77,6.26,40.39,-2.63,0.00,10,203
579831,0.00,23.77,0.10,0.00,0.00,0.00,3.77,6.11,40.39,-2.63,0.00,10,203
580028,0.00,24.12,0.10,0.00,0.00,0.00,3.77,6.22,40.39,-2.32,0.00,10,203
580209,0.00,23.77,0.10,0.00,0.00,0.00,3.63,6.22,40.39,-2.32,0.00,10,203
580398,0.00,24.12,0.10,0.00,0.00,0.00,3.77,6.22,40.39,-2.63,0.00,10,203
580589,0.00,23.77,0.11,0.00,0.00,0.00,3.77,6.11,40.39,-2.32,0.00,10,203
580790,0.00,24.00,0.10,0.00,0.00,0.00,3.77,6.22,40.39,-2.32,0.00,10,203
580978,0.00,23.66,0.11,0.00,0.00,0.00,3.77,6.33,40.39,-2.32,0.00,10,203
581168,0.00,23.89,0.11,0.00,0.00,0.00,3.77,6.26,40.39,-2.32,0.00,10,203
581356,0.00,23.89,0.10,0.00,0.00,0.00,3.77,5.48,40.39,-2.32,0.00,10,203
581548,0.00,23.66,0.11,0.00,0.00,0.00,3.92,6.00,40.39,-2.32,0.00,10,203
581736,0.00,23.66,0.10,0.00,0.00,0.00,3.92,5.77,40.39,-2.32,0.00,10,203
581928,0.00,23.89,0.10,0.00,0.00,0.00,4.06,5.77,40.39,-2.01,0.00,10,203
582128,0.00,23.54,0.10,0.00,0.00,0.00,4.06,5.77,40.39,-2.01,0.00,10,203
582306,0.00,23.77,0.10,0.00,0.00,0.00,4.06,5.47,40.39,-2.01,0.00,10,203
582511,0.00,23.77,0.10,0.00,0.00,0.00,4.21,5.54,40.39,-2.01,0.00,10,203
582701,0.00,23.77,0.11,0.00,0.00,0.00,4.21,5.65,40.39,-2.01,0.00,10,203
582890,0.00,24.00,0.10,0.00,0.00,0.00,4.35,5.35,40.39,-2.01,0.00,10,203
583076,0.00,23.77,0.10,0.00,0.00,0.00,4.35,4.82,40.39,-2.01,0.00,10,203
583263,0.00,23.66,0.10,0.00,0.00,0.00,4.35,5.22,40.39,-2.01,0.00,10,203
583451,0.00,23.89,0.10,0.00,0.00,0.00,4.35,4.94,40.39,-2.01,0.00,10,203
583654,0.00,23.77,0.10,0.00,0.00,0.00,4.50,5.16,40.39,-1.70,0.00,10,203
583842,0.00,23.66,0.17,0.00,3.47,0.00,4.93,7.66,40.39,-1.70,4.31,10,203
584029,0.00,23.89,0.22,0.00,4.62,0.00,6.24,10.54,40.39,-1.70,5.49,10,203
584217,-2.34,16.54,0.27,0.00,5.54,0.00,7.40,12.37,40.39,-1.70,6.67,8,203
584404,-7.03,12.98,0.30,0.00,5.20,0.00,9.00,14.42,40.39,-1.70,8.24,8,203
584607,-6.25,13.67,0.29,0.00,5.49,0.00,9.72,14.84,40.39,-1.70,8.24,8,203
584795,-4.69,14.01,0.28,0.00,5.37,0.00,9.87,14.84,40.39,-2.01,8.24,8,203
584982,-3.91,14.81,0.28,0.00,5.13,0.00,9.87,14.97,40.39,-2.01,8.24,8,203
585174,-3.91,14.81,0.30,0.00,5.78,0.00,9.72,14.86,40.39,-1.70,8.24,8,203
585362,-2.34,15.04,0.28,0.00,5.61,0.00,9.72,14.78,40.39,-2.01,7.84,8,203
585549,-0.78,15.16,0.27,0.00,4.94,0.00,9.58,14.73,40.39,-2.01,7.84,8,203
585752,0.00,15.04,0.27,0.00,4.91,0.00,9.43,14.78,40.39,-2.01,7.45,8,203
585940,0.78,15.39,0.27,0.00,5.23,0.00,9.29,14.73,40.39,-2.01,7.45,8,203
586130,0.78,15.04,0.29,0.00,5.32,0.00,9.14,14.54,40.39,-2.01,7.45,8,203
586317,0.78,14.81,0.27,0.00,5.02,0.00,9.14,14.25,40.39,-2.32,7.45,8,203
586518,3.91,14.93,0.26,0.00,5.08,0.00,9.14,14.66,40.39,-2.01,7.45,8,203
586707,2.34,14.93,0.25,0.00,4.85,0.00,9.00,14.61,40.39,-2.01,7.45,8,203
586895,3.12,14.93,0.26,0.00,5.20,0.00,9.00,15.10,40.39,-2.32,7.45,8,203
587084,3.12,14.93,0.29,0.00,5.57,0.00,9.00,15.57,40.39,-2.32,7.84,8,203
587284,3.91,14.70,0.29,0.00,6.04,0.00,9.00,15.78,40.39,-2.01,8.24,8,203
587472,2.34,14.59,0.29,0.00,5.61,0.00,9.43,16.87,40.39,-2.01,9.80,8,203
587664,2.34,14.59,0.37,0.00,6.41,0.00,10.59,19.82,40.39,-2.32,13.33,8,203
587852,0.78,14.13,0.42,0.00,7.68,0.00,12.19,23.85,40.39,-2.01,15.29,8,203
588043,4.69,14.81,0.44,0.00,8.44,0.00,12.91,25.18,40.39,-1.70,17.65,8,203
588235,3.91,14.81,0.42,0.00,8.62,0.00,13.64,25.99,40.39,-0.15,19.22,8,203
588427,3.12,14.70,0.46,0.00,10.00,0.00,14.07,28.17,40.39,0.15,21.18,8,203
588618,3.91,14.47,0.46,0.00,9.95,0.00,14.51,29.03,40.39,1.39,21.96,8,203
588803,3.12,14.01,0.45,0.00,10.45,0.00,14.65,29.57,40.39,1.70,21.96,8,203
588992,3.12,14.70,0.45,0.00,10.11,0.00,14.36,29.79,40.39,0.77,19.22,8,203
589197,0.78,14.59,0.43,0.00,10.27,0.00,13.78,27.86,40.39,-0.77,15.29,8,203
589388,0.78,14.36,0.38,0.00,9.43,0.00,12.19,22.41,40.39,-2.94,10.98,8,203
589578,-3.91,13.55,0.29,0.00,7.42,0.00,10.59,18.36,40.39,-2.94,7.06,8,203
589768,-7.03,13.44,0.21,0.00,5.26,0.00,7.98,12.15,40.39,-2.94,3.14,8,203
589957,-13.28,12.75,0.14,0.00,3.93,0.00,5.66,8.32,40.39,-2.94,1.18,8,203
590151,0.00,12.86,0.14,0.00,0.00,0.00,4.21,9.09,40.39,-2.94,0.00,10,203
590339,0.00,13.21,0.16,0.00,0.00,0.00,3.77,10.58,40.39,-2.94,0.00,10,203
590529,0.00,17.11,0.14,0.00,0.00,0.00,3.92,9.39,40.39,-2.94,0.00,10,203
590718,0.00,24.23,0.13,0.00,0.00,0.00,3.92,8.52,40.39,-2.63,0.00,10,201
590907,0.00,23.54,0.12,0.00,0.00,0.00,3.77,8.06,40.39,-2.63,0.00,10,201
591103,0.00,23.66,0.12,0.00,0.00,0.00,3.77,7.78,40.39,-2.63,0.00,10,201
591291,0.00,23.77,0.12,0.00,0.00,0.00,3.77,7.54,40.39,-2.63,0.00,10,201
591479,0.00,23.89,0.11,0.00,0.00,0.00,3.77,7.26,40.39,-2.63,0.00,10,201
591682,0.00,24.00,0.11,0.00,0.00,0.00,3.77,7.26,40.39,-2.63,0.00,10,201
591869,0.00,23.77,0.12,0.00,0.00,0.00,3.77,7.14,40.39,-2.63,0.00,10,201
592057,0.00,23.54,0.11,0.00,0.00,0.00,3.77,7.17,40.39,-2.63,0.00,10,201
592244,0.00,23.77,0.11,0.00,0.00,0.00,3.77,6.81,40.39,-2.63,0.00,10,201
592436,0.00,23.54,0.11,0.00,0.00,0.00,3.77,6.51,40.39,-2.32,0.00,10,201
592624,0.00,23.89,0.11,0.00,0.00,0.00,3.77,6.66,40.39,-2.32,0.00,10,201
592827,0.00,23.77,0.11,0.00,0.00,0.00,3.77,6.59,40.39,-2.32,0.00,10,201
593017,0.00,24.00,0.11,0.00,0.00,0.00,3.77,6.62,40.39,-2.32,0.00,10,201
593202,0.00,23.66,0.11,0.00,0.00,0.00,3.77,6.29,40.39,-2.32,0.00,10,201
593389,0.00,23.66,0.10,0.00,0.00,0.00,3.77,5.58,40.39,-2.32,0.00,10,201
593577,0.00,23.77,0.10,0.00,0.00,0.00,3.77,6.04,40.39,-2.32,0.00,10,201
593778,0.00,23.66,0.11,0.00,0.00,0.00,3.92,6.11,40.39,-2.32,0.00,10,201
593965,0.00,23.89,0.10,0.00,0.00,0.00,3.92,6.15,40.39,-2.32,0.00,10,201
594153,0.00,24.00,0.10,0.00,0.00,0.00,3.92,5.77,40.39,-2.32,0.00,10,201
594340,0.00,23.77,0.11,0.00,0.00,0.00,4.06,5.77,40.39,-2.01,0.00,10,201
594528,0.00,23.77,0.12,0.00,0.00,0.00,4.35,5.32,40.39,-1.70,0.00,10,201
594731,0.00,23.54,0.13,0.00,2.34,0.00,4.64,5.48,40.39,-1.39,0.00,10,201
594925,0.00,23.89,0.11,0.00,2.39,0.00,4.64,4.88,40.39,-1.39,0.00,10,201
595113,0.00,18.15,0.12,0.00,2.08,0.00,4.50,4.88,40.39,-1.39,0.00,10,201
595301,-0.78,15.04,0.12,0.00,2.04,0.00,4.50,4.75,40.39,-1.08,0.00,8,201
595486,-0.78,14.81,0.10,0.00,2.02,0.00,4.50,4.13,40.39,-1.39,0.00,8,201
595673,-1.56,14.24,0.12,0.00,2.17,0.00,4.50,4.63,40.39,-1.08,0.00,8,201
595863,-0.78,14.70,0.12,0.00,2.18,0.00,4.64,4.44,40.39,-1.08,0.00,8,201
596063,-2.34,14.01,0.11,0.00,1.94,0.00,4.50,4.22,40.39,-1.08,0.00,8,201
596250,-2.34,13.78,0.10,0.00,1.89,0.00,4.50,3.91,40.39,-1.08,0.00,8,201
596448,-2.34,14.01,0.12,0.00,2.06,0.00,4.50,3.98,40.39,-1.08,0.00,8,201
596635,-1.56,14.70,0.12,0.00,1.76,0.00,4.79,4.06,40.39,-1.08,0.00,8,201
596822,-1.56,14.93,0.12,0.00,2.03,0.00,4.79,4.14,40.39,-1.08,0.00,8,201
597013,-3.12,13.67,0.12,0.00,1.79,0.00,4.64,4.14,40.39,-1.08,0.00,8,201
597201,-3.12,13.90,0.12,0.00,2.02,0.00,4.64,4.11,40.39,-1.08,0.00,8,201
597394,-3.91,13.90,0.12,0.00,1.99,0.00,4.64,4.11,40.39,-1.08,0.00,8,201
597581,-3.91,14.01,0.12,0.00,1.95,0.00,4.64,4.09,40.39,-1.08,0.00,8,201
597786,-3.91,14.01,0.12,0.00,1.95,0.00,4.79,4.03,40.39,-1.08,0.00,8,201
597978,-4.69,13.90,0.12,0.00,1.74,0.00,4.79,3.88,40.39,-1.08,0.00,8,201
598167,-4.69,13.78,0.12,0.00,1.89,0.00,4.79,3.98,40.39,-1.08,0.00,8,201
598355,-5.47,13.90,0.12,0.00,1.67,0.00,4.93,3.92,40.39,-1.08,0.00,8,201
598543,-4.69,14.13,0.13,0.00,1.90,0.00,5.08,4.06,40.39,-1.08,0.00,8,201
598735,-5.47,14.36,0.12,0.00,1.91,0.00,5.08,4.09,40.39,-1.08,0.00,8,201
598925,-5.47,14.36,0.12,0.00,1.68,0.00,4.93,3.95,40.39,-1.08,0.00,8,201
599123,-4.69,14.47,0.12,0.00,1.84,0.00,5.08,3.95,40.39,-1.08,0.00,8,201
599304,-4.69,14.81,0.12,0.00,1.87,0.00,5.22,3.91,40.39,-1.08,0.00,8,201
599493,-4.69,14.93,0.13,0.00,1.85,0.00,5.37,4.28,40.39,-1.08,0.00,8,201
599683,-3.91,15.16,0.13,0.00,1.91,0.00,5.37,4.39,40.39,-1.08,0.00,8,201
599894,-3.91,15.04,0.13,0.00,1.92,0.00,5.37,4.20,40.39,-1.08,0.00,8,201
600081,-3.91,14.93,0.13,0.00,1.89,0.00,5.37,4.42,40.39,-1.08,0.00,8,201
600269,-3.12,15.16,0.12,0.00,1.93,0.00,5.37,3.96,40.39,-1.08,0.00,8,201
600456,-2.34,15.39,0.13,0.00,1.68,0.00,5.37,4.22,40.39,-1.08,0.00,8,201
600659,-1.56,15.62,0.13,0.00,1.67,0.00,5.66,4.47,40.39,-1.08,0.00,8,201
600847,-1.56,15.96,0.14,0.00,1.84,0.00,5.66,4.33,40.39,-1.08,0.00,8,201
601031,-0.78,15.39,0.13,0.00,1.95,0.00,5.51,4.42,40.39,-1.08,0.00,8,201
601219,-1.56,15.50,0.13,0.00,1.98,0.00,5.37,4.39,40.39,-1.08,0.00,8,201
601422,-1.56,15.04,0.13,0.00,2.15,0.00,5.37,4.44,40.39,-1.08,0.00,8,201
601609,-0.78,15.04,0.13,0.00,1.96,0.00,5.51,4.57,40.39,-1.08,0.00,8,201
601800,-0.78,15.04,0.11,0.00,1.77,0.00,5.37,3.83,40.39,-1.08,0.00,8,201
601987,-0.78,14.93,0.13,0.00,1.83,0.00,5.37,4.04,40.39,-1.08,0.00,8,201
602177,0.00,15.16,0.13,0.00,1.87,0.00,5.66,4.33,40.39,-1.08,0.00,8,201
602365,0.78,15.62,0.13,0.00,1.94,0.00,5.51,4.22,40.39,-1.08,0.00,8,201
602552,0.78,15.62,0.13,0.00,1.93,0.00,5.51,4.44,40.39,-1.08,0.00,8,201
602755,1.56,15.73,0.12,0.00,1.75,0.00,5.37,4.22,40.39,-1.08,0.00,8,201
602943,1.56,15.27,0.12,0.00,1.92,0.00,5.37,4.17,40.39,-1.08,0.00,8,201
603132,2.34,15.62,0.13,0.00,1.94,0.00,5.51,4.09,40.39,-1.08,0.00,8,201
603319,3.12,15.73,0.13,0.00,1.96,0.00,5.37,4.50,40.39,-1.08,0.00,8,201
603507,3.12,15.39,0.12,0.00,2.01,0.00,5.22,4.31,40.39,-1.08,0.00,8,201
603710,2.34,14.93,0.13,0.00,2.00,0.00,5.22,4.28,40.39,-1.08,0.00,8,201
603895,2.34,14.70,0.12,0.00,1.98,0.00,5.22,4.17,40.39,-1.08,0.00,8,201
604090,2.34,14.70,0.13,0.00,1.96,0.00,5.22,4.28,40.39,-1.08,0.00,8,201
604282,3.12,14.70,0.13,0.00,1.96,0.00,5.22,4.36,40.39,-1.08,0.00,8,201
604473,2.34,14.81,0.12,0.00,1.99,0.00,5.22,4.33,40.39,-1.08,0.00,8,201
604660,1.56,14.59,0.12,0.00,2.04,0.00,5.08,4.36,40.39,-1.08,0.00,8,201
604848,1.56,14.24,0.12,0.00,1.97,0.00,5.08,4.25,40.39,-1.08,0.00,8,201
605040,2.34,14.59,0.13,0.00,2.00,0.00,5.08,4.39,40.39,-1.08,0.00,8,201
605228,1.56,14.59,0.12,0.00,2.03,0.00,4.93,4.25,40.39,-1.08,0.00,8,201
605422,0.78,14.36,0.12,0.00,2.00,0.00,4.93,4.22,40.39,-1.08,0.00,8,201
605616,0.00,14.24,0.12,0.00,2.01,0.00,4.93,4.20,40.39,-1.08,0.00,8,201
605801,0.78,14.47,0.12,0.00,1.99,0.00,4.93,4.22,40.39,-1.08,0.00,8,201
605986,1.56,14.59,0.12,0.00,2.00,0.00,4.93,4.17,0.00,-1.08,0.00,8,201
606179,0.78,14.70,0.12,0.00,1.99,0.00,4.93,4.17,0.00,-1.08,0.00,8,201
606384,0.00,14.47,0.12,0.00,2.01,0.00,4.79,4.03,0.00,-1.08,0.00,8,201
606571,-0.78,14.13,0.11,0.00,1.79,0.00,4.93,3.98,0.00,-1.08,0.00,8,201
606753,-0.78,14.01,0.12,0.00,1.97,0.00,4.93,4.03,0.00,-1.08,0.00,8,201
606940,0.78,14.59,0.12,0.00,1.97,0.00,4.93,3.98,0.00,-1.08,0.00,8,201
607144,0.78,14.81,0.11,0.00,1.98,0.00,4.93,3.85,0.00,-1.08,0.00,8,201
607326,0.00,14.59,0.12,0.00,1.94,0.00,4.93,3.93,0.00,-1.08,0.00,8,201
607524,0.00,14.59,0.12,0.00,1.98,0.00,4.93,3.98,0.00,-1.08,0.00,8,199
607714,0.00,14.70,0.11,0.00,1.74,0.00,4.93,3.83,0.00,-1.08,0.00,8,199
607903,0.00,14.59,0.12,0.00,1.92,0.00,4.93,4.00,0.00,-1.08,0.00,8,199
608091,0.00,14.59,0.12,0.00,1.95,0.00,4.93,4.14,0.00,-1.08,0.00,8,199
608282,0.00,14.59,0.11,0.00,1.97,0.00,4.93,3.98,0.00,-1.08,0.00,8,199
608469,-2.34,14.01,0.12,0.00,1.72,0.00,4.79,3.93,0.00,-1.08,0.00,8,199
608657,-1.56,14.01,0.12,0.00,1.90,0.00,4.93,4.17,0.00,-1.08,0.00,8,199
608844,-0.78,14.47,0.11,0.00,1.96,0.00,4.93,3.70,0.00,-1.08,0.00,8,199
609048,-1.56,14.47,0.12,0.00,1.71,0.00,4.93,3.92,0.00,-1.08,0.00,8,199
609239,-1.56,14.36,0.12,0.00,1.90,0.00,4.93,4.11,0.00,-1.08,0.00,8,199
609426,-1.56,14.59,0.12,0.00,1.95,0.00,4.93,4.09,0.00,-1.08,0.00,8,199
609614,-2.34,14.36,0.12,0.00,1.73,0.00,4.93,3.98,0.00,-1.08,0.00,8,199
609801,-3.12,14.13,0.12,0.00,1.92,0.00,4.93,4.00,0.00,-1.08,0.00,8,199
609989,-2.34,14.24,0.12,0.00,1.90,0.00,4.93,4.00,0.00,-1.08,0.00,8,199
610191,-2.34,14.47,0.12,0.00,1.91,0.00,5.08,3.95,0.00,-1.08,0.00,8,199
610378,-1.56,14.59,0.12,0.00,1.68,0.00,5.08,3.78,0.00,-1.08,0.00,8,199
610569,-1.56,14.81,0.12,0.00,1.90,0.00,5.22,3.88,0.00,-1.08,0.00,8,199
610757,-1.56,14.93,0.12,0.00,1.89,0.00,5.08,4.17,0.00,-1.08,0.00,8,199
610944,0.00,15.04,0.10,0.00,1.94,0.00,5.08,3.40,0.00,-1.08,0.00,8,199
613770,1.56,14.59,0.12,0.00,2.01,0.00,5.08,4.03,0.00,-1.08,0.00,8,201
613947,0.78,14.24,0.13,0.00,1.96,0.00,5.08,4.36,0.00,-1.08,0.00,8,201
614140,1.56,14.36,0.12,0.00,1.95,0.00,5.08,4.25,0.00,-1.08,0.00,8,201
614327,0.78,14.47,0.11,0.00,1.78,0.00,5.08,3.70,0.00,-1.08,0.00,8,201
614519,0.00,14.13,0.13,0.00,2.07,0.00,5.08,4.14,0.00,-1.08,0.00,8,201
614711,2.34,14.70,0.12,0.00,1.94,0.00,5.37,4.28,0.00,-1.08,0.00,8,201
614900,2.34,15.04,0.12,0.00,1.99,0.00,5.08,4.17,0.00,-1.08,0.00,8,201
615093,0.78,14.59,0.12,0.00,1.97,0.00,5.08,4.17,0.00,-1.08,0.00,8,201
615293,1.56,14.81,0.12,0.00,1.89,0.00,5.08,3.88,0.00,-1.08,0.00,8,201
615469,3.12,14.81,0.13,0.00,1.90,0.00,5.37,4.22,0.00,-1.08,0.00,8,201
615661,4.69,15.50,0.11,0.00,1.98,0.00,5.22,3.99,0.00,-1.08,0.00,8,201
615848,3.12,15.16,0.12,0.00,1.98,0.00,5.08,3.93,0.00,-1.08,0.00,8,201
616050,3.12,14.81,0.12,0.00,1.91,0.00,5.22,4.11,0.00,-1.08,0.00,8,201
616238,4.69,15.16,0.12,0.00,2.00,0.00,5.08,4.09,0.00,-1.08,0.00,8,201
616425,3.91,14.81,0.12,0.00,1.94,0.00,5.08,4.28,0.00,-1.08,0.00,8,201
