Time (msec),A/F Sensor #1 (Direct)* (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Coolant Temperature (F),Primary Wastegate Duty Cycle (%)
202598,14.74,0.13,1220,0.00,0.00,16,10.59,11.00,5.30,-1.39,0.64,203,0.00
202785,14.63,0.13,1221,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,203,0.00
202973,14.58,0.13,1223,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,203,0.00
203176,14.63,0.13,1229,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,203,0.00
203363,14.69,0.13,1224,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,203,0.00
203551,14.63,0.13,1236,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,203,0.00
203738,14.63,0.13,1240,0.00,0.00,16,10.59,9.50,5.30,-1.39,0.64,203,0.00
203930,14.77,0.13,1230,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,203,0.00
204133,14.66,0.13,1227,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,203,0.00
204321,14.72,0.13,1230,0.00,0.00,16,10.59,11.00,5.30,-1.39,0.64,203,0.00
204508,14.79,0.13,1227,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,203,0.00
204711,14.65,0.13,1230,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,203,0.00
204899,14.65,0.13,1228,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,203,0.00
205076,14.67,0.13,1233,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,203,0.00
205279,14.69,0.13,1230,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,203,0.00
205466,14.69,0.13,1228,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,203,0.00
205658,14.79,0.13,1219,0.00,0.00,16,10.59,11.50,5.36,-1.39,0.64,203,0.00
205846,14.78,0.13,1225,0.00,0.00,16,10.59,11.00,5.27,-1.39,0.64,203,0.00
206033,14.76,0.13,1222,0.00,0.00,16,10.59,11.00,5.30,-1.39,0.64,203,0.00
206236,14.65,0.13,1218,0.00,0.00,16,10.59,11.50,5.27,-1.39,0.64,203,0.00
206424,14.72,0.13,1220,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,203,0.00
206627,14.67,0.13,1224,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,203,0.00
206799,14.73,0.13,1225,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,203,0.00
206986,14.72,0.13,1233,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,203,0.00
207189,14.63,0.13,1224,0.00,0.00,16,10.59,10.00,5.30,-1.39,0.64,203,0.00
207377,14.62,0.13,1225,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,203,0.00
207565,14.65,0.13,1220,0.00,0.00,16,10.59,11.00,5.30,-1.39,0.64,205,0.00
207752,14.63,0.13,1224,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,205,0.00
207940,14.65,0.13,1214,0.00,0.00,16,10.59,11.50,5.30,-1.39,0.64,205,0.00
208143,14.65,0.13,1221,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,205,0.00
208330,14.70,0.13,1217,0.00,0.00,16,10.59,11.00,5.36,-1.39,0.64,205,0.00
208518,14.70,0.13,1220,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,205,0.00
208705,14.77,0.13,1220,0.00,0.00,16,10.59,10.50,5.36,-1.39,0.64,205,0.00
208908,14.72,0.13,1220,0.00,0.00,16,10.59,10.50,5.36,-1.39,0.64,205,0.00
209096,14.63,0.13,1228,0.00,0.00,16,10.59,9.50,5.23,-1.39,0.64,205,0.00
209283,14.70,0.13,1228,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,205,0.00
209471,14.74,0.13,1226,0.00,0.00,16,10.59,11.00,5.33,-1.39,0.64,205,0.00
209674,14.81,0.13,1235,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,205,0.00
209861,14.89,0.13,1224,0.00,0.00,16,10.59,10.50,5.36,-1.39,0.64,205,0.00
210049,14.82,0.13,1228,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,205,0.00
210252,14.74,0.13,1225,0.00,0.00,16,10.59,11.00,5.33,-1.39,0.64,205,0.00
210439,14.67,0.13,1230,0.00,0.00,16,10.59,10.00,5.30,-1.39,0.64,205,0.00
210627,14.62,0.13,1224,0.00,0.00,16,10.59,11.00,5.27,-1.39,0.64,205,0.00
210814,14.55,0.13,1231,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,205,0.00
211002,14.72,0.13,1229,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,205,0.00
211194,14.74,0.13,1228,0.00,0.00,16,10.59,11.50,5.36,-1.39,0.64,205,0.00
211381,14.72,0.13,1229,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,205,0.00
211584,14.72,0.13,1224,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,205,0.00
211772,14.69,0.13,1227,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,205,0.00
211960,14.74,0.13,1220,0.00,0.00,16,10.59,11.50,5.30,-1.39,0.64,205,0.00
212147,14.65,0.13,1193,0.00,0.00,16,10.59,13.50,5.36,-1.08,0.64,205,0.00
212350,14.67,0.13,1191,0.00,0.00,16,10.59,13.00,5.33,-1.08,0.64,205,0.00
212537,14.51,0.14,1201,0.00,0.00,16,10.59,10.50,5.52,-1.08,0.64,205,0.00
212725,14.38,0.14,1185,0.00,0.00,16,10.59,13.00,5.62,-1.08,0.64,205,0.00
212913,14.49,0.15,1188,0.00,0.00,16,10.59,11.50,5.87,-1.08,0.64,205,0.00
213116,14.51,0.15,1214,0.00,0.00,16,10.59,8.50,5.87,-1.08,0.64,205,0.00
213303,14.44,0.14,1214,0.00,0.00,16,10.59,8.50,5.85,-1.39,0.64,205,0.00
213491,14.58,0.15,1221,0.00,0.00,16,10.59,7.00,6.04,-1.39,0.64,205,0.00
213678,14.76,0.15,1235,0.00,0.00,16,10.59,8.00,6.00,-1.39,0.64,205,0.00
213866,14.76,0.15,1226,0.00,0.00,16,10.59,7.50,6.11,-1.39,0.64,205,0.00
214058,14.69,0.15,1248,0.00,0.00,16,10.59,7.00,6.04,-1.39,0.64,205,0.00
214261,14.49,0.14,1249,0.00,0.00,16,10.59,8.00,5.91,-1.39,0.64,205,0.00
214448,14.55,0.14,1252,0.00,0.00,16,10.59,8.00,5.94,-1.39,0.64,205,0.00
214636,14.60,0.14,1229,0.00,0.00,16,10.59,11.00,5.91,-1.39,0.64,205,0.00
214823,14.74,0.14,1241,0.00,0.00,16,10.59,9.50,5.81,-1.39,0.64,205,0.00
215011,14.91,0.14,1232,0.00,0.00,16,10.59,10.50,5.91,-1.39,0.64,205,0.00
215214,15.05,0.14,1243,0.00,0.00,16,10.59,9.50,5.91,-1.39,0.64,205,0.00
215401,15.16,0.15,1228,0.00,0.00,16,10.59,11.00,5.87,-1.39,0.64,205,0.00
215589,15.18,0.14,1242,0.00,0.00,16,10.59,9.50,5.78,-1.39,0.64,205,0.00
215776,15.19,0.14,1242,0.00,0.00,16,10.59,10.50,6.00,-1.39,0.64,205,0.00
215979,15.08,0.14,1259,0.00,0.00,16,10.23,9.00,5.62,-1.39,0.64,205,0.00
216167,14.82,0.14,1252,0.00,0.00,16,10.23,9.50,5.85,-1.39,0.64,205,0.00
216359,14.92,0.14,1264,0.00,0.00,16,10.59,10.50,5.78,-1.39,0.64,205,0.00
216546,15.06,0.14,1238,0.00,0.00,16,10.59,11.00,5.59,-1.39,0.64,205,0.00
216734,15.16,0.14,1238,0.00,0.00,16,10.59,11.00,5.72,-1.39,0.64,205,0.00
216937,15.13,0.14,1246,0.00,0.00,16,10.59,10.50,5.78,-1.39,0.64,205,0.00
217128,14.97,0.14,1260,0.00,0.00,16,10.59,8.50,5.85,-1.39,0.64,205,0.00
217315,14.77,0.14,1248,0.00,0.00,16,10.23,10.50,5.78,-1.39,0.64,205,0.00
217503,14.62,0.14,1252,0.00,0.00,16,10.59,10.50,5.59,-1.39,0.64,205,0.00
217690,14.53,0.13,1256,0.00,0.00,16,10.59,9.50,5.65,-1.39,0.64,205,0.00
217878,14.56,0.14,1250,0.00,0.00,16,10.59,9.50,5.62,-1.39,0.64,205,0.00
218081,14.51,0.13,1258,0.00,0.00,16,10.59,9.50,5.65,-1.39,0.64,205,0.00
218269,14.63,0.13,1250,0.00,0.00,16,10.59,10.50,5.52,-1.39,0.64,205,0.00
218461,14.72,0.13,1264,0.00,0.00,16,10.59,10.50,5.52,-1.39,0.64,205,0.00
218653,14.79,0.13,1262,0.00,0.00,16,10.59,10.50,5.62,-1.39,0.64,205,0.00
218844,14.77,0.16,1260,0.00,0.00,16,10.59,9.00,6.15,-1.39,0.68,205,0.00
219031,14.67,0.17,1306,0.00,0.00,16,13.40,11.00,7.29,-1.39,0.72,205,0.00
219219,13.40,0.18,1424,0.00,0.00,16,18.32,15.50,8.36,-1.39,0.74,205,0.00
219422,13.65,0.18,1584,0.00,0.00,16,26.76,23.50,9.48,-1.39,0.76,205,0.00
219609,14.17,0.17,1722,0.00,0.00,16,30.98,30.00,9.79,-1.39,0.76,205,0.00
219797,14.77,0.18,1795,0.00,0.00,16,32.73,31.50,10.45,-1.39,0.80,205,0.00
219989,15.03,0.21,1857,0.00,0.00,16,35.20,34.00,12.59,-1.39,0.84,205,0.00
220176,14.37,0.22,1904,0.00,0.00,16,36.95,35.50,14.15,-1.39,0.84,205,0.00
220364,14.28,0.22,1965,0.00,0.00,16,38.01,36.50,14.40,-1.39,0.86,207,0.00
220567,14.37,0.22,2022,0.00,0.00,16,38.71,38.00,14.66,-1.70,0.86,207,0.00
220754,14.51,0.22,2065,0.00,0.00,16,39.06,38.00,15.06,-1.70,0.86,205,0.00
220942,14.44,0.23,2037,0.00,0.00,16,39.06,38.00,15.48,-1.70,0.88,205,0.00
221129,14.21,0.24,1997,0.00,0.00,16,38.01,38.00,15.55,-1.39,0.88,205,0.00
221332,14.25,0.25,1922,0.00,0.00,16,36.95,36.50,16.00,-1.39,0.88,205,0.00
221520,14.23,0.25,1885,0.00,0.00,16,36.25,35.50,16.07,-1.39,0.88,205,0.00
221707,14.44,0.26,1863,0.00,0.00,16,35.90,35.50,16.44,-1.39,0.88,205,0.00
221895,14.30,0.26,1867,0.00,0.00,16,36.25,35.50,16.44,-1.39,0.88,205,0.00
222082,14.25,0.23,1900,0.00,0.00,16,34.49,36.00,13.39,-1.39,0.64,205,0.00
222285,13.43,0.13,1925,0.00,0.00,16,10.23,13.50,6.18,-1.39,0.64,205,0.00
222473,13.68,0.12,1839,0.00,0.00,16,5.31,12.50,6.55,-1.39,0.64,205,0.00
222660,17.03,0.21,1514,0.00,0.00,16,13.05,9.50,8.96,-1.39,0.82,205,0.00
222848,23.34,0.25,1615,0.00,0.00,16,34.14,31.00,14.09,-1.39,0.88,205,0.00
223035,13.83,0.23,2020,0.00,0.00,16,40.12,39.00,15.85,-1.39,0.88,205,0.00
223238,14.87,0.23,2274,0.00,0.00,16,42.93,41.50,16.96,-2.63,0.90,205,0.00
223426,14.65,0.24,2306,0.00,0.00,16,43.28,42.50,18.57,-2.63,0.90,205,0.00
223614,13.95,0.25,2240,0.00,0.00,16,41.88,41.50,18.26,-2.32,0.92,205,0.00
223801,13.67,0.27,2105,0.00,0.00,16,40.82,40.00,18.33,-2.01,0.92,205,0.00
223988,13.63,0.29,1958,0.00,0.00,16,38.01,38.00,18.49,-1.39,0.92,205,0.00
224191,13.88,0.31,1820,0.00,0.00,16,36.25,35.50,18.65,-1.39,0.94,203,0.00
224379,13.86,0.34,1655,0.00,0.00,16,35.20,34.00,18.33,-1.39,0.94,203,0.00
224567,14.06,0.36,1577,0.00,0.00,16,32.03,32.00,18.26,-1.39,0.94,203,0.00
224754,13.74,0.35,1476,0.00,0.00,16,34.49,31.50,18.10,-1.39,0.96,203,0.00
224957,14.58,0.35,1662,0.00,0.00,16,36.25,35.50,19.11,-0.77,0.98,203,0.00
225145,15.05,0.35,1799,0.00,0.00,16,38.01,37.00,20.94,-0.77,1.02,203,0.00
225332,15.00,0.37,1949,0.00,0.00,16,37.66,37.00,23.45,1.08,1.08,203,0.00
225520,14.81,0.39,2104,0.00,0.00,16,38.36,37.00,27.04,2.01,1.12,203,0.00
225710,14.81,0.38,2293,0.00,0.00,16,39.41,39.00,29.25,2.01,1.14,203,0.00
225913,14.84,0.39,2460,0.00,0.00,16,40.12,39.00,32.03,1.70,1.14,203,0.00
226101,14.54,0.38,2660,0.00,0.00,16,40.12,38.50,34.42,1.08,1.12,203,0.00
226288,14.18,0.38,2841,0.00,0.00,16,40.12,39.00,36.15,1.08,1.12,203,7.06
226476,13.88,0.37,3017,0.00,0.00,16,41.52,40.00,36.88,1.08,1.12,203,7.06
226663,13.67,0.35,3188,0.00,0.00,16,42.23,41.50,37.12,0.46,1.10,203,6.27
226855,13.46,0.33,3270,0.00,0.00,16,42.93,42.00,36.15,-0.15,1.08,203,5.49
227059,13.64,0.30,3412,0.00,0.00,16,43.63,42.50,33.20,-1.39,0.96,201,3.92
227246,11.31,0.13,3431,0.00,0.00,16,25.70,27.50,10.18,-4.18,0.64,201,0.00
227434,14.38,0.15,3095,0.00,0.00,16,5.66,6.00,14.66,-4.18,0.64,201,0.00
227621,20.97,0.16,2715,0.00,0.00,16,3.91,4.00,14.15,-4.18,0.64,201,0.00
227824,23.69,0.16,2377,0.00,0.00,16,3.20,3.50,12.37,-2.63,0.64,201,0.00
228012,23.91,0.15,2086,0.00,0.00,16,2.85,2.50,10.28,-2.01,0.64,201,0.00
228199,23.80,0.15,1766,0.00,0.00,16,5.31,12.50,8.14,-1.39,0.64,201,0.00
228387,23.53,0.16,1431,0.00,0.00,16,6.72,14.50,7.50,-1.39,0.64,201,0.00
228590,23.94,0.16,1196,0.00,0.00,16,7.07,15.00,6.84,-1.39,0.64,201,0.00
228777,23.85,0.18,1286,0.00,0.00,16,8.48,7.00,7.90,-1.39,0.74,201,0.00
228965,17.85,0.23,1488,0.00,0.00,16,21.13,17.50,11.66,-1.39,0.82,201,0.00
229152,14.32,0.21,1833,0.00,0.00,16,38.71,36.50,13.95,-1.39,0.84,201,0.00
229345,15.13,0.21,2126,0.00,0.00,16,40.12,39.00,14.92,-2.01,0.86,201,0.00
229532,14.95,0.21,2159,0.00,0.00,16,39.41,39.00,14.98,-2.01,0.86,201,0.00
229735,14.23,0.25,1973,0.00,0.00,16,35.90,35.50,15.70,-1.70,0.88,201,0.00
229927,13.39,0.27,1914,0.00,0.00,16,37.66,37.00,16.67,-1.39,0.90,199,0.00
230114,14.13,0.30,1921,0.00,0.00,16,38.36,37.50,18.18,-1.39,0.94,199,0.00
230302,13.97,0.32,1968,0.00,0.00,16,39.06,38.50,20.59,-0.77,0.98,199,0.00
230494,14.21,0.32,2007,0.00,0.00,16,39.77,39.00,21.36,-0.77,1.00,199,0.00
230684,14.53,0.32,2049,0.00,0.00,16,40.47,40.00,21.71,-0.77,1.00,199,0.00
230872,14.47,0.32,2094,0.00,0.00,16,41.17,40.00,22.24,-0.77,1.00,199,0.00
231059,14.60,0.32,2128,0.00,0.00,16,41.17,40.50,22.41,-1.08,1.00,199,0.00
231262,14.56,0.31,2172,0.00,0.00,16,41.88,41.50,22.41,-1.08,1.00,199,0.00
231450,14.74,0.30,2221,0.00,0.00,16,42.58,42.00,22.14,-1.08,0.98,199,0.00
231637,14.67,0.29,2248,0.00,0.00,16,43.28,42.50,21.71,-2.01,0.98,199,0.00
231825,14.65,0.28,2266,0.00,0.00,16,43.98,43.50,21.45,-2.01,0.96,199,0.00
232016,14.63,0.28,2319,0.00,0.00,16,44.69,43.50,21.71,-2.63,0.96,199,0.00
232219,14.53,0.28,2343,0.00,0.00,16,44.69,44.50,21.45,-2.63,0.94,199,0.00
232406,14.67,0.28,2375,0.00,0.00,16,45.39,45.00,22.06,-2.94,0.94,199,0.00
232594,14.48,0.27,2426,0.00,0.00,16,45.74,45.00,21.71,-2.94,0.94,199,0.00
232781,14.60,0.27,2460,0.00,0.00,16,45.39,45.00,22.06,-2.94,0.94,199,0.00
232969,14.62,0.27,2483,0.00,0.00,16,45.39,44.50,22.06,-3.25,0.94,199,0.00
233172,14.53,0.26,2505,0.00,0.00,16,45.39,44.50,21.71,-3.25,0.94,199,0.00
233359,14.53,0.26,2527,0.00,0.00,16,45.04,44.50,22.06,-3.25,0.94,199,0.00
233547,14.42,0.26,2590,0.00,0.00,16,44.69,44.00,22.06,-3.56,0.94,199,0.00
233750,14.39,0.25,2578,0.00,0.00,16,44.69,44.00,21.97,-3.56,0.92,199,0.00
233942,14.21,0.24,2605,0.00,0.00,16,44.34,43.50,21.36,-3.56,0.90,199,0.00
234129,14.17,0.23,2646,0.00,0.00,16,43.98,43.50,20.59,-3.87,0.88,198,0.00
234333,14.01,0.22,2649,0.00,0.00,16,43.98,43.50,19.73,-3.87,0.88,198,0.00
234520,14.03,0.22,2672,0.00,0.00,16,43.98,43.50,19.42,-3.87,0.88,198,0.00
234708,13.86,0.21,2705,0.00,0.00,16,43.98,43.50,19.11,-3.87,0.88,198,0.00
234911,13.83,0.21,2730,0.00,0.00,16,43.98,43.50,19.42,-4.18,0.88,198,0.00
235098,13.98,0.21,2758,0.00,0.00,16,44.34,43.50,19.35,-4.18,0.88,198,0.00
235286,13.86,0.19,2788,0.00,0.00,16,42.23,43.50,17.64,-4.18,0.76,198,0.00
235473,12.74,0.14,2788,0.00,0.00,16,39.06,39.00,12.79,-4.18,0.74,198,0.00
235676,13.35,0.12,2799,0.00,0.00,16,33.79,36.00,10.49,-4.18,0.68,198,0.00
235864,13.95,0.11,2736,0.00,0.00,16,13.40,21.00,10.38,-4.18,0.64,198,0.00
236051,17.96,0.12,2735,0.00,0.00,16,3.91,3.50,10.74,-4.18,0.64,198,0.00
236239,25.60,0.12,2712,0.00,0.00,16,3.55,3.50,10.49,-4.18,0.64,198,0.00
236428,23.84,0.11,2700,0.00,0.00,16,3.55,3.50,10.27,-3.87,0.64,198,0.00
236631,23.92,0.11,2669,0.00,0.00,16,3.20,3.50,9.84,-3.87,0.64,196,0.00
236819,23.62,0.11,2581,0.00,0.00,16,3.20,3.00,9.44,-3.56,0.64,196,0.00
237006,23.69,0.11,2570,0.00,0.00,16,3.20,3.00,9.44,-3.56,0.64,196,0.00
237194,23.87,0.11,2513,0.00,0.00,16,2.85,2.50,9.35,-3.56,0.64,196,0.00
237381,23.73,0.11,2484,0.00,0.00,16,2.85,2.50,9.26,-3.25,0.64,196,0.00
237584,23.81,0.11,2472,0.00,0.00,16,2.85,2.50,8.99,-3.25,0.64,196,0.00
237772,23.77,0.11,2458,0.00,0.00,16,2.85,2.50,8.86,-3.25,0.64,196,0.00
237959,23.87,0.11,2424,0.00,0.00,16,2.85,2.50,8.82,-2.94,0.64,196,0.00
238147,23.98,0.11,2396,0.00,0.00,16,2.85,2.50,8.56,-2.94,0.64,196,0.00
238350,23.91,0.11,2356,0.00,0.00,16,2.50,2.50,8.39,-2.94,0.66,196,0.00
238537,23.73,0.12,2352,0.00,0.00,16,2.50,2.50,9.04,-2.63,0.68,196,0.00
238726,23.63,0.12,2333,0.00,0.00,16,6.37,4.50,8.77,-2.63,0.70,196,0.00
238918,23.63,0.12,2309,0.00,0.00,16,14.10,12.00,9.35,-2.63,0.72,196,0.00
239105,19.45,0.12,2321,0.00,0.00,16,22.19,20.00,9.31,-2.63,0.72,196,0.00
239297,15.48,0.12,2327,0.00,0.00,16,30.62,28.50,9.56,-2.63,0.74,194,0.00
239500,14.94,0.12,2341,0.00,0.00,16,36.25,35.50,9.79,-2.63,0.74,194,0.00
239688,14.67,0.13,2323,0.00,0.00,16,36.25,35.50,9.84,-2.63,0.74,194,0.00
239880,14.74,0.13,2325,0.00,0.00,16,36.60,35.50,9.92,-2.63,0.74,194,0.00
240067,14.81,0.13,2344,0.00,0.00,16,36.60,36.00,10.28,-2.63,0.76,194,0.00
240255,14.84,0.13,2307,0.00,0.00,16,36.60,36.00,10.27,-2.63,0.76,194,0.00
240444,14.92,0.13,2352,0.00,0.00,16,37.30,36.50,10.64,-2.63,0.76,194,0.00
240631,14.84,0.14,2360,0.00,0.00,16,37.66,37.00,11.19,-2.63,0.76,194,0.00
240835,14.90,0.14,2376,0.00,0.00,16,38.01,37.50,11.44,-2.94,0.78,194,0.00
241023,14.69,0.15,2388,0.00,0.00,16,38.71,38.00,11.93,-2.94,0.78,194,0.00
241210,14.58,0.16,2413,0.00,0.00,16,39.41,38.50,12.37,-2.94,0.78,194,0.00
241398,14.72,0.16,2400,0.00,0.00,16,39.77,39.00,12.79,-2.94,0.80,194,0.00
241604,14.44,0.18,2445,0.00,0.00,16,41.17,40.00,14.34,-3.25,0.82,194,0.00
241781,14.07,0.19,2456,0.00,0.00,16,41.52,41.00,14.66,-3.25,0.84,194,0.00
241984,14.14,0.19,2464,0.00,0.00,16,42.58,42.00,15.85,-3.25,0.84,194,0.00
242171,13.90,0.20,2496,0.00,0.00,16,43.28,42.50,16.58,-3.25,0.86,194,0.00
242359,14.05,0.22,2546,0.00,0.00,16,43.98,43.00,18.18,-3.56,0.90,194,0.00
242546,13.86,0.24,2579,0.00,0.00,16,44.34,43.50,19.99,-3.56,0.92,194,0.00
242749,14.20,0.26,2651,0.00,0.00,16,44.69,44.50,21.97,-3.87,0.96,192,0.00
242926,14.35,0.28,2682,0.00,0.00,16,44.34,44.50,24.80,-3.25,1.00,192,0.00
243129,14.23,0.30,2743,0.00,0.00,16,43.63,43.50,27.35,-2.32,1.02,192,0.00
243317,14.05,0.31,2808,0.00,0.00,16,43.28,43.00,29.14,-2.01,1.04,192,0.39
243504,14.01,0.32,2873,0.00,0.00,16,42.93,42.50,30.25,-2.01,1.04,192,1.96
243692,14.05,0.32,2925,0.00,0.00,16,43.28,43.00,30.81,-2.01,1.04,192,3.14
243895,13.91,0.31,2986,0.00,0.00,16,43.28,43.00,30.92,-2.01,1.04,192,3.14
244082,13.78,0.29,3026,0.00,0.00,16,43.98,43.50,30.92,-2.63,0.98,192,2.35
244270,12.37,0.14,3048,0.00,0.00,16,28.87,31.50,12.10,-4.18,0.64,192,0.00
244457,11.30,0.12,2955,0.00,0.00,16,4.26,6.00,12.47,-4.18,0.64,192,0.00
244660,14.19,0.15,2654,0.00,0.00,16,2.85,3.50,12.92,-4.18,0.64,192,0.00
244848,21.91,0.15,2314,0.00,0.00,16,2.15,2.50,11.50,-2.63,0.64,192,0.00
245035,23.58,0.14,1993,0.00,0.00,16,2.50,1.50,9.92,-1.70,0.64,192,0.00
245223,23.93,0.14,1751,0.00,0.00,16,4.61,11.50,8.19,-1.39,0.64,192,0.00
245426,23.59,0.16,1478,0.00,0.00,16,6.72,14.00,7.50,-1.39,0.64,192,0.00
245616,23.72,0.18,1192,0.00,0.00,16,7.07,15.00,7.33,-1.39,0.64,192,0.00
245807,23.60,0.16,1355,0.00,0.00,16,6.72,2.00,6.92,-1.39,0.64,190,0.00
245995,20.96,0.15,1351,0.00,0.00,16,6.72,2.50,6.84,-1.39,0.64,190,0.00
246187,15.72,0.18,1352,0.00,0.00,16,8.48,7.00,8.31,-1.39,0.70,190,0.00
246375,14.86,0.18,1462,0.00,0.00,16,14.10,13.00,9.27,-1.39,0.76,190,0.00
246562,14.18,0.18,1792,0.00,0.00,16,31.33,28.50,10.33,-1.39,0.82,190,0.00
246754,14.79,0.19,2170,0.00,0.00,16,39.06,39.00,13.51,-2.01,0.84,190,0.00
246957,14.61,0.22,2168,0.00,0.00,16,40.12,40.00,15.19,-2.01,0.88,190,0.00
247145,13.43,0.24,2134,0.00,0.00,16,40.47,40.50,16.96,-2.01,0.90,190,0.00
247332,13.45,0.26,2121,0.00,0.00,16,41.17,40.50,17.94,-2.01,0.92,190,0.00
247520,13.67,0.30,2157,0.00,0.00,16,41.88,41.50,20.33,-2.01,1.00,190,0.00
247707,13.57,0.32,2184,0.00,0.00,16,41.88,41.50,23.55,-0.77,1.02,190,0.00
247910,13.87,0.35,2206,0.00,0.00,16,41.17,41.50,25.48,0.15,1.08,190,0.00
248098,14.09,0.38,2225,0.00,0.00,16,39.06,39.00,28.92,1.08,1.12,190,0.00
248285,13.76,0.42,2258,0.00,0.00,16,37.30,36.50,30.92,2.63,1.16,190,0.00
248473,14.01,0.42,2278,0.00,0.00,16,36.60,36.50,32.26,2.94,1.18,190,0.00
248676,14.35,0.44,2336,0.00,0.00,16,34.84,35.00,33.94,3.87,1.22,190,0.00
248863,13.86,0.46,2402,0.00,0.00,16,33.79,33.50,35.89,4.49,1.24,190,0.00
249051,14.09,0.46,2434,0.00,0.00,16,33.44,33.50,37.74,4.80,1.24,190,0.00
249238,14.18,0.48,2496,0.00,0.00,16,32.38,32.50,38.75,4.80,1.26,190,0.00
249430,13.90,0.48,2545,0.00,0.00,16,31.33,31.50,41.23,5.41,1.26,190,0.00
249618,13.84,0.48,2560,0.00,0.00,16,32.73,31.50,41.64,4.80,1.22,190,0.00
249821,13.84,0.45,2645,0.00,0.00,16,35.90,34.00,39.72,1.39,1.12,189,0.00
250008,13.58,0.38,2672,0.00,0.00,16,40.12,40.00,33.69,-1.08,1.04,189,0.00
250196,13.69,0.34,2698,0.00,0.00,16,42.93,42.00,29.82,-2.32,0.98,189,0.00
250383,13.86,0.30,2737,0.00,0.00,16,43.98,43.50,27.04,-3.56,0.96,189,0.00
250571,13.78,0.26,2739,0.00,0.00,16,44.34,44.50,22.50,-4.18,0.88,189,0.00
250774,12.75,0.20,2747,0.00,0.00,16,43.28,43.50,16.14,-4.18,0.78,189,0.00
250962,12.34,0.14,2751,0.00,0.00,16,38.71,39.00,11.82,-4.18,0.70,189,0.00
251149,12.53,0.14,2739,0.00,0.00,16,27.11,28.50,12.42,-4.18,0.64,189,0.00
251337,12.48,0.13,2722,0.00,0.00,16,5.31,5.00,12.42,-4.18,0.64,189,0.00
251540,15.38,0.14,2707,0.00,0.00,16,4.61,4.50,12.64,-4.18,0.64,189,0.00
251727,24.73,0.13,2682,0.00,0.00,16,4.26,4.50,12.10,-3.87,0.64,189,0.00
251915,23.86,0.13,2670,0.00,0.00,16,4.26,4.00,11.61,-3.87,0.64,189,0.00
252102,23.71,0.12,2656,0.00,0.00,16,4.26,4.00,11.39,-3.87,0.64,189,0.00
252306,23.98,0.13,2607,0.00,0.00,16,4.26,4.00,10.94,-3.56,0.64,189,0.00
252499,23.80,0.11,2611,0.00,0.00,16,4.26,4.00,10.17,-3.56,0.64,189,0.00
252687,23.98,0.12,2568,0.00,0.00,16,3.91,3.50,10.38,-3.56,0.64,189,0.00
252874,23.86,0.12,2554,0.00,0.00,16,3.91,3.50,9.85,-3.56,0.64,189,0.00
253077,23.89,0.12,2537,0.00,0.00,16,3.55,3.50,9.97,-3.56,0.64,189,0.00
253265,23.52,0.12,2516,0.00,0.00,16,3.55,3.50,9.88,-3.25,0.64,189,0.00
253452,23.53,0.12,2499,0.00,0.00,16,3.55,3.50,9.75,-3.25,0.64,189,0.00
253640,24.16,0.12,2492,0.00,0.00,16,3.55,3.50,9.39,-3.25,0.64,189,0.00
253843,24.00,0.11,2452,0.00,0.00,16,3.55,3.50,9.30,-3.25,0.64,189,0.00
254030,23.93,0.11,2444,0.00,0.00,16,3.55,3.50,9.39,-2.94,0.64,189,0.00
254218,23.91,0.11,2423,0.00,0.00,16,3.55,3.50,9.09,-2.94,0.64,189,0.00
