Time (msec),A/F Sensor #1 (AFR),Coolant Temperature (F),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Sensor Voltage (V),Turbo Dynamics Proportional* (absolute %)
1602236,14.93,190,0.12,816,0.00,0.00,16,14.10,21.00,4.79,-9.82,3.40,1.24,0.00,0.64,0.00
1602299,15.04,190,0.12,821,0.00,0.00,16,14.10,20.00,4.93,-9.82,3.40,1.24,0.00,0.64,0.00
1602361,15.16,190,0.12,827,0.00,0.00,16,14.10,19.00,4.93,-9.84,3.40,1.26,0.00,0.64,0.00
1602439,15.39,190,0.12,840,0.00,0.00,16,14.10,17.50,4.79,-9.88,3.36,1.26,0.00,0.64,0.00
1602502,15.62,190,0.12,847,0.00,0.00,16,14.10,17.50,4.79,-9.88,3.33,1.26,0.00,0.64,0.00
1602564,15.50,190,0.12,847,0.00,0.00,16,14.10,17.50,4.79,-9.92,3.33,1.24,0.00,0.64,0.00
1602627,15.73,190,0.12,846,0.00,0.00,16,14.10,16.50,4.79,-9.88,3.42,1.26,0.00,0.64,0.00
1602690,15.73,190,0.13,843,0.00,0.00,16,14.10,16.50,4.79,-9.86,3.52,1.26,0.00,0.74,0.00
1602752,15.73,190,0.17,850,0.00,0.00,16,15.16,14.00,4.79,-9.36,3.56,1.30,0.00,0.76,0.00
1602815,15.85,190,0.24,832,0.00,0.00,16,15.86,15.50,5.37,-8.91,4.75,1.52,0.00,0.76,0.00
1602878,15.96,190,0.28,834,0.00,0.00,16,17.97,17.50,6.24,-8.14,7.15,1.58,0.00,0.78,0.00
1602940,15.96,190,0.28,822,0.00,0.00,16,20.78,17.50,6.82,-7.52,7.82,1.60,0.00,0.80,0.00
1603003,15.96,190,0.28,926,0.00,0.00,16,23.24,20.50,7.40,-7.04,8.11,1.62,0.00,0.86,0.00
1603065,15.96,190,0.30,1026,0.00,0.00,16,26.05,23.00,7.98,-6.34,9.55,1.76,0.00,0.86,0.00
1603143,15.85,190,0.31,1104,0.00,0.00,16,27.81,26.00,8.56,-5.72,11.40,1.82,0.00,0.88,0.00
1603206,15.27,190,0.30,1205,0.00,0.00,16,29.22,27.50,9.14,-5.49,12.26,1.86,0.00,0.88,0.00
1603268,14.01,190,0.28,1305,0.00,0.00,16,29.57,29.00,9.43,-5.26,12.70,1.86,0.00,0.88,0.00
1603331,13.78,190,0.29,1343,0.00,0.00,16,29.57,29.50,9.43,-5.30,12.59,1.84,0.00,0.88,0.00
1603393,14.36,190,0.31,1346,0.00,0.00,16,28.87,29.50,9.43,-5.30,12.85,1.86,0.00,0.88,0.00
1603456,14.59,190,0.32,1260,0.00,0.00,16,27.46,28.50,9.58,-5.12,13.09,1.86,0.00,0.88,0.00
1603518,15.27,190,0.33,1231,0.00,0.00,16,27.46,27.00,9.72,-4.91,13.52,1.88,0.00,0.88,0.00
1603581,16.42,190,0.33,1220,0.00,0.00,16,27.11,27.00,10.01,-4.64,13.09,1.86,0.00,0.90,0.00
1603643,17.46,190,0.33,1196,0.00,0.00,16,26.05,27.00,10.30,-4.47,12.90,1.86,0.00,0.90,0.00
1603706,16.88,190,0.34,1173,0.00,0.00,16,24.65,26.00,10.30,-4.25,13.08,1.86,0.00,0.90,0.00
1603768,16.31,190,0.36,1138,0.00,0.00,16,23.24,24.00,10.59,-4.08,13.20,1.86,0.00,0.90,0.00
1603846,15.62,190,0.36,1104,0.00,0.00,16,22.19,22.50,10.74,-3.83,13.45,1.86,0.00,0.90,0.00
1603909,15.27,190,0.37,1071,0.00,0.00,16,20.43,22.00,10.88,-3.67,12.85,1.86,0.00,0.90,0.00
1603971,14.81,190,0.39,1004,0.00,0.00,16,18.32,20.00,11.32,-3.44,12.97,1.84,0.00,0.90,0.00
1604034,14.59,190,0.41,953,0.00,0.00,16,16.21,16.50,11.46,-3.17,12.79,1.84,0.00,0.90,0.00
1604096,14.47,190,0.39,928,0.00,0.00,16,17.62,16.50,11.75,-2.90,12.20,1.82,0.00,0.90,0.00
1604159,14.47,190,0.36,957,0.00,0.00,16,20.08,18.00,11.90,-2.77,12.04,1.80,0.00,0.90,0.00
1604221,14.59,190,0.36,988,0.00,0.00,16,20.08,20.00,12.04,-2.67,11.82,1.82,0.00,0.90,0.00
1604284,14.47,190,0.37,972,0.00,0.00,16,19.73,19.00,12.04,-2.67,12.31,1.84,0.00,0.90,0.00
1604346,14.36,190,0.36,999,0.00,0.00,16,21.84,20.00,12.04,-2.59,12.26,1.86,0.00,0.92,0.00
1604409,14.36,190,0.36,1060,0.00,0.00,16,21.48,22.00,12.04,-2.71,12.64,1.86,0.00,0.92,0.00
1604471,14.70,190,0.37,1040,0.00,0.00,16,20.43,20.50,12.04,-2.73,12.79,1.84,0.00,0.92,0.00
1604534,15.04,190,0.36,1060,0.00,0.00,16,22.54,21.00,12.04,-2.69,12.92,1.86,0.00,0.92,0.00
1604596,15.39,190,0.35,1118,0.00,0.00,16,23.59,23.50,11.90,-2.73,13.23,1.86,0.00,0.94,0.00
1604674,15.96,190,0.37,1085,0.00,0.00,16,21.13,21.50,11.90,-2.80,13.45,1.86,0.00,0.94,0.00
1604737,16.31,190,0.36,1085,0.00,0.00,16,23.59,21.00,11.90,-2.77,13.71,1.90,0.00,0.94,0.00
1604800,16.19,190,0.35,1085,0.00,0.00,16,25.70,26.00,11.90,-2.80,13.78,1.88,0.00,0.94,0.00
1604863,15.96,190,0.38,1204,0.00,0.00,16,22.54,25.00,11.90,-2.86,14.34,1.90,0.00,0.94,0.00
1604925,15.85,190,0.37,1134,0.00,0.00,16,25.00,23.00,11.90,-2.77,14.34,1.90,0.00,0.96,0.00
1604988,15.50,190,0.35,1153,0.00,0.00,16,26.41,27.00,11.90,-2.75,14.80,1.92,0.00,0.98,0.00
1605050,15.39,190,0.38,1264,0.00,0.00,16,22.54,24.50,11.90,-2.78,15.63,1.94,0.00,0.98,0.00
1605112,15.16,190,0.40,1231,0.00,0.00,16,25.00,22.50,11.90,-2.63,16.22,1.98,0.00,0.98,0.00
1605175,15.16,190,0.37,1208,0.00,0.00,16,27.11,27.00,12.19,-2.53,16.22,1.98,0.00,0.98,0.00
1605238,15.04,190,0.38,1332,0.00,0.00,16,25.70,25.50,12.04,-2.71,16.44,2.00,0.00,1.00,0.00
1605300,14.93,190,0.39,1276,0.00,0.00,16,25.35,24.00,12.04,-2.65,16.96,2.00,0.00,1.00,0.00
1605378,14.70,190,0.38,1290,0.00,0.00,16,28.52,27.50,12.04,-2.59,16.58,2.00,0.00,1.00,0.00
1605440,14.81,190,0.37,1386,0.00,0.00,16,27.81,27.50,12.04,-2.77,16.74,2.00,0.00,1.00,0.00
1605503,14.81,190,0.39,1355,0.00,0.00,16,27.11,28.00,11.90,-2.84,17.48,2.02,0.00,1.00,0.00
1605566,14.81,190,0.38,1340,0.00,0.00,16,30.62,26.50,11.90,-2.80,17.19,2.02,0.00,1.00,0.00
1605628,14.81,190,0.37,1460,0.00,0.00,16,30.27,28.50,11.90,-2.94,17.86,2.02,0.00,1.00,0.00
1605691,14.81,190,0.37,1432,0.00,0.00,16,29.22,30.00,11.75,-3.02,17.48,2.00,0.00,1.00,0.00
1605753,14.81,190,0.37,1410,0.00,0.00,16,31.68,29.00,11.75,-3.00,17.42,2.02,0.00,1.00,0.00
1605816,14.81,190,0.36,1491,0.00,0.00,16,33.09,31.50,11.61,-3.07,18.02,2.04,0.00,1.00,0.00
1605878,14.81,190,0.37,1519,0.00,0.00,16,30.62,33.00,11.61,-3.17,18.02,2.04,0.00,1.00,0.00
1605941,14.93,190,0.36,1491,0.00,0.00,16,33.79,30.50,11.61,-3.13,18.26,2.04,0.00,1.00,0.00
1606004,15.04,190,0.36,1560,0.00,0.00,16,33.79,33.50,11.46,-3.25,18.50,2.06,0.00,1.00,0.00
1606066,15.16,190,0.34,1588,0.00,0.00,16,32.73,33.50,11.32,-3.36,17.55,2.04,0.00,1.00,0.00
1606144,15.04,190,0.36,1544,0.00,0.00,16,34.84,32.50,11.32,-3.33,18.80,2.06,0.00,1.00,0.00
1606207,14.93,190,0.35,1598,0.00,0.00,16,36.25,34.50,11.32,-3.42,18.96,2.06,0.00,1.00,0.00
1606269,14.81,190,0.35,1646,0.00,0.00,16,35.55,35.50,11.17,-3.62,18.95,2.06,0.00,1.00,0.00
1606332,14.70,190,0.34,1614,0.00,0.00,16,35.90,35.50,11.03,-3.64,18.80,2.06,0.00,1.00,0.00
1606394,14.59,190,0.34,1669,0.00,0.00,16,35.90,36.00,11.03,-3.67,19.20,2.06,0.00,1.00,0.00
1606457,14.47,190,0.33,1720,0.00,0.00,16,35.55,35.50,10.88,-3.85,18.02,2.04,0.00,0.98,0.00
1606519,14.59,190,0.32,1676,0.00,0.00,16,35.55,35.00,10.74,-3.94,18.50,2.04,0.00,0.98,0.00
1606582,14.70,190,0.33,1706,0.00,0.00,16,36.60,35.50,10.74,-3.94,18.80,2.06,0.00,0.98,0.00
1606644,14.81,190,0.33,1778,0.00,0.00,16,36.60,36.50,10.59,-4.10,19.58,2.08,0.00,0.98,0.00
1606707,14.93,190,0.33,1751,0.00,0.00,16,35.55,36.00,10.45,-4.25,19.11,2.04,0.00,0.96,0.00
1606785,14.93,190,0.32,1742,0.00,0.00,16,36.25,35.50,10.30,-4.43,17.95,2.04,0.00,0.96,0.00
1606847,14.81,190,0.31,1828,0.00,0.00,16,36.60,36.50,10.16,-4.60,17.86,2.04,0.00,0.96,0.00
1606910,14.59,190,0.30,1825,0.00,0.00,16,36.25,36.50,9.87,-4.85,18.26,2.04,0.00,0.96,0.00
1606972,14.59,190,0.30,1813,0.00,0.00,16,36.25,36.00,9.72,-4.93,18.49,2.04,0.00,0.96,0.00
1607035,14.47,190,0.28,1880,0.00,0.00,16,37.30,36.50,9.58,-5.07,18.18,2.06,0.00,0.96,0.00
1607098,14.59,190,0.28,1878,0.00,0.00,16,36.60,36.50,9.58,-5.18,17.95,2.04,0.00,0.96,0.00
1607160,14.59,190,0.28,1872,0.00,0.00,16,37.30,36.50,9.43,-5.26,17.48,2.04,0.00,0.96,0.00
1607223,14.70,190,0.29,1912,0.00,0.00,16,38.01,38.00,9.43,-5.34,18.57,2.02,0.00,0.96,0.00
1607285,14.93,190,0.29,1913,0.00,0.00,16,37.66,38.00,9.29,-5.41,18.80,2.04,0.00,0.94,0.00
1607348,15.04,190,0.29,1913,0.00,0.00,16,37.66,37.50,9.29,-5.45,18.18,2.06,0.00,0.96,0.00
1607410,15.16,190,0.26,1904,0.00,0.00,16,38.36,37.50,9.29,-5.49,17.11,2.04,0.00,0.94,0.00
1607488,14.81,190,0.27,1954,0.00,0.00,16,38.71,39.00,9.14,-5.53,18.02,2.02,0.00,0.96,0.00
1607550,14.47,190,0.28,1970,0.00,0.00,16,38.71,39.00,9.14,-5.57,18.33,2.04,0.00,0.96,0.00
1607613,14.36,190,0.29,1967,0.00,0.00,16,39.77,39.50,9.14,-5.61,19.04,2.06,0.00,0.96,0.00
1607676,14.59,190,0.26,1990,0.00,0.00,16,39.77,39.50,9.14,-5.67,18.10,2.06,0.00,0.96,0.00
1607738,14.70,190,0.28,2013,0.00,0.00,16,39.77,39.50,9.00,-5.65,18.10,2.02,0.00,0.96,0.00
1607801,14.59,190,0.28,1999,0.00,0.00,16,40.47,40.00,9.14,-5.57,18.72,2.08,0.00,0.96,0.00
1607863,14.36,190,0.29,2039,0.00,0.00,16,40.47,40.50,9.14,-5.51,18.72,2.08,0.00,0.98,0.00
1607926,14.59,190,0.31,2067,0.00,0.00,16,40.47,40.00,9.29,-5.43,20.32,2.12,0.00,0.98,0.00
1607989,14.59,190,0.28,2053,0.00,0.00,16,41.17,40.50,9.29,-5.36,20.67,2.10,0.00,0.98,0.00
1608051,14.36,190,0.27,2074,0.00,0.00,16,41.17,40.50,9.43,-5.30,19.66,2.08,0.00,0.98,0.00
1608113,14.13,190,0.30,2104,0.00,0.00,16,41.17,41.00,9.43,-5.26,19.84,2.12,0.00,0.98,0.00
1608176,14.13,190,0.28,2110,0.00,0.00,16,41.88,41.00,9.43,-5.20,20.92,2.14,0.00,0.98,0.00
1608254,14.59,190,0.29,2137,0.00,0.00,16,41.88,41.50,9.43,-5.24,20.15,2.12,0.00,0.98,0.00
1608316,14.81,190,0.29,2150,0.00,0.00,16,41.88,41.50,9.43,-5.20,21.19,2.14,0.00,0.98,0.00
1608379,14.70,190,0.28,2160,0.00,0.00,16,42.23,41.50,9.43,-5.26,21.01,2.14,0.00,0.98,0.00
1608442,14.81,190,0.27,2185,0.00,0.00,16,42.58,42.00,9.43,-5.28,20.75,2.10,0.00,0.96,0.00
1608504,14.70,190,0.27,2196,0.00,0.00,16,42.58,42.50,9.43,-5.32,19.73,2.08,0.00,0.96,0.00
1608567,14.36,190,0.27,2181,0.00,0.00,16,42.93,42.50,9.29,-5.38,19.90,2.10,0.00,0.96,0.00
1608629,14.70,190,0.27,2243,0.00,0.00,16,43.63,42.50,9.29,-5.47,19.73,2.08,0.00,0.96,0.00
1608692,15.04,190,0.26,2242,0.00,0.00,16,42.93,43.50,9.14,-5.57,19.27,2.08,0.00,0.94,0.00
1608754,15.16,190,0.26,2227,0.00,0.00,16,42.58,42.50,9.14,-5.70,19.51,2.08,0.00,0.92,0.00
1608817,15.39,190,0.23,2262,0.00,0.00,16,42.58,42.50,8.85,-5.99,18.02,2.06,0.00,0.90,0.00
1608879,15.39,190,0.23,2281,0.00,0.00,16,42.58,42.50,8.56,-6.32,18.02,2.04,0.00,0.84,0.00
1608957,15.16,190,0.23,2288,0.00,0.00,16,42.23,42.50,7.98,-6.75,17.71,2.00,0.00,0.76,0.00
1609020,15.27,190,0.19,2279,0.00,0.00,16,39.77,41.50,6.82,-8.10,12.99,1.80,0.00,0.66,0.00
1609082,14.93,190,0.14,2299,0.00,0.00,16,25.70,39.00,5.66,-9.42,8.11,1.54,0.00,0.64,0.00
1609145,13.78,190,0.12,2273,0.00,0.00,16,13.40,25.00,4.79,-10.00,5.68,1.44,0.00,0.64,0.00
1609207,12.63,190,0.10,2240,0.00,0.00,16,5.31,10.50,4.21,-10.54,5.72,1.46,0.00,0.64,0.00
1609270,12.29,190,0.10,2166,0.00,0.00,16,-5.23,0.00,3.92,-10.83,7.10,1.56,0.00,0.64,0.00
1609332,12.29,190,0.11,2072,0.00,0.00,16,-10.16,-8.00,3.77,-10.98,7.42,1.54,0.00,0.64,0.00
1609395,12.40,190,0.10,1982,0.00,0.00,16,5.31,-6.00,3.77,-10.96,6.59,1.50,0.00,0.64,0.00
1609457,12.86,190,0.12,1887,0.00,0.00,16,14.10,14.00,3.77,-10.96,7.14,1.56,0.00,0.64,0.00
1609520,13.44,190,0.12,1789,0.00,0.00,16,14.10,14.00,3.77,-10.98,7.14,1.56,0.00,0.64,0.00
1609598,13.44,190,0.13,1683,0.00,0.00,16,14.10,14.00,3.77,-10.96,7.37,1.56,0.00,0.64,0.00
1609645,14.01,190,0.13,1594,0.00,0.00,16,14.10,14.00,3.77,-10.93,7.29,1.56,0.00,0.64,0.00
1609723,14.36,190,0.15,1481,0.00,0.00,16,14.10,14.00,3.92,-10.83,7.21,1.54,0.00,0.64,0.00
1609786,14.93,190,0.16,1401,0.00,0.00,16,14.10,22.00,3.92,-10.77,7.29,1.56,0.00,0.64,0.00
1609848,16.08,190,0.16,1296,0.00,0.00,16,14.10,22.00,4.06,-10.71,6.84,1.54,0.00,0.64,0.00
1609911,17.92,190,0.16,1245,0.00,0.00,16,14.10,22.00,4.06,-10.64,6.59,1.52,0.00,0.64,0.00
1609973,18.95,190,0.15,1245,0.00,0.00,16,14.10,22.00,4.06,-10.48,6.44,1.54,0.00,0.64,0.00
1610036,20.67,190,0.14,1269,0.00,0.00,16,14.10,19.00,4.21,-10.54,5.94,1.48,0.00,0.64,0.00
1610098,22.74,190,0.14,1309,0.00,0.00,16,14.10,17.00,4.06,-10.71,5.65,1.46,0.00,0.64,0.00
1610161,25.61,190,0.13,1320,0.00,0.00,16,14.10,18.00,3.92,-10.83,5.68,1.44,0.00,0.64,0.00
1610223,25.61,190,0.12,1308,0.00,0.00,16,14.10,18.50,3.77,-10.93,5.36,1.44,0.00,0.64,0.00
1610286,25.61,190,0.13,1300,0.00,0.00,16,14.10,18.50,3.77,-10.98,5.36,1.42,0.00,0.64,0.00
1610364,24.46,190,0.13,1297,0.00,0.00,16,14.10,19.00,3.77,-11.00,5.43,1.44,0.00,0.64,0.00
1610426,23.43,190,0.13,1286,0.00,0.00,16,14.10,19.50,3.63,-11.06,5.52,1.44,0.00,0.64,0.00
1610489,22.97,190,0.13,1279,0.00,0.00,16,14.10,22.00,3.63,-11.06,5.33,1.42,0.00,0.64,0.00
1610551,19.87,190,0.13,1248,0.00,0.00,16,14.10,22.00,3.63,-11.06,5.36,1.42,0.00,0.64,0.00
1610614,16.77,190,0.12,1239,0.00,0.00,16,14.10,22.00,3.63,-11.06,5.27,1.42,0.00,0.64,0.00
1610676,14.13,190,0.12,1225,0.00,0.00,16,14.10,22.00,3.63,-11.06,5.04,1.40,0.00,0.64,0.00
1610739,12.75,190,0.12,1198,0.00,0.00,16,14.10,22.00,3.63,-11.00,4.91,1.40,0.00,0.70,0.00
1610801,12.17,190,0.15,1187,0.00,0.00,16,14.45,22.00,3.63,-10.87,4.91,1.44,0.00,0.72,0.00
1610864,11.71,190,0.17,1173,0.00,0.00,16,15.16,14.00,3.92,-10.58,6.26,1.46,0.00,0.74,0.00
1610926,11.60,190,0.18,1158,0.00,0.00,16,15.86,15.00,4.50,-9.84,6.70,1.54,0.00,0.74,0.00
1610989,11.37,190,0.18,1148,0.00,0.00,16,16.56,15.50,4.93,-9.65,6.99,1.56,0.00,0.74,0.00
1611051,11.14,190,0.18,1189,0.00,0.00,16,17.97,16.50,5.37,-9.22,7.17,1.56,0.00,0.76,0.00
1611114,11.14,190,0.17,1231,0.00,0.00,16,19.73,17.50,5.51,-9.03,7.17,1.56,0.00,0.78,0.00
1611192,11.14,190,0.18,1328,0.00,0.00,16,23.24,19.50,5.66,-8.93,7.50,1.60,0.00,0.80,0.00
1611254,11.14,190,0.19,1455,0.00,0.00,16,26.76,23.00,5.95,-8.76,8.91,1.68,0.00,0.82,0.00
1611317,11.14,190,0.20,1580,0.00,0.00,16,29.22,26.50,6.09,-8.51,9.99,1.72,0.00,0.82,0.00
1611379,11.48,190,0.19,1580,0.00,0.00,16,28.52,29.00,6.24,-8.39,10.48,1.74,0.00,0.82,0.00
1611442,12.06,190,0.19,1566,0.00,0.00,16,27.81,28.50,6.38,-8.26,9.99,1.70,0.00,0.82,0.00
1611504,13.44,190,0.21,1507,0.00,0.00,16,28.16,27.50,6.67,-8.02,10.38,1.74,0.00,0.82,0.00
1611567,14.47,190,0.20,1529,0.00,0.00,16,29.22,28.00,6.82,-7.89,10.23,1.74,0.00,0.84,0.00
1611629,15.62,190,0.23,1539,0.00,0.00,16,28.52,29.00,6.96,-7.73,11.19,1.80,0.00,0.84,0.00
1611692,16.42,190,0.23,1519,0.00,0.00,16,29.22,28.50,7.11,-7.52,11.66,1.80,0.00,0.84,0.00
1611754,17.00,190,0.23,1564,0.00,0.00,16,28.87,29.00,7.40,-7.31,12.09,1.82,0.00,0.84,0.00
1611818,17.11,190,0.24,1518,0.00,0.00,16,28.87,28.50,7.55,-7.19,12.04,1.82,0.00,0.86,0.00
1611896,16.54,190,0.23,1548,0.00,0.00,16,29.22,28.50,7.69,-7.02,11.82,1.82,0.00,0.86,0.00
1611958,15.96,190,0.24,1563,0.00,0.00,16,28.87,29.00,7.69,-6.92,12.26,1.82,0.00,0.86,0.00
1612021,15.39,190,0.24,1536,0.00,0.00,16,29.22,29.00,7.84,-6.83,12.42,1.84,0.00,0.86,0.00
1612083,15.16,190,0.24,1575,0.00,0.00,16,29.22,29.00,7.98,-6.75,12.53,1.86,0.00,0.86,0.00
1612146,15.16,190,0.25,1568,0.00,0.00,16,29.22,29.00,7.98,-6.71,12.79,1.86,0.00,0.86,0.00
1612208,15.27,190,0.25,1569,0.00,0.00,16,29.57,29.50,7.98,-6.69,13.26,1.84,0.00,0.86,0.00
1612271,15.50,190,0.24,1592,0.00,0.00,16,29.57,29.50,7.98,-6.69,12.96,1.86,0.00,0.86,0.00
1612333,15.62,190,0.25,1573,0.00,0.00,16,29.22,29.00,8.13,-6.63,12.79,1.86,0.00,0.86,0.00
1612396,15.73,190,0.24,1594,0.00,0.00,16,29.57,29.50,8.13,-6.63,12.90,1.86,0.00,0.86,0.00
1612458,15.39,190,0.25,1585,0.00,0.00,16,29.57,29.50,7.98,-6.69,13.26,1.86,0.00,0.86,0.00
1612521,15.16,190,0.24,1585,0.00,0.00,16,29.92,29.50,7.98,-6.65,13.08,1.86,0.00,0.86,0.00
1612599,14.93,190,0.24,1593,0.00,0.00,16,29.57,29.50,7.98,-6.69,12.85,1.86,0.00,0.86,0.00
1612661,14.81,190,0.25,1621,0.00,0.00,16,29.57,29.50,7.98,-6.71,13.09,1.86,0.00,0.86,0.00
1612724,14.81,190,0.25,1594,0.00,0.00,16,30.27,29.50,7.98,-6.71,13.26,1.88,0.00,0.86,0.00
1612786,14.81,190,0.24,1612,0.00,0.00,16,29.92,30.00,7.98,-6.77,12.64,1.86,0.00,0.84,0.00
1612849,14.81,190,0.22,1624,0.00,0.00,16,29.92,30.00,7.98,-6.81,12.10,1.84,0.00,0.84,0.00
1612911,14.93,190,0.22,1624,0.00,0.00,16,30.27,30.00,7.84,-6.96,12.10,1.82,0.00,0.84,0.00
1612974,14.81,190,0.22,1633,0.00,0.00,16,30.27,30.00,7.69,-7.14,11.82,1.80,0.00,0.82,0.00
1613036,14.70,190,0.21,1626,0.00,0.00,16,30.27,30.00,7.55,-7.29,11.66,1.80,0.00,0.82,0.00
1613099,14.81,190,0.21,1640,0.00,0.00,16,30.27,30.50,7.25,-7.60,11.29,1.78,0.00,0.80,0.00
1613161,14.81,190,0.20,1644,0.00,0.00,16,30.62,30.50,7.11,-7.79,10.69,1.74,0.00,0.80,0.00
1613224,14.81,190,0.19,1653,0.00,0.00,16,30.62,30.00,6.82,-8.01,10.08,1.72,0.00,0.80,0.00
1613302,14.81,190,0.19,1647,0.00,0.00,16,29.92,30.00,6.67,-8.16,9.97,1.72,0.00,0.80,0.00
1613364,14.70,190,0.18,1643,0.00,0.00,16,29.57,29.50,6.38,-8.30,9.84,1.72,0.00,0.80,0.00
1613427,14.47,190,0.17,1650,0.00,0.00,16,29.57,29.50,6.38,-8.41,9.13,1.66,0.00,0.78,0.00
1613490,14.36,190,0.17,1657,0.00,0.00,16,29.92,29.50,6.24,-8.59,9.31,1.68,0.00,0.78,0.00
1613552,14.13,190,0.17,1671,0.00,0.00,16,29.57,29.50,6.09,-8.72,9.00,1.64,0.00,0.78,0.00
1613615,14.13,190,0.17,1653,0.00,0.00,16,29.57,29.50,5.95,-8.80,9.04,1.66,0.00,0.78,0.00
1613677,14.36,190,0.16,1663,0.00,0.00,16,29.22,29.50,5.95,-8.88,8.95,1.64,0.00,0.78,0.00
1613740,14.47,190,0.16,1660,0.00,0.00,16,29.57,29.00,5.80,-8.97,8.87,1.64,0.00,0.78,0.00
1613803,14.59,190,0.16,1664,0.00,0.00,16,29.57,29.50,5.66,-9.03,8.82,1.66,0.00,0.78,0.00
1613865,14.81,190,0.15,1681,0.00,0.00,16,29.22,29.50,5.66,-9.11,8.78,1.64,0.00,0.78,0.00
1613927,14.93,190,0.15,1675,0.00,0.00,16,29.22,29.50,5.51,-9.18,8.74,1.66,0.00,0.78,0.00
1613990,15.04,190,0.16,1660,0.00,0.00,16,29.57,29.00,5.51,-9.24,8.52,1.66,0.00,0.78,0.00
1614068,15.16,190,0.15,1672,0.00,0.00,16,29.57,29.00,5.37,-9.28,8.48,1.64,0.00,0.78,0.00
1614130,15.16,190,0.15,1667,0.00,0.00,16,29.22,29.00,5.37,-9.34,8.36,1.64,0.00,0.78,0.00
1614193,15.16,190,0.15,1680,0.00,0.00,16,29.22,29.00,5.37,-9.36,8.27,1.62,0.00,0.76,0.00
1614256,14.93,190,0.15,1674,0.00,0.00,16,29.22,29.00,5.22,-9.42,8.23,1.62,0.00,0.76,0.00
1614318,14.81,190,0.14,1680,0.00,0.00,16,28.87,29.00,5.22,-9.48,8.11,1.60,0.00,0.74,0.00
1614381,14.70,192,0.13,1674,0.00,0.00,16,28.52,28.50,5.08,-9.69,6.84,1.54,0.00,0.74,0.00
1614443,14.70,192,0.13,1662,0.00,0.00,16,28.16,28.00,4.79,-9.84,6.40,1.52,0.00,0.72,0.00
1614506,14.59,192,0.12,1665,0.00,0.00,16,28.16,28.00,4.64,-10.04,6.70,1.52,0.00,0.72,0.00
1614568,14.47,192,0.10,1688,0.00,0.00,16,27.81,28.50,4.50,-10.19,6.12,1.46,0.00,0.72,0.00
1614631,14.47,192,0.11,1682,0.00,0.00,16,27.81,28.00,4.35,-10.31,5.91,1.46,0.00,0.72,0.00
1614693,14.47,192,0.11,1648,0.00,0.00,16,27.11,27.00,4.35,-10.40,6.00,1.46,0.00,0.72,0.00
1614757,14.47,192,0.11,1634,0.00,0.00,16,27.81,27.00,4.21,-10.42,6.11,1.48,0.00,0.72,0.00
1614835,14.59,192,0.11,1686,0.00,0.00,16,28.16,28.00,4.21,-10.50,6.18,1.50,0.00,0.72,0.00
1614898,14.70,190,0.11,1679,0.00,0.00,16,28.16,28.00,4.06,-10.54,6.07,1.48,0.00,0.72,0.00
1614960,14.81,190,0.11,1677,0.00,0.00,16,27.81,27.50,4.06,-10.58,6.18,1.48,0.00,0.72,0.00
1615023,14.81,190,0.11,1653,0.00,0.00,16,27.46,27.00,4.06,-10.58,5.98,1.48,0.00,0.72,0.00
1615085,15.04,192,0.11,1646,0.00,0.00,16,27.46,27.00,4.06,-10.58,6.07,1.48,0.00,0.72,0.00
1615148,15.04,192,0.11,1646,0.00,0.00,16,27.81,27.00,4.06,-10.58,5.98,1.46,0.00,0.72,0.00
1615210,15.27,192,0.11,1658,0.00,0.00,16,28.16,27.50,4.06,-10.58,6.37,1.48,0.00,0.72,0.00
1615273,15.39,192,0.11,1671,0.00,0.00,16,27.81,28.00,4.06,-10.62,6.40,1.50,0.00,0.72,0.00
1615335,15.39,192,0.12,1676,0.00,0.00,16,27.81,27.50,4.06,-10.62,6.37,1.50,0.00,0.72,0.00
1615398,15.27,192,0.12,1658,0.00,0.00,16,27.81,27.00,4.06,-10.60,6.37,1.50,0.00,0.72,0.00
1615460,15.16,192,0.12,1656,0.00,0.00,16,27.81,27.50,4.06,-10.58,6.40,1.50,0.00,0.72,0.00
1615538,15.16,192,0.11,1649,0.00,0.00,16,27.81,27.50,4.06,-10.60,6.37,1.50,0.00,0.72,0.00
1615601,14.81,192,0.11,1659,0.00,0.00,16,27.46,27.50,4.06,-10.62,6.15,1.48,0.00,0.72,0.00
1615663,14.70,192,0.12,1661,0.00,0.00,16,27.46,27.50,4.06,-10.58,6.26,1.50,0.00,0.72,0.00
1615726,14.36,192,0.11,1647,0.00,0.00,16,27.46,27.00,4.06,-10.60,6.33,1.50,0.00,0.72,0.00
1615788,14.01,192,0.11,1649,0.00,0.00,16,27.81,27.00,4.06,-10.62,6.11,1.48,0.00,0.72,0.00
1615851,13.67,192,0.11,1655,0.00,0.00,16,27.46,27.00,4.06,-10.67,5.98,1.48,0.00,0.72,0.00
